PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 1, filenames: A:[1]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[2]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2008382827,-0.06070148945,1
47,65,-0.07919731736,-0.0007341504097,1
47,97,0.2410876155,0.3824152946,1
47,129,0.1413613558,0.5470638871,1
47,161,-0.1207229346,0.277570188,1
47,193,-0.01675221696,0.0723053515,1
47,225,-0.0941785723,0.1291232705,1
47,257,-0.3475723267,-0.03998842835,1
47,289,-0.5853353143,-0.2964996099,1
47,321,-0.8083776236,-0.1928891987,1
47,353,-0.5673289895,-0.1110892892,1
47,385,-0.1147668362,-0.1135098636,1
47,417,0.1359228939,-0.2069770396,1
47,449,-0.02505698428,-0.0222196877,1
47,481,-0.1052283049,-0.01602816582,1
47,513,-0.041958455,0.00441724062,1
47,545,0.03002171218,0.02351376414,1
47,577,0.022126019,0.05337658525,1
47,609,-0.1989327073,0.07072982192,1
47,641,-0.2743082941,-0.117976889,1
47,673,-0.04899460077,-0.229362905,1
47,705,-0.05893990397,-0.2193639874,1
47,737,-0.1428484619,0.00541896373,1
47,769,0.05911813676,0.2510371804,1
47,801,0.2152960747,-0.04146344587,1
47,833,0.1589315981,-0.2184196115,1
47,865,0.1284044683,-0.1566490531,1
47,897,0.1599217951,0.01945617795,1
47,929,0.1664467752,0.1103930473,1
47,961,0.120151341,0.002324193716,1
47,993,0.1475281715,0.12897259,1
47,1025,0.2288584709,0.04294715822,1
47,1057,0.2058936357,-0.06838589907,1
47,1089,-0.06720638275,0.101213336,1
47,1121,-0.3215612769,0.3583287001,1
47,1153,-0.2851014137,0.6341196299,1
47,1185,-0.2062261999,0.4986415505,1
47,1217,0.01217651367,0.4824170768,1
47,1249,-0.284078449,-0.3109426498,1
47,1281,-0.1707764417,-1.013473272,1
47,1313,-0.05615691841,-0.2662918568,1
47,1345,-0.06466206908,1.154500961,1
47,1377,-0.1939986944,0.8454459906,1
47,1409,-0.3290051222,0.1244257689,1
47,1441,0.0862866044,-0.3013876379,1
47,1473,0.5476379395,-0.178845048,1
47,1505,0.5331913829,0.09044790268,1
47,1537,0.1409056187,-0.1146920919,1
47,1569,-0.1212486029,0.02549815178,1
47,1601,-0.4324038029,-0.02653464675,1
47,1633,-0.247279644,0.3372564316,1
47,1665,0.1839914322,0.5204304457,1
47,1697,-0.1324039102,0.2328341603,1
47,1729,-0.1049559712,0.1057000756,1
47,1761,0.09628891945,-0.07638257742,1
47,1793,-0.2962825298,-0.05243122578,1
47,1825,-0.1998096704,0.06742838025,1
47,1857,0.314343214,-0.5710208416,1
47,1889,0.352647841,-1.010477304,1
47,1921,0.2910209894,-0.4321526289,1
47,1953,0.1834706962,-0.2818500996,1
47,1985,0.1656230986,-0.3106499612,1
47,2017,0.5414663553,0.1165143251,1
79,33,-0.2247713208,0.09820640087,1
79,65,-0.1198673993,0.1807622612,1
79,97,0.2259367704,0.07998964936,1
79,129,0.2018626928,0.1167677119,1
79,161,-0.1662294418,0.3257358074,1
79,193,0.004454143345,0.1047192886,1
79,225,0.1027372181,-0.1257295758,1
79,257,-0.1650635302,-0.2045843452,1
79,289,-0.1949729323,-0.2369973361,1
79,321,-0.1312834918,-0.0475140363,1
79,353,-0.0749052465,-0.07670589536,1
79,385,0.1097844765,-0.05535321683,1
79,417,0.1528926492,-0.2534088492,1
79,449,-0.02312371507,-0.08101953566,1
79,481,-0.1656209975,0.1982508898,1
79,513,-0.08415657282,-0.01623917371,1
79,545,0.1904331595,0.07283576578,1
79,577,0.1667890102,0.2542437315,1
79,609,0.1662532985,0.1724073887,1
79,641,0.3507587016,0.01564632356,1
79,673,0.4111937881,-0.1247428879,1
79,705,0.1276535988,-0.03846492991,1
79,737,-0.2840173244,0.03989033028,1
79,769,-0.3244678676,-0.08021017909,1
79,801,-0.1696460545,-0.0849635154,1
79,833,-0.1355522573,-0.05886573344,1
79,865,-0.03573745489,0.007733032107,1
79,897,0.008822292089,0.07196192443,1
79,929,-0.1700540632,0.21463117,1
79,961,-0.1095645279,0.2582924962,1
79,993,-0.003083370626,0.315479368,1
79,1025,-0.1776562929,0.05401117355,1
79,1057,-0.2652430832,-0.3005247712,1
79,1089,-0.4550999999,-0.3344293237,1
79,1121,-0.3983633816,-0.05966818333,1
79,1153,-0.4455943108,0.1451040208,1
79,1185,-0.6146845818,0.3866040409,1
79,1217,-0.355029285,0.3165560365,1
79,1249,-0.05153042078,0.240329206,1
79,1281,0.1334737837,0.08206301928,1
79,1313,-0.2428898811,-0.04208924621,1
79,1345,-0.2889219224,0.3730062246,1
79,1377,-0.4193735719,0.5712524652,1
79,1409,-0.3007669449,0.1096703112,1
79,1441,0.08225512505,-0.07510486245,1
79,1473,0.4945130348,0.01906627417,1
79,1505,NaN,NaN,2
79,1537,0.2856639624,-1.35213387,1
79,1569,-0.3999966383,-0.4423234463,1
79,1601,-0.6946191788,-0.1310224533,1
79,1633,-0.1042688489,0.1642284244,1
79,1665,0.3744826019,-0.03797003627,1
79,1697,0.1344351172,-0.3249743581,1
79,1729,-0.08570130169,0.1157639623,1
79,1761,-0.1288420558,-0.1523884535,1
79,1793,-0.131406486,-0.3485928178,1
79,1825,0.1332517266,0.007333606482,1
79,1857,0.1411873996,0.01825810969,1
79,1889,-0.2388293296,0.001215815544,1
79,1921,-0.2534130514,0.2479581833,1
79,1953,0.102992177,0.4525922537,1
79,1985,0.1659020334,-0.1115013212,1
79,2017,-0.139118135,-1.203214049,1
111,33,-0.1428287923,0.1783158034,1
111,65,0.0682965368,-0.05701290444,1
111,97,-0.02175457031,-0.3794074059,1
111,129,-0.08475291729,-0.06078882143,1
111,161,-0.1702273488,0.2726013362,1
111,193,-0.004922287539,0.3193962872,1
111,225,0.04000714794,0.3220344186,1
111,257,-0.1008025855,-0.0249774009,1
111,289,0.08948523551,-0.009471144527,1
111,321,0.2816300392,-0.01200176775,1
111,353,0.2085814476,-0.1414155811,1
111,385,-0.02656565234,-0.03922014311,1
111,417,0.01995414682,0.04389629513,1
111,449,0.02206089348,0.1470279396,1
111,481,-0.04228749126,0.2294139862,1
111,513,0.1770905703,0.02483834326,1
111,545,0.2555408478,-0.04505737871,1
111,577,0.1828133762,-0.04156146571,1
111,609,0.2305215448,0.01231513917,1
111,641,0.4903866649,0.06207811832,1
111,673,0.438639462,0.05303314328,1
111,705,0.09195329249,0.1319264024,1
111,737,-0.2466312051,-0.07897526026,1
111,769,-0.2138465643,-0.363658011,1
111,801,-0.06079929322,-0.2742178738,1
111,833,-0.1047080308,-0.1720682085,1
111,865,-0.09896048903,-0.1430441141,1
111,897,-0.177420482,0.1070257574,1
111,929,-0.1632365882,0.09102343023,1
111,961,0.008588537574,-0.2053205818,1
111,993,-0.07256236672,0.2455386817,1
111,1025,-0.1166236401,0.5225846171,1
111,1057,-0.1509422809,0.09365727007,1
111,1089,-0.1768234372,0.07295323908,1
111,1121,-0.2393748909,0.1419983953,1
111,1153,-0.3447880149,-0.219679296,1
111,1185,-0.5914347768,-0.1399919987,1
111,1217,-0.5583475828,-0.2500346303,1
111,1249,-0.01521332562,0.08054672182,1
111,1281,-0.08412799239,0.09497308731,1
111,1313,-0.5518404245,-0.6644403338,1
111,1345,-0.2955474257,-0.309201777,1
111,1377,-0.3703143001,0.07256612182,1
111,1409,-1.013687015,0.001674294472,1
111,1441,-1.671590328,0.1794078648,1
111,1473,-1.197593331,-0.02539175749,1
111,1505,-0.3082647324,-1.05494976,1
111,1537,0.04905730486,-1.027087092,1
111,1569,-0.04922944307,-0.7385578156,1
111,1601,-0.3546733856,-0.4605015516,1
111,1633,-0.07951785624,-0.08280515671,1
111,1665,0.08360829949,-0.2604511976,1
111,1697,0.1984627545,-0.4300789833,1
111,1729,-0.04172456264,0.5738787651,1
111,1761,0.3482761383,-1.192847252,1
111,1793,0.05769556761,-2.062222242,1
111,1825,-0.3368097544,-0.5878005624,1
111,1857,-0.3407232761,0.4620553553,1
111,1889,-0.4666520357,0.3860592842,1
111,1921,-0.1480515897,0.6184439659,1
111,1953,0.2739715576,0.4182575345,1
111,1985,0.2500857115,0.00339910388,1
111,2017,-0.1069467664,-2.048994541,1
143,33,-0.3846590519,0.1751130372,1
143,65,0.05585526675,-0.05597070977,1
143,97,0.02098022774,-0.2023203522,1
143,129,0.0277839303,-0.1851863414,1
143,161,0.009052518755,-0.03682292998,1
143,193,-0.05804769322,0.3365835845,1
143,225,-0.01194353215,0.4406077862,1
143,257,0.1985240877,0.1592739969,1
143,289,0.2508823574,0.06507103145,1
143,321,0.2271882594,-0.2137420028,1
143,353,0.1862879992,-0.1018972993,1
143,385,-0.0058523193,0.1630367339,1
143,417,-0.07549355924,0.3744821548,1
143,449,-0.147261411,0.2997993827,1
143,481,-0.2187681496,0.255527854,1
143,513,-0.009630119428,0.03198841214,1
143,545,-0.007346767932,-0.239137575,1
143,577,-0.01798607409,-0.2110977769,1
143,609,0.1502394676,-0.1340935528,1
143,641,0.266685456,-0.05375479907,1
143,673,0.1352320015,0.1078730896,1
143,705,-0.115283832,0.3634890914,1
143,737,-0.111235857,0.03864224255,1
143,769,-0.08875592053,-0.1365414262,1
143,801,-0.03269022703,-0.1477848589,1
143,833,0.08359889686,-0.02943526208,1
143,865,-0.08215504885,0.1630500555,1
143,897,-0.3176550567,0.1170766354,1
143,929,-0.05482632667,-0.06021894515,1
143,961,-0.02275254205,-0.1763507724,1
143,993,-0.1226651892,0.1553872526,1
143,1025,-0.03790691495,0.5686795115,1
143,1057,0.1407004893,0.4487421513,1
143,1089,-0.02919308096,0.3041710258,1
143,1121,-0.05955009162,0.1275088936,1
143,1153,-0.009123191237,-0.1922109723,1
143,1185,-0.2802440524,-0.3190870583,1
143,1217,-0.2576738,-0.4411065578,1
143,1249,-0.02453628182,-0.1120758206,1
143,1281,-0.1508502513,0.188221395,1
143,1313,-0.4111325145,-0.1468515992,1
143,1345,-0.3243815303,-0.4243944883,1
143,1377,-0.9160609245,-0.5553138256,1
143,1409,-1.431765318,-0.1329882145,1
143,1441,-1.751187086,0.003900468349,1
143,1473,-1.792357206,-0.8955327272,1
143,1505,-1.334057927,-1.640978336,1
143,1537,-0.6827058792,-1.093855858,1
143,1569,-0.8011320233,-1.478398085,1
143,1601,-0.995021522,-1.510821462,1
143,1633,-0.2188457996,-0.1406967044,1
143,1665,0.01121045649,-0.2419724464,1
143,1697,0.5496644974,-0.9637705088,1
143,1729,1.050756454,-1.152985215,1
143,1761,1.587548256,-1.700835466,1
143,1793,1.580452681,-2.859174728,1
143,1825,-0.1350870728,-0.69427526,1
143,1857,-1.868933916,3.274919987,1
143,1889,0.01237848401,3.500088453,1
143,1921,1.147485971,1.766665936,1
143,1953,0.189384222,0.5317831635,1
143,1985,0.2522949576,-0.08473235369,1
143,2017,-0.07536301017,-2.205233097,1
175,33,-0.3907670379,0.08510679007,1
175,65,-0.1183496267,0.1010415107,1
175,97,0.1809217185,0.1028227285,1
175,129,0.2670239806,0.01139415801,1
175,161,-0.06445192546,-0.1692278534,1
175,193,-0.1616185158,0.05491751805,1
175,225,-0.1196455657,0.2132930309,1
175,257,-0.009102981538,0.199407354,1
175,289,0.2110838145,0.2618851364,1
175,321,0.08700579405,-0.05495421961,1
175,353,0.08616212755,-0.08366450667,1
175,385,0.2381911278,0.2939004302,1
175,417,-0.007288743742,0.2664087415,1
175,449,-0.2180709541,0.01034205407,1
175,481,-0.1970741451,0.02525785565,1
175,513,-0.07566341758,-0.009880129248,1
175,545,0.03924178332,-0.1569173634,1
175,577,-0.0285590291,-0.174697876,1
175,609,-0.02678790689,-0.1911066473,1
175,641,0.2708314955,-0.0735745877,1
175,673,0.08507685363,0.2775151134,1
175,705,-0.387182802,0.6165627241,1
175,737,-0.1247017086,0.306500107,1
175,769,-0.07937790453,0.09436491132,1
175,801,0.04997056723,-0.04004485905,1
175,833,-0.04343609884,0.006656579673,1
175,865,-0.3108952343,0.2919486165,1
175,897,-0.2500224113,0.2881431878,1
175,929,-0.09257225692,0.0951904729,1
175,961,0.08199671656,-0.0200073868,1
175,993,0.1745001376,-0.01683763042,1
175,1025,0.1957331896,-0.05273564905,1
175,1057,0.2156963348,-0.1430893987,1
175,1089,-0.02241584659,-0.02595195174,1
175,1121,0.1726167202,0.1617631316,1
175,1153,0.152669549,0.02777387202,1
175,1185,-0.1136638373,-0.14742589,1
175,1217,0.02561576664,-0.3332595229,1
175,1249,-0.0294066146,-0.2692520916,1
175,1281,-0.1840081513,0.03869205713,1
175,1313,-0.3694879413,0.3832598925,1
