PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 53, filenames: A:[53]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[54]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2088154554,0.1581541896,1
47,65,-0.07915428281,-0.125988692,1
47,97,-0.01689466089,0.2020213157,1
47,129,-0.04153703153,0.3566744328,1
47,161,-0.1599987745,-0.1348745823,1
47,193,0.008620195091,-0.2500299215,1
47,225,0.009502097964,-0.2143733799,1
47,257,-0.2323865294,-0.2517090738,1
47,289,-0.06550803781,-0.1226170734,1
47,321,-0.05606447905,-0.1561555117,1
47,353,-0.2022258341,-0.1535761356,1
47,385,0.2349106371,-0.351677537,1
47,417,0.2480269074,-0.7689688206,1
47,449,0.0771727562,-0.4465103149,1
47,481,-0.06416344643,-0.5513162613,1
47,513,-0.5857201815,-1.021558404,1
47,545,-3.044075489,-2.133288622,1
47,577,-2.720233917,-1.653434992,1
47,609,-0.8039629459,-0.7241457701,1
47,641,-0.5835733414,-2.32695961,1
47,673,-0.7190077305,-0.1456404924,1
47,705,-0.1773337424,-1.973422289,1
47,737,-0.06318566203,-2.590081215,1
47,769,-0.8726381063,-2.966069221,1
47,801,-0.6624618769,-1.009315491,1
47,833,-0.2895306945,-2.462080956,1
47,865,-0.8339660168,-0.6248102188,1
47,897,-0.483591795,0.8111298084,1
47,929,-0.8234648108,-1.250241518,1
47,961,-0.8220541477,-3.365597963,1
47,993,-0.6175777912,-3.096407413,1
47,1025,-0.9725601077,-1.455740571,1
47,1057,-0.667948544,-0.5770826936,1
47,1089,-0.9145662785,-0.130628407,1
47,1121,-1.153287053,-0.6967438459,1
47,1153,-0.4527256489,-1.727470398,1
47,1185,-0.5958150625,-2.620729923,1
47,1217,0.02768051624,-2.351544857,1
47,1249,1.007532001,-1.991019249,1
47,1281,1.077411056,-1.674338222,1
47,1313,0.2630634904,-1.778813601,1
47,1345,-0.2621801496,-1.275835276,1
47,1377,-0.9389977455,-0.1783197522,1
47,1409,-1.44977212,0.1361765862,1
47,1441,-1.921303511,-1.95103693,1
47,1473,-2.310158253,-2.12530756,1
47,1505,-1.661801338,-1.695645571,1
47,1537,-2.215821266,-0.953088522,1
47,1569,-4.719240189,-2.066474438,1
47,1601,-0.7833662033,-1.312618494,1
47,1633,0.2447559834,-1.650883198,1
47,1665,-0.1792280674,-0.4063727856,1
47,1697,-1.818634033,0.2481396794,1
47,1729,-2.458139658,-0.3205312192,1
47,1761,-1.973635197,-0.004936277866,1
47,1793,-0.4382731915,-0.1880974174,1
47,1825,0.5441112518,-0.8530899286,1
47,1857,1.077313185,-0.8928932548,1
47,1889,1.102903128,0.1101911068,1
47,1921,0.1177703142,0.2351465225,1
47,1953,-0.9222736359,0.1756911278,1
47,1985,-0.5137853026,0.3094494343,1
47,2017,NaN,NaN,2
79,33,-0.02436304092,0.1013507247,1
79,65,-0.2295769155,0.1545187682,1
79,97,0.08694066852,0.5616365075,1
79,129,0.1179237664,0.4205934405,1
79,161,0.07259744406,0.04855173826,1
79,193,0.06253813207,-0.09282200038,1
79,225,0.2081276774,-0.04954880476,1
79,257,0.116564855,0.09252437949,1
79,289,-0.01379202306,-0.04077338055,1
79,321,0.05231358856,-0.2789716125,1
79,353,0.06594838202,-0.04488314688,1
79,385,0.1173727512,0.2307202518,1
79,417,-0.2542562783,0.1679159999,1
79,449,-0.5343874097,0.4815116525,1
79,481,-0.4267068505,0.5823682547,1
79,513,-0.525456965,-0.0004644989967,1
79,545,-1.495546579,-0.6938779354,1
79,577,-1.034724712,-0.2160434723,1
79,609,-0.2036448717,-1.777143598,1
79,641,0.02396291494,-1.960460901,1
79,673,-0.08779576421,-1.019728184,1
79,705,0.3610352874,-0.6920338869,1
79,737,0.3656575382,-1.397775054,1
79,769,-0.4904494286,-2.219237328,1
79,801,-0.339966476,-1.517147422,1
79,833,-0.6216015816,-1.803769231,1
79,865,-0.861569047,-1.859328389,1
79,897,-0.7295354009,-1.953234196,1
79,929,-0.9999929667,-2.548813105,1
79,961,-1.056823611,-3.329945803,1
79,993,-1.069958687,-2.889006615,1
79,1025,-1.142723918,-1.903733611,1
79,1057,-1.023156404,-1.201682806,1
79,1089,-1.040935755,-0.6269168854,1
79,1121,-1.195667505,-0.9661806822,1
79,1153,-1.037849307,-2.036520481,1
79,1185,-0.8494298458,-2.663986683,1
79,1217,-0.2800627351,-1.805533648,1
79,1249,0.2348468602,-0.9673887491,1
79,1281,0.3328746557,-1.322457075,1
79,1313,-0.03846919537,-1.516999841,1
79,1345,-0.5038939118,-1.6508075,1
79,1377,-0.9224244356,-1.585779071,1
79,1409,-1.591390371,-1.189128757,1
79,1441,-2.289986134,-2.015116215,1
79,1473,-2.916025877,-2.145822048,1
79,1505,-3.873866796,-3.058701038,1
79,1537,-2.28649044,-2.9616642,1
79,1569,-2.951505423,-3.664264917,1
79,1601,-4.506175995,-3.912895679,1
79,1633,-2.412599325,-1.819039464,1
79,1665,-1.75886929,-1.09826088,1
79,1697,-1.988973379,-0.8733512163,1
