PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 14, filenames: A:[14]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[15]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.4875692129,-0.1407543719,1
47,65,0.002266824245,-0.02219872922,1
47,97,-0.04585602134,-0.2301376015,1
47,129,0.04855509847,-0.1099503338,1
47,161,0.1955730319,0.2764810324,1
47,193,0.0144828558,0.1587627977,1
47,225,-0.2332327217,-0.2640912235,1
47,257,-0.05752199888,-0.1596467495,1
47,289,0.7299647331,0.7519193888,1
47,321,0.5360058546,0.4359079599,1
47,353,0.4606305361,0.7714089155,1
47,385,1.298368216,1.245434761,1
47,417,1.41968739,1.136893272,1
47,449,1.105143905,0.7474665642,1
47,481,1.992963552,-0.8749133348,1
47,513,3.849588871,-1.378254533,1
47,545,3.579421997,-1.590466499,1
47,577,1.185239315,-0.3710372448,1
47,609,2.075269222,-0.3955296278,1
47,641,0.9074497223,0.05676192045,1
47,673,1.524815083,0.01496973634,1
47,705,2.495919704,0.3809552789,1
47,737,1.84939003,0.745159626,1
47,769,0.8251219988,0.2707788646,1
47,801,0.5580737591,-0.5558489561,1
47,833,1.135119081,0.6492472291,1
47,865,1.074437141,1.182521462,1
47,897,2.444610119,2.265048027,1
47,929,2.383105755,0.7059305906,1
47,961,2.17626667,-2.225760937,1
47,993,2.718021393,-2.48375082,1
47,1025,3.574438095,-0.9988012314,1
47,1057,3.058149815,-0.4557141066,1
47,1089,1.436438084,0.7016702294,1
47,1121,0.6490488052,0.6678661108,1
47,1153,1.143749237,1.778968573,1
47,1185,1.608485222,1.727476001,1
47,1217,2.489120007,0.1685829163,1
47,1249,5.135227203,-1.340441704,1
47,1281,5.438222885,-2.09355402,1
47,1313,7.070162296,-3.165273666,1
47,1345,7.28306675,-2.477588177,1
47,1377,6.759901047,-2.581928015,1
47,1409,5.257883072,-2.355319023,1
47,1441,4.832195282,-3.240670681,1
47,1473,4.600032806,-2.602767229,1
47,1505,5.199279785,-2.414633274,1
47,1537,NaN,NaN,2
47,1569,0.6865215302,-0.4651427269,1
47,1601,1.725919247,-0.1636567116,1
47,1633,NaN,NaN,2
47,1665,1.61226058,-0.9571528435,1
47,1697,0.7293066978,-1.983947039,1
47,1729,0.004592418671,-2.260360718,1
47,1761,-0.9842019081,-0.2469153404,1
47,1793,0.5429079533,-1.16093421,1
47,1825,1.559580564,-3.970968246,1
47,1857,0.1615111828,-2.493202209,1
47,1889,-1.004965782,0.7984890938,1
47,1921,NaN,NaN,2
47,1953,3.931965351,-1.403234005,1
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,-0.1441971809,0.09934705496,1
79,65,0.08755678684,-0.107223317,1
79,97,0.1512610465,0.05302592739,1
79,129,0.1886190474,0.07342618704,1
79,161,0.1847752631,-0.01775990985,1
79,193,-0.247162044,-0.09907287359,1
79,225,-0.2375971228,-0.1414421499,1
79,257,0.1086936593,-0.2533468008,1
79,289,1.006554365,0.6259289384,1
79,321,0.2861715853,0.8276333809,1
79,353,0.1285383701,0.5664742589,1
79,385,1.064769983,1.00720942,1
79,417,1.192406058,0.8184838295,1
79,449,1.277146459,0.260397613,1
79,481,1.950623155,-0.2158051133,1
79,513,2.653445959,0.0520658493,1
79,545,2.742152691,-0.2002871037,1
79,577,0.599449873,0.4693267345,1
79,609,0.4854018688,1.177163124,1
79,641,0.4760529995,0.5520669818,1
79,673,1.056143761,0.01385945082,1
79,705,2.237053633,-0.4410744905,1
79,737,0.5125837326,0.4774144888,1
79,769,-0.07574355602,0.2181555927,1
79,801,0.6403940916,0.1079969704,1
79,833,1.510793924,0.6788735986,1
79,865,2.369603872,0.2863734961,1
79,897,3.353290319,0.08723244071,1
79,929,2.480716705,-0.3602747321,1
79,961,2.809288979,-0.9168598652,1
79,993,2.601127386,-1.289092541,1
79,1025,1.902919769,-0.08004301786,1
79,1057,1.098051548,0.03068140149,1
79,1089,0.2387480736,0.4452877641,1
79,1121,0.05165815353,1.858606577,1
79,1153,0.5776228905,1.094803333,1
79,1185,2.190582752,1.042643905,1
79,1217,3.11114192,0.04663395882,1
79,1249,4.844219208,-1.196139812,1
79,1281,7.583371639,-1.095648766,1
79,1313,7.562810421,-0.481159687,1
79,1345,6.970230579,-1.157145977,1
79,1377,6.207162857,-2.899101019,1
79,1409,5.699645519,-3.543640137,1
79,1441,5.695248127,-3.510810852,1
79,1473,6.093835831,-3.367818356,1
79,1505,6.937724113,-3.714454412,1
79,1537,7.23304987,-3.229774952,1
79,1569,6.408629417,-0.4982776642,1
79,1601,5.385062695,0.2476549149,1
79,1633,2.889658928,-0.7396669388,1
79,1665,4.283315182,-3.23692131,1
79,1697,3.469655991,-3.474439621,1
79,1729,3.24681282,-3.064949512,1
79,1761,4.285633087,-2.654622793,1
79,1793,4.138896942,-2.732714415,1
79,1825,2.374064922,-3.15481472,1
79,1857,1.387866139,-0.9942932129,1
79,1889,1.132524014,-0.1330459118,1
79,1921,NaN,NaN,2
79,1953,1.329466462,-2.663164616,1
79,1985,2.114291668,-3.600794315,1
79,2017,6.714818478,-6.556037903,1
111,33,0.002142295241,0.1292866021,1
111,65,0.03771845251,-0.1947724372,1
111,97,0.06826518476,-0.005105823278,1
111,129,0.03210740164,0.05318350345,1
111,161,0.1142130718,-0.1592319608,1
111,193,0.1315044612,-0.1184984371,1
111,225,0.1751738638,0.01259863563,1
111,257,-0.2052919865,-0.08598130941,1
111,289,0.2039066851,-0.4455088079,1
111,321,0.2115230858,-0.1154970527,1
111,353,0.3658494353,0.281483382,1
111,385,1.066745043,0.3434126973,1
111,417,0.6052634716,-0.116574049,1
111,449,1.110537887,-0.3916367888,1
111,481,1.462801695,0.3597327471,1
111,513,1.16837275,0.396438241,1
111,545,1.253243566,0.2836474776,1
111,577,1.077361465,1.160092235,1
111,609,-0.2118735313,1.1836344,1
111,641,-0.7961047888,0.8273440599,1
111,673,0.4157230258,0.5580641031,1
111,705,1.150964379,0.4335596561,1
111,737,1.101102591,0.2130767405,1
111,769,0.7721199989,0.04958227277,1
111,801,0.3553051949,0.6831325889,1
111,833,1.134190679,0.8270061612,1
111,865,1.871690989,0.2892456055,1
111,897,2.277250051,-0.4710512161,1
111,929,4.618662834,-1.035642147,1
111,961,4.474209785,-1.344040155,1
111,993,2.52906847,-0.707931459,1
111,1025,1.920220852,0.2043452263,1
111,1057,1.37731874,0.2584255934,1
111,1089,1.346287608,0.1980787516,1
111,1121,2.202806473,1.915382743,1
111,1153,2.16967845,0.5938106775,1
111,1185,2.490139484,0.1398624182,1
111,1217,3.166333199,-0.08056069911,1
111,1249,4.38800478,-0.5416998863,1
111,1281,6.091521263,-1.387581587,1
111,1313,7.809528828,-0.1452146769,1
111,1345,7.608129501,-1.48754859,1
111,1377,6.951882362,-3.440470934,1
111,1409,6.777689934,-3.557388306,1
111,1441,6.556061268,-3.477735281,1
111,1473,NaN,NaN,2
111,1505,8.558103561,-3.956293106,1
111,1537,9.012063026,-3.793029785,1
111,1569,NaN,NaN,2
111,1601,NaN,NaN,2
111,1633,5.247598171,-4.382465839,1
111,1665,4.859869957,-4.089591026,1
111,1697,4.435761929,-3.975024223,1
111,1729,4.32777977,-3.566521645,1
111,1761,4.626096725,-3.841924429,1
111,1793,4.207040787,-5.558150291,1
111,1825,3.117234707,-2.631085634,1
111,1857,3.226108551,-0.8268033266,1
111,1889,NaN,NaN,2
111,1921,3.420919895,0.441116333,1
111,1953,2.228002787,-2.230796814,1
111,1985,0.09382784367,-1.520223498,1
111,2017,-0.01206731796,-0.3953223228,1
143,33,-0.06316401064,0.02174592018,1
143,65,-0.1923330426,-0.1366911232,1
143,97,0.01015307009,-0.1418424547,1
143,129,-0.136312902,-0.01874790341,1
143,161,-0.01304848492,0.1244800836,1
143,193,0.264547646,0.01905018836,1
143,225,0.10212937,0.0889095068,1
143,257,-0.3752226532,0.2860311568,1
143,289,-0.2303845286,0.2887226343,1
143,321,0.2211604863,0.6057360768,1
143,353,-0.07700371742,0.4120210707,1
143,385,-0.07156032324,-0.02770555019,1
143,417,0.4187896848,-0.197250694,1
143,449,1.12341857,-0.5372378826,1
143,481,0.9773265123,0.5344648361,1
143,513,1.354542971,1.156266451,1
143,545,1.397289276,0.8198605776,1
143,577,1.463547826,1.11888957,1
143,609,1.221654177,1.001271486,1
143,641,0.5735814571,0.1948466897,1
143,673,0.3198356628,0.0337074101,1
143,705,1.197112799,0.2354126871,1
143,737,1.618094206,0.05419668555,1
143,769,1.244358301,-0.07196250558,1
143,801,0.6333110332,0.6047741771,1
143,833,0.7583389282,0.6601089239,1
143,865,1.508924484,0.1922821701,1
143,897,0.7406749725,-1.006045103,1
143,929,3.930018425,-1.65121448,1
143,961,4.463779926,-1.789765358,1
143,993,4.732265472,-2.641831875,1
143,1025,3.249442101,-0.2007172704,1
143,1057,1.475801945,0.9600076675,1
143,1089,2.492532253,1.463360667,1
143,1121,3.802823067,1.478017688,1
143,1153,NaN,NaN,2
143,1185,2.892903328,-0.421563983,1
143,1217,2.688904762,0.7172189355,1
