PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 3, filenames: A:[3]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[4]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3118789494,0.006399989128,1
47,65,-0.05013967305,-0.03771879151,1
47,97,-0.01832081378,0.375849098,1
47,129,-0.0287809819,0.5111550093,1
47,161,-0.02813507617,0.2764648497,1
47,193,-0.1074714065,0.009438499808,1
47,225,-0.228566274,0.0400917232,1
47,257,0.1041371375,0.3727614284,1
47,289,0.4945946932,0.4441145658,1
47,321,0.5455115438,0.2906022668,1
47,353,0.4335488081,0.3112759292,1
47,385,0.1983683705,0.3120347261,1
47,417,-0.005307793617,0.09224922955,1
47,449,-0.03762261569,-0.008940570056,1
47,481,0.08253630996,-0.1044962555,1
47,513,0.407353878,-0.05976907909,1
47,545,0.369594276,0.1517672986,1
47,577,-0.05155557394,0.2451234013,1
47,609,-0.1316652298,0.002589598298,1
47,641,-0.03150701523,-0.2027570009,1
47,673,-0.02735558152,-0.3158785403,1
47,705,0.01395387948,-0.2231870443,1
47,737,-0.1692267656,0.2062858641,1
47,769,-0.3275411725,0.238791734,1
47,801,-0.2517685294,-0.09087088704,1
47,833,0.03432433307,-0.08039689064,1
47,865,0.3114648163,-0.03425601125,1
47,897,0.3170938492,-0.03034854308,1
47,929,0.03449422121,-0.04105234146,1
47,961,-0.265206337,-0.1679598093,1
47,993,-0.1285668314,-0.3777169883,1
47,1025,0.08039584011,-0.3205689192,1
47,1057,0.2763710916,-0.4022374749,1
47,1089,0.2997815013,-0.3897521496,1
47,1121,0.0757689029,0.04865810275,1
47,1153,-0.06616508961,0.3570194244,1
47,1185,-0.200622201,0.2210045457,1
47,1217,-0.3353734016,-0.1906302571,1
47,1249,-0.2328723669,-0.916230917,1
47,1281,-1.39512682,-0.4835035205,1
47,1313,NaN,NaN,2
47,1345,-5.486818314,1.699304581,1
47,1377,2.053265095,-1.858747125,1
47,1409,0.2991104126,-0.2510186434,1
47,1441,0.6539621353,0.1013476849,1
47,1473,-1.775027275,0.6963601112,1
47,1505,NaN,NaN,2
47,1537,NaN,NaN,2
47,1569,23.26806641,-0.4911351204,1
47,1601,NaN,NaN,2
47,1633,NaN,NaN,2
47,1665,-0.522942543,-0.03576588631,1
47,1697,-0.03983783722,0.1301283836,1
47,1729,-1.340984344,1.334854126,1
47,1761,-0.8543395996,1.049239159,1
47,1793,1.190607071,-0.9508676529,1
47,1825,0.6151599884,0.5016393661,1
47,1857,-0.5256948471,1.088731766,1
47,1889,0.1104543209,0.4502859116,1
47,1921,0.313978672,-1.203162193,1
47,1953,-0.1706469059,-0.6924290657,1
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,-0.04804602265,0.04513712227,1
79,65,-0.05058076978,-0.0003723595291,1
79,97,0.1110981405,0.1979376078,1
79,129,0.2180205286,0.4122381806,1
79,161,0.1451684386,0.3417748809,1
79,193,-0.3346222043,0.01391834021,1
79,225,-0.5125979781,0.3213362098,1
79,257,-0.02039222792,0.3491807282,1
79,289,0.3593986928,0.2740362883,1
79,321,0.3147138953,0.3825134039,1
79,353,0.2999982834,0.2478477061,1
79,385,0.3600077033,0.1560453773,1
79,417,0.1007060707,0.1126580909,1
79,449,-0.1143062711,0.05410643667,1
79,481,-0.183001101,-0.2146987766,1
79,513,-0.1886647046,-0.2134452164,1
79,545,0.05485611409,-0.1326549351,1
79,577,0.09922663867,-0.07532259822,1
79,609,0.004728354514,0.009972512722,1
79,641,-0.08310265839,-0.2291256636,1
79,673,-0.3108041286,-0.06930932403,1
79,705,-0.176692456,-0.3690233529,1
79,737,-0.08861000836,-0.1953222752,1
79,769,-0.1113259941,0.04109193757,1
79,801,-0.05588472635,0.03011388332,1
79,833,0.07943058014,-0.05545073748,1
79,865,0.3908791542,0.1083379313,1
79,897,0.391920805,0.1822054088,1
79,929,-0.03633722663,0.05539730564,1
79,961,-0.2086049169,0.06852696836,1
79,993,0.04866698384,-0.01124361157,1
79,1025,0.1218504384,0.2378282547,1
79,1057,0.02768944204,0.3115459979,1
79,1089,0.08894744515,0.2936406434,1
79,1121,0.2082082927,0.3093848825,1
79,1153,0.05821695924,0.2249101251,1
79,1185,-0.009198009968,0.3229985237,1
79,1217,0.0444945693,-0.137538746,1
79,1249,0.244117558,-0.3642908931,1
79,1281,-0.08644855022,0.01302455366,1
79,1313,-0.7258973122,0.4563169479,1
79,1345,NaN,NaN,2
79,1377,NaN,NaN,2
79,1409,-0.3816843033,-0.3965001106,1
79,1441,NaN,NaN,2
79,1473,6.816124916,-2.352524042,1
79,1505,NaN,NaN,2
79,1537,NaN,NaN,2
79,1569,NaN,NaN,2
79,1601,12.59551144,-2.233738899,1
79,1633,NaN,NaN,2
79,1665,-0.2113285065,0.2210707664,1
79,1697,0.5130233765,-0.9064836502,1
79,1729,NaN,NaN,2
79,1761,NaN,NaN,2
