PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 36, filenames: A:[36]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[37]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.53657794,-0.1227327585,1
47,65,0.1349795461,0.4464508295,1
47,97,0.1758317053,0.5448583961,1
47,129,0.1536014527,0.4554839134,1
47,161,-0.08151577413,0.5856199265,1
47,193,0.07458530366,0.6251552701,1
47,225,0.1679500639,0.4638071656,1
47,257,0.1473287642,0.2782546878,1
47,289,-0.2854135633,-0.03901469707,1
47,321,-0.7103669643,-0.4652702808,1
47,353,-3.32997036,-3.128136635,1
47,385,-1.71631074,-2.190288544,1
47,417,-1.325080872,-0.6709290147,1
47,449,-1.805353165,-0.6835842729,1
47,481,-2.150939703,-1.546102643,1
47,513,-1.669566751,-1.442012548,1
47,545,-1.094339252,-1.069887042,1
47,577,-1.11017704,-0.9166190624,1
47,609,-2.278385878,-2.060611248,1
47,641,-1.133902788,-1.170365334,1
47,673,-0.780785799,-1.524430752,1
47,705,0.09402191639,-0.7852139473,1
47,737,0.8897771239,-0.6865696311,1
47,769,1.12780261,-0.9317020178,1
47,801,0.6401234269,-1.119595766,1
47,833,-0.0007176697254,-0.7641539574,1
47,865,-0.1536301374,-0.538467288,1
47,897,0.5888168812,-1.0297997,1
47,929,2.155001402,-1.554214478,1
47,961,2.544249535,-2.223417759,1
47,993,1.90124011,-0.9928649664,1
47,1025,1.632247806,-0.7065322995,1
47,1057,2.850306273,-2.466365337,1
47,1089,4.642349243,-4.543159962,1
47,1121,4.65994215,-3.548413992,1
47,1153,2.91955328,-1.463143587,1
47,1185,0.3374791145,-0.8273493052,1
47,1217,2.886761665,-1.763538957,1
47,1249,2.898928642,-1.898923397,1
47,1281,0.5225801468,-1.278483033,1
47,1313,-0.6806128025,0.2914486527,1
47,1345,-0.1336007118,1.433665156,1
47,1377,1.157912135,1.075513363,1
47,1409,1.531725407,-0.4145314693,1
47,1441,0.2390920222,-2.742117167,1
47,1473,-0.4711385071,-0.8014912605,1
47,1505,0.4476839304,-0.7640770674,1
47,1537,1.577670574,-0.147600174,1
47,1569,0.7503511906,0.4187069535,1
47,1601,0.3641010523,0.6769601107,1
47,1633,0.6355240345,0.470603466,1
47,1665,1.004443049,0.3932984471,1
