PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 49, filenames: A:[49]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[50]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.4997338653,0.1076122075,1
47,65,0.2232525647,0.03742526472,1
47,97,0.08216014504,-0.04813632369,1
47,129,-0.03784053028,-0.1373617351,1
47,161,0.01710405201,-0.08488729596,1
47,193,-0.1047797203,0.1286310256,1
47,225,-0.3755355179,-0.03162258118,1
47,257,-0.2367985845,0.06322258711,1
47,289,0.1988987923,0.1389586329,1
47,321,0.2655031383,0.1819107533,1
47,353,-0.4148836136,0.3554905355,1
47,385,-1.048549175,-0.2764828801,1
47,417,-0.3213098049,-0.5151019692,1
47,449,0.4399530888,0.07126671076,1
47,481,-0.2914488316,-0.04640138149,1
47,513,-0.7503865957,-0.528164506,1
47,545,-0.322753191,-0.6052939892,1
47,577,0.5658186078,-0.7965090871,1
47,609,1.305724859,-1.257911801,1
47,641,1.337271452,-2.629418373,1
47,673,0.773460865,-2.994956255,1
47,705,0.4625073671,-2.486102343,1
47,737,0.6755346656,-1.236455441,1
47,769,0.5727584362,-1.013845444,1
47,801,0.3469729424,-0.971280694,1
47,833,0.332862854,-0.6124994755,1
47,865,0.08798289299,-1.265450001,1
47,897,-0.2617718577,-1.57995677,1
47,929,0.4358839393,-2.093718767,1
47,961,0.0430277735,0.2120062113,1
47,993,-0.3564814925,0.6235876083,1
47,1025,-0.07917702198,-0.277530849,1
47,1057,1.24792254,-1.017768264,1
47,1089,0.3308135271,-1.207793832,1
47,1121,0.1289733648,-0.4057247639,1
47,1153,0.02477651834,0.06774228811,1
47,1185,-0.2924607098,0.7686684132,1
47,1217,-0.6218216419,0.9690548182,1
47,1249,-0.5470522046,0.2076177001,1
47,1281,-1.183656335,-0.6183574796,1
47,1313,-1.732828617,-0.7615926266,1
47,1345,-1.091218948,-0.01295700669,1
47,1377,-0.5850038528,0.5075855255,1
47,1409,-0.07734596729,0.9217293262,1
47,1441,-0.2728811502,-0.3551087379,1
47,1473,-0.4463672042,-0.3491414189,1
47,1505,-1.401600838,0.3462524414,1
47,1537,-2.391093731,2.120033741,1
47,1569,NaN,NaN,2
47,1601,-1.487542748,1.423652649,1
47,1633,0.5689328909,0.1286769211,1
47,1665,0.7757310867,0.1665966511,1
47,1697,-0.06369304657,-0.5069963932,1
47,1729,-1.76827383,-0.5636672378,1
47,1761,-1.89977169,-0.9728572369,1
47,1793,-1.360466719,-1.881866455,1
47,1825,-2.990155697,-3.405651569,1
47,1857,-2.954317093,-3.289626122,1
47,1889,-0.648045063,-1.020658016,1
47,1921,0.7915597558,-2.481484413,1
47,1953,1.499091029,-1.441931009,1
47,1985,0.2728980482,0.05182878673,1
47,2017,-3.536472797,-0.05579793453,1
79,33,0.016269207,0.1642440408,1
79,65,-0.001719281077,0.02276490256,1
79,97,0.0135672614,-0.2467623651,1
79,129,-0.08870963752,-0.2348824441,1
79,161,-0.1001773775,-0.2897996306,1
79,193,-0.07049725205,-0.2215753347,1
79,225,-0.2557381392,-0.1362283677,1
79,257,-0.07537215203,-0.02728588879,1
79,289,0.07784999162,0.08039757609,1
79,321,0.2068891525,-0.1626100093,1
79,353,0.4418666065,0.1618802845,1
79,385,0.3273230195,0.2037626058,1
79,417,0.3051254153,-0.0200149864,1
79,449,-0.03446626663,0.3869051337,1
79,481,-0.35117805,0.09224292636,1
79,513,-0.254437983,-0.1611508131,1
79,545,0.4826862216,-0.2846322656,1
79,577,0.8195700645,-0.5385133028,1
79,609,0.9715702534,-1.115982533,1
79,641,1.130739927,-3.822280407,1
79,673,1.026340604,-5.127315521,1
79,705,1.39996922,-3.671354532,1
79,737,-0.2854785323,-1.284017086,1
79,769,-0.8106116652,0.1092514992,1
79,801,-0.3256154358,0.03425781429,1
79,833,-0.3728258908,-0.09605583549,1
79,865,-0.6692373753,-0.6729854345,1
79,897,-0.4353523254,-1.10286653,1
79,929,-0.4692783654,-1.727275372,1
79,961,-0.4294010997,-0.4190841913,1
79,993,-0.4032088518,0.4321311116,1
79,1025,-0.9118788242,0.3699743152,1
79,1057,-0.971564889,-0.567625761,1
79,1089,-0.8634044528,-0.5426620245,1
79,1121,-1.170080423,-0.06608553231,1
79,1153,-1.064025164,0.2022157609,1
79,1185,-0.5038181543,0.4144890606,1
79,1217,-0.2367160916,0.7169950008,1
79,1249,-0.4045203328,0.6887134314,1
79,1281,-0.724324882,0.1625480801,1
79,1313,-0.4849691391,-0.3323856294,1
79,1345,-0.04789555073,-0.2827406526,1
79,1377,-0.2659896016,-0.2340187132,1
79,1409,-0.273991257,-0.01114493608,1
79,1441,-0.6214032769,-0.5734364986,1
79,1473,-0.9797945619,-0.1416500807,1
79,1505,-1.404085279,0.9809501171,1
79,1537,-1.375030279,1.555836201,1
79,1569,-1.320559502,1.028686881,1
79,1601,-1.432000995,0.8821808696,1
79,1633,-1.447487354,0.01684013009,1
