PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 51, filenames: A:[51]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[52]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1951268613,0.7289923429,1
47,65,0.2756140828,-0.1462529302,1
47,97,0.3296334147,-0.4263732433,1
47,129,0.1997099817,-0.5209041834,1
47,161,-0.06526145339,-0.2595016658,1
47,193,-0.05491262674,0.111487478,1
47,225,0.09783351421,0.01608392224,1
47,257,0.3176064491,-0.3671859503,1
47,289,0.2690374851,-0.4723708928,1
47,321,-0.07851961255,-0.4516331553,1
47,353,0.1956894696,-0.1267958581,1
47,385,0.2684684992,-0.09908294678,1
47,417,0.6660175323,-0.04810369015,1
47,449,0.6079899073,-0.05356673151,1
47,481,0.05039262772,0.05031930655,1
47,513,-0.9245209694,0.1768785864,1
47,545,-1.716479063,0.2657391429,1
47,577,-1.673772335,0.4486870766,1
47,609,-0.7555766106,0.3051917553,1
47,641,0.1379275918,0.6145817041,1
47,673,-0.007325708866,-0.7181904316,1
47,705,0.3881585598,-1.773937702,1
47,737,1.162287354,-1.104815245,1
47,769,1.14867568,0.1070908904,1
47,801,0.4237263203,0.4157890081,1
47,833,-0.1110848486,0.5096417069,1
47,865,0.02471369505,0.5531623363,1
47,897,0.354403317,0.2124499083,1
47,929,0.495008409,-1.220851541,1
47,961,0.6327672005,-2.221475124,1
47,993,0.1859583557,-2.482187986,1
47,1025,0.6647011638,-0.7356202602,1
47,1057,0.7807223797,-1.541663647,1
47,1089,1.476771593,-2.271770477,1
47,1121,1.298622131,-1.211905003,1
47,1153,0.5412168503,0.4742491245,1
47,1185,0.330871582,0.6638518572,1
47,1217,-0.1727643013,-0.2758460045,1
47,1249,-0.02600967884,0.08395469189,1
47,1281,-1.114409208,-1.615233064,1
47,1313,-1.526322484,-2.240925789,1
47,1345,-1.204895258,-2.225269794,1
47,1377,-1.936713696,-2.986609936,1
47,1409,-2.382517815,-4.385901928,1
47,1441,-1.526585817,-2.030712843,1
47,1473,-0.3666808605,-0.04131484032,1
47,1505,-0.270998776,0.9998691082,1
47,1537,-0.3419505656,-0.2683659792,1
47,1569,-0.6723378301,-1.499527693,1
47,1601,-0.6606984138,-1.559042931,1
47,1633,NaN,NaN,2
47,1665,-2.497193098,0.6711742878,1
47,1697,-1.087629795,0.0629837513,1
47,1729,-0.6406331062,-1.331512928,1
47,1761,-0.4173978567,-1.777602792,1
47,1793,-0.2383559346,-2.378535748,1
47,1825,-0.3499848843,-2.346467972,1
47,1857,-0.7106573582,-2.383121014,1
47,1889,-0.2346408367,-0.5854945183,1
47,1921,-0.7341175079,-0.4894509912,1
47,1953,-1.167706013,0.480302453,1
47,1985,-1.164549828,-0.01666623354,1
47,2017,NaN,NaN,2
79,33,0.1172817498,0.2637589574,1
79,65,0.1303082705,-0.02471906319,1
79,97,0.08248737454,-0.09383430332,1
79,129,-0.04354514182,-0.1026369631,1
79,161,-0.05478823185,0.1279498488,1
79,193,0.07016652077,0.4135806262,1
79,225,0.01767900586,0.2947068214,1
79,257,-0.1578444391,-0.1951985359,1
79,289,-0.09270325303,-0.3307526112,1
79,321,0.03908444941,-0.2200143933,1
79,353,0.04136015475,0.02611982077,1
79,385,0.1064225137,0.05662035942,1
79,417,0.8006388545,-0.4419958889,1
79,449,0.5904678106,-0.2302679718,1
79,481,0.3217683136,-0.1105762348,1
79,513,-0.439563632,0.2941239178,1
79,545,-0.42295748,0.2625203133,1
79,577,-0.2612695992,0.3937475979,1
79,609,-0.3790825009,0.471581459,1
79,641,0.001410737634,0.4339111149,1
79,673,-0.4142067134,0.0001253634691,1
79,705,0.09948545694,-0.5923162699,1
79,737,1.187560081,-0.5687555075,1
79,769,1.103559017,-0.2715947628,1
79,801,0.7015243769,-0.1900291741,1
79,833,0.234551847,0.3712829947,1
79,865,0.06390327215,0.4704177678,1
79,897,0.5285608172,-0.01048403978,1
79,929,0.1427934021,-1.190841675,1
79,961,0.3976798952,-1.779100418,1
79,993,1.710356474,-1.749555707,1
79,1025,1.947865129,-0.8730194569,1
79,1057,1.00629425,-1.894684672,1
79,1089,1.072613239,-3.115101814,1
79,1121,0.6325140595,-2.220366478,1
79,1153,-0.4616134763,-0.5835642815,1
79,1185,-1.701931596,-0.487110734,1
79,1217,-2.182220936,-1.19458127,1
79,1249,-0.5466157794,-1.809956789,1
79,1281,-0.6277567744,-1.525340438,1
79,1313,-0.8569638729,-1.210240841,1
79,1345,-0.7155592442,-1.182188988,1
79,1377,-0.8408739567,-0.8939070702,1
79,1409,-0.8491338491,-1.47931838,1
79,1441,-0.5516088605,-1.023178101,1
79,1473,-0.6266454458,-0.03728872538,1
79,1505,-0.6489810944,0.1649208665,1
79,1537,-0.7577855587,-1.1800915,1
79,1569,-0.5935229063,-2.569515228,1
79,1601,-0.447312355,-1.226280808,1
79,1633,-0.67471385,-0.8326855898,1
79,1665,-0.7356311083,-0.06683117151,1
79,1697,-0.7117630243,-0.03107744455,1
79,1729,-0.508505702,-0.7502740026,1
79,1761,-0.4501232505,-1.259005547,1
79,1793,-0.6559443474,-1.457002521,1
79,1825,-0.3135586977,-1.022999048,1
79,1857,-0.2508054972,-1.051657081,1
79,1889,-0.8278253078,-1.927395582,1
79,1921,-0.9543734789,-1.667029262,1
79,1953,-0.6155099273,0.3801121414,1
79,1985,-0.2225145102,0.8263576031,1
79,2017,0.2309658527,-1.829001427,1
111,33,0.1973902881,0.02010948211,1
111,65,-0.1245188415,0.08547003567,1
111,97,-0.1605304331,0.3329792917,1
111,129,-0.1470937431,0.2831515074,1
111,161,-0.06740032881,0.3079757988,1
111,193,-0.05721812695,0.2675241232,1
111,225,-0.07202976942,0.1616586894,1
111,257,-0.05174283311,-0.06512227654,1
111,289,0.001460563391,-0.1528515816,1
111,321,0.09454035759,-0.03240929544,1
111,353,-0.04192863405,0.07177940011,1
111,385,-0.148514539,0.09644572437,1
111,417,0.2931116819,-0.08011712879,1
111,449,0.2696883678,-0.07702185214,1
111,481,0.4790178835,0.1818462461,1
111,513,0.5097298622,0.4247120917,1
111,545,0.7546263933,0.01901822537,1
111,577,0.6108855009,0.09636550397,1
111,609,0.2221470475,0.3296977282,1
111,641,0.1942187548,0.05438314378,1
111,673,-0.00535427779,0.007418490946,1
111,705,-0.3151617944,0.2150086164,1
111,737,0.07288599014,-0.01819865406,1
111,769,0.61089468,-0.919182539,1
111,801,0.781170845,-0.9920189381,1
111,833,0.938718915,0.08739125729,1
111,865,0.5277557373,-0.1271092594,1
111,897,-0.1440668404,-0.655061841,1
111,929,0.1608337462,-1.601271152,1
111,961,0.3902522326,-1.636275768,1
111,993,0.837400794,-1.187781334,1
111,1025,1.082775831,-1.734279275,1
111,1057,0.8522022963,-1.619634151,1
111,1089,0.4405707121,-2.300709724,1
111,1121,-0.2772121429,-2.505115509,1
111,1153,-1.124355435,-1.394536495,1
111,1185,-1.71075201,-1.080660582,1
111,1217,-2.606942177,-2.768971682,1
111,1249,-1.461267233,-2.512227774,1
111,1281,-0.3527954221,-1.389483094,1
111,1313,-0.4163347483,-1.028822899,1
111,1345,-0.6912482381,-0.7624631524,1
111,1377,-0.4885882139,-0.2209162712,1
111,1409,0.1225990057,-0.1622889042,1
111,1441,-0.1439915299,-0.329153955,1
111,1473,-0.7070571184,-0.6162137389,1
111,1505,-1.053695917,-0.9746825695,1
111,1537,-0.411776185,-1.637776971,1
111,1569,0.05828848481,-2.395838499,1
111,1601,0.1418079585,-1.354639649,1
111,1633,0.2009637952,-1.063134789,1
111,1665,0.1456363499,-0.7384548187,1
111,1697,-0.01923540235,-0.4096449614,1
111,1729,-0.380114764,-0.2651999593,1
111,1761,-0.5771694779,-1.150999904,1
111,1793,-0.6883710623,-1.431408525,1
111,1825,-1.075542927,-0.75553298,1
111,1857,-0.8356215954,-1.387996912,1
111,1889,-0.7186530828,-2.618081093,1
111,1921,-1.005131721,-1.547485709,1
111,1953,NaN,NaN,2
111,1985,-0.2583342791,-0.009493559599,1
111,2017,-0.1314465106,-0.2759341002,1
143,33,0.007031269372,-0.06993672997,1
143,65,-0.1246115938,0.1407171041,1
143,97,-0.2965601981,0.06079466268,1
143,129,-0.1134196222,-0.1251991391,1
143,161,0.02790382504,-0.03809925169,1
143,193,-0.1747543812,-0.006679708138,1
143,225,-0.1290339381,-0.07078580558,1
143,257,0.272280544,-0.05159004033,1
143,289,0.3834629357,-0.1767840981,1
143,321,0.06141663343,-0.1831348538,1
143,353,0.06813372672,-0.02300588787,1
143,385,-0.5062046647,0.1119986922,1
143,417,-0.08716584742,0.05075496435,1
143,449,0.3148732185,-0.1645334661,1
143,481,0.8315507174,0.03733403236,1
143,513,1.025828481,0.3079918027,1
143,545,1.061183214,-0.2538189292,1
143,577,0.9116640687,-0.1300930977,1
143,609,0.8330305219,-0.1375089884,1
143,641,0.5999959707,-0.5535662174,1
143,673,-0.1245569587,-0.05974929035,1
143,705,-1.778978109,0.7868911624,1
143,737,-1.163146257,0.2471788228,1
143,769,0.3583887815,-1.328033924,1
143,801,0.9122853279,-0.765216589,1
143,833,1.110779524,0.02267059684,1
143,865,0.4560281038,-0.2021977305,1
143,897,-0.2383228093,-0.5401047468,1
143,929,-0.4158680141,-0.9876657128,1
143,961,-0.1079366505,-1.199709892,1
143,993,0.5137476921,-0.9287058711,1
143,1025,0.9405886531,-1.569627643,1
143,1057,0.7094227076,-1.177721024,1
143,1089,-0.02992790937,-1.108226776,1
143,1121,-1.00912714,-2.011968613,1
143,1153,-2.021805286,-2.04274559,1
143,1185,-2.19545269,-1.807845235,1
143,1217,-2.255516291,-2.189658642,1
143,1249,-1.226617455,-2.556684494,1
143,1281,-0.4635814428,-1.414396048,1
143,1313,-0.2044482827,-0.7992910147,1
143,1345,-0.8040567636,0.1352069378,1
143,1377,-0.6253493428,-0.08955913782,1
143,1409,0.7136210799,-0.6810497046,1
143,1441,-0.2498289943,-0.9443225861,1
143,1473,-0.9319265485,-1.364565372,1
143,1505,-1.070434451,-1.551790595,1
143,1537,-0.4546833038,-1.916811705,1
143,1569,-0.1185136884,-3.204190254,1
143,1601,0.7548530698,-1.682844877,1
143,1633,0.5639716387,-1.243498325,1
143,1665,0.2215830684,-1.092807651,1
143,1697,-0.01778888702,-0.8051099777,1
143,1729,NaN,NaN,2
143,1761,-0.7685000896,-1.101354361,1
143,1793,-0.9845741391,-1.425875664,1
143,1825,-1.780187964,-0.5113810301,1
143,1857,-1.399326205,-1.012274623,1
143,1889,-0.3293213546,-2.835071087,1
143,1921,-0.507458806,-2.015645504,1
143,1953,-0.3402597606,-0.7494444847,1
143,1985,-0.4377023578,-1.153473616,1
143,2017,-0.1600316167,-0.1371091604,1
175,33,-0.2871325016,-0.05572158843,1
175,65,-0.212638706,0.01386394165,1
175,97,-0.3106517792,-0.2333087921,1
175,129,-0.1546622366,-0.269471705,1
175,161,-0.1511836946,-0.1401865929,1
175,193,-0.2250288427,-0.1486256123,1
175,225,-0.01247234829,-0.258908242,1
175,257,0.03459847346,-0.2144374847,1
175,289,-0.1555908322,0.03038451076,1
175,321,-0.2460275292,0.06273928285,1
175,353,-0.2481350899,0.03441525996,1
175,385,-0.3963936269,0.007510632277,1
175,417,-0.2719485164,-0.1102080941,1
175,449,0.2188754082,-0.008793696761,1
175,481,0.4753552675,0.02620567381,1
175,513,0.2717978358,-0.2832449079,1
175,545,1.625756145,-1.028159976,1
175,577,2.297914505,-0.9827105403,1
175,609,0.9261770248,-0.6837787032,1
175,641,0.304066062,-1.278826594,1
175,673,-0.1503856182,-1.211495042,1
175,705,-0.8749865294,0.2033743113,1
175,737,-0.7359601259,0.4863705039,1
175,769,0.5018151402,0.7000147104,1
175,801,1.146230221,0.5232104063,1
175,833,0.9613388181,0.02807313204,1
175,865,1.265041113,-0.3790417314,1
175,897,0.2926957011,-0.3749292493,1
175,929,-0.3294355869,-0.2668036819,1
175,961,-0.09612652659,-0.1926891804,1
175,993,0.3907497227,-0.5685297251,1
175,1025,1.184795022,-0.5932965279,1
175,1057,0.769533217,-0.4747726321,1
175,1089,-0.2614508271,-0.7613503933,1
175,1121,-1.153379202,-1.922674298,1
175,1153,-2.557172298,-2.785856962,1
175,1185,-3.820735455,-1.918450713,1
175,1217,-2.833863735,-1.51071918,1
175,1249,-1.164199829,-1.428530574,1
175,1281,-0.8703238368,-0.8688639402,1
175,1313,-1.134186149,-0.5656090975,1
175,1345,-2.082354546,-0.232029736,1
175,1377,-1.194289923,-0.513790071,1
175,1409,0.61965096,-1.058006048,1
175,1441,-0.6953049898,-2.876899481,1
175,1473,-1.47222209,-3.170552254,1
175,1505,-0.8753689528,-1.881034851,1
175,1537,-0.5963497758,-1.920979977,1
175,1569,-0.5287629366,-3.03861618,1
175,1601,0.2928402722,-1.955553412,1
175,1633,0.3445225656,-1.428640842,1
175,1665,-0.08315444738,-1.215075612,1
175,1697,-0.7052050829,-1.118518829,1
175,1729,0.1910043955,-1.409296513,1
175,1761,-0.09305089712,-1.384908676,1
175,1793,-0.4930332303,-1.10002923,1
175,1825,-0.7938627005,-0.4691203833,1
175,1857,-0.9054020643,-0.9005846977,1
175,1889,-0.5810966492,-1.876391172,1
175,1921,-0.3796018958,-2.042202473,1
175,1953,-0.1969661415,-1.403233528,1
175,1985,-0.5871434212,-1.641782522,1
175,2017,-0.4341885746,-0.04297161102,1
207,33,-0.3036251366,-0.02543220669,1
207,65,-0.2194547951,0.01578257605,1
207,97,-0.1366161108,-0.09358814359,1
207,129,-0.07515477389,-0.05181804299,1
207,161,-0.02394666523,0.07578809559,1
207,193,-0.03165537864,-0.04535780475,1
207,225,0.03549764305,-0.2818325162,1
207,257,-0.008939627558,-0.1170746088,1
207,289,-0.09305851907,0.02378507704,1
207,321,-0.532469213,-0.06256119162,1
207,353,-0.5191012025,-0.4276880622,1
207,385,-0.1699354947,-0.4018602371,1
207,417,0.04157474637,0.09097078443,1
207,449,0.3222958446,0.05240255594,1
207,481,0.141811192,-0.3611610532,1
207,513,-0.2776779234,-0.9550853968,1
207,545,-0.1664627194,-0.4440430999,1
207,577,0.1706264019,-0.8027762175,1
207,609,0.07834452391,-0.7157710791,1
