PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 8, filenames: A:[8]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[9]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2619712353,-0.01500660181,1
47,65,0.1005811691,0.1416781843,1
47,97,-0.03527234495,0.1083602905,1
47,129,-0.2427191585,0.5306920409,1
47,161,-0.04844709486,0.8028716445,1
47,193,0.07195077837,0.4074953794,1
47,225,-0.3205607235,0.3094609976,1
47,257,-0.1188274845,0.2666705847,1
47,289,-0.08260023594,0.0815743953,1
47,321,-0.4250978827,0.2962340713,1
47,353,-0.8643608093,-0.4947800636,1
47,385,-1.477151871,-1.301609278,1
47,417,-0.6857206821,-1.340395808,1
47,449,-0.7018156052,-1.350991964,1
47,481,-0.5659073591,-0.04481124878,1
47,513,-0.3098289967,1.240258574,1
47,545,0.190395236,1.418699861,1
47,577,0.8508768082,0.645365715,1
47,609,0.8333806992,-1.189842105,1
47,641,0.6910996437,-1.842490435,1
47,673,0.4047535062,-1.110876203,1
47,705,0.4003075361,0.1429036856,1
47,737,1.049730778,1.525923252,1
47,769,1.295733929,0.8310319781,1
47,801,1.195753574,0.160061121,1
47,833,0.8152319193,-0.4121894836,1
47,865,0.3143575788,-0.9472460747,1
47,897,NaN,NaN,2
47,929,-0.3199302554,0.9071466923,1
47,961,0.2694662511,1.461759567,1
47,993,0.616941154,2.2920959,1
47,1025,0.7394695282,2.464198112,1
47,1057,2.022228241,1.606772304,1
47,1089,1.879970074,-0.4725322425,1
47,1121,2.503674984,-2.136986256,1
47,1153,5.212581158,-3.601157904,1
47,1185,4.832667828,-2.38555336,1
47,1217,1.102389336,-0.6218597889,1
47,1249,0.0581741333,-0.4428901672,1
47,1281,1.488874435,-3.083414555,1
47,1313,0.823959589,-2.765212536,1
47,1345,0.5956637263,-1.852580905,1
47,1377,1.389804363,-1.272391915,1
47,1409,1.722208738,-0.9676157236,1
47,1441,1.350818276,-0.9794745445,1
47,1473,0.2759307623,-1.816079617,1
47,1505,0.0523301363,-2.282282114,1
47,1537,0.4248367548,-1.695432186,1
47,1569,0.5267211795,0.1732655764,1
47,1601,0.7875890136,0.5823550224,1
47,1633,-0.3193277121,0.6852209568,1
47,1665,-1.231186867,-0.01423740387,1
47,1697,-0.9322030544,-0.8324506283,1
47,1729,0.3459652662,-1.343209028,1
47,1761,1.386369109,-1.279119492,1
47,1793,1.654810905,-0.7723200917,1
47,1825,1.599896431,-1.306966066,1
47,1857,1.169489145,-0.5554537773,1
47,1889,0.5141270161,0.6348831654,1
47,1921,-0.0359583497,1.836413383,1
47,1953,-0.4311669171,0.5151977539,1
47,1985,-0.2744826078,-0.4606863856,1
47,2017,NaN,NaN,2
79,33,-0.03361364454,-0.03344768286,1
79,65,-0.1429275721,0.08273586631,1
79,97,-0.1481015831,0.07149346918,1
79,129,-0.3170682192,0.2775790691,1
79,161,0.04733176529,0.2785001993,1
79,193,0.2292594463,0.05424940586,1
79,225,0.08222307265,0.08356243372,1
79,257,0.1791324615,0.2182724923,1
79,289,0.02109283209,0.3295467496,1
79,321,-0.558391571,0.3989188969,1
79,353,-0.5071032643,-0.3180588484,1
79,385,0.09249380231,-1.076285601,1
79,417,1.309334517,-1.371408224,1
79,449,0.6285583973,-0.5955390334,1
79,481,0.12033768,-0.05319485068,1
79,513,-0.2632439435,0.6747229099,1
79,545,-0.03948268294,0.7686183453,1
79,577,1.46246624,0.09566795826,1
79,609,2.147341251,-0.6103056073,1
79,641,0.5769017339,-0.5686874986,1
79,673,0.7343782783,-0.2729536295,1
79,705,1.129045963,0.4952638447,1
79,737,2.02045393,0.359875977,1
79,769,3.059488773,0.2201473713,1
79,801,1.633806348,0.4475964308,1
79,833,1.164649725,0.1361065954,1
79,865,0.5852509737,-0.3075581491,1
79,897,0.1705572009,-0.6016673446,1
79,929,0.4952332973,0.3701277077,1
79,961,1.012269974,1.1403023,1
79,993,1.449584961,1.867883086,1
79,1025,1.461337566,3.263187647,1
79,1057,2.110151768,1.78186667,1
79,1089,2.056417465,-0.4389512241,1
79,1121,2.501909494,-1.201525688,1
79,1153,2.976850748,-2.428774834,1
79,1185,3.307132721,-2.221198559,1
79,1217,2.977858543,-1.585215211,1
79,1249,1.92064178,-1.828552723,1
79,1281,0.8051043749,-1.730860472,1
79,1313,0.4608718157,-1.842993021,1
79,1345,1.540682077,-1.092178822,1
79,1377,1.965929389,0.6693045497,1
79,1409,3.380004644,-0.6475843191,1
79,1441,2.601641655,-2.126875877,1
79,1473,1.37607789,-2.778990746,1
79,1505,0.9050199986,-2.118913651,1
79,1537,1.05290997,-2.032860518,1
79,1569,1.583930969,-1.494551063,1
79,1601,1.484086037,-0.6102848053,1
79,1633,0.7344167233,0.1595178843,1
79,1665,0.07252448797,-1.151358366,1
79,1697,-0.2407297492,-1.600161552,1
79,1729,-0.5094339252,-1.323822618,1
79,1761,NaN,NaN,2
79,1793,1.010183334,-1.136551023,1
79,1825,0.9254820347,-0.917881906,1
79,1857,0.7599281073,-0.6639434099,1
79,1889,0.2995986938,-0.6338131428,1
79,1921,0.1713454127,0.09180259705,1
79,1953,0.1202249378,0.2107664347,1
79,1985,0.05126734823,0.2382885218,1
79,2017,0.1280438304,-1.885516405,1
111,33,-0.0135538578,-0.0311678946,1
111,65,-0.4110550284,-0.003657884896,1
111,97,-0.3569836915,0.01283719204,1
111,129,-0.2937436104,-0.1809429526,1
111,161,-0.003990471363,-0.3567225337,1
111,193,0.2403507531,-0.3401427269,1
111,225,0.2513587475,-0.3945072889,1
111,257,0.1802091002,-0.04239878803,1
111,289,-0.01808971167,0.4325410128,1
111,321,-0.3551401794,0.6124851704,1
111,353,0.1415624171,0.3144879937,1
111,385,0.3471239209,0.1534308493,1
111,417,0.4820837975,-0.715839386,1
111,449,0.4062821269,-0.4031280279,1
111,481,0.03782461956,0.1512009799,1
111,513,0.5547655225,0.08158876002,1
111,545,0.2800944149,0.1322978884,1
111,577,0.8645663261,-0.1972161084,1
111,609,2.569504023,-0.04827284813,1
111,641,1.104540586,0.7544666529,1
111,673,1.057567358,0.6799563169,1
111,705,1.593024492,0.3831440806,1
111,737,2.1987257,0.003490269184,1
111,769,1.84174335,0.5156823397,1
111,801,1.047764778,0.8867611289,1
111,833,1.03205359,0.121398598,1
111,865,0.8845757842,-0.08707997948,1
111,897,-0.4447110295,-0.3942997456,1
111,929,0.4396138191,0.05789093673,1
111,961,1.135390997,0.6088315248,1
111,993,1.990517735,1.590046883,1
111,1025,2.006190538,3.139810324,1
111,1057,2.833306789,1.829308987,1
111,1089,1.924387455,-0.2246387005,1
111,1121,2.024989128,-1.30650413,1
111,1153,2.33028388,-2.426286697,1
111,1185,2.644353867,-1.95697546,1
111,1217,3.059251308,-1.475288153,1
111,1249,1.842702866,-0.9827606678,1
111,1281,-0.4787518382,-0.252802968,1
111,1313,-0.4254059792,-1.167830706,1
111,1345,1.398556113,-0.9208470583,1
111,1377,1.818969488,0.3576881289,1
111,1409,3.85785532,-1.014415741,1
111,1441,3.493018866,-2.251830578,1
111,1473,2.429836512,-2.375584126,1
111,1505,1.967077851,-2.204199314,1
111,1537,1.678992033,-1.981654406,1
111,1569,1.932654142,-1.613345385,1
111,1601,1.644521117,-1.641589165,1
111,1633,0.9516249895,-1.729440093,1
111,1665,0.7201173306,-2.126464844,1
111,1697,0.4443971217,-2.070603132,1
111,1729,-0.4640979171,-0.9686051011,1
111,1761,0.1276841164,-0.8315457702,1
111,1793,0.513227284,-2.006424904,1
111,1825,0.5142122507,-0.3633910418,1
111,1857,0.6787714958,-0.2942906618,1
111,1889,NaN,NaN,2
111,1921,0.1581710428,-1.047717452,1
111,1953,-0.1151758581,-0.2568066716,1
111,1985,-0.2545047998,0.156167686,1
111,2017,0.1133762226,-0.1524452567,1
143,33,-0.239274025,0.01080319285,1
