PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 37, filenames: A:[37]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[38]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.02392613888,0.1177819967,1
47,65,-0.3984713852,0.06256405264,1
47,97,-0.3804142475,0.03276117146,1
47,129,-0.2568928897,0.1082561165,1
47,161,-0.1069154143,-0.03096327186,1
47,193,-0.309928,-0.1984847486,1
47,225,-0.3491823077,-0.1507284641,1
47,257,-0.4650286436,0.05796098709,1
47,289,-0.5171974897,-0.07402086258,1
47,321,-0.2418907881,0.176303938,1
47,353,-0.08555985987,0.2646710277,1
47,385,-0.2705005109,0.005068272352,1
47,417,0.2925499082,0.6069040298,1
47,449,0.9175195694,-4.634745598,1
47,481,0.1360011101,-4.240787983,1
47,513,0.7233028412,-2.642850399,1
47,545,1.565048695,-0.9849801064,1
47,577,1.601045132,-0.464823246,1
47,609,0.4855897427,-0.8544194698,1
47,641,0.05464711785,-3.862089634,1
47,673,-0.1984263659,-1.575769305,1
47,705,-0.457728982,0.06539201736,1
47,737,-0.7626514435,-0.1410844326,1
47,769,0.536301136,-0.7454484701,1
47,801,0.2075175047,-1.571540594,1
47,833,0.5508295298,-1.833111286,1
47,865,1.148613334,-0.9751791954,1
47,897,0.4488811791,-2.073034048,1
47,929,0.2223824859,-1.609841585,1
47,961,0.09299945831,-1.062168479,1
47,993,0.09911203384,-0.2822715044,1
47,1025,0.1258639842,-0.06503820419,1
47,1057,0.1548266113,0.7611768246,1
47,1089,0.3821931481,3.099131107,1
47,1121,0.5919241905,3.518473864,1
47,1153,0.6074056625,1.885173798,1
47,1185,0.8985402584,0.5957203507,1
47,1217,0.7906736135,0.220207572,1
47,1249,0.4249059558,-0.9093790054,1
47,1281,0.7281380296,-1.245869637,1
47,1313,0.405192554,-1.076563597,1
47,1345,0.3199685812,-2.047483206,1
47,1377,-0.1270666718,-1.844964981,1
47,1409,-0.3952558637,-1.199420452,1
47,1441,-0.2773091793,-0.8538762331,1
47,1473,-0.956233263,0.3362155557,1
47,1505,-1.736373305,-0.5199051499,1
47,1537,-1.316291809,-1.162517548,1
47,1569,0.5819314718,-1.321778297,1
47,1601,1.301751852,-0.8846235275,1
47,1633,0.01554560661,-0.7687985897,1
47,1665,0.3748961091,-0.5123490095,1
47,1697,-0.2968026996,0.2139275074,1
47,1729,-1.037335634,0.1353285015,1
47,1761,0.02470707893,0.07924383879,1
47,1793,0.8145771027,0.882291317,1
47,1825,0.869189024,1.480799794,1
47,1857,-0.7232103944,2.046417475,1
47,1889,-2.171541929,1.46325779,1
47,1921,-2.702194929,0.7238891125,1
47,1953,-1.986050129,0.8022838831,1
47,1985,-0.6398004293,-0.04497843981,1
47,2017,2.895552158,-3.156667233,1
79,33,-0.009720250964,0.07954478264,1
79,65,0.02788995206,0.1631584167,1
79,97,0.09753143042,0.0290902257,1
79,129,0.1052970737,-0.04241725057,1
79,161,0.1264692545,-0.05102488399,1
79,193,-0.02442336082,-0.2574942112,1
79,225,-0.1132462323,-0.3014959693,1
79,257,-0.1852509975,0.1976730525,1
79,289,-0.1147042513,0.2411119938,1
79,321,-0.2461206913,0.2902172804,1
79,353,-0.4448845387,0.4028303325,1
79,385,-0.03908208758,-0.08811094612,1
79,417,0.392745316,-0.4955698252,1
