PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 63, filenames: A:[63]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[64]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.6235998869,0.2138172388,1
47,65,0.01674062014,0.08470989764,1
47,97,0.06112122536,-0.1785005331,1
47,129,0.3504149318,-0.2412282825,1
47,161,0.411121875,-0.0870179832,1
47,193,-0.1305993795,0.03568132222,1
47,225,0.005095876753,0.1526061147,1
47,257,-0.0004618912935,0.2983691096,1
47,289,-0.1252947152,0.1414276361,1
47,321,0.06852197647,0.3949677646,1
47,353,0.1472239196,0.6306917071,1
47,385,-0.1616927683,0.5829319358,1
47,417,-0.699087739,0.2464013398,1
47,449,-0.3445458412,-0.201197505,1
47,481,0.7780394554,-0.5268986225,1
47,513,1.273949862,-0.1255002022,1
47,545,0.07606711984,-0.07809609175,1
47,577,-1.338933468,-0.03123003244,1
47,609,-1.360281467,-0.3456959128,1
47,641,-0.02465161681,-0.7174863815,1
47,673,0.297625035,-0.7867366076,1
47,705,0.01180890203,-0.8509839773,1
47,737,-0.09449529648,-0.3580734134,1
47,769,0.03617373109,0.7711068988,1
47,801,-0.2851396501,0.505571723,1
47,833,0.1906465292,-0.9283391833,1
47,865,2.075943947,-0.5837128162,1
47,897,2.131318569,0.1305162013,1
47,929,1.537942171,-0.6825510859,1
47,961,0.8209596872,-0.7648755908,1
47,993,0.3058735132,-0.8672533035,1
47,1025,-0.05718386173,-1.021166563,1
47,1057,-1.164384961,-2.096526623,1
47,1089,-2.192503929,-3.908176422,1
47,1121,-2.669908047,-3.022065401,1
47,1153,-2.698626041,-2.119863272,1
47,1185,-3.013180494,-1.738342047,1
47,1217,-2.650897026,-1.86391592,1
47,1249,-1.411670685,-0.9477069378,1
47,1281,-0.8334649801,-2.358495712,1
47,1313,-0.8488389254,-2.486237526,1
47,1345,-1.40763855,-1.725665331,1
47,1377,-1.658339262,-1.764791369,1
47,1409,-0.8154931068,-0.8514977694,1
47,1441,-1.005420685,-0.04157817364,1
47,1473,-2.994653225,0.3989575505,1
47,1505,-3.955386639,0.09521394968,1
47,1537,-1.016848922,0.4860032201,1
47,1569,-0.15128389,0.3814575672,1
47,1601,-0.4639650583,0.9968526363,1
47,1633,-0.05746388435,0.4183196425,1
47,1665,-0.3511071205,-0.5820215344,1
47,1697,-1.397373796,-1.953644753,1
47,1729,-0.2743457556,-3.895593405,1
47,1761,-1.094371557,-4.087552547,1
47,1793,-2.723670959,-0.8520774245,1
47,1825,-3.563619614,-2.197648048,1
47,1857,-2.63112545,-2.046565056,1
47,1889,-0.05576181412,-0.8947906494,1
47,1921,1.028284311,-0.7086801529,1
47,1953,1.553287268,-0.3913823366,1
47,1985,1.35787034,-0.4186460078,1
47,2017,-1.880583763,0.1698713303,1
79,33,-0.234157443,0.4981634617,1
79,65,-0.0976723507,0.023214899,1
79,97,-0.2655680776,-0.2213982344,1
79,129,-0.01679879427,0.04442242533,1
79,161,0.1718091965,0.3148599267,1
79,193,-0.1085849926,0.2334387898,1
79,225,-0.1638210416,0.1468877494,1
79,257,-0.1020514295,0.1301723272,1
79,289,0.1141947135,-0.1702578068,1
79,321,0.3686541915,-0.1133332625,1
79,353,0.1249835938,-0.04852305353,1
79,385,0.005593709648,-0.08437234163,1
79,417,-0.1430157125,-0.3652806282,1
79,449,NaN,NaN,2
79,481,-0.9610884786,-0.2479280233,1
79,513,-1.157027483,0.3553043604,1
79,545,-0.701123476,-0.4608073533,1
79,577,-0.7963470221,-0.4234625399,1
79,609,-0.6573053598,0.08829209208,1
79,641,-0.6266605258,-0.1563766301,1
79,673,-0.423979789,-0.4972593784,1
79,705,-0.2401573062,-1.069410682,1
79,737,-0.3146218359,-1.193182111,1
79,769,0.3106113076,-0.3687174022,1
79,801,0.1415776312,-0.3538705409,1
79,833,-0.1132256985,-0.4229839444,1
79,865,0.1294872463,-0.509088099,1
