PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 67, filenames: A:[67]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[68]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.6291379929,-0.053417027,1
47,65,-0.1106994003,0.07093194127,1
47,97,-0.4452629685,0.1300434023,1
47,129,-0.4143220186,-0.1052324474,1
47,161,-0.1162627488,-0.06446224451,1
47,193,-0.01681845263,0.1634974182,1
47,225,-0.0495248884,0.09013733268,1
47,257,-0.2130185366,0.06084004045,1
47,289,-0.368676722,0.001093089581,1
47,321,-0.1510056555,-0.1209932566,1
47,353,0.3053421974,0.1535957158,1
47,385,0.3477717638,0.03916525841,1
47,417,-0.1897721291,0.002883553505,1
47,449,-0.7101192474,-0.005170732737,1
47,481,-0.396469593,-0.01072561741,1
47,513,-0.2770648003,-0.4392074347,1
47,545,0.0748476088,-0.8254343271,1
47,577,0.2117730379,-2.093029261,1
47,609,-0.6368048787,-3.319880724,1
47,641,-1.304149985,-1.973121166,1
47,673,-0.7157816887,-2.07091403,1
47,705,-0.1270821691,-0.7217905521,1
47,737,0.2104836702,-0.3432761133,1
47,769,0.1681107879,-0.844301939,1
47,801,-1.162904263,-1.381934404,1
47,833,-1.455209732,-1.766480207,1
47,865,-0.3058727086,-0.6113744974,1
47,897,0.1149363816,0.2524760962,1
47,929,0.7452996969,0.1790971756,1
47,961,1.177934885,-0.8148179054,1
47,993,1.128499627,-0.9015157223,1
47,1025,0.966303587,-0.3518941998,1
47,1057,0.2407336235,-0.5976964831,1
47,1089,-0.02917334437,-2.39101696,1
47,1121,0.5351047516,-4.639050961,1
47,1153,0.9175298214,-3.769460678,1
47,1185,0.04643797874,-2.444138527,1
47,1217,-1.473524094,-0.8131483197,1
47,1249,-0.9105000496,0.6605124474,1
47,1281,-1.670410633,2.00680685,1
47,1313,-2.503677845,0.9689224958,1
47,1345,-1.668003559,-0.3972765207,1
47,1377,-1.077257156,-1.465664506,1
47,1409,-0.9327027798,-1.827190399,1
47,1441,-0.04784286022,-1.764910102,1
47,1473,NaN,NaN,2
47,1505,-1.016979218,-2.204079151,1
47,1537,-1.008958817,-1.810771942,1
47,1569,-1.417280078,-0.2645388842,1
47,1601,-0.7850960493,1.452009916,1
47,1633,-1.026466846,1.680567384,1
47,1665,-0.2212225199,0.1741073877,1
47,1697,1.21092391,-0.7992435694,1
47,1729,1.441943407,-1.05963695,1
47,1761,0.5724782944,-0.1092808247,1
47,1793,0.800536871,-0.8514145613,1
47,1825,0.4431297779,-1.606759548,1
47,1857,-1.02674818,-1.649627686,1
47,1889,-0.4569951296,-0.7500300407,1
47,1921,-1.096937537,-1.087044716,1
47,1953,-1.267773271,-0.1605295539,1
47,1985,-1.081823468,0.07472901046,1
47,2017,0.3929963112,-1.755981207,1
79,33,0.1741509736,0.03034122288,1
79,65,0.2766928673,0.07623110712,1
79,97,0.07644761354,-0.03138361499,1
79,129,-0.3071547151,0.1423378736,1
79,161,-0.2194744051,0.1515486389,1
79,193,-0.09267885238,-0.01774013042,1
79,225,-0.1092880815,-0.245383203,1
79,257,-0.1022759676,-0.4469268918,1
79,289,-0.2947512567,-0.1049216837,1
79,321,-0.265506357,-0.1548820883,1
79,353,0.1495649517,0.007148519158,1
79,385,0.06070239842,0.299993813,1
79,417,-0.06712815166,0.01691302657,1
79,449,-0.3381101489,-0.07177272439,1
79,481,-0.5679118633,-0.2451493144,1
79,513,-0.4251169562,-0.5795374513,1
79,545,-0.2310751677,-0.5105230808,1
79,577,-0.2041833699,-0.1636262238,1
79,609,-0.5023244619,-0.3180383444,1
79,641,-1.206029177,-0.6908923984,1
79,673,-1.429711223,-0.453127861,1
79,705,-1.102101207,0.5713522434,1
79,737,-0.4648407698,-0.5305713415,1
79,769,-0.4676697254,-0.649736166,1
79,801,-0.9645751715,-0.536637485,1
79,833,-0.824521184,-0.2432602942,1
79,865,-0.5561807752,0.1286004186,1
79,897,-0.345618397,0.3742897511,1
79,929,0.0009300708771,0.7973468304,1
79,961,0.7037521601,0.1611357927,1
79,993,0.6148697138,-0.7997195125,1
79,1025,0.8222099543,-0.6934333444,1
79,1057,0.6938711405,-0.6005089283,1
79,1089,0.09170562029,-1.580878139,1
79,1121,0.2744667232,-3.06567049,1
79,1153,0.4130420685,-1.752309084,1
79,1185,-0.4346478283,-1.248653531,1
79,1217,-0.6389100552,-0.9127229452,1
79,1249,-0.9884556532,-0.3130410612,1
79,1281,-1.666445613,0.818316102,1
79,1313,-1.741479993,0.5888192654,1
79,1345,-1.554590344,-1.141667128,1
79,1377,-0.8434243202,-1.375156403,1
79,1409,-1.697554708,-1.530010581,1
79,1441,-1.922966123,-1.284612656,1
79,1473,-0.9243218899,-0.8971338272,1
79,1505,-0.5748457909,-0.9042406082,1
79,1537,-1.007389188,-0.9663660526,1
79,1569,-1.238129854,-0.7679660916,1
79,1601,-1.211660743,0.1994947791,1
79,1633,-1.406802773,0.2197758555,1
79,1665,-1.944846153,-0.08835306764,1
79,1697,-1.25225997,-0.7194850445,1
79,1729,-0.8161602616,-0.426892817,1
79,1761,-1.234642267,0.1256018877,1
79,1793,-0.03526306152,-0.5937983394,1
79,1825,-0.3023642004,-0.623750329,1
79,1857,-1.376167178,-1.200294495,1
79,1889,-3.368162632,-2.386620045,1
79,1921,-0.723107934,-0.619333446,1
79,1953,NaN,NaN,2
79,1985,-0.8270205259,-0.2354166955,1
79,2017,0.4925352335,-0.3796079159,1
111,33,-0.1211624742,0.05850046501,1
111,65,0.3213343024,-0.106879741,1
111,97,0.4262449443,-0.2750139534,1
111,129,0.06817016006,0.1544817388,1
111,161,0.02511878312,0.3492329121,1
111,193,0.04236937687,0.1552594304,1
111,225,-0.290889442,-0.04202983156,1
111,257,-0.2182033062,-0.334569037,1
111,289,-0.2904509008,-0.1933392882,1
111,321,-0.1085517183,-0.3254428506,1
111,353,0.3669070601,-0.4167710543,1
111,385,-0.04232466221,-0.04716271162,1
111,417,-0.3193161488,-0.2080264091,1
