PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 39, filenames: A:[39]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[40]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2248491943,0.03858584166,1
47,65,-0.08830310404,0.2540859878,1
47,97,0.2886357903,0.2200933397,1
47,129,0.3938808739,0.1132086068,1
47,161,0.04680460691,0.1626597494,1
47,193,-0.1167151034,-0.03812034428,1
47,225,0.01393957436,0.1902009398,1
47,257,0.1101670414,0.3022814095,1
47,289,0.06357118487,0.376203388,1
47,321,0.1195577383,-0.740835011,1
47,353,0.7584080696,-1.0243994,1
47,385,0.2811694145,-1.814439058,1
47,417,-0.2516212463,-2.454810619,1
47,449,0.5675073862,-1.115003824,1
47,481,0.8889263868,-0.7163565159,1
47,513,0.4119215608,-0.9450060129,1
47,545,0.1274023056,-3.650316477,1
47,577,1.244879961,-3.281900406,1
47,609,1.339971185,-4.266975403,1
47,641,1.006822705,-3.688862562,1
47,673,0.7715930939,-2.75856185,1
47,705,1.418519974,-1.455749035,1
47,737,1.276320219,-3.278898239,1
47,769,0.4145364761,-3.811058998,1
47,801,NaN,NaN,2
47,833,-0.3505233526,-0.7630643845,1
47,865,-0.3165109158,0.8157019019,1
47,897,-0.01901552081,0.3785592318,1
47,929,0.7007873058,-0.2303433418,1
47,961,1.995413065,-0.1193711162,1
47,993,2.937266588,-0.4873247147,1
47,1025,1.951613903,0.3885259032,1
47,1057,0.9256651402,0.6575534344,1
47,1089,-0.01844596863,0.949026823,1
47,1121,-1.403183103,1.011172295,1
47,1153,-1.549084187,-0.9387742281,1
47,1185,-1.387085199,-1.25706017,1
47,1217,-0.2036755085,-0.2512227893,1
47,1249,0.03234797716,0.6005936265,1
47,1281,0.4202141166,0.5899447799,1
47,1313,0.7329283953,0.402608037,1
47,1345,-0.1331178844,0.1356317997,1
47,1377,-1.244564056,0.7049664259,1
47,1409,-1.892703652,0.9796628952,1
47,1441,-0.930038929,0.214417398,1
47,1473,-0.004695653915,-0.6815117002,1
47,1505,-0.1011588573,-2.36045289,1
47,1537,-0.4828514457,-3.21621418,1
47,1569,-1.164871812,-3.133538008,1
47,1601,NaN,NaN,2
47,1633,-0.157009244,-0.1982925236,1
47,1665,-0.4988402724,0.1749464571,1
47,1697,-0.2544793487,-0.3475393653,1
47,1729,-0.1146604717,-1.035658121,1
47,1761,-0.2852169871,-1.2271415,1
47,1793,-0.2949773967,-0.3140069246,1
47,1825,-0.8564763665,-0.2437235415,1
47,1857,-0.9358218908,-0.2856191695,1
47,1889,-0.4008373022,0.3070852757,1
47,1921,0.2532627583,0.4937341511,1
47,1953,0.4703207016,-0.322693944,1
47,1985,0.1804064512,-0.3816691637,1
47,2017,-0.09580376744,-0.2632580996,1
79,33,-0.2016767263,0.04580742121,1
79,65,-0.5075945258,0.1915825009,1
79,97,-0.1332934052,0.3695641756,1
79,129,0.2042925358,0.2385116667,1
79,161,0.05101969093,0.4413569868,1
79,193,-0.06271259487,0.4175868034,1
79,225,0.03580500185,0.0389559567,1
79,257,0.1564350128,-0.00384002924,1
79,289,0.05328546464,0.1483958811,1
79,321,0.004307687283,-0.2690930367,1
79,353,0.1217318624,-0.3850885928,1
79,385,-0.2803673148,-0.7506074905,1
79,417,-0.6348676085,-0.8888242245,1
79,449,0.04461543262,-1.02681613,1
79,481,-0.3047106266,-1.328499794,1
79,513,-0.4708164632,-1.460968375,1
79,545,0.7167348266,-2.89394021,1
79,577,1.231265426,-4.244778156,1
79,609,0.8001675606,-4.55617094,1
79,641,0.4452700913,-5.289197922,1
79,673,0.201020211,-4.394979,1
79,705,0.04294157028,-3.658976078,1
79,737,0.2202306688,-2.280298471,1
79,769,0.3836938143,-0.6952414513,1
79,801,0.09440803528,-0.8345916271,1
79,833,0.2204556167,0.1824505329,1
79,865,-0.2808884978,0.7360736728,1
79,897,-0.6840204597,-0.1533801556,1
79,929,0.7869374752,-0.8365088701,1
79,961,1.56961453,-0.5282813907,1
79,993,1.924966812,-0.2480058819,1
79,1025,1.450408816,0.1538653523,1
79,1057,-0.3257200718,0.8566430807,1
79,1089,-1.104117751,1.626716852,1
79,1121,-0.278983295,0.5502681136,1
79,1153,0.4501538873,0.1080626547,1
79,1185,0.5387045145,-0.1871836782,1
79,1217,0.7116961479,-0.2651012242,1
79,1249,0.9872585535,0.2867829502,1
79,1281,0.6406351328,0.3899539113,1
79,1313,0.3266946673,0.3437509537,1
79,1345,-0.2299110591,0.2721068263,1
79,1377,-0.8471351266,0.6151307225,1
79,1409,-1.245304942,0.7708964944,1
79,1441,-1.621595144,0.9467079043,1
79,1473,-1.639549255,1.437100172,1
79,1505,-1.683544636,-1.691606045,1
79,1537,-2.025564671,-2.881278276,1
79,1569,-0.9361158609,-1.032352209,1
79,1601,-0.6837584972,-0.3224529326,1
79,1633,-0.4629610777,0.3222209811,1
79,1665,-0.8317884803,0.04687547684,1
79,1697,-0.6972035766,-0.4900535345,1
79,1729,-0.2665238678,-0.59763515,1
79,1761,0.01992154121,-0.4681109786,1
79,1793,0.371189177,0.0354539752,1
79,1825,0.07825919986,-0.4384576976,1
79,1857,-0.06448271126,-0.8442131281,1
79,1889,0.1972473413,-0.195512861,1
79,1921,0.2884770036,-0.7399821281,1
79,1953,0.2843769193,-1.287060261,1
79,1985,0.2679456174,-0.629940331,1
79,2017,0.5205382109,-0.284753561,1
111,33,0.01442845166,0.001332834363,1
111,65,-0.3441572785,0.08243499696,1
111,97,-0.283354044,0.2688496709,1
111,129,-0.148315087,0.1847998947,1
111,161,-0.02489356697,0.4275999069,1
111,193,0.2210243493,0.6754240394,1
111,225,0.2054312527,0.1397472918,1
111,257,0.1503930539,-0.2732065916,1
111,289,-0.007714241743,-0.2884856164,1
111,321,-0.1109310985,-0.1437401175,1
111,353,-0.07079157233,-0.168659389,1
111,385,-0.3491041064,-0.3111366034,1
111,417,-0.2698154151,-0.425706923,1
111,449,-0.5875256062,-1.381031513,1
111,481,-0.9146133661,-1.641851187,1
111,513,-0.216059804,-1.247161746,1
111,545,1.291604161,-2.817556143,1
111,577,0.6953734159,-3.846018076,1
111,609,0.3535886109,-3.771826267,1
111,641,0.03074732423,-5.345452309,1
111,673,-0.3722788095,-2.81550169,1
111,705,0.09884503484,-2.199055672,1
111,737,0.6077516079,-2.120284796,1
111,769,0.5897582173,-1.332490563,1
111,801,0.05198039114,0.06796014309,1
111,833,0.1531584263,0.07918858528,1
111,865,-0.4848417044,-0.3184121847,1
111,897,-0.3708145618,-1.165031791,1
111,929,0.3422877491,-1.769181013,1
111,961,0.7197012901,-1.020182371,1
111,993,1.049967289,-0.4288880229,1
