PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 50, filenames: A:[50]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[51]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.4200903773,-0.08079010248,1
47,65,-0.07394948602,0.04589310288,1
47,97,-0.2707080245,0.1152060702,1
47,129,-0.2402998358,0.4121927321,1
47,161,-0.02514903247,0.2045361996,1
47,193,0.1257622242,-0.3290734589,1
47,225,0.07334788889,-0.1382207274,1
47,257,-0.03727030754,-0.07687932253,1
47,289,-0.01770161837,0.1838985682,1
47,321,0.2550863326,0.4671439826,1
47,353,0.151260376,0.01824986935,1
47,385,0.1181887239,-0.3336691856,1
47,417,-0.1851223558,-0.2632796764,1
47,449,-0.3905594945,0.05474472046,1
47,481,0.5315608978,0.1001519561,1
47,513,0.7999124527,0.3573645353,1
47,545,1.299129725,0.6858077049,1
47,577,1.145853281,0.1112784147,1
47,609,0.3193016052,-0.2790548801,1
47,641,-0.5494534969,-2.211554766,1
47,673,-0.4057995081,-2.562954426,1
47,705,0.007906854153,-1.190319777,1
47,737,0.9453811646,-2.159811258,1
47,769,1.185557842,-1.967432141,1
47,801,0.5235846043,-0.3716119528,1
47,833,-0.01706951857,0.430722177,1
47,865,-0.2516444325,0.1343626976,1
47,897,-0.7442115545,-0.8282521963,1
47,929,-1.061561346,-1.412514567,1
47,961,-0.5576146841,-0.933847785,1
47,993,-0.5290299654,-0.2283872068,1
47,1025,-0.6197261214,-0.50105685,1
47,1057,0.3493413925,1.565375209,1
47,1089,-0.4704375267,0.6387046576,1
47,1121,-0.6487671733,-1.166791677,1
47,1153,-0.4424152374,-0.894762516,1
47,1185,-0.4482434392,-0.5646422505,1
47,1217,-0.6990203857,-0.6055974364,1
47,1249,-0.7115910053,-1.202205896,1
47,1281,-1.019563437,-1.497615218,1
47,1313,-0.5661551952,-1.926054239,1
47,1345,-0.4579876661,-2.209140778,1
47,1377,-2.00699234,-1.542932749,1
47,1409,-2.539586306,-0.2540698647,1
47,1441,-1.135811567,1.107063174,1
47,1473,1.205385447,1.476364613,1
47,1505,1.874476433,1.541431904,1
47,1537,1.17303896,0.0812112093,1
47,1569,1.091785669,-1.740452528,1
47,1601,-0.01174467802,-1.128988743,1
47,1633,-1.412352204,-0.279192239,1
47,1665,-0.5280308723,0.1132621169,1
47,1697,0.7211641073,-0.4099088907,1
47,1729,1.211701632,-0.2881347537,1
47,1761,0.2667623758,0.9349175692,1
47,1793,-0.2346779108,1.089124203,1
47,1825,-0.07233154774,0.5426341295,1
47,1857,-0.5800805092,0.6880015135,1
47,1889,-0.9332585335,-0.1362466812,1
47,1921,-1.101024151,-1.374607682,1
47,1953,-0.5701762438,-0.7124168873,1
47,1985,-0.4144648314,-0.07702216506,1
47,2017,0.8543858528,0.007646799088,1
79,33,0.3094618618,-0.04783895612,1
79,65,0.1588483751,-0.002730742097,1
79,97,-0.2531276941,0.1247541904,1
79,129,-0.1788591892,0.19514741,1
79,161,0.2162551284,0.03267220408,1
79,193,0.2967428565,-0.3997152746,1
79,225,0.06493343413,-0.1318146139,1
79,257,0.1137424707,-0.2348605692,1
79,289,-0.00464843493,-0.1098066196,1
79,321,-0.05709051341,0.2058719844,1
79,353,-0.02430975437,0.3171890676,1
79,385,-0.0146549046,-0.1661721468,1
79,417,-0.2044546455,-0.2890200317,1
79,449,-0.4200192392,0.1282559037,1
79,481,0.1509604752,-0.4352737665,1
79,513,0.5847640634,-1.276587605,1
79,545,0.6408323646,-0.7561057806,1
79,577,0.441968441,-0.4309542775,1
79,609,0.2122564316,-0.9686480761,1
79,641,-0.6902027726,-1.83556509,1
79,673,-1.24540925,-1.77188611,1
79,705,-0.6826996207,-0.2036786079,1
79,737,NaN,NaN,2
79,769,0.01976037025,-1.272214293,1
79,801,-0.3059819341,-0.6766756773,1
79,833,-0.326942116,-0.5511205792,1
79,865,-0.04231017828,-0.4985826015,1
79,897,-0.477810204,-0.5458045006,1
79,929,-0.5014082193,-1.136557102,1
79,961,0.1438709497,-0.9509295225,1
79,993,0.7877292633,-0.472258389,1
79,1025,1.988218784,-0.6667079926,1
79,1057,2.353565216,0.5707911849,1
79,1089,2.01514411,0.5363101959,1
79,1121,0.7661035657,-1.110290051,1
79,1153,0.7604190111,-0.8264200687,1
79,1185,0.8865193129,-0.4690593481,1
79,1217,0.2586568296,-0.8653969765,1
79,1249,0.8023616672,-1.353610039,1
79,1281,0.6953794956,-1.95876646,1
79,1313,0.5347656012,-3.164222002,1
79,1345,0.4311946332,-2.628110647,1
79,1377,-0.8691612482,-2.902663946,1
79,1409,-1.097248554,-1.184348583,1
