PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 42, filenames: A:[42]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[43]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1823982596,0.1354025602,1
47,65,-0.1840002239,-0.09692248702,1
47,97,0.07343941927,0.3310073614,1
47,129,0.4223619103,0.09351405501,1
47,161,0.2153614461,-0.03362885118,1
47,193,0.02805803716,0.03539174795,1
47,225,-0.03046362102,0.2305777371,1
47,257,-0.1543120444,0.3241446316,1
47,289,0.03761208057,0.2678830028,1
47,321,0.09248173237,0.04131171107,1
47,353,NaN,NaN,2
47,385,1.899647713,-0.5379455686,1
47,417,0.2542304993,-1.215376616,1
47,449,0.3706871271,-1.279116392,1
47,481,-0.1341132224,-1.474821806,1
47,513,-0.2137030959,-0.8195776343,1
47,545,-0.1304572821,0.1240857095,1
47,577,0.3202161193,0.01731196046,1
47,609,1.087300777,-0.4433172047,1
47,641,1.286495686,-0.6700528264,1
47,673,0.4869000912,-0.8703762293,1
47,705,1.459759116,-2.899623632,1
47,737,2.957559586,-2.312437057,1
47,769,2.255850315,-4.571105957,1
47,801,1.19515276,-2.305099964,1
47,833,-0.7396382093,-2.807344913,1
47,865,-1.106177568,-1.971096516,1
47,897,-1.564785838,-2.577372074,1
47,929,-0.4865121245,-1.694749832,1
47,961,-0.3536008,-2.167995691,1
47,993,-0.9175823331,-4.589664459,1
47,1025,-1.292459488,-4.667465687,1
47,1057,-0.1609829068,-0.06079816818,1
47,1089,-0.1500013918,0.5619428158,1
47,1121,-0.4059848785,0.1475715041,1
47,1153,0.2440950572,-1.81240797,1
47,1185,1.040483236,-2.35812521,1
47,1217,1.098611116,-1.596113682,1
47,1249,0.9218672514,-2.029578924,1
47,1281,1.324233532,-1.212637067,1
47,1313,4.68695879,0.6348006129,1
47,1345,2.047758102,-0.01011157036,1
47,1377,0.4480112791,-0.3555927277,1
47,1409,-0.3524909019,-0.8470276594,1
47,1441,-0.165813446,-0.7344158888,1
47,1473,-0.1300145984,-1.063460588,1
47,1505,-0.7413417697,0.3965585232,1
47,1537,NaN,NaN,2
47,1569,-5.714424133,-4.353927135,1
47,1601,NaN,NaN,2
47,1633,-0.01499652863,-1.140606165,1
47,1665,1.7047019,-1.052152395,1
47,1697,1.677786469,-0.4323427677,1
47,1729,1.547436595,-0.01772609353,1
47,1761,1.634538651,-0.2783256173,1
47,1793,1.904362679,-0.4792324305,1
47,1825,2.47311306,0.1038352251,1
47,1857,1.511819363,0.1372949779,1
47,1889,0.6145213842,-1.017894626,1
47,1921,-0.1804290861,-0.6834964752,1
47,1953,-0.5288995504,-1.182290554,1
47,1985,0.40744555,-0.1120309532,1
47,2017,NaN,NaN,2
79,33,0.1960223913,0.08924621344,1
79,65,0.01587379351,-0.1120429337,1
79,97,0.04789803922,0.3185024261,1
79,129,0.2284670174,0.2184689194,1
79,161,0.3487690389,0.3012785912,1
79,193,0.3436118364,0.3394469619,1
79,225,0.199426204,0.1791581213,1
79,257,0.3837962747,0.04877552018,1
79,289,0.3700251281,-0.004250645638,1
79,321,0.06390339136,-0.01412910223,1
79,353,-0.2689452171,-0.1305024177,1
79,385,-0.3847530484,-0.2902616858,1
79,417,-0.5861539841,-0.3429139853,1
79,449,0.1395549178,-0.4525774717,1
79,481,0.3332397938,-1.003154278,1
79,513,0.6986563206,-0.6870878935,1
79,545,0.6719895601,-0.231160447,1
79,577,0.5439032316,-0.7388928533,1
79,609,0.7783534527,-0.7065476179,1
79,641,0.5600349903,-0.481624186,1
79,673,0.118696034,-1.330845833,1
79,705,-0.0492016077,-1.131892443,1
79,737,0.1270905733,-1.197522759,1
79,769,-0.3247869611,-2.559414387,1
79,801,-0.05038893223,-2.39856267,1
79,833,-0.6446327567,-2.161867619,1
79,865,-0.7990322709,-1.32186985,1
79,897,-0.7321492434,-1.82895422,1
79,929,-1.032416344,-2.868142843,1
79,961,-0.5267215967,-5.204510212,1
79,993,-0.5679488182,-3.67496419,1
79,1025,0.7747729421,-0.04594016075,1
79,1057,1.242841482,0.4874255657,1
79,1089,1.181361794,0.2128448188,1
79,1121,0.2165362835,-0.06477143615,1
79,1153,-0.5855944753,-0.5182856321,1
79,1185,-0.3955822587,-1.065599918,1
79,1217,0.3497259617,-0.8290362358,1
79,1249,0.3735616207,-1.390078068,1
79,1281,0.7210983038,-1.37597239,1
79,1313,2.051547527,-1.242731571,1
79,1345,1.484067202,-0.8820510507,1
79,1377,0.5496116877,-1.420249462,1
79,1409,0.3095048368,-1.808666229,1
79,1441,-0.1819016188,-1.375190973,1
79,1473,-0.6662837267,-0.9241828918,1
79,1505,-0.6105527878,-0.6739470959,1
79,1537,NaN,NaN,2
79,1569,-0.4501379132,-0.2313606143,1
79,1601,-0.1763055325,-1.54335165,1
79,1633,0.5324950218,-0.8328543901,1
79,1665,0.8328323364,-0.2896143198,1
79,1697,0.9892016053,0.06296625733,1
79,1729,0.9873147011,0.4914906025,1
79,1761,0.6877877712,0.1364153177,1
79,1793,0.3089947701,-0.337490499,1
79,1825,1.395924568,-0.01958442479,1
79,1857,0.8992277384,-0.2167177498,1
79,1889,0.2703197896,-0.4607615471,1
79,1921,-0.1041746959,-0.6127596498,1
79,1953,-1.476618171,-0.8618006706,1
79,1985,NaN,NaN,2
79,2017,NaN,NaN,2
111,33,0.05257742852,0.0130741857,1
111,65,0.08056617528,0.05050458014,1
111,97,0.1995275468,0.2672219872,1
111,129,-0.00952077657,0.1894829124,1
111,161,0.2160909772,0.2928465009,1
111,193,0.648473978,0.4313890338,1
111,225,0.4706691802,0.04512950778,1
111,257,0.5635977983,-0.1238484234,1
111,289,0.4818958938,-0.2046080828,1
111,321,0.216147989,0.09270105511,1
111,353,-0.5318986177,0.009364157915,1
111,385,-0.3433330059,-0.0317363292,1
111,417,0.2150028944,0.07377204299,1
111,449,0.3423743844,-0.03609898686,1
111,481,0.2409889698,-0.1717280746,1
111,513,0.5474601984,-0.09364263713,1
111,545,0.8124988079,-0.05557513237,1
111,577,0.5667478442,-0.6787292957,1
111,609,0.4226926565,-0.7280682325,1
111,641,0.3450998068,-0.2528992295,1
111,673,-0.1833919883,-0.7060052156,1
111,705,-0.6051588058,-0.7119392157,1
111,737,-1.452719331,-1.147726655,1
111,769,-1.994956136,-1.49944675,1
111,801,-0.950778842,-1.288851619,1
111,833,-0.2633515596,-1.148195624,1
111,865,-0.6414471269,-1.677286863,1
111,897,-1.084798932,-1.906732082,1
111,929,-1.781526923,-2.557887077,1
111,961,-0.6477641463,-5.554030418,1
111,993,-0.5399469733,-1.490901113,1
111,1025,1.104426146,0.5527202487,1
111,1057,0.7955459356,0.4101499021,1
111,1089,0.9127135277,-0.5156206489,1
111,1121,0.2133143097,-0.7778921127,1
111,1153,-1.016208172,1.042191863,1
111,1185,-0.7638610005,-0.09327620268,1
111,1217,-0.5216973424,-1.520245194,1
111,1249,-0.3985676765,-1.336672902,1
111,1281,-0.4206945002,-1.121319056,1
111,1313,-0.08233290911,-1.329365969,1
111,1345,-0.1750775278,-1.477540016,1
111,1377,0.4711616039,-2.337334156,1
111,1409,0.7272375226,-3.550514221,1
111,1441,0.1911831051,-3.154369593,1
111,1473,-0.08167201281,-1.237015247,1
111,1505,-0.5884071589,-1.292682886,1
111,1537,NaN,NaN,2
111,1569,0.2647252083,-0.6221837997,1
111,1601,-0.1270193756,-0.111869216,1
111,1633,0.3530037105,-0.6104830503,1
111,1665,0.3693796396,-0.4128200412,1
111,1697,0.400703758,-0.3365798593,1
111,1729,0.6241929531,0.1982251108,1
111,1761,0.6986482143,-0.2726888955,1
111,1793,0.3593414426,-0.01619997993,1
111,1825,0.4755472541,0.0508331731,1
111,1857,0.4170687795,-0.4720897675,1
111,1889,0.1902542114,-0.4063046575,1
111,1921,-0.03386099264,-0.9096397758,1
111,1953,-1.493236661,-2.407806396,1
111,1985,-1.267795682,-0.9159088731,1
111,2017,0.01521810889,-0.9664854407,1
143,33,-0.0916903764,-0.02408380806,1
143,65,-0.1361988932,0.04356859624,1
143,97,-0.07797008008,0.1318581104,1
143,129,-0.02144218236,-0.08658723533,1
143,161,0.1045103744,-0.0347699523,1
143,193,0.2097163796,0.02919004112,1
143,225,0.264967531,-0.1936096102,1
143,257,0.3569129705,0.06530214101,1
143,289,0.3694079518,-0.07538020611,1
143,321,0.2374891192,0.1141311973,1
143,353,-0.09333142638,0.03797371686,1
143,385,-0.09392645955,-0.06247600913,1
143,417,0.155459404,0.2635158598,1
143,449,0.3289706707,0.650718689,1
143,481,0.4762734175,0.5579600334,1
143,513,0.8391860723,0.3339409232,1
143,545,1.06144917,-0.04990531504,1
143,577,0.2231083512,-0.6797424555,1
143,609,-0.4291167855,-1.203851461,1
143,641,-0.3210200667,-0.3192310333,1
143,673,-0.6229727864,-0.3319070935,1
143,705,-1.552129865,-0.3270342946,1
143,737,-2.879018307,-1.043877006,1
143,769,-4.181049347,-2.791416645,1
143,801,-2.952690601,-1.362984657,1
143,833,-1.009991169,-0.8789125681,1
143,865,-0.5815390944,-1.760493398,1
143,897,-0.8787721395,-1.349145412,1
143,929,-1.176958203,-1.564654827,1
143,961,-1.040554285,-1.175097942,1
143,993,-0.253657937,-0.1324665546,1
143,1025,0.2816821635,0.04047000408,1
143,1057,0.2111778408,-0.2175134122,1
143,1089,0.1459250599,-0.8573406339,1
143,1121,-0.3421077728,-0.3090144694,1
143,1153,-0.8248220086,1.840571642,1
143,1185,-1.140901446,0.04204022884,1
143,1217,-1.215454698,-1.534855127,1
143,1249,-0.439447999,-0.9764579535,1
143,1281,-1.96365726,-0.03986978531,1
143,1313,-1.739577651,-0.7191723585,1
143,1345,-1.304940701,-1.842752934,1
143,1377,-0.2563641369,-2.087713957,1
143,1409,0.2103038579,-2.099261284,1
143,1441,0.3561072052,-1.987376809,1
143,1473,0.2058650851,-1.278725266,1
143,1505,0.1213338375,-1.027502418,1
143,1537,0.895637095,-1.650014877,1
143,1569,1.048752666,-0.9140579104,1
143,1601,0.2624109983,-0.7750828266,1
143,1633,0.2920416296,-0.7988081574,1
143,1665,0.2537148893,-0.6811026335,1
143,1697,0.2520884573,-0.5664609671,1
143,1729,0.4189320207,-0.9596399069,1
143,1761,0.8624563217,-0.148039341,1
143,1793,0.5618156195,0.1853515804,1
143,1825,0.0823212266,0.4058018923,1
143,1857,-0.1158961058,-0.415453732,1
143,1889,0.1607790887,-0.9597985744,1
143,1921,0.3003951907,-0.9831701517,1
143,1953,0.08554780483,-1.593464017,1
143,1985,0.1674657166,-0.9177294374,1
143,2017,0.2083145529,-0.6311836839,1
175,33,-0.2179164588,-0.02416287363,1
175,65,7.593631744e-05,0.02967178822,1
175,97,0.04044258222,0.1801367998,1
175,129,0.1625271291,0.07068622112,1
175,161,0.19629471,0.1110857427,1
175,193,0.1753695458,-0.03851363808,1
175,225,0.1995749474,-0.3103737533,1
175,257,0.06466023624,0.1669207066,1
175,289,0.1357355565,0.1126967743,1
175,321,0.5469208956,0.09862905741,1
175,353,0.4812022448,0.2376079261,1
175,385,0.04534158111,0.1473686993,1
175,417,-0.3170521259,0.579556942,1
175,449,0.3617896438,0.9252532125,1
175,481,0.9599885345,0.8948999047,1
175,513,1.094551802,0.3764535189,1
175,545,0.6093587875,-0.4374199212,1
175,577,-0.6806415915,-0.2660949826,1
175,609,-0.5172509551,-0.8011949062,1
175,641,-0.3762392402,-0.612213552,1
175,673,-0.9393110871,-0.5430978537,1
175,705,-1.843152523,-0.9652888179,1
175,737,-2.510390282,-1.280697227,1
175,769,-4.28678894,-1.842434168,1
175,801,-3.047918797,-1.594706297,1
175,833,-1.066663742,-1.145191073,1
175,865,NaN,NaN,2
175,897,NaN,NaN,2
175,929,-0.5411887169,-1.167128682,1
175,961,-0.8470256925,0.09580498934,1
175,993,-0.8759737015,0.9339894056,1
175,1025,-0.5514910221,-0.01455441117,1
175,1057,-0.492821157,-0.9785866737,1
175,1089,-0.4664045572,-1.511847019,1
175,1121,-0.2239004374,-0.7446497083,1
175,1153,0.03212827444,0.5657316446,1
175,1185,-0.5168834925,0.1571125388,1
175,1217,-0.743498683,-0.1232346892,1
175,1249,-1.003448725,-0.8042958975,1
175,1281,NaN,NaN,2
175,1313,-1.431329966,-1.815984964,1
175,1345,-2.030390024,-1.384108901,1
175,1377,-1.588532329,-1.583358645,1
175,1409,-0.263269186,-1.427500963,1
175,1441,0.4439039528,-1.20343709,1
175,1473,0.5458128452,-0.6728671193,1
175,1505,0.9796238542,-0.3603519797,1
175,1537,0.7619746923,-0.7417414784,1
175,1569,0.4920817614,-1.141895294,1
175,1601,0.3849377632,-1.148550987,1
175,1633,0.3925623298,-1.332890987,1
175,1665,0.3468781114,-1.007290959,1
175,1697,0.2328443825,-0.7293894291,1
175,1729,0.4005381763,-0.5380840302,1
175,1761,0.4531728625,0.2474260926,1
175,1793,0.1272179484,-0.4793011248,1
175,1825,-0.1823951751,-0.5091212988,1
175,1857,-0.3216708899,-0.6555860043,1
175,1889,-0.07418502122,-1.21429193,1
175,1921,-0.07357314229,-2.521102905,1
175,1953,-0.03977938741,-1.181390524,1
175,1985,0.03737752512,-0.5649454594,1
175,2017,0.2807383239,-0.3346341848,1
207,33,-0.09024102986,0.024245698,1
207,65,0.2430477291,0.1625057459,1
207,97,0.1725352108,0.2978299558,1
207,129,-0.001345925033,0.249617517,1
