PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 56, filenames: A:[56]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[57]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.02835841477,-0.023732692,1
47,65,0.274397403,0.09319323301,1
47,97,0.2456257939,0.07750160992,1
47,129,0.1680313647,0.06643407047,1
47,161,0.09973195195,0.1124739945,1
47,193,-0.1769112051,-0.2450257838,1
47,225,-0.09265065193,-0.3036767542,1
47,257,0.04701003432,-0.2061465681,1
47,289,-0.5188519359,-0.1314794123,1
47,321,-0.6464518309,0.4069973826,1
47,353,0.2823421359,0.2920538485,1
47,385,0.3234637976,-0.09899711609,1
47,417,0.4639501572,0.3435971737,1
47,449,-0.03464722633,1.019439936,1
47,481,-0.3183502257,-0.4452207088,1
47,513,0.06576472521,-0.9972117543,1
47,545,0.05472111702,-2.004652977,1
47,577,-0.6740105152,-1.925373077,1
47,609,-0.8263223171,-1.449466705,1
47,641,-0.7571732998,-2.676167011,1
47,673,-0.4781929851,-1.034014702,1
47,705,-0.4220360518,-1.669288516,1
47,737,-0.6444317102,-1.301649451,1
47,769,-0.7282431126,-1.816249847,1
47,801,-0.3593171835,-3.596065998,1
47,833,-0.2589122653,-2.536880016,1
47,865,-0.3567172289,-3.309740543,1
47,897,-0.3879951835,-1.540458679,1
47,929,-0.3964756727,-0.1725449562,1
47,961,0.4719209075,-0.6050949097,1
47,993,1.263711452,-1.142843246,1
47,1025,1.439793587,-1.585946679,1
47,1057,1.312518716,-2.730602264,1
47,1089,0.8296486139,-2.408406019,1
47,1121,1.49838829,-1.481579781,1
47,1153,0.611392498,-0.0871629715,1
47,1185,2.923052311,-0.847031951,1
47,1217,1.881825566,-0.4112241268,1
47,1249,-0.634469986,1.251210332,1
47,1281,-2.446278572,0.4664854705,1
47,1313,-2.825466156,-0.04142650962,1
47,1345,-1.45024848,-0.03259110451,1
47,1377,-1.267239451,-0.3622475863,1
47,1409,-1.443816185,0.393278271,1
47,1441,-2.260113239,0.3895185292,1
47,1473,-1.21897316,0.6618109941,1
47,1505,0.5462053418,1.520321846,1
47,1537,1.933059096,-3.41610384,1
47,1569,1.130728841,-4.215825081,1
47,1601,NaN,NaN,2
47,1633,-0.1882923841,-0.9495742321,1
47,1665,0.03780508041,-0.14082551,1
47,1697,-1.349999189,0.4171687961,1
47,1729,-2.075782537,-0.07068508863,1
47,1761,-2.853923798,-0.2281074077,1
47,1793,-3.607641697,-0.4075295925,1
47,1825,-3.768484116,-0.4268603325,1
47,1857,-2.303591728,-0.3113746047,1
47,1889,-0.8638272285,-0.4562154412,1
47,1921,-0.1583011746,-0.8391005397,1
47,1953,0.5526508689,-0.6681402922,1
47,1985,0.5932790041,-0.5741454959,1
47,2017,-0.7556120157,0.03554561734,1
79,33,0.3829287589,-0.03782881796,1
79,65,0.4185554981,-0.02401512861,1
79,97,0.242737934,-0.1242520362,1
79,129,0.1117427349,-0.1575285941,1
79,161,-0.01965038478,-0.2026070207,1
79,193,-0.04781986773,-0.164394781,1
79,225,-0.06358370185,-0.2248072624,1
79,257,-0.06514114887,-0.1909079552,1
79,289,0.07569843531,0.06729665399,1
79,321,0.2097627819,0.3142129183,1
79,353,0.1204316318,0.1814382821,1
79,385,-0.1395721138,0.2358662486,1
79,417,-0.1322919428,0.05610397458,1
79,449,-0.2645049393,-0.1256553531,1
79,481,-0.7564549446,-0.7211521864,1
79,513,-0.5137597322,-1.085750222,1
79,545,-0.08318151534,-1.355549097,1
79,577,0.2361693382,-1.184131861,1
79,609,0.0108538568,-1.425180435,1
79,641,-0.8008058667,-3.501071215,1
79,673,-0.6956553459,-1.314858198,1
79,705,-0.4220371842,-0.6047331095,1
79,737,-0.2754364312,-0.3975183368,1
79,769,-0.07469111681,-0.6142513752,1
79,801,0.3806966841,-1.788937688,1
79,833,0.5446563363,-2.618096828,1
79,865,0.5287121534,-2.71085906,1
79,897,0.5191581249,-1.643418431,1
79,929,0.5784742832,-0.2868101597,1
79,961,0.8488129377,-0.4001533985,1
79,993,0.9428758025,-1.200096488,1
79,1025,1.457128763,-1.831475735,1
79,1057,2.045966387,-2.24492979,1
79,1089,2.35053587,-1.536209822,1
79,1121,1.68885088,-0.7602477074,1
79,1153,1.244748831,0.1045988798,1
79,1185,1.396387339,-1.19717598,1
79,1217,1.290480018,-1.196176887,1
79,1249,-0.1711875498,-0.1278972924,1
79,1281,-1.360306621,-0.237151891,1
79,1313,-1.037186146,-0.4955068827,1
79,1345,-0.2518319488,-0.3760660291,1
79,1377,-0.771838069,-0.468972981,1
79,1409,-1.537370801,-0.01898337901,1
79,1441,-3.566599369,0.5311931968,1
79,1473,-3.991953373,0.1240361929,1
79,1505,-0.851870656,-0.6002396941,1
79,1537,-0.4908487797,-0.6235234737,1
79,1569,-0.9648081064,-0.9671603441,1
79,1601,-0.6901743412,-1.344333768,1
79,1633,-1.203077793,-1.430894375,1
79,1665,-0.8034425378,-0.4195981324,1
79,1697,0.4622302651,0.3061674535,1
79,1729,0.4082820415,0.1373696774,1
79,1761,-0.09208762646,-0.0111477077,1
79,1793,-1.23421216,-0.8018984795,1
79,1825,-1.758451223,-1.009225488,1
79,1857,-1.956850052,-0.4788041115,1
79,1889,-1.268277049,-0.4436696172,1
79,1921,-0.5291827917,-0.7317531109,1
79,1953,-0.003820717335,-0.5967023373,1
79,1985,0.27412045,-0.07348806411,1
79,2017,-0.2752791643,-0.3155578375,1
111,33,0.4914221466,-0.01900826395,1
111,65,0.4570832551,-0.07123806328,1
