PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 66, filenames: A:[66]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[67]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.5231075287,0.1413238943,1
47,65,-0.01407796144,-0.04262042046,1
47,97,0.1155057102,-0.2072142959,1
47,129,0.1305198222,-0.05181919783,1
47,161,0.04089322686,0.009695267305,1
47,193,-0.1855520308,0.07959961891,1
47,225,-0.3014071882,0.2389069796,1
47,257,0.06649471819,0.3693783283,1
47,289,0.1913286448,-0.1445184648,1
47,321,-0.05180763453,-0.6321774125,1
47,353,-0.1592661887,-0.5550732613,1
47,385,-0.1062102765,-0.3763306141,1
47,417,0.1094453931,-0.1086210608,1
47,449,0.3183756471,0.0177898407,1
47,481,0.2942761183,-0.5586909056,1
47,513,0.3015155196,-0.8340150118,1
47,545,-0.2108820677,-1.329801321,1
47,577,-0.3486359119,-1.124419093,1
47,609,0.600384593,-0.2551105022,1
47,641,0.4793247283,0.3240418434,1
47,673,0.4705291986,0.3428664207,1
47,705,0.5262500048,-0.109868288,1
47,737,0.2220680714,-0.9811025858,1
47,769,0.191546917,-1.603373051,1
47,801,0.5610481501,-1.014801979,1
47,833,0.3687753677,-0.5499331355,1
47,865,-0.6716347933,-0.4524658918,1
47,897,-1.704416513,-0.3724635243,1
47,929,-1.890160084,-1.605548382,1
47,961,-1.367852807,-1.485117674,1
47,993,-1.061389804,-0.4824663997,1
47,1025,-1.542386532,-0.7812995911,1
47,1057,-0.1312268674,-1.650757551,1
47,1089,0.5671892166,-2.278781652,1
47,1121,-0.1007430255,-2.16358304,1
47,1153,-0.7723559141,-1.36488688,1
47,1185,0.1546123028,-1.035209537,1
47,1217,1.144414425,-4.182435513,1
47,1249,-0.8327658176,-1.206457138,1
47,1281,-0.9351687431,-0.2420442104,1
47,1313,-0.558555305,-0.09251129627,1
47,1345,-1.385759592,-0.8201086521,1
47,1377,-1.676608205,-1.29739666,1
47,1409,-0.9800235629,-1.962266922,1
47,1441,-1.906354189,-1.544500709,1
47,1473,-2.06897831,-1.008555174,1
47,1505,-2.441523075,0.2879846096,1
47,1537,0.01660585403,-0.1761809289,1
47,1569,0.5327084064,0.03890670836,1
47,1601,-0.1260118484,-0.4623126984,1
47,1633,-0.62654984,-0.8278198242,1
47,1665,-0.3226701021,-0.4595819712,1
47,1697,0.1067438126,0.374347508,1
47,1729,-0.1512835026,-0.3415329456,1
47,1761,-1.323404312,-0.7138851881,1
47,1793,-1.622411132,0.7055572271,1
47,1825,-1.243302345,0.123238802,1
47,1857,-0.4191075563,0.4086788893,1
47,1889,0.1989432573,0.2345950603,1
47,1921,0.2189281285,0.2666058242,1
47,1953,0.09849612415,-0.5297831297,1
47,1985,0.08545738459,-0.0569883287,1
47,2017,-0.1479507685,-0.5521486402,1
