PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 24, filenames: A:[24]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[25]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.8764300346,1.310933113,1
47,65,-0.5738376379,0.08474504948,1
47,97,-0.3151766062,-0.4598559141,1
47,129,-0.05588281155,-0.3319687843,1
47,161,0.05537891388,-0.3339780271,1
47,193,-0.3225995302,-0.2460172474,1
47,225,-0.03494299948,-0.200022921,1
47,257,0.4836924076,-0.3070364892,1
47,289,0.2859451175,-0.09504301846,1
47,321,-1.247328639,0.4596480727,1
47,353,-0.2890229225,0.2038059235,1
47,385,0.5093084574,-0.9876885414,1
47,417,1.192480326,-1.501763582,1
47,449,1.750783443,-1.373232365,1
47,481,0.5553061962,-1.664911985,1
47,513,-1.894875526,-0.6701891422,1
47,545,-0.7774353027,0.6204164028,1
47,577,2.225300312,-0.9568037987,1
47,609,2.847911358,-1.899702311,1
47,641,0.8055613041,-1.471345782,1
47,673,0.5121793747,-1.337863803,1
47,705,0.1590898037,-0.7732055187,1
47,737,1.255225301,-1.839143634,1
47,769,2.273142576,-3.022651434,1
47,801,1.69896698,-2.576551914,1
47,833,1.675068378,-2.287602425,1
47,865,1.656612635,-1.283932567,1
47,897,1.49559927,-0.3771352768,1
47,929,0.5572910905,-0.231456995,1
47,961,-0.2802284956,-1.20516932,1
47,993,-0.7101730704,-2.097368956,1
47,1025,-0.768922925,-1.851588726,1
47,1057,-0.1865116358,-1.53063345,1
47,1089,0.1220299304,-0.05480015278,1
47,1121,0.9183470011,-0.331695497,1
47,1153,1.312245727,-0.8143309951,1
47,1185,2.105105162,-1.910211802,1
47,1217,NaN,NaN,2
47,1249,0.8991268873,-0.911031723,1
47,1281,0.09822142124,-0.8196986914,1
47,1313,0.2298237681,-1.049895525,1
47,1345,0.3015247583,-1.534971237,1
47,1377,-0.2897629142,-2.062078953,1
47,1409,-0.260519743,-2.458091974,1
47,1441,-0.642885685,-2.661665916,1
47,1473,-1.131553411,-1.46085763,1
47,1505,-1.221112609,-0.3229584694,1
47,1537,-0.9475567341,-0.2007044554,1
47,1569,-0.5071935654,-1.961250186,1
47,1601,-0.6902531385,-1.810780764,1
47,1633,1.170388341,-1.181929827,1
47,1665,-0.1431820393,-1.63576901,1
47,1697,1.484674811,-0.8759043217,1
47,1729,1.51415801,-1.235254526,1
47,1761,-0.6503033638,-1.891869545,1
47,1793,-1.334537745,-1.4589715,1
47,1825,-0.02157640457,-1.009004354,1
47,1857,0.3454554379,-0.198109746,1
47,1889,0.8543227315,-0.6311160326,1
47,1921,0.1733499467,-0.5722519159,1
47,1953,-0.3916940093,-1.493812561,1
47,1985,-0.06982263923,-0.7528892159,1
47,2017,1.733123779,0.133928299,1
79,33,-0.5693246722,0.6260077953,1
79,65,-0.4725406766,0.2153855264,1
79,97,-0.1255307049,0.2953161299,1
79,129,-0.04648470879,0.3101420999,1
79,161,-0.1777067482,-0.1376557052,1
79,193,-0.2686566114,-0.04575907812,1
79,225,-0.05363151431,0.09832691401,1
79,257,0.4630212188,-0.04392007738,1
79,289,0.3712548614,0.07216541469,1
79,321,-0.6683234572,0.4082202911,1
79,353,-1.35567379,0.1559614539,1
79,385,-1.534194589,1.04686141,1
79,417,-0.7127126455,0.9591516852,1
79,449,0.3935370445,0.3839359283,1
79,481,1.345186949,-1.345626473,1
79,513,1.281144857,-1.769861817,1
79,545,1.200206518,-1.059248805,1
79,577,1.646482348,-1.082083821,1
79,609,1.010004282,-0.6767997146,1
79,641,NaN,NaN,2
79,673,2.526862144,-2.387596607,1
79,705,2.282519817,-2.710361481,1
79,737,1.56505847,-2.784344673,1
79,769,0.7143706083,-2.202538013,1
79,801,-0.507360816,-0.4008353949,1
79,833,0.7984980345,-1.064921618,1
79,865,2.005138397,-1.068367004,1
79,897,1.743220091,-0.6473208666,1
79,929,0.07627111673,-0.9316577911,1
79,961,-0.2764473557,-1.220569134,1
79,993,-0.4306439161,-1.908767939,1
79,1025,0.05816549063,-2.523202181,1
79,1057,0.181328088,-1.337533474,1
79,1089,0.4519153833,-0.298188448,1
79,1121,1.446927071,-0.8813670874,1
79,1153,1.218054533,-1.001604319,1
79,1185,1.172322154,-1.483424067,1
79,1217,3.763782263,-3.696807861,1
79,1249,2.545999289,-2.116885662,1
79,1281,0.5804499984,-1.118058681,1
79,1313,0.1558042765,-1.371618509,1
79,1345,-0.02447000146,-1.699422121,1
79,1377,0.03894299269,-1.623731256,1
79,1409,0.1244437397,-1.928077102,1
79,1441,0.05890381336,-1.747937918,1
79,1473,-0.09532880783,-1.038670301,1
79,1505,-0.243095994,-0.4358761311,1
79,1537,-0.08424329758,-0.763790369,1
79,1569,-0.5745921731,-0.9161262512,1
79,1601,NaN,NaN,2
79,1633,0.660446763,-1.545938611,1
79,1665,0.2335320115,-2.089226246,1
79,1697,NaN,NaN,2
79,1729,NaN,NaN,2
79,1761,0.08555832505,-0.703805685,1
79,1793,0.8863323927,-1.963919997,1
79,1825,0.6247091293,-1.089768171,1
79,1857,0.4072843194,-0.1764000654,1
79,1889,0.7674952745,-0.4472239017,1
79,1921,0.9868090153,-0.3403134346,1
79,1953,1.02641511,-0.9672757387,1
79,1985,0.1069449186,-0.6331643462,1
79,2017,0.1771520376,-0.7603578568,1
111,33,-0.06675995886,0.1524453163,1
111,65,-0.2496336848,0.2280492634,1
111,97,-0.2625680864,0.6576012373,1
111,129,0.05404617637,0.746637404,1
111,161,-0.1402120292,0.1135333776,1
111,193,-0.0826755017,0.04501894116,1
111,225,0.01436976343,0.2972661853,1
111,257,0.1333263218,0.1278857589,1
111,289,0.2313541174,-0.1588473916,1
111,321,0.02582395077,-0.02791512012,1
111,353,-0.1166565865,0.6141408086,1
111,385,-0.3334569633,1.83641386,1
111,417,-1.012934327,2.178683043,1
111,449,-0.35972628,0.3017661273,1
111,481,0.6317278147,-0.9512364864,1
111,513,1.979483724,-2.158480644,1
111,545,2.513631105,-2.451412678,1
111,577,2.072511435,-2.310311317,1
111,609,1.839590311,-1.460385323,1
111,641,1.29314959,-1.016701102,1
111,673,NaN,NaN,2
111,705,1.283943772,-2.268332005,1
111,737,0.9765313268,-1.471874714,1
111,769,0.5282729268,-1.619322419,1
111,801,0.3392222226,-0.3890596628,1
111,833,0.4014020562,0.9243118763,1
111,865,0.5743408203,-0.1229021847,1
111,897,0.4336140454,-0.6293091774,1
111,929,-0.04624231905,-0.8911281824,1
111,961,-0.2068654895,-1.123924136,1
111,993,0.06052914262,-1.211469889,1
111,1025,0.1410419047,-2.224886894,1
111,1057,0.5736635923,-1.986870766,1
111,1089,0.548574388,-1.277742982,1
111,1121,0.1337771416,-1.590566397,1
111,1153,-0.2318775058,-1.749447346,1
111,1185,-0.09263309836,-1.870723724,1
