PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 23, filenames: A:[23]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[24]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.5994128585,0.8067790866,1
47,65,0.1100463942,0.01227259636,1
47,97,0.09691344202,-0.3190009892,1
47,129,-0.1339537799,-0.376529485,1
47,161,-0.2303305715,0.1338076293,1
47,193,0.02934244275,0.437107861,1
47,225,0.4232231379,0.186054647,1
47,257,0.06576814502,0.1449050903,1
47,289,-0.2530966401,0.4431447983,1
47,321,-0.3633234501,-0.1468136907,1
47,353,-1.273271799,-1.414765954,1
47,385,-0.6125178933,-1.747457504,1
47,417,-1.62178421,-3.296813488,1
47,449,-2.299610853,-4.078267097,1
47,481,0.2154911757,-5.434348106,1
47,513,3.673153877,-4.049764633,1
47,545,2.370386124,-2.416029692,1
47,577,-0.05803966522,-1.859882593,1
47,609,0.5444772243,-0.7832776308,1
47,641,-0.5302220583,-1.037493706,1
47,673,-0.2362413406,0.458491683,1
47,705,2.069352388,-0.05918371677,1
47,737,1.709402919,-1.137396455,1
47,769,1.526733875,-1.269515038,1
47,801,0.765453279,-1.674878955,1
47,833,-0.6022691727,-1.163830042,1
47,865,0.4750059247,-0.6670310497,1
47,897,1.479801655,-0.07018727064,1
47,929,1.681548953,0.9593440294,1
47,961,1.187122345,1.726645231,1
47,993,1.46165657,2.528596401,1
47,1025,2.954268932,1.150366068,1
47,1057,3.112060308,0.3921099305,1
47,1089,1.596460581,-0.9057609439,1
47,1121,-0.07287418842,-0.6550508738,1
47,1153,0.816409111,-0.01055884361,1
47,1185,1.54009831,0.05487054586,1
47,1217,1.27031827,-0.1004447937,1
47,1249,1.289504766,-0.3003610075,1
47,1281,-0.2325986624,-0.1011535227,1
47,1313,-0.4351563454,-0.2414695024,1
47,1345,0.7487776875,-0.6482182145,1
47,1377,1.435508013,-0.2963450849,1
47,1409,2.411628246,-0.8456327915,1
47,1441,2.944816113,-2.017614365,1
47,1473,0.8761559725,-0.9539129734,1
47,1505,-0.6517027617,-0.923183918,1
47,1537,-0.247467041,-1.480386019,1
