PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 17, filenames: A:[17]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[18]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.6122131348,0.7085649371,1
47,65,-0.03895747662,-0.1508858651,1
47,97,0.001895517111,-0.3277699649,1
47,129,0.1734426171,-0.552803874,1
47,161,0.3010047078,-0.2896803021,1
47,193,0.1150687337,0.139889136,1
47,225,0.1929104924,-0.1025336683,1
47,257,0.3064735234,-0.3479744792,1
47,289,0.01989722252,-0.1750074625,1
47,321,-3.421169281,-0.586810112,1
47,353,-4.909667969,-1.204342246,1
47,385,-5.3285532,-1.793300867,1
47,417,-3.609739542,-1.38086772,1
47,449,-0.4834209681,-0.9008812308,1
47,481,1.299497128,-0.03813904524,1
47,513,0.5331115723,-0.05363881588,1
47,545,0.407068491,-0.479157269,1
47,577,0.4822221994,-0.9904530048,1
47,609,-0.8753902912,-0.3425996304,1
47,641,-2.302878618,-1.231120229,1
47,673,-2.778768539,-0.9013264179,1
47,705,-1.800086737,-1.204942107,1
47,737,-0.5328438282,-1.195217252,1
47,769,-0.2751559019,-0.7405799627,1
47,801,-0.0824906826,0.9348528385,1
47,833,-0.7506810427,1.342053413,1
47,865,-1.407150269,1.433426857,1
47,897,-2.374396801,0.6053208113,1
47,929,-2.032611132,-0.4680151939,1
47,961,-0.3182443976,1.452052951,1
47,993,0.9573805928,0.8456408978,1
47,1025,2.092187405,0.673122704,1
47,1057,3.050241232,1.16759789,1
47,1089,3.132506847,1.447138309,1
47,1121,2.701826096,-0.0380628109,1
47,1153,2.984518766,-0.7793970108,1
47,1185,3.038226604,-1.85726881,1
47,1217,2.980957985,-2.56772089,1
47,1249,2.281065941,-1.876779318,1
47,1281,0.7059899569,1.238217592,1
47,1313,-0.8899401426,0.8907370567,1
47,1345,-1.185054064,0.7283537388,1
47,1377,0.2203361988,0.3570604324,1
47,1409,2.704404354,-1.523274779,1
47,1441,3.849486828,-2.442794323,1
47,1473,2.528107166,-3.187803984,1
47,1505,2.660178423,-2.996263504,1
47,1537,2.415245295,-3.179606915,1
47,1569,1.708524704,-2.560513496,1
47,1601,0.7113387585,-1.325286746,1
47,1633,0.1670193672,-0.7445962429,1
47,1665,1.104783297,-0.2325062752,1
47,1697,2.932160854,-0.8548625708,1
47,1729,4.241135597,-1.744599104,1
47,1761,6.221426487,-5.310650826,1
47,1793,3.698979378,-4.136722565,1
47,1825,2.612053394,-2.666803837,1
47,1857,1.957111597,-2.310241938,1
47,1889,2.250349998,-2.645686626,1
47,1921,2.347195625,-2.432258606,1
47,1953,1.535079241,-2.387211323,1
47,1985,1.681439877,-1.952313304,1
47,2017,-1.339133978,0.05993700027,1
79,33,-0.02389779687,0.3822375238,1
79,65,0.1358314902,-0.02718780935,1
79,97,-0.04714808613,-0.05750128627,1
79,129,-0.02533927187,-0.2434293926,1
79,161,0.1103809625,-0.06440097094,1
79,193,-0.05289361626,-0.08556073904,1
79,225,0.1229272187,-0.1089285612,1
79,257,0.2544208765,0.06318168342,1
79,289,-0.01166844368,-0.09172002226,1
79,321,-0.3622808456,0.544416666,1
79,353,-2.046525478,0.1180641651,1
79,385,-3.099048138,-0.7012381554,1
79,417,-1.926624775,-0.3085635304,1
79,449,-0.7995057106,-0.7968220711,1
79,481,-0.3723504543,-0.53777951,1
79,513,-1.903129578,-0.7330012918,1
79,545,-2.317993641,-0.6183261871,1
