PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 32, filenames: A:[32]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[33]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.085675836,0.3533100784,1
47,65,0.1410861015,0.1437839866,1
47,97,0.1431187987,0.04179378599,1
47,129,-0.1717687398,-0.2294488847,1
47,161,-0.2970048785,-0.2794615626,1
47,193,-0.4047368169,-0.2714728415,1
47,225,-0.521758914,-0.0914350152,1
47,257,-0.05308506638,0.1960628629,1
47,289,0.2978539169,-0.0510019362,1
47,321,0.05920964479,-0.7056983113,1
47,353,-0.9230027199,-0.4905032516,1
47,385,-0.6063691378,-0.1743316054,1
47,417,-0.9401152134,0.4297208786,1
47,449,-1.290860415,-1.29289794,1
47,481,-1.865381002,-5.209318161,1
47,513,-2.299231529,-5.910770893,1
47,545,-1.337580681,-1.135528326,1
47,577,-0.0754879415,-0.2950713634,1
47,609,0.2121405154,-1.651266098,1
47,641,-0.9796939492,-2.430873871,1
47,673,-0.6274791956,-3.679067612,1
47,705,-1.572899103,-0.1752697825,1
47,737,-1.432571411,-0.7361681461,1
47,769,-0.7409700155,-0.6856926084,1
47,801,1.115496278,-1.459170341,1
47,833,2.035269499,-2.121134043,1
47,865,0.9194941521,-1.566064835,1
47,897,-1.755803347,-3.593489885,1
47,929,-2.501326561,-1.121848822,1
47,961,-3.298391581,-0.9349161386,1
47,993,-1.099678516,-1.154347897,1
47,1025,-0.3851648867,0.1570791006,1
47,1057,0.09472048283,-1.621196866,1
47,1089,-1.035911083,-3.365855217,1
47,1121,-2.308043957,-4.030864239,1
47,1153,-1.964613438,-3.105594635,1
47,1185,-0.6176555157,-1.745012999,1
47,1217,-0.4011177421,-1.461072445,1
47,1249,-0.5391223431,-2.438801289,1
47,1281,-0.4558207989,-3.493058443,1
47,1313,1.14279747,-3.514147758,1
47,1345,1.693027973,-3.308822155,1
47,1377,0.7907367945,-2.634640694,1
47,1409,0.2422852516,-1.86733675,1
47,1441,1.514606833,-0.9082663655,1
47,1473,-0.02814543247,-0.6700220108,1
47,1505,-0.02346229553,-1.344882011,1
47,1537,-0.2773768902,-1.461610079,1
47,1569,-0.7351133823,-0.8132636547,1
47,1601,1.278035164,0.0560695827,1
47,1633,0.4086742401,0.1537679732,1
47,1665,-0.3922740221,0.06717121601,1
47,1697,-0.4389315844,-0.4372242987,1
47,1729,0.4039913416,-0.5723205209,1
47,1761,0.3074555397,-0.5950635076,1
47,1793,0.3752235174,-0.5515582561,1
47,1825,0.3530133367,0.05851119757,1
47,1857,-0.1621762514,-0.05957850814,1
47,1889,-0.7610320449,-0.4417639971,1
47,1921,-0.947270751,-0.6109341979,1
47,1953,-0.8649578094,-0.6958482265,1
47,1985,-0.3450357914,-0.7109053731,1
47,2017,0.8012070656,-0.1757615805,1
79,33,-0.1890897155,0.1627288312,1
79,65,0.1618600935,-0.09097447991,1
79,97,0.1202913374,-0.1172104701,1
79,129,0.04002964497,-0.0989600569,1
79,161,0.1131079346,0.06726056337,1
79,193,-0.02406308055,0.1527246237,1
79,225,-0.1433870196,-0.1579845548,1
79,257,0.0822211951,-0.1913844496,1
79,289,0.2029554844,0.1803528666,1
79,321,-0.2587589622,-0.1745360792,1
79,353,-0.5546991825,-0.2039690316,1
79,385,-0.09994018078,0.1901890934,1
79,417,-0.4507465959,0.7582550049,1
79,449,-0.126175642,-0.8245033026,1
79,481,-0.7582638264,-2.929857254,1
79,513,-1.304496646,-2.943354607,1
79,545,-0.88757658,-0.8266049623,1
79,577,-0.012088269,-1.328090191,1
79,609,0.07598974556,-1.47640717,1
79,641,-1.756675243,-0.6277905703,1
79,673,-0.1598536372,-1.359932184,1
79,705,0.1159057617,-0.3540805578,1
79,737,-0.1409179568,0.1468580663,1
79,769,-0.07344195247,-0.3490036428,1
79,801,0.1554327011,-0.6144893765,1
79,833,0.6386371851,-0.7813581228,1
79,865,0.679639101,-0.8502337933,1
79,897,-0.5955378413,-1.653734684,1
79,929,-0.7224866152,-0.4895920157,1
79,961,-0.2647403777,-0.6699200869,1
79,993,0.3603963554,-1.341580272,1
79,1025,-0.08908449113,-1.373664856,1
79,1057,0.01349189878,-2.008919477,1
79,1089,-0.2734669447,-3.408021688,1
79,1121,-0.7020244598,-3.666158199,1
79,1153,-0.6157960296,-2.551559687,1
79,1185,0.3414446115,-1.304182768,1
