PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 25, filenames: A:[25]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[26]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.8070340157,-0.08431097865,1
47,65,0.4701988101,0.002532571554,1
47,97,0.3960196972,0.1416736245,1
47,129,0.3291991353,0.1271141469,1
47,161,0.2358596921,-0.1651470959,1
47,193,-0.254229784,0.09318241477,1
47,225,-0.7556864023,0.5059735775,1
47,257,-0.5463799238,0.5658631325,1
47,289,-0.1809120476,0.2139432877,1
47,321,0.2937125564,-0.8620998859,1
47,353,-0.1233175099,-2.477306128,1
47,385,-0.128297925,-2.278423786,1
47,417,0.8299491405,-0.7139400244,1
47,449,1.025994301,-0.8170438409,1
47,481,0.3883419037,0.5842351913,1
47,513,0.1067049503,0.4581943154,1
47,545,0.9710947871,-1.274808645,1
47,577,1.782581091,-1.109039068,1
47,609,2.002850533,-1.60584259,1
47,641,1.940388918,-1.150741935,1
47,673,1.182189226,-1.602190375,1
47,705,0.3745294809,-2.909726143,1
47,737,-0.2953572273,-2.755625486,1
47,769,-0.1610682905,-2.228101254,1
47,801,2.542067528,-2.516154289,1
47,833,3.011490345,-2.829418659,1
47,865,1.54297936,-0.9542506933,1
47,897,0.8888083696,-1.855432749,1
47,929,0.6619604826,-1.852669001,1
47,961,0.2570995688,-1.31912291,1
47,993,-0.4300329685,-2.4147861,1
47,1025,-0.8085374832,-2.483195305,1
47,1057,2.308100462,-2.030994892,1
47,1089,4.525488853,-0.9270533323,1
47,1121,5.223440647,-1.10887599,1
47,1153,4.329154015,-2.071175337,1
47,1185,2.580150843,-2.567932367,1
47,1217,3.894876003,-1.679677367,1
47,1249,0.8250391483,-0.210047245,1
47,1281,2.096722603,-1.282580376,1
47,1313,4.666826248,-1.520883083,1
47,1345,5.150871754,-0.6314219236,1
47,1377,3.811032772,-0.2759598494,1
47,1409,2.267903328,-0.0206130147,1
47,1441,2.577214479,0.3782602549,1
47,1473,2.903408766,1.105129719,1
47,1505,1.135682583,-0.9231312275,1
47,1537,0.8516225815,-0.2566332817,1
47,1569,0.9484955072,0.1099646091,1
47,1601,0.09015321732,1.182862759,1
47,1633,0.1911213994,0.9531728029,1
47,1665,0.05726754665,-0.604549408,1
47,1697,1.98101759,-2.815762043,1
47,1729,2.636940479,-1.615839005,1
47,1761,1.135878086,-1.166933775,1
47,1793,0.9287624359,-3.584496498,1
47,1825,1.641540527,-4.201900005,1
47,1857,1.758814216,-3.030258656,1
47,1889,1.819100857,-2.103550434,1
47,1921,0.9539923668,-0.5564966202,1
47,1953,1.273070097,0.178442359,1
47,1985,1.568169475,-0.3032283187,1
47,2017,3.133472681,-1.701935887,1
79,33,0.1523492932,0.2590837479,1
79,65,0.1440460682,0.1475784332,1
79,97,-0.0029065907,-0.113240011,1
79,129,0.01533991843,-0.2191180885,1
79,161,0.008997008204,-0.08789785206,1
79,193,-0.2619826198,0.1176179945,1
79,225,-0.2980984449,0.08571778238,1
79,257,-0.1989144683,0.2226027548,1
79,289,0.04181171954,0.2312480211,1
79,321,0.06495475769,-0.2896488309,1
79,353,-0.1979162693,-0.7545940876,1
79,385,-0.3916247487,-1.156353831,1
79,417,0.1414686441,-0.976854682,1
79,449,0.4164867401,-1.113151312,1
79,481,0.8688063622,-0.5111147165,1
79,513,1.333626986,-0.7837204337,1
79,545,1.474933505,-1.41320765,1
79,577,1.034360647,-1.068476796,1
79,609,NaN,NaN,2
79,641,NaN,NaN,2
79,673,1.11573267,-1.104927301,1
79,705,0.7718827724,-1.561344743,1
79,737,0.525857091,-1.28971076,1
79,769,1.380697489,-1.691947699,1
79,801,0.8631182313,-1.433134794,1
79,833,0.8050302267,-1.528172135,1
79,865,0.802631259,-1.461161733,1
79,897,0.3247175217,-1.986459255,1
79,929,0.553063035,-2.582434416,1
79,961,0.8923031092,-2.361553431,1
79,993,1.201334953,-2.344390154,1
79,1025,2.127976894,-2.88177681,1
79,1057,3.944169044,-1.446926236,1
79,1089,2.848413944,-0.4597483277,1
79,1121,2.520768881,-0.3272073269,1
79,1153,1.509861112,-0.6184303761,1
79,1185,0.8022408485,-1.192547083,1
79,1217,1.343028903,-0.6866865754,1
79,1249,2.290647745,0.01942294836,1
79,1281,2.724647522,-0.8134787083,1
79,1313,3.301335096,-1.028793693,1
79,1345,3.692326069,-0.8010727763,1
79,1377,3.066087246,-0.4638332725,1
79,1409,2.271207094,-0.02458909154,1
79,1441,1.912321448,0.912152648,1
79,1473,1.75150001,0.837279737,1
79,1505,1.260479212,-0.05736577511,1
79,1537,1.595847607,-0.8579359651,1
79,1569,1.352741122,-1.947284222,1
79,1601,NaN,NaN,2
79,1633,0.1917602569,-0.07752776146,1
79,1665,0.137682423,-0.4659664631,1
79,1697,0.7525660992,-1.855094194,1
79,1729,0.6412500143,-1.521091342,1
79,1761,0.2326188087,-1.622511268,1
79,1793,0.6387754083,-1.875380635,1
79,1825,1.029959679,-2.976767063,1
