PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 21, filenames: A:[21]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[22]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.006411522627,-0.09501954913,1
47,65,0.01578426361,-0.03536427021,1
47,97,0.1135407984,0.2246474326,1
47,129,0.352865994,0.419289887,1
47,161,0.4765634537,0.1653366685,1
47,193,0.1967662573,0.4939367175,1
47,225,0.1140676141,0.5017313957,1
47,257,-0.04185729474,-0.3096931577,1
47,289,-0.2657197118,-0.2747241855,1
47,321,-0.5589967966,0.1500449181,1
47,353,-0.1167553067,-0.3597764969,1
47,385,0.008560836315,-0.2512295842,1
47,417,0.6258876324,0.2464481443,1
47,449,1.486980915,0.7909833193,1
47,481,1.251003981,1.137409687,1
47,513,-0.0757021755,1.193493962,1
47,545,-2.30368948,0.3766210079,1
47,577,-0.9998426437,-0.2771354914,1
47,609,-2.875420809,0.4975850582,1
47,641,-1.147240758,0.5818496943,1
47,673,0.1586020589,-0.02574592829,1
47,705,0.6929172277,-0.4574604034,1
47,737,0.9372391105,0.05231188238,1
47,769,0.1762251556,0.2816522121,1
47,801,0.1062477231,0.0392485261,1
47,833,0.4108986259,-1.296840906,1
47,865,1.373052359,-2.242856026,1
47,897,0.5399557352,-1.22834301,1
47,929,0.247197032,-1.488844633,1
47,961,0.3248900771,-1.250884295,1
47,993,0.00953322649,-0.9090106487,1
47,1025,0.5162761211,-0.4742692113,1
47,1057,1.9597435,-0.6072557569,1
47,1089,2.077617645,-1.625270367,1
47,1121,1.052089453,-3.569162846,1
47,1153,NaN,NaN,2
47,1185,2.674330711,-1.82092762,1
47,1217,3.695405483,-2.311219692,1
47,1249,2.167897701,-2.173655987,1
47,1281,0.8827744722,0.6208148003,1
47,1313,-0.0979360342,1.685084581,1
47,1345,0.6962932944,1.953371406,1
47,1377,1.245730519,0.5143191814,1
47,1409,1.040671825,-0.3700895011,1
47,1441,-0.01358357072,-0.1633805037,1
47,1473,-0.2865083218,-0.2072938979,1
47,1505,NaN,NaN,2
47,1537,4.527944088,-1.039155006,1
47,1569,3.754350662,-0.9023594856,1
47,1601,2.77725625,-1.13360548,1
47,1633,2.559123516,-1.401477814,1
47,1665,1.595715046,-0.6174553037,1
47,1697,0.6388567686,0.07734572887,1
47,1729,0.4001483321,0.6084010005,1
47,1761,-0.06397920847,0.6915695667,1
47,1793,-0.274618566,0.3935402632,1
47,1825,-0.6117396951,0.4162739515,1
47,1857,-0.01896813512,0.4808231592,1
47,1889,0.6731806993,0.4479448795,1
47,1921,0.4081953764,-0.5257790089,1
47,1953,0.3377999067,0.5314849615,1
47,1985,0.8191936016,0.1760886908,1
47,2017,-0.7888134718,-1.15174675,1
79,33,0.1491744071,0.2192004919,1
79,65,0.2148741782,0.1010896266,1
79,97,-0.3074176908,0.1534861177,1
79,129,-0.2409737408,0.003254443407,1
79,161,-0.0545514226,-0.1889999807,1
79,193,-0.1759613454,0.4038283825,1
79,225,0.2506461143,0.6141101718,1
79,257,0.08527503163,0.01293941587,1
79,289,-0.3397344947,-0.01340242475,1
79,321,-0.4195127785,0.3929050565,1
79,353,-0.1044774652,-0.1562115848,1
79,385,NaN,NaN,2
79,417,-0.04517936707,1.145776629,1
79,449,-0.1044541597,0.8363936543,1
79,481,0.12343961,0.4848811626,1
79,513,-0.122386843,0.3617684841,1
79,545,-0.4242731333,0.1137352735,1
79,577,-0.003939986229,-1.211058974,1
79,609,-0.1861400604,-0.4269506931,1
79,641,0.04858767986,-1.108149529,1
79,673,-1.042553902,-0.6069784164,1
79,705,-1.130919814,0.008868873119,1
79,737,0.1471683085,-0.2556461692,1
79,769,0.3767936826,-0.5359960794,1
79,801,-0.04764893651,-0.4832468927,1
79,833,0.3046724498,-1.30689621,1
79,865,1.19844842,-1.369839191,1
79,897,0.7104333639,-0.6666727662,1
79,929,0.3656694889,-0.9699403644,1
79,961,0.09137618542,-0.6715517044,1
79,993,-0.1029352844,-0.5700333118,1
79,1025,0.5035452843,-0.5673478246,1
79,1057,2.269209385,-0.6226052642,1
79,1089,1.502271295,-1.10130775,1
79,1121,0.2148768902,-2.811416149,1
79,1153,1.261258245,-2.016952038,1
79,1185,3.152846813,-0.7521076202,1
79,1217,3.403715611,-1.028948188,1
79,1249,1.807758689,-1.350981832,1
79,1281,1.055065989,-0.884002924,1
79,1313,1.074407578,0.7330543995,1
79,1345,0.9419779181,1.250055194,1
79,1377,0.9542071819,0.4628537893,1
79,1409,0.5254896879,-0.03239762783,1
79,1441,-0.01533386111,0.38060233,1
79,1473,0.2334526181,0.1856236756,1
79,1505,1.204957724,-0.2878180742,1
79,1537,2.121025562,-1.837443113,1
79,1569,2.861648083,-1.062514901,1
79,1601,1.774418473,0.04603359103,1
79,1633,0.6858366132,1.742528915,1
79,1665,0.7359589338,-0.006410717964,1
79,1697,0.1841657758,-0.2495392263,1
79,1729,-0.2400943637,0.1591443866,1
79,1761,-0.01684622467,0.2242356837,1
79,1793,0.3441468179,-0.2057115734,1
79,1825,0.2520798743,-0.03165388107,1
79,1857,0.5108628273,0.07025559247,1
79,1889,0.2998983264,-0.03001067787,1
79,1921,-0.4256730676,-0.5730977654,1
79,1953,-0.1562026739,0.1419685036,1
79,1985,0.3915676475,0.1934970617,1
79,2017,0.4577213824,-0.1425332129,1
111,33,0.1675507426,0.345435977,1
111,65,0.3079269826,0.1777310818,1
111,97,0.11490646,-0.1565555185,1
111,129,0.08141195774,-0.3740602136,1
111,161,-0.06943203509,-0.09536150098,1
111,193,-0.1377553046,0.1684020162,1
111,225,0.2090781182,0.2019058317,1
111,257,0.2329270542,0.3648281991,1
111,289,0.1221621037,0.0335534811,1
111,321,-0.2181636691,-0.3438899517,1
111,353,-0.5723443031,-0.01609925926,1
111,385,-0.6912260652,0.2153164744,1
111,417,-0.5230448246,0.06179341674,1
111,449,-0.6028771996,0.2755683064,1
111,481,-0.1896279454,0.3653548658,1
111,513,-0.3767533302,-0.009909376502,1
111,545,-0.5435490608,-0.4194214344,1
111,577,-0.2999582887,-1.613603473,1
111,609,-0.2053540647,-0.8719803691,1
111,641,-0.2650699317,-1.706651688,1
111,673,-0.2661603689,-1.215187311,1
111,705,-0.2891363204,-0.03113079071,1
111,737,0.1396772414,0.05953943729,1
111,769,0.5393149257,-0.64415133,1
111,801,0.5145863891,-1.112980604,1
111,833,0.5029466152,-1.547674894,1
111,865,0.4622079134,-0.8408777714,1
111,897,0.4754731655,-0.8904569745,1
111,929,0.5095893145,-0.9060404301,1
111,961,0.2612797022,-0.5293219686,1
111,993,0.1014610529,-0.4590966403,1
111,1025,0.8274858594,-0.7233528495,1
111,1057,3.603319168,0.3344876766,1
111,1089,3.341416836,1.048695803,1
111,1121,1.295655727,-1.068989277,1
111,1153,0.996969223,-0.1576162577,1
111,1185,1.588840842,-0.008469104767,1
111,1217,1.730732679,-0.1322796643,1
111,1249,1.319487453,-0.4441864491,1
111,1281,1.810922623,-0.399474442,1
111,1313,3.039347887,0.2861290574,1
111,1345,1.223008633,0.2227653414,1
111,1377,0.5130516887,-0.1301251352,1
111,1409,0.376958251,-0.1126727313,1
111,1441,0.5192632079,0.3612638414,1
111,1473,2.162994862,0.9299044609,1
111,1505,0.6256269217,-0.146381408,1
111,1537,-0.1815702319,-1.316609383,1
111,1569,0.4984602928,-0.914591074,1
111,1601,NaN,NaN,2
111,1633,-0.6129937172,2.98306942,1
