PIVlab, ASCII chart output - 12-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi & B:[10]MAX_TgUtrmcherry_K4K8MO_TimeSrs002728.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.4869773984,-0.06102979183,1
47,65,0.1583795547,-0.1520738006,1
47,97,0.2622569203,0.07370425761,1
47,129,0.2001680881,0.2573336363,1
47,161,0.1451566964,0.1818534434,1
47,193,0.05093286932,0.2886239588,1
47,225,0.1932304204,0.1863055229,1
47,257,0.01414763927,-0.05747929215,1
47,289,-0.2611654401,-0.3886150122,1
47,321,-1.206301451,-0.7257801294,1
47,353,-2.900197506,0.1724793315,1
47,385,-2.513671637,0.297518611,1
47,417,-1.70021534,-0.2801185846,1
47,449,-1.860757589,0.112637043,1
47,481,-1.353876829,-0.9741351604,1
47,513,-0.02192129195,-2.292271852,1
47,545,0.9586519003,-2.595634222,1
47,577,0.8488099575,-1.8778615,1
47,609,0.6632783413,-1.738197565,1
47,641,0.6176989079,-1.062824726,1
47,673,1.287808418,-0.4885220528,1
47,705,0.8461551666,-0.5425047874,1
47,737,0.0311460197,-0.5697486401,1
47,769,-0.3990849853,-0.8793612719,1
47,801,-0.2628031969,0.463756144,1
47,833,0.1781309247,1.977209687,1
47,865,0.07152551413,1.013490438,1
47,897,0.3983718753,0.3135508895,1
47,929,0.6176983714,0.04444405437,1
47,961,0.8561908007,-0.1709097624,1
47,993,3.937414169,-0.7222225666,1
47,1025,5.20862627,-0.7444384098,1
47,1057,3.019741535,0.02384501696,1
47,1089,2.036705256,-0.5760596991,1
47,1121,2.033652782,0.8305602074,1
47,1153,1.195009708,0.7187666893,1
47,1185,1.975214005,-0.632758081,1
47,1217,3.136216164,-2.781308651,1
47,1249,2.018738508,-3.736493587,1
47,1281,1.60166502,-3.783275604,1
47,1313,2.186526299,-2.481446981,1
47,1345,3.95867157,-1.568856001,1
47,1377,4.114634514,-1.374499798,1
47,1409,4.103379726,-2.881776094,1
47,1441,3.896178722,-4.354262829,1
47,1473,4.079150677,-4.415492058,1
47,1505,3.896916866,-2.0854702,1
47,1537,NaN,NaN,2
47,1569,NaN,NaN,2
47,1601,-0.1493252516,0.08305108547,1
47,1633,-0.4806523323,-0.8997344971,1
47,1665,0.0811611414,-1.505861521,1
47,1697,0.4506915808,-1.661617756,1
47,1729,0.352104187,-1.31216681,1
47,1761,0.8678649664,-1.799078226,1
47,1793,1.359599352,-2.588641644,1
47,1825,1.183023691,-1.979154229,1
47,1857,1.128309011,-0.4104340672,1
47,1889,1.143302202,-0.395911932,1
47,1921,1.030476451,-0.5478954315,1
47,1953,1.225162268,-1.175307751,1
47,1985,0.6253738403,-0.5727287531,1
47,2017,-2.223549366,0.226457119,1
79,33,0.4652868509,0.008636619896,1
79,65,0.372605294,-0.1595578194,1
79,97,0.297131598,-0.2296738476,1
79,129,0.10700275,0.02476795763,1
79,161,-0.3214313388,0.1810198873,1
79,193,-0.2665372789,0.3470272422,1
79,225,-0.1984519362,0.1905809641,1
79,257,-0.3827557266,-0.05080427229,1
79,289,-0.2987612784,-0.3339731693,1
79,321,-1.147463322,-0.7372385859,1
79,353,-1.493639231,-0.4643843174,1
79,385,-0.9412623644,-0.3200567961,1
79,417,-1.078633785,-0.5406944156,1
79,449,-1.030486345,0.1133831739,1
79,481,-0.6797208786,-0.5673918724,1
79,513,0.3384560943,-0.8919966221,1
79,545,0.8856354952,-1.222469091,1
79,577,0.8370423913,-0.8594042063,1
79,609,0.5739886761,-0.8998782635,1
79,641,-0.3877573013,-0.07584130764,1
79,673,0.4852448702,0.3237254024,1
79,705,0.7259179354,0.3618376851,1
79,737,NaN,NaN,2
79,769,NaN,NaN,2
79,801,-0.1227291822,0.7554693222,1
79,833,-0.08501157165,2.079763412,1
79,865,-0.146797657,1.206890106,1
79,897,0.3684767485,0.7520814538,1
79,929,0.9234025478,0.5037842393,1
79,961,1.238479018,0.4678360224,1
79,993,1.782135844,0.08090791106,1
79,1025,2.124998093,-0.5841853619,1
79,1057,2.129615307,-1.183155417,1
79,1089,1.648833275,0.4767341912,1
79,1121,1.302751899,0.9211671948,1
79,1153,2.008102894,2.132655382,1
79,1185,3.30575633,-0.5308272839,1
79,1217,2.939099789,-3.297907352,1
79,1249,2.782537222,-5.205336094,1
79,1281,2.35163188,-4.651601791,1
79,1313,2.026065111,-2.732615232,1
79,1345,3.057791471,-1.949026227,1
79,1377,3.272944689,-1.864739537,1
79,1409,3.349548817,-2.941843748,1
79,1441,3.410396814,-3.779155016,1
79,1473,3.278356791,-3.714086294,1
79,1505,3.00681901,-3.144881725,1
79,1537,2.616021872,-2.37768054,1
79,1569,1.076793432,-1.455098271,1
79,1601,-0.09410440922,-2.128537178,1
79,1633,0.1869273186,-1.87033534,1
79,1665,1.734719634,-2.501323938,1
79,1697,1.739663124,-2.315073967,1
79,1729,1.536407351,-1.438849688,1
79,1761,1.268983364,-0.608194232,1
79,1793,0.8782434464,-1.097807765,1
79,1825,0.9422037601,-1.109873295,1
79,1857,1.157400489,-0.2275900245,1
79,1889,1.237013459,-0.4793732166,1
79,1921,0.9975827932,-0.2662646174,1
79,1953,0.5670025349,-0.5200427175,1
79,1985,-0.05240857601,-0.06972196698,1
79,2017,-1.101751804,-0.7138527632,1
111,33,0.1338681579,0.006663745269,1
111,65,-0.03104248643,-0.1247731596,1
111,97,0.1827188432,-0.1794438809,1
111,129,0.06639755517,0.2285475284,1
111,161,-0.4972005486,0.3377085626,1
111,193,-0.5505588055,0.1421924233,1
111,225,-0.3846643567,0.1667921245,1
111,257,-0.4031037092,0.03982062638,1
111,289,-0.3576556742,-0.1417468339,1
111,321,-0.4152220786,-0.2086695433,1
111,353,-0.4026613235,-0.8341397047,1
111,385,-0.4546116292,-1.733618736,1
111,417,-0.9680983424,-0.4992363155,1
111,449,-1.359464169,0.1969219297,1
111,481,-0.0546297282,0.5269105434,1
111,513,0.6698235273,0.1429957151,1
111,545,1.044769526,-0.4023396969,1
111,577,0.9171962142,-0.2175989151,1
111,609,0.8254591227,-0.2728009224,1
111,641,0.6284947395,-0.1968666911,1
111,673,0.5875567794,0.3237644732,1
111,705,0.4185480475,0.1594504565,1
111,737,0.003338843584,-1.672698498,1
111,769,0.3601600826,-0.8591737747,1
111,801,0.1588043571,0.3444348872,1
111,833,0.1134975255,0.4808148146,1
111,865,0.329402566,0.891731739,1
111,897,0.5702190995,0.5743952394,1
111,929,0.9268939495,0.5810270309,1
111,961,1.128348827,0.7139621377,1
111,993,1.041976213,0.1809863448,1
111,1025,0.8174097538,-0.6982779503,1
111,1057,-0.2668354511,-0.09878669679,1
111,1089,-0.07897931337,0.5196589231,1
111,1121,0.8983813524,0.3735513985,1
111,1153,2.254616976,0.7383098602,1
111,1185,3.492256403,-1.522531033,1
111,1217,3.172290325,-3.712401152,1
111,1249,2.949683666,-4.145062923,1
111,1281,4.333303452,-3.990339994,1
111,1313,3.699809551,-2.98436141,1
111,1345,1.847053289,-2.190531969,1
111,1377,2.220878601,-1.771625042,1
111,1409,3.342973232,-2.264114618,1
111,1441,3.965028048,-2.869816303,1
111,1473,3.525120974,-3.34178257,1
111,1505,2.65435195,-3.090284824,1
111,1537,2.198981524,-2.860850573,1
111,1569,1.403274894,-2.351163864,1
111,1601,0.3114984035,-1.89127779,1
111,1633,1.602587938,-1.97241497,1
111,1665,2.424001694,-2.912287951,1
111,1697,2.265472889,-2.16534853,1
111,1729,1.800097585,-1.297585487,1
111,1761,1.445323825,0.2445667386,1
111,1793,1.601522923,0.5794234276,1
111,1825,1.064653039,-0.1554166675,1
111,1857,1.168464303,-0.3837668896,1
111,1889,1.918687701,-0.2480852008,1
111,1921,1.135556459,-0.1141910851,1
111,1953,-0.003033995628,-0.2741961479,1
111,1985,-0.2044535428,-0.08748814464,1
111,2017,-0.4258012176,-1.079504728,1
143,33,0.2785709202,0.004759337753,1
143,65,-0.2083111703,-0.2258088589,1
143,97,-0.06677797437,-0.01121553034,1
143,129,0.001719236374,0.5369736552,1
143,161,-0.118367523,0.3881979585,1
143,193,-0.2945203185,0.1763828099,1
