PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 8, filenames: A:[8]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi & B:[9]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,0.02941152453,-2.717316151,1
47,97,0.9297648668,-0.9557765722,1
47,129,1.289545894,-0.03446555138,1
47,161,2.214584351,-0.7679424286,1
47,193,NaN,NaN,2
47,225,NaN,NaN,2
47,257,1.641462803,-3.063468695,1
47,289,-0.2719055414,-2.082101822,1
47,321,-2.003896236,-3.587607622,1
47,353,-2.2354877,-5.939099312,1
47,385,-1.959604502,-5.046268463,1
47,417,-1.257023215,-5.068521023,1
47,449,0.1142106056,-3.721861362,1
47,481,0.6018223763,-3.223342657,1
47,513,-0.09183692932,-2.243454933,1
47,545,0.912468493,-1.666466236,1
47,577,-0.06978547573,0.1608345509,1
47,609,-1.009609222,-0.2674193382,1
47,641,-1.790657043,-4.535051823,1
47,673,-0.9369885921,-4.887478828,1
47,705,0.4822301865,-2.912745476,1
47,737,1.149125218,-2.550641298,1
47,769,2.012953758,-0.5174281597,1
47,801,0.4449356794,-2.406538248,1
47,833,-1.750662804,-0.3178114891,1
47,865,-1.029338837,1.029126644,1
47,897,0.1238663197,-0.5178172588,1
47,929,-0.2401411533,-1.57350421,1
47,961,0.23427248,-0.6013820171,1
47,993,0.8984568119,-2.045489073,1
47,1025,4.639433384,-4.024961472,1
47,1057,5.479891777,-3.654321194,1
47,1089,4.806685448,-0.8728216887,1
47,1121,5.818287849,-0.2772780657,1
47,1153,5.187005997,-0.3871202469,1
47,1185,6.804674149,0.8582611084,1
47,1217,8.251024246,2.744338751,1
47,1249,9.643648148,0.4318469763,1
47,1281,6.78147316,-0.4484391212,1
47,1313,4.654800892,-1.31821537,1
47,1345,4.75484705,-2.475963354,1
47,1377,6.672050476,-0.7891154289,1
47,1409,7.24875927,-0.5378189087,1
47,1441,5.78613472,-1.796984911,1
47,1473,4.542119026,-5.345974922,1
47,1505,7.241149902,-4.717069626,1
47,1537,11.11993027,-5.719752312,1
47,1569,9.181915283,-3.243645191,1
47,1601,10.24138069,-5.250355721,1
47,1633,12.0202179,-5.131144047,1
47,1665,10.94876289,-4.684672356,1
47,1697,9.59752655,-4.891599655,1
47,1729,5.218404293,-2.846484423,1
47,1761,4.502874851,-3.711660385,1
47,1793,6.808356285,-4.118979454,1
47,1825,8.766934395,-2.637431145,1
47,1857,5.433702469,-4.566204071,1
47,1889,2.784889221,-3.378322601,1
47,1921,3.058029652,-3.062342167,1
47,1953,2.219660282,-3.247411251,1
47,1985,2.193041086,-1.707487106,1
47,2017,4.653328896,0.07200503349,1
79,33,0.2852511406,1.061395645,1
79,65,NaN,NaN,2
79,97,-1.226249933,-2.661066294,1
79,129,0.3692290187,-0.8251909018,1
79,161,1.644750834,-2.16345787,1
79,193,3.022862196,-1.713027,1
79,225,3.400313377,-0.6668262482,1
79,257,1.736819744,-2.420822382,1
79,289,0.8754430413,-2.980196238,1
79,321,0.2740686238,-3.363476515,1
79,353,-0.6953955293,-2.249474049,1
79,385,-0.9789940119,-3.813548088,1
79,417,-1.17435801,-4.438338757,1
79,449,-0.1401029825,-2.961374521,1
79,481,0.9120234251,-1.772140503,1
79,513,1.17432034,-2.554209232,1
79,545,1.093369603,-2.640641451,1
79,577,0.3688283265,-1.888326883,1
79,609,-0.5030976534,-2.547915936,1
79,641,-1.76330781,-4.30140543,1
79,673,-0.1879521608,-4.559249401,1
79,705,-0.04809677601,-3.373044729,1
79,737,-1.634299636,-2.980911493,1
79,769,-2.097272873,-3.253454685,1
79,801,-2.204290867,-3.250856161,1
79,833,-1.596029043,-1.507414699,1
79,865,-0.115346849,-0.1429322362,1
79,897,1.288624763,-0.7511402369,1
79,929,2.376163483,-0.8958383799,1
79,961,3.321524858,-1.447033882,1
79,993,3.596937895,-2.321737289,1
79,1025,NaN,NaN,2
79,1057,4.617732525,-2.190397739,1
79,1089,5.151998043,-1.076907873,1
79,1121,5.856084824,-0.6730546951,1
79,1153,NaN,NaN,2
79,1185,4.412047386,-0.7627331614,1
79,1217,6.49738884,0.879771471,1
79,1249,7.204392433,-0.4983792305,1
79,1281,6.09919548,-2.331371307,1
79,1313,5.416246891,-3.298289776,1
79,1345,6.485845089,-1.388696074,1
79,1377,7.26793623,0.3697762489,1
79,1409,7.853630066,0.1894390583,1
79,1441,8.410393715,-1.494625568,1
79,1473,8.778672218,-3.181986332,1
79,1505,10.49593353,-4.356555939,1
79,1537,11.11888123,-5.1784482,1
79,1569,9.104480743,-5.209504604,1
79,1601,10.89579582,-3.737179756,1
79,1633,11.56410885,-3.95788765,1
79,1665,12.62890911,-7.416184425,1
79,1697,11.44818687,-7.113975525,1
79,1729,8.47943306,-4.823312759,1
79,1761,5.547303677,-5.483298779,1
79,1793,4.002537251,-6.19165802,1
79,1825,6.62161541,-5.953427792,1
79,1857,5.292413712,-6.588674068,1
79,1889,3.032913923,-6.913339138,1
79,1921,0.1977262497,-5.365820885,1
79,1953,3.501731634,-4.314285278,1
79,1985,1.805624604,-2.60161829,1
79,2017,2.961275101,-1.303215504,1
111,33,NaN,NaN,2
111,65,NaN,NaN,2
111,97,1.282383442,-1.949875712,1
111,129,0.4308305383,-1.339222431,1
111,161,0.449422121,-4.251211166,1
111,193,0.4715710878,-3.712875366,1
111,225,0.9387662411,-1.624227047,1
111,257,1.810086012,-2.296551943,1
111,289,2.374835968,-3.516786575,1
111,321,0.2134926319,-3.418082714,1
111,353,-0.3864872456,-3.549068451,1
111,385,-0.9727652073,-3.612172604,1
111,417,-2.172319889,-3.094480991,1
111,449,-0.9994161129,-2.329436541,1
111,481,-0.1695746183,-1.596220016,1
111,513,0.6331570148,-3.127607346,1
111,545,0.9291498661,-4.088933468,1
111,577,0.6062639356,-3.188857317,1
111,609,-0.1098173261,-3.407419682,1
111,641,-1.176508665,-3.482883215,1
111,673,-1.726037621,-3.82448411,1
111,705,-2.783380032,-3.521478653,1
111,737,-1.713194847,-2.622316837,1
111,769,-1.672695398,-2.719799519,1
111,801,-2.156692505,-2.365375757,1
111,833,-0.6843310595,-2.359480858,1
111,865,1.262558937,-1.38304162,1
111,897,2.846850872,-0.7015097141,1
111,929,3.313988686,-0.5353485346,1
111,961,3.892354488,-0.5812296867,1
111,993,4.938722134,-1.20808053,1
111,1025,5.525422573,-1.410179973,1
111,1057,5.498570442,-1.322532892,1
111,1089,5.369464397,-1.350524545,1
111,1121,5.477902412,-1.472241163,1
