PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 9, filenames: A:[9]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,1153,NaN,NaN,2
111,1185,NaN,NaN,2
111,1217,0.1634210944,-5.767045021,1
111,1249,0.1732853651,-3.867574692,1
111,1281,1.002090931,-2.714919329,1
111,1313,1.967228532,-1.765687704,1
111,1345,2.838186741,-1.727836609,1
111,1377,2.823085308,-2.970542669,1
111,1409,1.774080753,-3.201929569,1
111,1441,3.495707512,0.7524950504,1
111,1473,3.527330637,-1.470725536,1
111,1505,5.072967529,-3.360156059,1
111,1537,6.154515743,-5.246574879,1
111,1569,5.578016758,-6.172943592,1
111,1601,5.974050045,-5.528903484,1
111,1633,5.892041206,-6.046320915,1
111,1665,4.724735737,-8.039158821,1
111,1697,3.68672657,-7.211044312,1
111,1729,2.715948105,-6.907160759,1
111,1761,2.692196131,-8.029398918,1
111,1793,1.897955656,-8.890088081,1
111,1825,0.4308078289,-9.823097229,1
111,1857,1.105720639,-7.192614079,1
111,1889,0.4582470655,-5.096520901,1
111,1921,0.4820867777,-4.634950161,1
111,1953,0.4921527505,-4.059531212,1
111,1985,1.703935623,-1.929848909,1
111,2017,NaN,NaN,2
143,33,NaN,NaN,2
143,65,-3.703695297,-5.811388016,1
143,97,-1.462474108,-5.359835625,1
143,129,-0.9428836703,-3.767232418,1
143,161,-0.8021844625,-4.634490967,1
143,193,NaN,NaN,2
143,225,-0.9223236442,-6.478739262,1
143,257,-0.8030943871,-7.150723457,1
143,289,-1.056340694,-4.863265991,1
143,321,-1.273613453,-4.525276184,1
143,353,-1.00564909,-4.868597507,1
143,385,-1.14747107,-5.265681267,1
143,417,NaN,NaN,2
143,449,-3.833588839,-9.744056702,1
143,481,-2.544691563,-10.18254662,1
143,513,NaN,NaN,2
143,545,-4.013434887,-6.143959522,1
143,577,-1.032275438,-3.743091106,1
143,609,-0.8487146497,-2.901089668,1
143,641,-1.063128233,-1.10991931,1
143,673,-1.084248543,-2.287635088,1
143,705,-1.585429192,-0.6696258783,1
143,737,-2.500031948,-1.04571712,1
143,769,-2.977199078,-2.368149757,1
143,801,-2.572481394,-0.3470082879,1
143,833,-1.786502123,0.08451353014,1
143,865,-1.215888977,2.952857018,1
143,897,-1.455561399,1.816056132,1
143,929,-1.128291488,1.494302273,1
143,961,-0.4200865626,1.261608958,1
143,993,0.1977008581,0.6475838423,1
143,1025,0.6080419421,3.251497746,1
143,1057,0.4914010167,0.5698982477,1
143,1089,1.017679572,-1.411037207,1
143,1121,1.827046633,-2.356717587,1
143,1153,NaN,NaN,2
143,1185,NaN,NaN,2
143,1217,0.683065176,-4.723063469,1
143,1249,0.9290354252,-5.299859524,1
143,1281,1.419350386,-3.610197544,1
143,1313,1.782919407,-2.975266457,1
143,1345,2.476948738,-2.754900932,1
143,1377,2.958012581,-2.463669777,1
143,1409,2.767682076,-1.746145248,1
143,1441,3.556210995,-0.4958462715,1
143,1473,NaN,NaN,2
143,1505,9.07865715,-5.075620651,1
143,1537,8.363511086,-5.329699516,1
143,1569,6.419267654,-6.933958054,1
143,1601,4.952410221,-6.89927721,1
143,1633,4.341772079,-7.534695625,1
143,1665,3.894299507,-7.110830307,1
143,1697,3.142595768,-6.546365738,1
143,1729,2.60551405,-6.711872578,1
143,1761,2.43460536,-8.614995956,1
143,1793,1.262678146,-9.713756561,1
143,1825,1.718397141,-9.004062653,1
143,1857,1.490936399,-6.97716713,1
143,1889,0.5874421597,-5.219935417,1
143,1921,0.95997262,-4.460178375,1
143,1953,0.5295530558,-3.513272285,1
143,1985,1.543876648,-1.707070589,1
143,2017,NaN,NaN,2
175,33,-12.25647354,5.189685345,1
175,65,NaN,NaN,2
175,97,-0.4499627352,-3.064202785,1
175,129,-0.2118588388,-3.957081795,1
175,161,0.226020366,-4.849593163,1
175,193,-0.1676464677,-5.106248856,1
175,225,0.04571029544,-8.267913818,1
175,257,-0.2545185685,-5.46729517,1
175,289,-1.215919018,-3.375876904,1
175,321,-1.640095234,-3.861005783,1
175,353,-1.442004442,-4.062138557,1
175,385,-1.06602335,-4.972310066,1
175,417,-1.818340659,-6.214332581,1
175,449,-2.948350906,-8.542291641,1
175,481,-2.102512121,-7.814737797,1
175,513,-1.148191214,-6.652678013,1
175,545,-0.270203054,-3.870010853,1
175,577,-0.4710147381,-2.191563129,1
175,609,NaN,NaN,2
175,641,-0.8132746816,-4.812855721,1
175,673,-0.2660991549,-3.178644657,1
175,705,-0.9012591839,-1.628455877,1
175,737,-1.238502264,-1.75408113,1
175,769,-1.858741999,-1.38561511,1
175,801,NaN,NaN,2
175,833,0.7275925875,0.3104699254,1
175,865,-0.8153960109,1.298438072,1
175,897,-0.8657814264,1.302666306,1
175,929,-0.4751869738,0.8479502201,1
175,961,-0.3156946301,0.3628258109,1
175,993,0.3807190359,0.1591153741,1
175,1025,0.5686392188,0.5937843919,1
175,1057,-2.482378006,0.3456367254,1
175,1089,0.2374522686,-0.702711463,1
175,1121,2.349259853,-0.7669479847,1
175,1153,1.730692983,-4.253314972,1
175,1185,2.010176659,-5.767421722,1
175,1217,2.019524336,-3.781107903,1
175,1249,2.443948507,-4.409794331,1
175,1281,1.45459497,-3.099519968,1
175,1313,1.645204306,-3.833858252,1
175,1345,1.806267262,-4.028748989,1
175,1377,1.545815229,-3.606446743,1
175,1409,1.893083572,-0.8693568707,1
175,1441,3.991054535,-1.509264946,1
175,1473,5.678483486,-1.481301308,1
175,1505,6.066235065,-4.220711231,1
175,1537,7.600099087,-5.482512951,1
175,1569,7.863056183,-5.509809494,1
175,1601,4.706484795,-6.939938068,1
175,1633,4.253386974,-8.031925201,1
175,1665,3.750903606,-7.517620564,1
175,1697,3.321002722,-6.505968571,1
175,1729,3.621675491,-7.239792347,1
175,1761,3.420895338,-8.479101181,1
175,1793,2.729985952,-8.659801483,1
175,1825,2.281239033,-7.688042641,1
175,1857,1.266097784,-5.900402069,1
175,1889,1.352758169,-5.054261684,1
175,1921,1.22076416,-4.763576984,1
175,1953,0.8969599009,-3.813809633,1
175,1985,0.1161842346,-2.067166805,1
175,2017,3.557680368,-0.4367486238,1
207,33,-17.21097755,5.921660423,1
207,65,NaN,NaN,2
207,97,0.1469139457,-3.367229223,1
207,129,0.6218781471,-4.610872746,1
207,161,1.063944578,-4.543095589,1
207,193,2.913820028,-4.654119015,1
207,225,3.765666485,-5.583086967,1
207,257,0.7758026123,-5.187683105,1
207,289,-0.7546072602,-2.207634926,1
207,321,-1.89380753,-4.10556078,1
207,353,-2.147105694,-3.5154109,1
207,385,-1.517409801,-2.909016132,1
207,417,-1.59031558,-4.330638409,1
207,449,-3.259487391,-5.718072414,1
207,481,-3.670608997,-5.638685226,1
207,513,-1.382423162,-4.859797478,1
207,545,-0.3911649585,-3.782403469,1
207,577,0.2795187235,-3.40292716,1
207,609,-0.3918591738,-3.008662224,1
207,641,-0.7045724392,-5.057495117,1
207,673,-0.2625754476,-3.627256155,1
207,705,0.1184591055,-2.163588762,1
207,737,0.730106473,-1.967670441,1
207,769,-0.1710557938,-0.9663463831,1
207,801,NaN,NaN,2
207,833,NaN,NaN,2
207,865,0.4121354818,1.345787644,1
207,897,0.2779200077,0.599773407,1
207,929,0.296107769,-0.2569932938,1
207,961,0.5049365163,-0.0692293644,1
207,993,0.7007786036,0.3203838468,1
207,1025,0.8271413445,1.837529898,1
207,1057,0.1692292988,1.705679178,1
207,1089,-3.967528105,1.127163649,1
207,1121,NaN,NaN,2
207,1153,2.019411564,-4.301632404,1
207,1185,2.932601452,-5.997312546,1
207,1217,2.441519976,-7.232601166,1
207,1249,NaN,NaN,2
207,1281,1.752105713,-3.702765942,1
207,1313,1.876516581,-4.213054657,1
207,1345,2.358329296,-5.047938347,1
207,1377,2.518435717,-4.171465874,1
207,1409,3.023085117,-2.301138639,1
207,1441,4.726151466,-2.998247147,1
207,1473,6.830927372,-3.759721756,1
207,1505,6.721255302,-4.620617867,1
207,1537,9.088852882,-6.045735359,1
207,1569,8.672696114,-7.73992157,1
207,1601,6.601460934,-8.095539093,1
207,1633,3.473345995,-7.461767197,1
207,1665,3.362869501,-8.211418152,1
207,1697,3.921484232,-6.732493401,1
207,1729,4.383330345,-5.740062714,1
207,1761,4.402628899,-5.490664959,1
207,1793,3.565018892,-5.993496418,1
207,1825,2.885418177,-5.365375996,1
207,1857,2.782706261,-4.669863224,1
207,1889,3.734072924,-3.94506979,1
207,1921,2.351644039,-3.078890085,1
207,1953,1.433122396,-2.333845139,1
207,1985,1.732767105,-1.316233158,1
207,2017,3.066580772,-1.049584389,1
239,33,-17.23328018,6.267716885,1
239,65,NaN,NaN,2
239,97,-0.2360981107,-3.947268009,1
239,129,0.207213223,-5.319746017,1
239,161,0.6962141395,-4.099842072,1
239,193,3.693477154,-3.782322884,1
239,225,3.702436447,-4.647752762,1
239,257,0.9755015373,-5.456664085,1
239,289,0.4622415602,-5.301548481,1
239,321,-0.9214074612,-4.605271339,1
239,353,-1.549451232,-3.980865717,1
239,385,-1.495071292,-2.846295357,1
239,417,-1.507433772,-3.902614594,1
239,449,-3.415588379,-5.269586086,1
239,481,-3.501224995,-5.227799416,1
239,513,-1.478898883,-4.843878746,1
239,545,0.5817316771,-4.955884933,1
239,577,0.9623141885,-4.545899868,1
239,609,-0.03881017864,-3.990548611,1
239,641,-0.2247160673,-3.7920084,1
239,673,0.0290389955,-2.71496439,1
239,705,0.3448290229,-2.566542864,1
239,737,0.7312572002,-2.536751509,1
239,769,0.8392037153,-1.861715317,1
239,801,0.2707979679,-1.015971065,1
239,833,1.045144439,1.775998592,1
239,865,1.797729969,2.048621655,1
239,897,3.314718962,0.259160012,1
239,929,3.235002995,-1.413596869,1
239,961,1.205429316,-0.9832181931,1
239,993,1.661315322,-0.3838191032,1
239,1025,1.703954697,1.333314538,1
239,1057,0.8464830518,0.3298042417,1
239,1089,-1.164566636,-0.5794038773,1
239,1121,-5.454197884,-0.2771954536,1
239,1153,-5.15046978,-2.476373196,1
239,1185,NaN,NaN,2
239,1217,2.747435093,-5.669910431,1
239,1249,3.064223289,-6.949408054,1
239,1281,2.658905983,-4.219512939,1
239,1313,2.59219718,-4.489447117,1
239,1345,2.855321407,-4.658081532,1
239,1377,NaN,NaN,2
239,1409,6.940061569,-5.71316433,1
239,1441,9.739981651,-3.92713666,1
239,1473,NaN,NaN,2
239,1505,6.292538643,-8.428731918,1
239,1537,NaN,NaN,2
239,1569,7.801447392,-9.009554863,1
239,1601,4.895226479,-6.489555836,1
239,1633,3.368119717,-6.794868469,1
239,1665,2.895773172,-7.173744678,1
239,1697,3.886145353,-6.522305489,1
239,1729,5.47505331,-4.476014137,1
239,1761,4.561624527,-3.038270473,1
239,1793,3.770479679,-2.923280716,1
239,1825,3.274548292,-3.82726717,1
239,1857,3.378829241,-3.967391014,1
239,1889,3.525765896,-2.899343491,1
239,1921,2.763207197,-2.291406393,1
239,1953,2.28189826,-1.422544956,1
239,1985,2.167505264,-1.503769159,1
239,2017,2.160220623,-2.421203375,1
271,33,NaN,NaN,2
271,65,-1.219700694,-1.453523278,1
271,97,-1.46413672,-3.788574457,1
271,129,-0.7121315002,-5.450650215,1
271,161,0.4557577968,-4.113156319,1
271,193,1.229855299,-3.485174417,1
271,225,1.191109419,-3.737432241,1
271,257,0.91393435,-5.115556717,1
271,289,0.04988694191,-5.878280163,1
271,321,-0.486752212,-5.376578331,1
271,353,-1.161714554,-4.898454666,1
271,385,NaN,NaN,2
271,417,-1.91780138,-4.083898544,1
271,449,-2.61731863,-4.760653496,1
271,481,-1.8985641,-4.464964867,1
271,513,-0.834883213,-4.794878006,1
271,545,-0.5782248974,-4.657373428,1
271,577,-0.4629215598,-4.347546577,1
271,609,0.323849678,-3.427964211,1
271,641,0.1639381945,-2.685495853,1
271,673,0.1911760271,-2.500929832,1
271,705,0.2920851707,-2.97193408,1
271,737,0.8634654284,-2.51776123,1
271,769,1.249623775,-2.177203894,1
271,801,0.7487622499,-0.6239821911,1
271,833,1.287370682,1.107492685,1
271,865,3.143580437,1.672944546,1
271,897,4.862492561,-0.9383187294,1
271,929,4.312276363,-1.854252219,1
271,961,2.351192474,-3.265367508,1
271,993,2.403103352,-1.414780378,1
271,1025,2.777828455,-0.9814739227,1
271,1057,2.339687824,-0.9004169703,1
271,1089,0.7190322876,-1.446427822,1
271,1121,-3.445467234,-1.634755015,1
271,1153,-4.238759995,-2.785544872,1
271,1185,-3.28067565,-2.89458847,1
271,1217,2.388169289,-4.007217884,1
271,1249,2.835636377,-6.183893204,1
271,1281,3.130064249,-4.299387932,1
271,1313,3.031968832,-4.618717194,1
271,1345,2.521495819,-4.358383656,1
271,1377,3.324229002,-4.668676376,1
271,1409,8.063832283,-4.627737999,1
271,1441,NaN,NaN,2
271,1473,4.985325813,-4.470389366,1
271,1505,4.888875008,-6.908165455,1
271,1537,7.337154388,-8.825535774,1
271,1569,NaN,NaN,2
271,1601,4.426831245,-5.65325737,1
271,1633,3.390862465,-6.050182343,1
271,1665,3.184745789,-6.349101067,1
271,1697,3.471909523,-5.709515095,1
271,1729,3.744052172,-3.429222584,1
271,1761,NaN,NaN,2
271,1793,NaN,NaN,2
271,1825,3.183008194,-4.761586666,1
271,1857,3.703354597,-5.170936108,1
271,1889,4.293870926,-4.149481773,1
271,1921,2.273080349,-4.046836376,1
271,1953,3.042302847,-1.149869919,1
271,1985,2.631643772,-2.695253134,1
271,2017,1.783076525,-3.040346146,1
303,33,-1.603430033,6.962565899,1
303,65,-1.920174003,-2.933150768,1
303,97,-1.617932081,-3.693089962,1
303,129,-1.257870197,-4.406754494,1
303,161,-1.963654518,-4.315803528,1
303,193,-1.359107494,-3.580313206,1
303,225,0.2955251932,-2.174929619,1
303,257,0.450552851,-4.882538795,1
303,289,0.3662734032,-5.600054264,1
303,321,-0.6859365702,-6.398994446,1
303,353,-1.24131155,-5.928930283,1
303,385,NaN,NaN,2
303,417,-2.069827557,-3.873837948,1
303,449,-2.876647472,-3.498157501,1
303,481,-2.129785538,-3.932424545,1
303,513,-1.155461311,-4.571254253,1
303,545,-0.6914058924,-3.930877209,1
303,577,-0.03656980395,-4.1564188,1
303,609,0.2496941686,-3.411421299,1
303,641,0.6291515827,-2.577865362,1
303,673,0.628220737,-2.221281767,1
303,705,0.9403049946,-2.440811396,1
303,737,1.64823842,-2.025447845,1
303,769,2.157531261,-0.006317973137,1
303,801,0.5097929239,1.116007686,1
303,833,0.07933712006,0.1387678981,1
303,865,1.939236403,-0.5960685015,1
303,897,2.375485659,-1.127487779,1
303,929,2.146416426,-1.493038297,1
303,961,1.992314816,-2.614528894,1
303,993,2.649091005,-4.641902924,1
303,1025,NaN,NaN,2
303,1057,5.843139172,-2.122648478,1
303,1089,3.348120689,-2.450266123,1
303,1121,2.287923336,-2.153033972,1
303,1153,NaN,NaN,2
303,1185,2.708267689,-0.03429317474,1
303,1217,2.798132658,-4.689595699,1
303,1249,3.558471918,-5.219417572,1
303,1281,4.409321785,-3.952976704,1
303,1313,4.047979355,-4.118131638,1
303,1345,3.094970942,-4.123253345,1
303,1377,3.061453342,-3.79343605,1
303,1409,7.454350471,-3.458457708,1
303,1441,8.06917572,-2.923113823,1
303,1473,3.248384953,-3.852593422,1
303,1505,3.604150772,-4.865156174,1
303,1537,4.185725212,-8.247409821,1
303,1569,4.459525585,-7.690013409,1
303,1601,NaN,NaN,2
303,1633,3.484471083,-4.933396339,1
303,1665,3.145617247,-4.523066521,1
303,1697,2.77692008,-3.447348118,1
303,1729,1.154022455,-1.510743618,1
303,1761,NaN,NaN,2
303,1793,-0.4326043129,-4.085118771,1
303,1825,2.457732439,-4.970238209,1
303,1857,3.510327101,-4.060201645,1
303,1889,3.568635702,-4.711790085,1
303,1921,NaN,NaN,2
303,1953,1.382056475,-0.9797567129,1
303,1985,2.021736383,-2.274101973,1
303,2017,2.006749392,-2.838013411,1
335,33,-1.777375221,6.710055351,1
335,65,-1.635698795,-2.748253345,1
335,97,-1.819417477,-3.549130917,1
335,129,-1.932486534,-4.215277672,1
335,161,-1.722123623,-3.610862017,1
335,193,-1.591567874,-3.12446785,1
335,225,-1.313390374,-0.9146761894,1
335,257,-1.172884107,-5.1057024,1
335,289,-0.9823405743,-6.389602184,1
335,321,-1.04191637,-6.718121529,1
335,353,-1.390307069,-6.963205814,1
335,385,1.49676156,-4.573246002,1
335,417,0.2785767317,-3.956358433,1
335,449,-1.941967249,-2.299184322,1
335,481,-2.375815868,-4.189900398,1
335,513,-2.084217548,-4.295044899,1
335,545,-1.482591629,-4.10600853,1
335,577,-0.2878887057,-4.665254116,1
335,609,0.1756079495,-4.09860754,1
335,641,0.752304554,-2.894955635,1
335,673,1.341243148,-1.21703887,1
335,705,2.048434973,-1.398218632,1
335,737,3.095089436,-1.309636474,1
335,769,2.631613493,-0.1666237116,1
335,801,0.9465419054,-0.5811898708,1
335,833,NaN,NaN,2
335,865,0.9598535299,-1.186210871,1
335,897,1.749070168,-2.39233923,1
335,929,1.634650469,-1.897607923,1
335,961,1.6448946,-1.462252498,1
335,993,3.605348349,-4.432954788,1
335,1025,4.287770271,-2.600939751,1
335,1057,4.875044823,-2.956929684,1
335,1089,5.744977951,-2.494028568,1
335,1121,5.650766373,-1.444603443,1
335,1153,7.53429985,1.227467299,1
335,1185,7.063697815,-1.059141994,1
335,1217,6.142107964,-3.680827379,1
335,1249,6.662377834,-4.190202713,1
335,1281,6.78802824,-2.752561092,1
335,1313,4.830018997,-2.828036308,1
335,1345,2.262657166,-4.360281467,1
335,1377,2.588364363,-3.105517387,1
335,1409,4.661643028,-1.180607796,1
335,1441,NaN,NaN,2
335,1473,2.30545187,-3.748528957,1
335,1505,2.710941315,-4.94593811,1
335,1537,3.864038944,-7.130706787,1
335,1569,NaN,NaN,2
335,1601,3.951181412,-7.856976509,1
335,1633,3.943858147,-3.690233469,1
335,1665,3.759250164,-2.84236145,1
335,1697,2.852098465,-1.379226685,1
335,1729,0.820374012,-1.169275522,1
335,1761,NaN,NaN,2
335,1793,-2.402680635,-2.483826637,1
335,1825,1.607915163,-3.833030462,1
335,1857,4.083272934,-3.294080496,1
335,1889,6.211751461,-2.003749847,1
335,1921,NaN,NaN,2
335,1953,4.838144302,-0.7318560481,1
335,1985,3.643243074,-1.109662771,1
335,2017,0.7255034447,-2.007479191,1
367,33,NaN,NaN,2
367,65,-4.678881645,-4.228075027,1
367,97,-3.337900639,-3.572198629,1
367,129,-3.086508036,-4.422045708,1
367,161,-2.533971786,-3.431775093,1
367,193,-1.984670162,-3.053194284,1
367,225,-2.617723942,-2.184563637,1
367,257,-2.445617437,-4.22180748,1
367,289,-2.189076424,-6.717110634,1
367,321,-1.627588868,-6.756428242,1
367,353,1.224543214,-6.992148876,1
367,385,0.4225318432,-6.004300594,1
367,417,0.1376089454,-5.670831203,1
367,449,0.9773007631,-5.064390182,1
367,481,-1.172567844,-4.636054039,1
367,513,-3.10842967,-5.424932957,1
367,545,-3.353015423,-4.076660156,1
367,577,-2.011797905,-5.025560379,1
367,609,1.218530774,-4.878030777,1
367,641,3.383249044,-4.088627815,1
367,673,3.052003145,-2.450949907,1
367,705,2.258847237,-1.212961555,1
367,737,1.93317771,-1.140767932,1
367,769,2.552048683,-1.451621771,1
367,801,1.949063063,-1.592951179,1
367,833,1.345371723,-0.1623854637,1
367,865,0.3657404184,-1.666645765,1
367,897,-0.4563786983,-3.169923067,1
367,929,-0.1695603132,-2.713871956,1
367,961,2.270190954,-1.137915373,1
367,993,4.184101582,-1.407090425,1
367,1025,4.658021927,-2.235188723,1
367,1057,5.608410835,-3.045101881,1
367,1089,7.029640675,-2.251337767,1
367,1121,6.959913254,-1.471703291,1
367,1153,8.953207016,0.1812803745,1
367,1185,9.180887222,-1.307776213,1
367,1217,8.606674194,-2.326546192,1
367,1249,9.000282288,-2.314414978,1
367,1281,7.624607086,-2.149163485,1
367,1313,5.245036125,-2.25240159,1
367,1345,2.636755228,-3.44300127,1
367,1377,1.480416298,-2.879964352,1
367,1409,NaN,NaN,2
367,1441,NaN,NaN,2
367,1473,1.423322082,-3.778944969,1
367,1505,2.309362173,-6.259186268,1
367,1537,3.101189137,-4.651509762,1
367,1569,4.544268608,-4.474603176,1
367,1601,NaN,NaN,2
367,1633,4.892339706,-2.510084152,1
367,1665,4.253958225,-2.044005871,1
367,1697,3.552273035,-2.026504517,1
367,1729,3.247149706,-1.41429019,1
367,1761,0.8793532848,-2.266256809,1
367,1793,0.1263276339,-3.069392204,1
367,1825,1.916875243,-3.234606266,1
367,1857,4.313271046,-2.440659285,1
367,1889,3.65985322,-1.015532017,1
367,1921,3.995998859,-0.3326792717,1
367,1953,6.081019402,-0.7756234407,1
367,1985,4.384923935,-0.809510231,1
367,2017,1.531137705,-1.881918669,1
399,33,-0.5724487305,6.886786461,1
399,65,-2.868808508,-6.016299248,1
