PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 7, filenames: A:[7]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi & B:[8]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-3.908956051,5.894797802,1
47,65,1.655630231,-4.05436945,1
47,97,4.624526501,-6.495216846,1
47,129,5.880819798,-6.940126419,1
47,161,4.941987038,-6.786038399,1
47,193,0.654753685,-5.125247478,1
47,225,-0.9490523338,-8.487020493,1
47,257,0.5443007946,-9.379630089,1
47,289,2.885585785,-4.906107426,1
47,321,1.329460621,-2.27492094,1
47,353,-0.5273233652,-0.41832304,1
47,385,-2.292308807,1.888155937,1
47,417,-2.494654655,1.447648168,1
47,449,-2.170641422,0.6084581017,1
47,481,1.433900356,-1.358493567,1
47,513,2.673056602,1.203295588,1
47,545,4.715056896,0.8889145851,1
47,577,5.162006378,0.3642207384,1
47,609,6.006536961,1.713562727,1
47,641,7.186812401,2.396513224,1
47,673,12.24339676,3.156291008,1
47,705,15.35998917,2.97039938,1
47,737,13.35433388,2.144825935,1
47,769,NaN,NaN,2
47,801,5.992235661,0.6545283794,1
47,833,7.344128609,0.9954588413,1
47,865,9.915634155,-0.2066324949,1
47,897,9.891066551,0.9646766186,1
47,929,7.111093044,1.973095417,1
47,961,5.559693813,2.546836376,1
47,993,9.643707275,-0.300880909,1
47,1025,NaN,NaN,2
47,1057,15.72078323,-1.563385129,1
47,1089,NaN,NaN,2
47,1121,12.32114601,2.213530779,1
47,1153,11.48839569,3.276340246,1
47,1185,13.14750481,3.109163761,1
47,1217,14.30252838,1.657210588,1
47,1249,14.79324913,3.470660686,1
47,1281,13.98747826,5.375245094,1
47,1313,13.05914688,3.812797546,1
47,1345,11.0826416,2.876005173,1
47,1377,10.76661015,4.624486923,1
47,1409,10.90715218,4.952838898,1
47,1441,14.27506065,4.836597919,1
47,1473,16.30760193,0.9841971397,1
47,1505,NaN,NaN,2
47,1537,NaN,NaN,2
47,1569,16.75466728,-4.881952286,1
47,1601,16.89219856,-9.128067017,1
47,1633,15.56990242,-9.621458054,1
47,1665,14.88610649,-10.6375494,1
47,1697,15.76591492,-9.77449131,1
47,1729,17.16451645,-9.365170479,1
47,1761,16.39980698,-9.644880295,1
47,1793,13.0001688,-11.25248337,1
47,1825,11.22345734,-11.52826977,1
47,1857,10.59906769,-9.994076729,1
47,1889,NaN,NaN,2
47,1921,8.397144318,-10.3952446,1
47,1953,9.033241272,-10.66723251,1
47,1985,NaN,NaN,2
47,2017,10.97257805,-0.02804708481,1
79,33,NaN,NaN,2
79,65,2.060608864,-2.823832512,1
79,97,3.310479164,-5.204400063,1
79,129,3.687638283,-5.374421597,1
79,161,3.189940453,-5.75919199,1
79,193,2.107165813,-5.285633087,1
79,225,NaN,NaN,2
79,257,2.743767262,-3.403814554,1
79,289,2.816550255,-3.461064816,1
79,321,2.354454756,-2.55904007,1
79,353,0.4508027434,-1.826367497,1
79,385,0.1484232545,0.6486512423,1
79,417,0.1327223778,0.9778438807,1
79,449,0.03719818592,1.010416746,1
79,481,1.251541615,0.8966276646,1
79,513,3.12209034,1.329020262,1
79,545,4.184835434,1.391749859,1
79,577,4.694211006,1.390967607,1
79,609,4.84493351,2.954797268,1
79,641,6.650090218,2.695795298,1
79,673,8.63441658,3.057150364,1
79,705,10.81060123,3.442281246,1
79,737,NaN,NaN,2
79,769,12.98810577,4.434715271,1
79,801,11.499506,4.979246616,1
79,833,8.691986084,2.180075407,1
79,865,9.321784019,-0.5498661995,1
79,897,9.379085541,0.237487793,1
79,929,9.035461426,0.3068438768,1
79,961,7.312820435,0.5197787285,1
79,993,7.353835106,1.738277912,1
