PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 58, filenames: A:[58]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi & B:[59]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,NaN,NaN,2
47,97,6.130105972,4.55098772,1
47,129,3.160981178,4.154238224,1
47,161,6.587799549,2.928874016,1
47,193,4.460319042,-0.3719128966,1
47,225,3.973815918,-0.6964746714,1
47,257,3.812942028,0.008222341537,1
47,289,5.524464607,0.8585970998,1
47,321,2.421149731,3.652289391,1
47,353,0.980335474,4.250966072,1
47,385,0.3055126667,1.665163517,1
47,417,-1.005215645,1.715801716,1
47,449,0.2640289068,1.215399981,1
47,481,0.8057235479,2.294074535,1
47,513,1.027262807,1.599136353,1
47,545,1.93319273,-1.100238323,1
47,577,3.391357899,-1.388430953,1
47,609,1.212261438,0.3365159035,1
47,641,-0.004510760307,1.272953987,1
47,673,0.9451755285,-0.09873318672,1
47,705,2.172789812,-2.29019928,1
47,737,2.575302601,-7.104319572,1
47,769,NaN,NaN,2
47,801,4.89764595,-5.774702549,1
47,833,4.459721088,-1.861021161,1
47,865,4.367948055,-1.880181551,1
47,897,5.443163395,-1.94143486,1
47,929,NaN,NaN,2
47,961,2.007573366,-4.467438221,1
47,993,1.301268101,-5.924326897,1
47,1025,NaN,NaN,2
47,1057,0.6838473082,-2.922687292,1
47,1089,-1.085280657,-1.200342059,1
47,1121,-0.008388340473,-0.2957493067,1
47,1153,2.453629732,-1.156290174,1
47,1185,1.122282982,-2.319465637,1
47,1217,1.873539209,-4.268205643,1
47,1249,-0.2373570204,-5.639635086,1
47,1281,-1.48105979,-3.928144455,1
47,1313,-1.852818131,0.2046285868,1
47,1345,-0.9508001804,0.1770365238,1
47,1377,0.2920898199,-0.6836262941,1
47,1409,0.964471221,-0.2066379189,1
47,1441,1.193712473,0.4868435264,1
47,1473,3.302109718,4.590715408,1
47,1505,1.296478987,3.802167654,1
47,1537,-2.430769444,1.02580893,1
47,1569,-2.081525326,-2.212530851,1
47,1601,0.2401348352,-3.136230469,1
47,1633,1.704087019,0.1099529266,1
47,1665,1.122131348,1.3680439,1
47,1697,2.94331789,1.892430305,1
47,1729,3.758048058,-0.01604175568,1
47,1761,2.691960335,-1.11393261,1
47,1793,2.360133648,-0.382566452,1
47,1825,3.71893692,-0.4660971165,1
47,1857,4.806866169,2.983911991,1
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,0.6279635429,0.0604047142,1
47,2017,-1.840840816,-4.183261871,1
79,33,NaN,NaN,2
79,65,NaN,NaN,2
79,97,NaN,NaN,2
79,129,3.322790146,1.751415968,1
79,161,2.390131474,0.4200202227,1
79,193,5.214744568,0.2279366851,1
79,225,4.954524994,-0.03210410476,1
79,257,5.174084663,0.6901789904,1
79,289,3.221459627,1.080100775,1
79,321,3.061779737,4.398094654,1
79,353,2.024950504,4.54901123,1
79,385,1.994575977,1.304675341,1
79,417,1.323230624,1.81399703,1
79,449,1.812013745,1.457287788,1
79,481,1.897175193,1.495626569,1
79,513,1.038719893,0.5318818092,1
79,545,0.5091123581,-0.8688287735,1
79,577,0.805357933,-2.200358391,1
79,609,0.02800703049,-1.195764303,1
79,641,-1.968957782,-0.659288168,1
79,673,-0.2653907537,-0.007924079895,1
79,705,-1.028254986,-1.380036354,1
79,737,-1.713033199,-4.185655594,1
79,769,1.306554198,-5.046537876,1
79,801,1.803756356,-3.568460941,1
79,833,0.9615995884,-2.561527729,1
79,865,1.508597374,-1.995577693,1
79,897,3.041270494,-1.568663836,1
79,929,NaN,NaN,2
79,961,1.731827974,-2.002685547,1
79,993,2.126541853,-1.771392465,1
79,1025,2.553318501,-2.041084528,1
79,1057,0.9901788235,-2.982456446,1
79,1089,0.9166705608,-1.945924878,1
79,1121,0.7431519032,-1.243156195,1
79,1153,0.7479712367,-1.260650039,1
79,1185,-1.013728142,-1.386407614,1
79,1217,-1.580494881,-1.35829258,1
79,1249,-0.5840785503,-2.521993637,1
79,1281,-0.1684176326,-3.650167942,1
79,1313,0.14154917,-0.597384572,1
79,1345,-0.2321247458,-0.973969698,1
79,1377,-0.8484225273,-1.824706793,1
79,1409,-0.8501101136,-1.517910361,1
79,1441,-0.2759443521,0.002900660038,1
79,1473,-0.9582876563,4.236331463,1
79,1505,-0.6578575373,3.447802305,1
79,1537,-0.04265278578,0.1339735985,1
79,1569,0.1714903712,-0.6928123236,1
79,1601,1.599125266,-0.09019446373,1
79,1633,2.131681681,0.967538178,1
79,1665,-0.4064741135,0.8888444901,1
79,1697,0.5880270004,0.8217184544,1
79,1729,2.209291935,0.6054137349,1
79,1761,1.208939075,1.191849589,1
79,1793,0.1541389227,0.8904073238,1
79,1825,1.199804425,-0.7123773694,1
79,1857,2.934484005,1.521977425,1
79,1889,NaN,NaN,2
79,1921,1.841878653,1.321501255,1
79,1953,4.017552853,0.6090720892,1
79,1985,1.703621268,0.1575386822,1
79,2017,-1.168929219,-2.554372549,1
111,33,NaN,NaN,2
111,65,NaN,NaN,2
111,97,NaN,NaN,2
111,129,4.985507011,0.436095953,1
111,161,2.610823154,0.5544691086,1
111,193,3.070576429,-0.6503242254,1
111,225,3.17845583,-0.1433380842,1
111,257,3.09325695,0.6150214672,1
111,289,2.143733978,1.143369794,1
111,321,2.191327572,1.715239882,1
111,353,2.423426151,1.208233118,1
111,385,4.605289459,0.8481268883,1
111,417,3.462253809,1.300332665,1
111,449,1.921237707,1.113102794,1
111,481,1.593313456,0.7717090249,1
111,513,1.02827096,-0.1522720456,1
111,545,0.2123183906,-0.313626647,1
111,577,-1.017324448,-0.5068781376,1
111,609,-1.671235323,-5.136164665,1
111,641,1.041689396,-5.06526947,1
111,673,0.6217506528,-2.47029233,1
111,705,-0.9108977914,-3.224438667,1
111,737,-2.416217804,-2.542345047,1
111,769,-0.7185854912,-1.432121277,1
111,801,-0.1153296232,-1.41915679,1
111,833,NaN,NaN,2
111,865,-0.04662871361,-1.239732385,1
111,897,0.447316587,-1.215195894,1
111,929,1.100499272,-1.613228798,1
111,961,1.83643961,-1.576710105,1
111,993,1.788262129,-0.8002964258,1
111,1025,2.240966797,-0.9424304962,1
111,1057,2.830873013,-1.20615685,1
111,1089,2.506672144,-1.499941349,1
111,1121,1.607986808,-3.169368982,1
111,1153,0.7796792984,-4.16545105,1
111,1185,-0.5395810604,-1.162466645,1
111,1217,-2.271515608,-0.1671311855,1
111,1249,-0.8585060239,-1.255465984,1
