PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 3, filenames: A:[3]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi & B:[4]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,NaN,NaN,2
47,97,NaN,NaN,2
47,129,NaN,NaN,2
47,161,NaN,NaN,2
47,193,0.1322112083,-3.372414589,1
47,225,NaN,NaN,2
47,257,-5.828148842,-8.070261002,1
47,289,-4.677903175,-7.829032421,1
47,321,-3.793533325,-3.909296036,1
47,353,-1.283739328,-1.799360991,1
47,385,-3.249140263,-1.49664247,1
47,417,0.1665849686,-0.8432450294,1
47,449,5.062072277,-1.594045401,1
47,481,2.299479723,-0.6002933383,1
47,513,0.907186985,-1.674965024,1
47,545,-0.2081472874,-2.867225647,1
47,577,NaN,NaN,2
47,609,-1.754024506,1.387355447,1
47,641,NaN,NaN,2
47,673,-1.247123241,7.06435585,1
47,705,3.798214436,3.522027969,1
47,737,4.053510666,2.429747581,1
47,769,5.165926933,1.607592106,1
47,801,3.286883831,-0.1673525572,1
47,833,NaN,NaN,2
47,865,1.614644051,-1.285338879,1
47,897,3.069399834,2.626256943,1
47,929,4.572904587,4.41741848,1
47,961,4.344600677,6.191308975,1
47,993,10.36738396,-1.281498671,1
47,1025,11.10237503,2.154871941,1
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,13.06937218,6.303839684,1
47,1153,14.66662216,4.89598465,1
47,1185,16.22588348,0.5476164818,1
47,1217,15.44160461,-1.123109818,1
47,1249,13.9344635,-6.32849884,1
47,1281,13.15540695,-4.126502514,1
47,1313,11.00638008,-4.028457642,1
47,1345,10.54411507,-3.796955109,1
47,1377,10.44491291,-2.684546232,1
47,1409,8.281860352,-2.937208414,1
47,1441,NaN,NaN,2
47,1473,NaN,NaN,2
47,1505,7.100390434,-7.956377029,1
47,1537,3.786622047,-5.931638718,1
47,1569,3.384059429,-6.111263275,1
47,1601,2.189516068,-9.401566505,1
47,1633,3.081555843,-7.324680328,1
47,1665,3.727249622,-9.653312683,1
47,1697,2.888951302,-7.696169376,1
47,1729,1.967541218,-4.634934425,1
47,1761,1.19384408,-7.416687965,1
47,1793,-1.29252243,-7.007521152,1
47,1825,-0.8047070503,-2.388659716,1
47,1857,0.975736618,1.293476462,1
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,0.5432252884,2.337999821,1
79,65,NaN,NaN,2
79,97,NaN,NaN,2
79,129,NaN,NaN,2
79,161,NaN,NaN,2
79,193,NaN,NaN,2
79,225,NaN,NaN,2
79,257,NaN,NaN,2
79,289,NaN,NaN,2
79,321,-1.319591403,-1.371975422,1
79,353,-1.014233351,-0.8689045906,1
79,385,0.4960407019,-1.300072193,1
79,417,3.077159405,-1.461681604,1
79,449,4.813249588,-1.014576793,1
79,481,2.110809326,-0.3386818767,1
79,513,NaN,NaN,2
79,545,2.863163471,-0.2929947376,1
79,577,3.187502623,1.860958815,1
79,609,0.8062729836,1.84956491,1
79,641,0.4809947014,7.081134796,1
79,673,NaN,NaN,2
79,705,5.085587978,1.754357219,1
79,737,5.64310503,-0.2294189483,1
79,769,5.070727348,0.4191359282,1
79,801,NaN,NaN,2
79,833,NaN,NaN,2
79,865,3.916915894,1.266970873,1
79,897,4.469975471,3.568297386,1
79,929,6.00065136,4.64070034,1
79,961,7.859962463,-0.316861093,1
79,993,9.862380981,-0.8351972103,1
79,1025,11.38230515,-1.191385508,1
79,1057,NaN,NaN,2
79,1089,NaN,NaN,2
79,1121,NaN,NaN,2
79,1153,14.94913673,4.995986938,1
79,1185,16.72223663,2.461600065,1
79,1217,NaN,NaN,2
79,1249,NaN,NaN,2
79,1281,15.50536537,-2.689744234,1
79,1313,NaN,NaN,2
79,1345,13.55283546,-2.48502779,1
79,1377,12.24510002,-1.576261044,1
79,1409,10.62223148,-3.420377493,1
79,1441,8.814664841,-5.977769375,1
79,1473,6.015860558,-6.491742134,1
79,1505,3.541969299,-7.108081341,1
79,1537,NaN,NaN,2
79,1569,2.837664604,-8.586843491,1
79,1601,3.51975441,-8.751391411,1
79,1633,3.888659954,-8.541010857,1
79,1665,4.318466663,-8.87657547,1
79,1697,1.863694191,-7.101055145,1
79,1729,0.7304410934,-4.40065527,1
79,1761,-0.9816891551,-5.694762707,1
79,1793,NaN,NaN,2
79,1825,NaN,NaN,2
79,1857,NaN,NaN,2
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,-6.996788025,7.447152138,1
79,2017,NaN,NaN,2
111,33,2.313236952,-0.2481784821,1
111,65,NaN,NaN,2
111,97,NaN,NaN,2
111,129,-2.294489145,-12.54065228,1
111,161,NaN,NaN,2
111,193,NaN,NaN,2
111,225,NaN,NaN,2
111,257,4.339254856,-4.220501423,1
111,289,4.147101879,-2.289367199,1
111,321,-0.5115578175,-1.307002544,1
111,353,-0.7476903796,-0.7145658731,1
111,385,0.1138228476,-1.289738536,1
111,417,2.441234589,-1.516364694,1
111,449,4.081465721,0.03141134977,1
111,481,NaN,NaN,2
111,513,3.434819221,1.742266655,1
111,545,3.167579651,1.024112463,1
111,577,3.682230234,1.883301854,1
111,609,3.796857119,3.32241869,1
111,641,1.903879166,1.829672575,1
111,673,NaN,NaN,2
111,705,NaN,NaN,2
111,737,5.212260723,-0.4321882129,1
111,769,NaN,NaN,2
111,801,5.457149029,-0.3639189005,1
111,833,6.110692024,1.562901497,1
111,865,6.686375618,1.512592793,1
111,897,9.416442871,0.8600373268,1
111,929,13.32425308,0.6872355938,1
111,961,11.53075981,0.4168856144,1
111,993,12.40628052,0.8151746988,1
111,1025,15.66644287,-0.3853979111,1
111,1057,17.90237617,-1.112247229,1
111,1089,NaN,NaN,2
111,1121,NaN,NaN,2
111,1153,22.92708969,1.17546916,1
111,1185,NaN,NaN,2
111,1217,18.13731575,0.0892829895,1
111,1249,NaN,NaN,2
111,1281,14.21961594,-3.750315189,1
111,1313,NaN,NaN,2
111,1345,17.14478111,-3.410877705,1
111,1377,15.04669094,-1.77185154,1
111,1409,13.12657452,-4.060490131,1
111,1441,11.74173355,-5.857332706,1
111,1473,10.4636631,-5.485518932,1
111,1505,6.775845528,-7.282495975,1
111,1537,4.891336441,-7.801474094,1
111,1569,4.858668327,-8.279551506,1
111,1601,5.185339928,-8.494943619,1
111,1633,4.829281807,-9.136983871,1
111,1665,4.531476974,-7.589114189,1
