PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 6, filenames: A:[6]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi & B:[7]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,3.896070004,-3.697901726,1
47,97,4.049622059,-4.526834011,1
47,129,2.304754734,0.1792216301,1
47,161,1.247290611,0.9004069567,1
47,193,2.069508076,-1.030706644,1
47,225,2.137037754,-1.228679061,1
47,257,2.58101511,-2.057309628,1
47,289,2.322885513,-0.8175433874,1
47,321,2.302818537,1.727057934,1
47,353,2.059143066,0.5877462029,1
47,385,3.349022865,-1.65280509,1
47,417,7.008402824,-1.106934786,1
47,449,7.08669281,1.399137497,1
47,481,NaN,NaN,2
47,513,5.542769432,0.6798927784,1
47,545,5.827652931,-2.310867548,1
47,577,6.57288599,-0.6221798062,1
47,609,7.886142254,0.3204263449,1
47,641,9.161772728,2.204178572,1
47,673,9.351606369,1.718580365,1
47,705,7.918997765,1.806346416,1
47,737,6.793969631,4.37718153,1
47,769,7.227860928,4.568071365,1
47,801,8.838443756,3.945950508,1
47,833,10.3310461,5.676567078,1
47,865,11.467803,5.871483326,1
47,897,11.81945419,3.724956036,1
47,929,12.37453079,1.389483452,1
47,961,12.79826164,2.235121965,1
47,993,10.89174652,5.498469353,1
47,1025,NaN,NaN,2
47,1057,12.97043705,-0.3023681641,1
47,1089,12.35399437,-0.5241689682,1
47,1121,14.69560051,-1.532889366,1
47,1153,15.89103222,-2.044519186,1
47,1185,14.57474899,-1.907654047,1
47,1217,13.76189327,-0.8827347755,1
47,1249,15.80817032,-0.01008248329,1
47,1281,18.65363503,-2.883141041,1
47,1313,18.58540916,-2.75497818,1
47,1345,18.21544266,-4.031315327,1
47,1377,17.38386536,-4.295950413,1
47,1409,15.96811867,-3.851541996,1
47,1441,16.38101196,-2.704686165,1
47,1473,18.74922371,-3.272513866,1
47,1505,21.91505432,-5.859620094,1
47,1537,23.20012093,-5.242242813,1
47,1569,NaN,NaN,2
47,1601,NaN,NaN,2
47,1633,22.89713669,-12.07124519,1
47,1665,17.63481903,-10.57681751,1
47,1697,16.18943024,-10.68371391,1
47,1729,18.11855507,-10.81014061,1
47,1761,19.51488304,-9.202648163,1
47,1793,17.39316368,-6.745200634,1
47,1825,13.1150074,-6.036316872,1
47,1857,9.707537651,-6.530807495,1
47,1889,8.431411743,-6.172298431,1
47,1921,8.484430313,-7.81518364,1
47,1953,9.147938728,-3.416192293,1
47,1985,6.151218414,-0.9007868767,1
47,2017,NaN,NaN,2
79,33,NaN,NaN,2
79,65,4.932039261,-3.534669876,1
79,97,3.898937702,-2.98213172,1
79,129,2.712952852,-0.9609975815,1
79,161,1.534637213,-0.1193510294,1
79,193,2.573873758,-0.4148290157,1
79,225,3.221886873,0.6463851929,1
79,257,2.669074059,0.2464333773,1
79,289,1.357187986,0.5030184984,1
79,321,1.825592995,0.856832087,1
79,353,3.177924156,-0.08200260997,1
79,385,4.1866436,-1.337223291,1
79,417,5.604511261,-0.737375617,1
79,449,6.880277634,0.006281673908,1
79,481,5.314294815,-0.4415390491,1
79,513,5.83997488,-0.9719361067,1
79,545,6.2229352,-1.834067225,1
79,577,6.894347191,-0.4317715168,1
79,609,7.627173901,0.6704698801,1
79,641,7.888053894,1.510778427,1
79,673,8.842370033,1.279689431,1
79,705,9.427249908,1.39790976,1
79,737,8.522486687,1.747331858,1
79,769,8.603145599,1.081719398,1
79,801,9.500879288,2.05673337,1
79,833,10.53293705,4.394571304,1
79,865,NaN,NaN,2
79,897,11.46268177,4.371073246,1
79,929,12.28998756,2.498155117,1
79,961,13.59244251,1.804394364,1
79,993,NaN,NaN,2
79,1025,NaN,NaN,2
79,1057,13.53415108,-0.4950715303,1
79,1089,14.69222641,-0.4058730602,1
79,1121,15.16461372,-0.8027973175,1
79,1153,15.88780499,0.419193387,1
79,1185,14.22280216,-0.255364418,1
79,1217,13.12467957,-1.249082804,1
79,1249,16.36022377,-1.280290604,1
79,1281,18.24930191,-2.829012394,1
79,1313,18.85223007,-4.554590702,1
79,1345,17.82393837,-4.849781036,1
79,1377,16.33748245,-4.984540462,1
79,1409,15.74526596,-4.380994797,1
79,1441,18.5949707,-1.897782564,1
79,1473,22.19310379,-2.791337967,1
79,1505,23.1939888,-6.818977356,1
79,1537,23.84488106,-5.539516449,1
79,1569,23.48371506,-9.330911636,1
79,1601,25.67486954,-9.911808968,1
79,1633,22.83548737,-12.1365633,1
79,1665,20.55084229,-11.06144714,1
79,1697,18.63614845,-11.40755463,1
79,1729,19.12305069,-11.81067657,1
79,1761,18.24120903,-10.28192043,1
79,1793,15.78719997,-9.079206467,1
79,1825,13.61836529,-6.453145027,1
79,1857,12.55943966,-7.162593365,1
79,1889,8.814584732,-9.821809769,1
79,1921,NaN,NaN,2
79,1953,8.39323616,-4.967380047,1
79,1985,9.017648697,-2.720218182,1
79,2017,8.058664322,-6.210116863,1
111,33,NaN,NaN,2
111,65,7.69666481,-6.305044651,1
111,97,3.63630271,-3.606265545,1
111,129,3.402953148,-2.115913868,1
111,161,2.602945089,1.627254009,1
111,193,2.261893034,1.135819793,1
111,225,3.101096153,0.2317521572,1
111,257,2.898839712,1.439801812,1
111,289,1.382502556,1.370069981,1
111,321,2.057550907,-0.5417797565,1
111,353,3.582366705,-0.4365157485,1
111,385,4.781959057,-0.3166842461,1
111,417,5.801043034,-0.4444323778,1
111,449,5.52974844,-0.873336792,1
111,481,5.545167446,-1.511270523,1
111,513,5.659721375,-1.109647393,1
111,545,6.111316204,-0.6830955744,1
111,577,6.915746212,-0.007542133331,1
111,609,7.354575157,0.5202612877,1
111,641,7.316870689,0.6140668392,1
111,673,7.804668427,0.2845122218,1
111,705,9.236685753,0.4708018303,1
111,737,10.33831882,0.01451081038,1
111,769,9.675826073,-0.5366542339,1
111,801,9.813282967,1.111089706,1
111,833,10.40620136,2.756673574,1
111,865,11.89538765,4.21608448,1
111,897,11.70739269,3.727100134,1
111,929,12.4693985,2.251309156,1
111,961,13.36575317,1.052628994,1
111,993,14.02652454,1.434653997,1
111,1025,13.35885906,-0.1636711955,1
111,1057,NaN,NaN,2
111,1089,16.90380478,0.3910717964,1
111,1121,13.04934406,-0.9224529266,1
111,1153,14.50066471,-0.05919480324,1
111,1185,15.40090847,0.2608596087,1
111,1217,16.84542084,-0.8487682343,1
111,1249,17.9047699,-1.855814219,1
111,1281,18.56233978,-3.471592188,1
111,1313,20.26467514,-4.354114532,1
111,1345,17.5585556,-4.971436501,1
