PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 4, filenames: A:[4]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi & B:[5]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,-3.388445854,-7.912687302,1
47,97,-4.788287163,-6.943797112,1
47,129,NaN,NaN,2
47,161,-0.08536577225,1.988772035,1
47,193,1.513593197,4.267296791,1
47,225,3.970477581,6.961193562,1
47,257,NaN,NaN,2
47,289,-0.7526826262,1.378277779,1
47,321,-1.789112806,-0.4862374961,1
47,353,-2.341913223,1.633072615,1
47,385,-3.267946005,4.444085121,1
47,417,-2.302846193,2.066064835,1
47,449,0.0585308075,-0.3265156746,1
47,481,3.592019081,-1.125017166,1
47,513,6.364233017,-1.803766966,1
47,545,7.649727345,0.1569627523,1
47,577,7.613294601,0.4730963707,1
47,609,11.50077248,4.983935356,1
47,641,10.34325027,7.675874233,1
47,673,11.68429184,8.883337021,1
47,705,14.12352753,6.945766449,1
47,737,12.58374596,3.41078186,1
47,769,13.34888172,1.037760496,1
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,19.66842842,-3.363461733,1
47,929,19.20306396,-4.046037197,1
47,961,16.65097046,-4.471204758,1
47,993,15.41287231,-1.917776823,1
47,1025,17.09169388,-0.7167246342,1
47,1057,18.34779358,1.730833173,1
47,1089,23.05900002,2.921857357,1
47,1121,NaN,NaN,2
47,1153,26.67946625,-1.687440395,1
47,1185,26.56036186,-3.121118784,1
47,1217,28.82930946,-2.353671551,1
47,1249,23.33407593,-2.959330559,1
47,1281,20.42004204,-3.503648043,1
47,1313,22.67832565,-4.522151947,1
47,1345,24.54650307,-3.747266769,1
47,1377,NaN,NaN,2
47,1409,28.03478813,-3.126977444,1
47,1441,22.78829575,-3.855937481,1
47,1473,23.94335365,-5.065000057,1
47,1505,NaN,NaN,2
47,1537,25.3476181,-7.013871193,1
47,1569,NaN,NaN,2
47,1601,28.02682495,-11.25653458,1
47,1633,24.82227325,-12.90828323,1
47,1665,22.463377,-16.33613205,1
47,1697,22.43260384,-15.14494324,1
47,1729,21.87452888,-14.81768799,1
47,1761,23.05901909,-13.75447273,1
47,1793,NaN,NaN,2
47,1825,NaN,NaN,2
47,1857,15.0198555,-13.0956955,1
47,1889,9.215507507,-14.84020042,1
47,1921,10.89872169,-14.8284893,1
47,1953,16.91017532,-14.74811554,1
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,-5.026875019,0.2577997744,1
79,65,NaN,NaN,2
79,97,-7.476131916,-2.252679586,1
79,129,NaN,NaN,2
79,161,-2.949276924,2.265582085,1
79,193,0.4903898239,3.081691742,1
79,225,0.7941622734,0.7954590917,1
79,257,-2.574810982,-0.6475235224,1
79,289,-1.741487026,-2.890775442,1
79,321,-1.466562033,-1.572921753,1
79,353,-1.191812515,0.4486982822,1
79,385,-0.5215808153,1.577328324,1
79,417,0.671983242,1.418011785,1
79,449,1.682878256,1.549385905,1
79,481,2.405934095,0.9179812074,1
79,513,4.634375572,0.6639887094,1
79,545,5.757051945,0.8129574656,1
79,577,6.614099026,2.4088552,1
79,609,8.10905838,5.632150173,1
79,641,NaN,NaN,2
79,673,10.45413113,6.636599064,1
79,705,12.30611229,4.518119335,1
79,737,12.69916058,3.697462082,1
79,769,12.72330666,1.073472261,1
79,801,12.37515831,-1.231018901,1
79,833,NaN,NaN,2
79,865,NaN,NaN,2
79,897,NaN,NaN,2
79,929,16.4053154,-5.077832699,1
79,961,19.08000183,-3.327645302,1
79,993,18.97771072,-3.280850887,1
79,1025,18.57214165,-0.4813553095,1
79,1057,21.58662033,0.2952490449,1
79,1089,NaN,NaN,2
79,1121,27.8229332,0.3798143864,1
79,1153,26.0377903,-4.210306168,1
79,1185,24.71832275,-5.285941124,1
79,1217,26.83652496,-3.237056732,1
79,1249,24.4921608,-4.188889027,1
79,1281,23.11683083,-4.287289619,1
79,1313,22.39448929,-4.496501446,1
79,1345,24.42646027,-4.654090405,1
79,1377,24.92296028,-5.382310867,1
79,1409,24.8999939,-5.84214735,1
79,1441,NaN,NaN,2
79,1473,NaN,NaN,2
79,1505,27.89229202,-7.320911407,1
79,1537,32.04023361,-7.358694553,1
79,1569,31.18684769,-8.693471909,1
79,1601,31.91054916,-13.10448456,1
79,1633,NaN,NaN,2
79,1665,NaN,NaN,2
79,1697,21.96458435,-12.49191284,1
79,1729,21.41980362,-11.85305023,1
79,1761,21.88355446,-12.32734966,1
79,1793,17.73862267,-12.97165585,1
79,1825,16.02557755,-14.4780407,1
79,1857,15.55613136,-15.61843204,1
79,1889,15.06156063,-15.52540588,1
79,1921,NaN,NaN,2
79,1953,13.47502708,-11.47500038,1
79,1985,15.03800964,-10.13357162,1
79,2017,13.75191498,-9.494855881,1
111,33,-0.9085769653,0.4551254511,1
111,65,NaN,NaN,2
111,97,-5.027914524,0.616787374,1
111,129,-4.743595123,0.2934160829,1
111,161,-5.210661411,0.6314264536,1
111,193,-3.330944538,0.901160121,1
111,225,-3.317976475,0.08367282152,1
111,257,-3.971144676,-0.5451431274,1
111,289,-1.561031222,-1.730795622,1
111,321,-1.458060145,-0.0524430275,1
111,353,-1.006006002,-0.006105005741,1
111,385,0.04044522345,0.8893283606,1
111,417,1.813476086,1.956866264,1
111,449,2.382831812,2.855003595,1
111,481,2.9846313,1.821784973,1
111,513,3.911733627,1.2493366,1
111,545,5.416445732,1.690640211,1
111,577,7.055226326,2.574977398,1
111,609,8.607180595,4.214705467,1
111,641,9.787038803,5.10733366,1
111,673,10.87897682,4.63402319,1
111,705,12.56150723,3.330687284,1
111,737,12.77613068,0.9083895683,1
111,769,12.18044853,0.9472117424,1
111,801,13.21241951,-2.566374302,1
111,833,11.29490662,-4.527876854,1
111,865,11.15398216,-2.7824049,1
111,897,18.7584877,-1.936062574,1
111,929,21.57850266,-0.0641798079,1
111,961,20.3582058,-2.702600956,1
111,993,21.40023804,-2.642004013,1
111,1025,24.39430618,1.955694556,1
111,1057,26.41535187,-0.5671514273,1
111,1089,27.30154991,-0.996219039,1
111,1121,27.92261124,-1.12186563,1
111,1153,27.89350128,-4.788686752,1
111,1185,NaN,NaN,2
111,1217,27.66638947,-4.734241009,1
111,1249,27.16596794,-4.628743649,1
111,1281,25.73756027,-4.642507076,1
111,1313,23.92938042,-4.872914314,1
111,1345,23.14554024,-4.941070557,1
111,1377,22.69277191,-5.813704967,1
111,1409,22.47227859,-6.847612381,1
111,1441,NaN,NaN,2
111,1473,NaN,NaN,2
