PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 10, filenames: A:[10]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi & B:[11]AVI_Pos012_TimeSrs0012_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.73043704,-0.1838810444,1
47,65,NaN,NaN,2
47,97,NaN,NaN,2
47,129,NaN,NaN,2
47,161,-7.383673191,-1.615331888,1
47,193,NaN,NaN,2
47,225,NaN,NaN,2
47,257,NaN,NaN,2
47,289,-3.257097006,-6.530304909,1
47,321,-2.070771217,-5.4022789,1
47,353,-1.882200718,-4.421453476,1
47,385,-2.296570063,-4.490265846,1
47,417,-1.656942368,-5.023402691,1
47,449,-0.9817957878,-4.614848137,1
47,481,-1.700083256,-2.698210716,1
47,513,-3.66865015,-2.37054348,1
47,545,-2.703154564,-2.19204545,1
47,577,-2.377046585,-2.217517614,1
47,609,-4.613799095,-0.9252579212,1
47,641,-5.264649391,-1.51778245,1
47,673,-3.427262306,-0.9520796537,1
47,705,-2.251373529,-1.72172308,1
47,737,-0.7976241112,-3.89922905,1
47,769,-0.7442457676,-3.281709194,1
47,801,-1.020374537,-4.22783947,1
47,833,-1.073595285,-4.505262375,1
47,865,-1.838240862,-4.962760448,1
47,897,-1.530319452,-3.908574104,1
47,929,-1.380455256,-0.1827859879,1
47,961,1.832687497,1.106471658,1
47,993,NaN,NaN,2
47,1025,-0.9068578482,-2.230520964,1
47,1057,-2.068795919,-3.277471542,1
47,1089,-2.595238686,-1.373853207,1
47,1121,-1.946861029,1.414054036,1
47,1153,-0.01586818695,-0.01516485214,1
47,1185,-2.289536476,-2.861336231,1
47,1217,-2.441155672,-1.93073082,1
47,1249,-3.658565521,-1.608343005,1
47,1281,-1.70972836,2.223750591,1
47,1313,1.638509989,4.969213486,1
47,1345,3.932337761,4.518541813,1
47,1377,4.501974106,3.417378902,1
47,1409,3.131253719,2.13399744,1
47,1441,4.980947018,3.00553751,1
47,1473,3.522002697,1.714391708,1
47,1505,3.502933502,2.479835033,1
47,1537,2.618771791,0.02341866493,1
47,1569,2.500773668,-2.909407377,1
47,1601,3.011910915,-4.717956543,1
47,1633,2.884414196,-3.657557011,1
47,1665,3.340735674,-5.19564724,1
47,1697,3.297009945,-4.891500473,1
47,1729,3.3917377,-4.074201584,1
47,1761,NaN,NaN,2
47,1793,6.827791214,-0.6253576279,1
47,1825,4.777563095,1.504483223,1
47,1857,NaN,NaN,2
47,1889,2.050126076,1.131738901,1
47,1921,1.504507303,-1.246017933,1
47,1953,-0.4147034883,-2.305506945,1
47,1985,-4.39732933,-2.490777969,1
47,2017,-4.053580284,-0.671777606,1
79,33,-0.4902499914,2.025163174,1
79,65,-0.3322308064,-3.10864687,1
79,97,0.3489492536,-2.166169405,1
79,129,-3.879566193,-6.041014194,1
79,161,NaN,NaN,2
79,193,NaN,NaN,2
79,225,-5.046103477,-4.697469711,1
79,257,-3.147844315,-5.353135586,1
79,289,-1.860304594,-5.457703114,1
79,321,-0.91363132,-4.628692627,1
79,353,-0.7527240515,-3.87020731,1
79,385,-1.247697592,-3.151107073,1
79,417,-2.069579601,-3.47840929,1
79,449,-1.126853943,-3.02591753,1
79,481,0.1081588268,-2.766170502,1
79,513,-2.002997875,-2.465965271,1
79,545,-1.929182529,-2.43503356,1
79,577,-1.852093577,-2.795948029,1
79,609,-2.01628232,-2.718215466,1
79,641,-0.6247122288,-2.213600636,1
79,673,0.6899626255,-1.403765678,1
79,705,0.3947466016,-2.06385231,1
79,737,2.00536418,-2.17381382,1
79,769,1.074134111,-1.447657824,1
79,801,-0.05392596126,-1.966358423,1
79,833,-0.6962211132,-3.172759056,1
79,865,-0.5494937301,-3.96297884,1
79,897,-0.7412384748,-2.465342522,1
79,929,-0.1538976431,-0.1748640537,1
79,961,0.1559901536,-0.8268816471,1
79,993,0.8764586449,-2.633043766,1
79,1025,1.051750183,-2.311389446,1
79,1057,0.246107623,-1.720919967,1
79,1089,-2.34252429,-2.737830162,1
79,1121,-1.920375586,-3.636124134,1
79,1153,-0.1780027151,-3.641797066,1
79,1185,-0.4952961504,-0.3976524472,1
79,1217,-2.472496748,1.101897955,1
79,1249,-2.447510004,0.05796545744,1
79,1281,0.8579409122,1.581690073,1
79,1313,3.066906452,3.577908993,1
79,1345,3.709743738,2.991909504,1
79,1377,4.45578146,1.763550282,1
79,1409,7.749296665,1.016073108,1
79,1441,7.076751232,3.547126293,1
79,1473,5.033709526,4.049640179,1
79,1505,5.426895142,-0.9983364344,1
79,1537,5.380667686,-2.361008883,1
79,1569,3.110303402,-2.391942263,1
79,1601,4.364451885,-3.113428354,1
79,1633,4.311678886,-3.331631184,1
79,1665,3.178019524,-4.204713345,1
79,1697,5.886392117,-5.697631836,1
79,1729,6.792337418,-4.855969429,1
79,1761,5.667115688,-3.486605167,1
79,1793,6.485580444,0.2080492973,1
79,1825,4.525141716,1.368746996,1
79,1857,3.069279671,1.359917641,1
79,1889,4.691130638,-2.382695198,1
79,1921,2.404562473,-3.275617599,1
79,1953,1.346413374,-3.131937981,1
79,1985,-0.7247266769,-3.086101532,1
79,2017,-2.805390358,-0.232211411,1
111,33,-0.4846863747,3.06698513,1
111,65,-0.0997723341,-4.881937504,1
111,97,0.1386529505,-5.577890396,1
111,129,-3.235541105,-7.42774725,1
111,161,NaN,NaN,2
111,193,NaN,NaN,2
111,225,-4.596097946,-2.952030182,1
111,257,-3.512331963,-3.532921791,1
111,289,-2.506244421,-5.322480679,1
111,321,-1.267043829,-4.113300323,1
111,353,0.004176259041,-4.080754757,1
111,385,-0.1828114986,-3.804453373,1
111,417,-3.268459558,-0.5254514217,1
111,449,-1.814764857,-1.457597971,1
111,481,-0.8842347264,-2.530539989,1
111,513,-0.8111175299,-3.93336916,1
111,545,-0.2934427261,-3.195675373,1
111,577,-0.5843820572,-2.73232317,1
111,609,-1.1104635,-2.967284203,1
111,641,NaN,NaN,2
111,673,NaN,NaN,2
111,705,3.856882811,-4.510363102,1
111,737,1.878472567,-0.9402611256,1
111,769,NaN,NaN,2
111,801,0.5840511322,-0.4198641777,1
111,833,0.3510184884,-2.437262297,1
111,865,1.200930238,-4.972418785,1
111,897,-0.08566498756,-2.834808111,1
111,929,-0.2404118031,-2.299184322,1
111,961,0.3255384564,-1.721778035,1
111,993,0.6882300973,-1.478207469,1
111,1025,1.36987114,-1.15427649,1
111,1057,0.6135678887,-1.046052575,1
111,1089,-1.885868311,-3.077970743,1
111,1121,-1.904138088,-4.048012733,1
111,1153,-1.353685379,-2.438461304,1
111,1185,-0.5158365369,0.1211349964,1
111,1217,0.06776988506,1.802173853,1
111,1249,0.7995501757,1.297672033,1
111,1281,1.983600259,0.7102389336,1
111,1313,2.745471716,0.9555583596,1
111,1345,3.402064085,-0.1424053907,1
111,1377,4.290856361,-1.001116037,1
111,1409,4.880980968,-1.032874584,1
111,1441,5.174337387,-0.3253142834,1
111,1473,4.09522295,-1.477455497,1
111,1505,3.814609528,-4.038480759,1
111,1537,6.091781616,-3.215441465,1
111,1569,4.538998127,-1.720445633,1
111,1601,4.655064583,-1.509952068,1
111,1633,4.728921413,-3.222682953,1
111,1665,4.651350498,-3.626470327,1
111,1697,5.820586681,-3.808943748,1
111,1729,7.44324255,-3.43574357,1
111,1761,6.398954868,-2.164638281,1
111,1793,NaN,NaN,2
111,1825,NaN,NaN,2
111,1857,2.858385801,-2.235344887,1
111,1889,3.759940386,-3.222968817,1
111,1921,2.217673302,-3.365561008,1
111,1953,1.720716,-3.257628202,1
111,1985,-0.1274088621,-2.782410383,1
111,2017,-1.73582387,-0.1728473902,1
143,33,-0.7246358395,3.25585866,1
143,65,-0.1846637726,-5.592799664,1
143,97,-0.3502239883,-5.774263382,1
143,129,NaN,NaN,2
143,161,NaN,NaN,2
143,193,-3.850971699,-4.140316963,1
143,225,-3.527043581,-2.05464983,1
143,257,-2.948082924,-3.16835928,1
143,289,-2.608590603,-4.8702178,1
143,321,-1.82719326,-4.211251259,1
143,353,-0.8414783478,-4.333596706,1
143,385,-0.4173197746,-3.961301804,1
143,417,-1.121552944,-2.978648186,1
143,449,-1.116391063,-2.627914667,1
143,481,-0.8907665014,-2.639781475,1
143,513,-0.7127910852,-3.449479342,1
143,545,1.905321002,-3.448940754,1
143,577,-0.4494900703,-3.617329597,1
143,609,-0.2469872236,-3.581210613,1
143,641,0.5864624381,-3.719771385,1
143,673,1.938406229,-3.31711483,1
143,705,4.462425709,-2.457558393,1
143,737,3.88898325,-0.2915639877,1
143,769,NaN,NaN,2
143,801,0.5740116835,0.8877279758,1
143,833,0.6971544623,-1.889588594,1
143,865,1.171674013,-4.805627823,1
143,897,-0.1601409614,-3.222248077,1
143,929,-0.1389867365,-2.485905409,1
143,961,0.1623978615,-1.863951802,1
143,993,0.5840536356,-1.373990297,1
143,1025,1.612435579,-0.6338201761,1
143,1057,1.570468664,-0.4066877365,1
143,1089,0.832736969,-1.900766492,1
143,1121,-0.0669580698,-2.76975584,1
143,1153,-0.5174886584,-1.903598309,1
143,1185,0.964030087,1.281466007,1
143,1217,3.521059275,0.9194809198,1
143,1249,2.98085022,1.745117903,1
143,1281,2.379262686,-0.109588325,1
143,1313,2.433083057,-1.102501631,1
143,1345,3.205097198,-1.166965485,1
143,1377,4.035817146,-2.097762346,1
143,1409,4.306017399,-1.872545481,1
143,1441,5.155340195,-2.064939022,1
143,1473,6.670647621,-2.722684383,1
143,1505,8.576122284,-3.364500523,1
143,1537,9.140504837,-6.023853779,1
143,1569,9.23561573,-4.857001305,1
143,1601,5.282161236,-1.607088804,1
143,1633,4.600710392,-3.656331062,1
143,1665,4.800086021,-4.131638527,1
143,1697,5.394042969,-3.290649652,1
143,1729,6.318734646,-2.385289431,1
143,1761,6.340167522,-1.27299571,1
143,1793,0.9709379673,-2.212394714,1
143,1825,0.9043591022,-3.310189247,1
143,1857,2.309352398,-3.847792625,1
143,1889,3.184155941,-4.207982063,1
143,1921,2.329363346,-4.010392189,1
143,1953,1.530591488,-3.697421551,1
143,1985,0.4132966995,-2.516116142,1
143,2017,0.09118568897,-0.103104353,1
175,33,-2.336239815,2.868739605,1
175,65,-1.64939177,-5.351970673,1
175,97,-0.1701133847,-2.604289293,1
175,129,-0.9151324034,-3.857264519,1
175,161,-5.094125748,-4.684693336,1
175,193,-4.822991848,-4.703798294,1
175,225,-5.49704504,-4.446156979,1
175,257,-4.212380409,-4.509140491,1
175,289,-3.654508829,-4.51274395,1
175,321,-1.844188929,-4.783390522,1
175,353,-1.395589232,-4.781627655,1
175,385,-1.717783451,-4.208826065,1
175,417,-2.094460011,-2.642663479,1
175,449,-1.445086241,-3.974863291,1
175,481,-0.8675268888,-4.361524582,1
175,513,-0.1851075888,-4.360968113,1
175,545,-0.2192289829,-4.556354046,1
175,577,-0.9429069757,-3.912650824,1
175,609,-0.3272376657,-3.871933699,1
175,641,0.4609747231,-4.605484962,1
175,673,1.43458128,-4.092109203,1
175,705,3.231313229,-4.902196407,1
175,737,NaN,NaN,2
175,769,0.1985219121,-3.491184711,1
175,801,-0.09774194658,-1.786701202,1
175,833,-0.2182661146,-1.898062944,1
175,865,0.1905106455,-3.638822317,1
175,897,-0.5210280418,-3.895596027,1
