 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1138.964,279.801,77.705,22.365,146.515,41.987,34.539,135.973,1.299
2,910.718,226.586,29.415,25.216,126.347,40.521,28.617,173.714,0.028
3,710.997,296.259,108.970,29.144,117.601,31.265,28.954,67.845,0.856
4,509.566,325.865,148.342,24.685,90.749,29.870,21.721,167.420,2.606
5,394.412,299.276,182.603,29.534,80.209,24.851,20.207,16.792,0.459
6,530.745,318.366,129.840,37.926,99.317,29.957,22.558,16.852,3.175
7,517.816,277.837,55.879,40.477,92.765,26.783,24.617,17.320,0.049
8,680.461,334.724,162.436,43.635,106.880,32.400,26.741,20.007,3.016
9,520.432,258.474,30.171,47.079,100.372,35.996,18.408,159.219,0.000
10,653.144,318.572,87.938,50.728,100.903,31.644,26.280,175.486,1.533
11,268.844,306.477,185.742,49.509,63.429,18.736,18.270,7.201,0.206
12,667.330,308.219,131.081,56.625,115.874,37.838,22.456,4.767,0.475
13,687.554,310.858,62.450,61.972,115.418,32.901,26.608,178.822,1.690
14,1084.581,348.002,105.604,75.726,149.411,48.572,28.430,80.193,2.616
15,323.578,274.759,15.795,56.157,79.805,28.639,14.386,172.267,0.280
16,886.068,356.454,195.981,71.097,119.267,34.389,32.806,33.739,5.581
17,731.422,305.965,166.376,68.015,113.757,33.910,27.463,154.979,0.337
18,746.917,318.446,28.589,80.019,126.768,42.589,22.330,50.435,0.141
19,442.455,269.391,13.575,71.044,102.897,29.187,19.302,28.685,0.159
20,1144.548,348.716,137.519,84.234,137.126,40.822,35.698,61.254,4.615
21,430.331,359.796,48.091,80.703,92.538,27.593,19.857,75.183,5.717
22,725.939,378.154,78.383,80.856,106.553,34.848,26.524,25.178,6.923
23,685.340,356.926,169.685,93.394,104.903,34.184,25.526,158.679,6.313
24,919.371,395.066,203.579,102.645,133.782,44.986,26.021,141.415,9.001
25,898.142,320.151,50.481,106.552,123.282,37.578,30.431,62.005,0.174
26,670.500,271.681,19.187,103.868,116.259,39.771,21.466,153.226,1.185
27,607.665,480.035,77.884,104.248,101.731,34.368,22.512,22.542,12.468
28,821.272,472.160,156.819,113.359,127.642,39.463,26.498,167.956,12.135
29,756.526,309.004,192.037,121.830,110.872,35.882,26.844,158.489,1.676
30,688.610,310.528,134.755,129.919,106.485,34.234,25.611,89.047,1.322
31,620.142,312.320,165.032,135.454,99.145,34.264,23.044,9.725,2.385
32,808.644,454.530,113.462,107.995,134.698,38.830,26.515,17.877,10.713
33,689.667,640.999,82.929,123.455,114.202,36.015,24.382,18.772,21.752
34,424.495,475.769,202.657,36.041,81.840,26.051,20.747,175.401,14.174
35,577.280,290.257,217.205,25.380,125.176,33.392,22.012,154.713,3.747
36,550.918,389.805,214.981,51.625,110.866,34.388,20.398,177.102,8.757
37,636.341,318.395,220.287,80.188,110.110,38.096,21.267,84.862,4.190
38,545.284,717.308,111.530,130.886,92.026,29.862,23.249,41.214,24.347
