 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,527.576,231.661,156.164,20.261,96.776,29.453,22.807,49.410,1.621
2,577.431,297.662,190.376,32.010,97.210,32.694,22.487,114.019,5.280
3,272.164,650.047,109.136,26.534,72.528,24.411,14.196,4.496,27.911
4,968.170,349.571,80.458,35.806,129.821,40.204,30.661,176.114,7.036
5,357.989,321.677,170.155,33.644,74.948,23.536,19.366,67.317,8.235
6,909.511,508.594,145.183,43.996,127.207,41.251,28.073,133.819,16.798
7,829.421,359.955,115.245,45.048,116.621,34.992,30.180,32.413,10.275
8,472.086,369.117,51.403,43.603,87.277,27.711,21.691,66.269,10.859
9,429.073,278.040,31.573,46.763,82.243,25.879,21.110,73.383,4.491
10,887.225,313.038,177.308,56.847,121.734,40.099,28.171,19.524,8.375
11,332.734,406.765,210.842,54.979,75.056,27.338,15.497,165.906,14.258
12,550.415,289.772,64.477,63.395,95.338,32.138,21.807,91.720,5.265
13,702.646,238.550,14.645,65.230,106.681,33.078,27.047,78.076,2.076
14,671.405,313.930,86.689,63.265,107.903,32.259,26.500,63.621,7.313
15,562.439,379.412,137.341,68.159,95.565,28.507,25.121,115.749,12.227
16,593.881,286.832,41.103,70.024,101.968,30.535,24.763,47.445,4.761
17,977.024,314.802,113.224,76.340,135.137,40.654,30.599,147.965,7.368
18,216.775,452.928,198.531,67.445,62.822,19.553,14.115,98.527,16.547
19,562.690,435.688,214.233,78.461,96.502,30.596,23.416,113.333,14.126
20,758.135,404.179,159.871,82.968,120.425,36.731,26.280,126.981,11.234
21,589.303,570.178,187.014,81.292,98.737,32.026,23.429,147.132,23.126
22,461.472,254.009,21.797,88.787,87.360,26.314,22.329,60.509,3.619
23,563.093,272.168,49.637,89.299,98.525,33.742,21.248,38.658,4.842
24,364.881,303.068,80.809,85.470,82.647,25.077,18.526,179.696,7.018
25,685.240,318.704,64.323,104.216,109.179,33.798,25.814,72.178,7.767
26,708.180,375.558,144.281,100.131,115.830,35.527,25.380,148.676,11.295
27,512.182,306.826,89.534,104.268,94.573,30.706,21.238,90.418,6.787
28,732.177,363.435,108.444,104.986,124.320,39.088,23.850,72.360,12.546
29,322.170,392.021,179.899,100.360,74.767,23.908,17.157,24.000,9.822
30,596.950,274.765,31.790,110.566,101.457,30.838,24.647,83.266,4.989
31,551.824,604.109,197.993,110.560,97.606,28.267,24.856,144.530,20.385
32,662.903,328.258,125.542,117.561,109.019,33.066,25.526,42.123,8.993
33,769.958,316.854,160.806,120.803,116.649,37.370,26.234,37.429,8.089
34,617.878,248.126,48.678,126.185,106.191,30.849,25.502,22.098,1.979
35,684.334,334.109,78.568,128.225,107.760,32.130,27.119,74.922,8.741
36,424.043,390.111,184.507,126.686,82.864,27.005,19.993,108.725,9.396
37,668.538,230.773,18.318,131.709,103.101,33.769,25.207,120.584,0.745
38,453.925,463.498,211.387,128.317,87.744,27.207,21.243,10.897,18.486
39,732.529,354.504,128.743,138.803,126.826,43.109,21.635,26.447,11.613
40,628.191,297.603,99.766,140.076,100.590,29.868,26.779,81.222,6.735
41,923.597,301.581,168.609,147.718,126.146,40.735,28.869,155.901,6.024
42,961.579,321.764,202.018,152.112,125.887,38.279,31.984,124.358,9.318
43,904.732,317.645,53.861,148.245,132.505,44.020,26.169,174.494,5.444
44,1319.769,331.987,137.780,164.960,150.820,42.525,39.516,150.961,10.002
45,884.206,367.622,79.630,163.372,127.004,42.344,26.587,30.348,11.624
46,975.615,358.653,22.808,172.352,137.873,46.417,26.761,69.907,4.713
47,627.990,307.145,104.957,171.213,100.858,33.898,23.588,58.774,7.266
48,567.319,405.433,44.814,171.937,101.433,30.486,23.694,69.750,13.683
49,847.985,330.389,176.047,174.936,117.922,39.628,27.245,157.049,9.142
50,944.978,308.275,211.526,185.094,132.708,43.911,27.400,134.648,6.974
51,1193.548,323.507,51.903,200.105,143.433,43.102,35.258,75.420,2.508
52,771.366,530.876,118.836,191.464,119.183,38.515,25.500,14.369,21.627
53,625.977,509.072,78.951,188.955,111.452,33.664,23.676,37.940,22.310
54,985.174,356.529,163.188,196.335,137.911,44.621,28.112,154.466,11.852
55,710.092,296.044,19.628,202.211,119.847,40.943,22.082,145.254,6.454
56,855.682,325.964,200.452,206.643,116.876,42.139,25.855,131.300,8.254
57,937.532,681.431,88.870,210.180,123.813,38.476,31.024,36.872,29.459
58,728.303,337.082,144.245,213.980,113.749,35.026,26.474,106.170,8.109
59,637.800,683.720,120.398,214.885,99.194,30.106,26.974,48.464,27.567
