 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1048.813,320.153,133.914,22.749,136.088,45.042,29.647,13.693,6.423
2,327.804,361.921,180.881,18.941,72.211,20.954,19.918,119.115,10.175
3,650.628,301.907,95.501,22.864,99.715,31.758,26.085,1.323,4.601
4,567.017,272.539,161.026,28.620,102.281,31.931,22.610,56.704,3.993
5,503.629,409.688,60.006,25.905,92.054,29.520,21.722,143.354,14.404
6,609.829,247.729,38.471,32.545,100.029,28.327,27.410,146.783,2.194
7,571.042,375.531,194.805,40.413,101.170,33.797,21.513,113.786,10.713
8,176.932,732.556,109.117,36.339,56.859,19.767,11.397,39.287,30.850
9,1019.383,375.540,82.616,46.768,135.127,42.604,30.465,166.196,7.689
10,419.314,435.879,174.964,43.503,81.477,25.645,20.819,64.236,15.225
11,515.753,249.150,12.487,48.395,95.963,29.008,22.638,54.619,3.960
12,982.155,449.281,118.648,55.321,123.205,36.896,33.893,70.253,16.032
13,932.803,599.215,150.354,55.176,128.335,41.275,28.775,139.433,19.637
14,510.773,436.412,53.068,53.690,90.228,28.240,23.029,76.704,15.956
15,473.042,301.980,31.545,57.774,85.053,27.281,22.078,74.908,6.434
16,937.784,344.953,183.852,67.334,130.497,41.481,28.785,22.610,9.769
17,341.840,468.903,215.669,63.514,74.217,25.474,17.086,176.122,18.499
18,567.017,320.537,66.628,74.229,96.684,33.076,21.827,87.144,8.491
19,732.328,341.857,89.121,75.696,110.322,32.736,28.483,61.363,10.084
20,802.255,258.900,14.585,79.067,115.761,36.752,27.793,83.524,2.678
21,656.514,324.294,42.103,80.710,108.638,32.923,25.389,48.143,7.977
22,573.154,454.002,143.423,79.175,95.072,28.317,25.771,107.432,17.098
23,862.373,572.504,195.510,90.165,120.850,35.811,30.661,46.183,21.042
24,1087.348,330.430,118.576,88.834,143.211,43.329,31.952,148.547,8.730
25,711.752,443.872,163.163,93.703,109.663,32.939,27.513,95.243,13.415
26,556.754,282.203,50.393,100.538,100.759,32.847,21.581,42.076,5.431
27,445.172,287.721,23.868,103.470,84.020,26.721,21.212,67.422,5.537
28,365.082,323.503,86.779,97.701,81.282,26.193,17.747,172.031,9.453
29,840.137,328.247,68.445,113.836,121.938,37.155,28.790,83.742,8.557
30,684.636,391.775,149.618,113.905,112.931,35.132,24.812,131.899,13.535
31,483.708,429.072,183.509,111.840,98.484,27.240,22.609,169.175,12.938
32,580.650,318.779,94.807,118.321,100.690,31.865,23.201,90.911,8.369
33,727.247,382.555,114.615,118.649,127.854,38.961,23.766,74.065,14.478
34,644.994,285.475,35.335,124.715,106.500,32.697,25.116,81.353,5.819
35,609.175,624.503,205.054,123.008,100.746,29.288,26.483,150.570,21.150
36,685.441,335.377,132.424,130.831,110.990,32.384,26.950,52.516,9.967
37,826.554,321.758,168.195,134.582,121.349,36.152,29.111,48.244,8.801
38,628.996,250.544,54.290,138.481,102.810,29.408,27.233,20.801,2.527
39,717.034,362.941,83.232,142.691,110.016,32.465,28.121,101.429,11.422
40,413.126,438.737,192.892,140.349,84.921,25.511,20.619,127.161,15.270
41,359.649,539.601,218.517,141.669,82.211,23.145,19.785,150.834,21.947
42,686.347,246.965,22.396,148.083,110.247,32.386,26.983,163.888,2.258
43,784.044,386.348,136.663,153.187,126.563,43.532,22.932,22.427,14.963
44,707.727,310.917,106.771,153.999,108.162,33.234,27.114,98.182,8.160
45,1065.213,333.329,211.656,165.576,129.232,40.252,33.695,121.863,10.466
46,944.827,329.591,178.479,162.759,127.995,40.400,29.777,151.567,8.743
47,984.318,347.108,59.774,162.606,138.337,44.402,28.226,167.052,7.631
48,1378.529,335.334,148.030,179.235,152.791,45.064,38.949,159.086,10.178
49,406.938,379.852,17.758,167.523,85.582,25.260,20.512,152.423,13.265
50,1073.363,433.433,32.482,189.976,144.679,48.616,28.111,79.415,8.544
51,906.191,413.900,87.425,178.229,125.463,40.773,28.298,33.994,15.700
52,678.901,340.166,114.952,186.288,105.235,34.058,25.380,74.077,9.685
53,581.053,518.851,54.144,188.760,105.951,32.708,22.619,83.419,23.740
54,901.915,365.881,186.744,191.995,118.175,36.985,31.050,157.867,13.008
55,905.839,372.213,62.087,213.776,131.933,36.919,31.240,52.189,3.982
56,712.456,605.641,88.806,204.168,117.152,36.023,25.182,36.286,31.069
57,845.973,627.457,131.297,207.783,124.239,39.995,26.931,13.709,29.930
58,422.030,416.930,164.301,205.629,81.006,24.089,22.306,171.752,18.095
59,493.518,358.037,208.599,217.189,98.927,31.743,19.796,146.042,9.755
60,514.999,793.493,102.280,218.895,94.464,30.696,21.362,16.556,39.308
61,464.339,447.208,184.480,218.078,84.041,26.521,22.292,6.651,20.975
