 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,423.593,118.626,191.919,32.880,78.549,23.813,22.649,104.833,0.534
2,525.746,118.468,167.944,33.146,91.730,29.045,23.047,0.669,0.600
3,857.756,118.124,84.154,56.174,116.590,33.965,32.154,6.978,2.849
4,658.294,115.951,170.167,53.831,122.187,31.815,26.345,13.216,0.057
5,478.623,119.571,194.633,56.723,84.912,26.554,22.950,82.458,3.282
6,773.469,117.833,118.732,58.506,109.764,34.326,28.690,26.399,3.261
7,575.439,118.136,149.172,64.352,97.869,30.991,23.642,122.280,0.585
8,492.243,118.118,100.359,77.577,89.153,27.408,22.867,95.447,2.521
9,1053.182,118.713,128.911,85.823,138.183,39.834,33.664,48.582,1.539
10,623.043,119.312,179.737,76.765,99.323,33.382,23.764,165.139,2.233
11,468.312,117.652,76.253,80.728,91.693,25.644,23.252,156.389,1.190
12,628.732,118.830,155.041,94.521,107.710,31.703,25.251,88.380,1.748
13,578.407,121.595,176.868,99.107,116.151,31.525,23.361,122.783,10.070
14,1206.517,119.832,18.158,106.615,148.554,44.488,34.530,81.250,8.247
15,646.376,123.451,201.050,100.169,101.614,31.259,26.328,46.505,17.387
16,835.080,117.723,81.110,105.335,117.917,34.907,30.459,95.607,3.669
17,453.636,133.544,103.293,102.114,89.479,26.994,21.397,84.675,40.106
18,1235.950,121.728,49.825,116.230,155.869,42.478,37.047,39.140,11.429
19,787.347,122.111,116.880,122.257,125.299,37.601,26.661,86.464,13.316
20,941.304,118.414,144.878,118.876,131.678,38.765,30.918,169.342,1.386
21,829.754,127.851,206.244,128.002,119.323,38.622,27.354,82.756,30.368
22,782.361,120.540,176.070,126.574,110.329,35.029,28.438,56.114,10.584
23,715.987,133.756,95.115,135.081,108.587,34.108,26.727,107.225,35.395
24,547.695,137.097,71.382,135.606,107.702,28.894,24.135,163.824,42.294
25,827.466,122.566,32.740,144.559,119.213,34.223,30.785,179.332,14.058
26,711.975,125.088,187.170,150.297,115.755,32.313,28.054,54.400,20.141
27,715.260,120.273,148.988,145.067,114.905,31.357,29.043,29.624,9.644
28,822.375,126.975,124.942,154.212,125.712,34.601,30.262,123.148,24.699
29,913.971,125.463,65.568,156.880,135.963,42.374,27.463,157.400,20.244
30,983.617,121.342,161.659,169.106,135.196,42.847,29.229,61.085,13.367
31,738.687,135.858,96.698,163.550,121.342,35.618,26.406,37.218,49.624
32,774.443,123.104,203.796,169.742,115.047,31.973,30.840,38.029,17.559
33,872.420,127.241,60.871,180.992,121.975,39.676,27.997,169.984,26.309
34,506.132,122.444,133.712,177.590,91.844,27.302,23.604,176.091,14.523
35,714.779,124.701,185.271,186.274,113.028,36.992,24.602,159.915,21.616
36,791.734,129.384,103.830,185.363,116.665,38.291,26.327,20.631,30.912
37,703.893,129.481,28.311,194.709,112.896,37.127,24.140,117.566,30.005
38,699.353,128.879,124.683,200.800,115.175,34.284,25.972,14.584,28.942
39,703.071,123.269,153.971,200.690,112.388,30.559,29.293,149.700,16.412
40,414.220,124.063,47.349,203.479,95.452,30.097,17.523,75.798,18.224
41,689.851,133.592,182.097,207.991,108.484,34.565,25.411,170.972,36.571
42,981.224,116.675,52.290,79.842,130.376,40.264,31.028,75.264,0.244
43,508.865,116.250,27.307,78.502,90.415,25.730,25.181,62.839,0.095
44,597.282,123.307,32.715,169.180,100.958,30.785,24.703,149.133,16.506
45,438.808,131.443,79.817,199.054,107.057,27.586,20.253,63.079,36.481
