 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,565.256,129.342,178.073,77.187,103.266,29.104,24.729,98.641,22.642
2,412.836,125.858,17.690,94.049,84.564,26.624,19.743,43.505,18.453
3,494.401,128.695,33.989,102.732,92.823,27.354,23.013,62.600,25.690
4,554.839,157.279,61.387,103.769,104.966,33.014,21.398,150.808,60.384
5,809.753,135.659,88.445,109.753,119.197,37.911,27.196,136.067,42.128
6,797.705,127.274,179.283,112.299,116.693,36.889,27.533,47.203,19.954
7,757.714,127.409,150.781,122.701,124.658,37.161,25.961,93.268,23.256
8,503.540,133.149,52.429,121.447,101.602,26.602,24.100,90.393,33.324
9,957.621,133.589,127.207,132.317,135.742,37.942,32.135,135.838,37.389
10,550.463,130.843,32.781,129.073,91.931,26.933,26.022,94.067,27.645
11,580.495,136.086,68.604,134.435,104.188,28.926,25.552,50.423,35.381
12,813.495,150.405,94.929,137.052,122.623,35.825,28.912,14.025,59.380
13,804.579,129.945,187.356,141.918,136.933,39.504,25.932,127.081,29.427
14,624.615,124.775,164.919,146.783,104.172,31.762,25.039,131.129,19.189
15,602.467,134.518,31.994,150.082,112.443,33.597,22.832,165.467,33.834
16,941.726,137.986,61.263,158.110,129.139,38.384,31.238,167.575,44.066
17,935.016,140.116,101.529,163.048,129.524,35.496,33.539,17.446,48.865
18,562.265,136.355,130.378,157.823,103.785,28.166,25.417,19.272,36.445
19,563.931,124.527,149.826,167.263,96.341,27.809,25.820,69.081,19.473
20,873.499,143.508,24.318,173.289,126.664,36.775,30.243,123.947,48.092
21,612.708,131.401,197.367,167.564,104.148,29.597,26.358,160.903,33.226
22,829.437,133.064,179.930,178.322,146.226,49.480,21.344,136.368,37.095
23,499.457,139.632,47.090,182.528,106.544,30.515,20.840,58.831,46.350
24,845.755,139.488,121.190,186.699,122.770,36.555,29.458,119.806,41.249
25,583.885,135.764,147.915,189.744,113.370,30.923,24.041,161.164,35.915
26,539.507,160.857,62.415,193.854,94.241,31.777,21.617,76.437,58.956
27,389.937,154.069,169.954,192.686,82.118,27.638,17.964,123.415,57.265
28,668.676,134.352,17.164,197.353,113.524,38.174,22.303,142.748,33.210
29,778.642,150.131,105.283,205.969,118.789,34.068,29.101,107.292,54.409
30,639.267,156.650,83.353,200.193,103.461,34.525,23.575,66.255,61.045
31,385.069,150.245,191.812,207.419,86.534,23.623,20.755,100.868,54.882
32,382.241,149.587,42.815,205.773,77.206,25.847,18.830,136.984,56.430
33,581.996,144.939,148.763,209.723,98.485,34.521,21.466,178.369,51.467
34,1138.818,137.819,207.912,123.686,146.449,51.229,28.304,89.589,49.317
35,565.702,140.424,96.791,80.175,98.829,32.484,22.173,98.276,52.442
36,450.985,145.643,80.654,176.397,96.747,24.810,23.144,164.489,53.733
