 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,765.973,125.248,85.353,28.106,129.059,35.188,27.716,12.679,9.714
2,578.500,126.343,118.333,33.970,99.559,31.919,23.076,75.376,11.433
3,535.788,125.505,97.045,45.412,109.332,33.088,20.618,47.214,10.227
4,550.158,125.598,67.523,43.751,96.488,31.475,22.255,120.170,9.617
5,1010.141,126.607,28.699,46.113,131.135,39.145,32.856,95.672,11.681
6,1019.573,135.848,51.811,65.875,129.341,37.519,34.600,36.141,26.589
7,717.313,152.862,87.542,68.962,106.089,35.427,25.780,154.199,52.245
8,898.615,134.080,189.139,80.879,125.373,39.691,28.826,55.632,24.539
9,627.864,129.090,15.361,82.202,105.706,33.335,23.981,35.207,15.900
10,921.854,153.061,82.779,98.235,137.631,48.165,24.369,119.548,46.389
11,871.622,139.513,107.606,93.386,137.686,38.034,29.178,109.709,30.261
12,551.390,172.635,61.017,93.842,116.294,33.995,20.652,109.083,65.500
13,638.645,135.220,33.141,93.897,103.621,34.014,23.907,46.644,28.572
14,951.193,147.298,201.360,111.859,125.015,39.036,31.025,97.330,44.955
15,785.939,131.775,173.465,112.707,117.211,33.892,29.526,79.554,20.790
16,636.334,136.644,50.381,114.291,102.797,34.991,23.154,99.558,29.651
17,792.637,139.161,143.206,122.304,130.159,37.059,27.233,86.401,32.866
18,613.447,133.827,29.114,121.601,100.222,28.216,27.681,85.852,23.072
19,554.323,142.777,118.548,119.615,92.984,27.639,25.536,7.082,40.907
20,720.574,137.239,72.766,129.670,110.428,37.149,24.697,101.865,27.945
21,876.866,155.534,96.613,134.096,131.462,35.516,31.436,86.405,56.760
22,707.893,126.007,160.408,143.802,112.214,35.852,25.140,108.417,15.302
23,823.912,130.202,182.974,144.678,138.564,41.657,25.183,98.644,21.085
24,1105.150,141.188,59.576,154.526,149.065,39.545,35.583,111.612,38.754
25,697.898,141.629,32.406,144.126,117.354,33.803,26.288,175.577,32.026
26,593.575,141.068,126.920,144.446,96.586,31.579,23.933,172.109,39.971
27,393.890,138.560,200.416,146.977,80.333,29.548,16.973,95.143,36.248
28,1055.727,143.787,96.553,167.325,136.637,43.096,31.191,75.636,47.817
29,619.336,129.170,145.452,168.747,108.229,33.731,23.378,86.687,18.672
30,558.147,148.911,123.633,165.068,110.902,27.788,25.574,178.334,41.707
31,474.024,136.948,165.527,171.815,93.885,29.655,20.352,112.537,35.075
32,488.852,160.319,75.343,179.433,109.824,29.152,21.351,107.478,58.992
33,758.747,132.749,190.901,176.496,114.007,32.914,29.351,158.884,25.229
34,548.997,141.853,41.422,179.048,105.676,30.002,23.299,71.124,41.129
35,457.249,155.787,19.024,179.157,88.216,27.982,20.806,152.617,48.414
36,910.639,142.367,115.383,194.315,128.089,38.075,30.452,107.159,40.467
37,639.302,164.612,56.425,194.904,100.987,35.021,23.243,76.361,60.029
38,651.045,144.200,142.379,193.721,111.462,31.855,26.022,1.930,37.596
39,482.705,159.798,165.387,198.757,91.090,31.243,19.671,88.725,54.496
40,457.601,133.003,183.824,199.017,91.931,25.780,22.601,56.872,29.079
41,482.705,159.585,36.144,205.435,90.829,32.347,19.000,118.673,53.016
42,688.971,156.295,77.277,205.965,105.196,34.532,25.403,51.881,59.841
43,450.504,144.997,98.593,209.141,97.437,25.366,22.613,118.111,44.497
44,450.656,141.545,201.179,209.104,83.736,24.636,23.291,26.734,36.506
45,436.227,140.459,10.843,60.819,96.424,27.169,20.443,122.808,35.884
46,713.313,132.034,168.390,46.026,108.557,35.329,25.707,120.813,19.919
47,506.355,156.319,19.671,160.483,98.754,30.546,21.107,159.492,51.147
48,964.813,137.129,196.540,48.960,129.685,37.757,32.535,132.560,31.387
49,525.570,134.454,167.402,71.550,113.763,32.307,20.713,106.319,23.352
