 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1300.142,136.224,189.486,25.705,154.608,48.596,34.064,116.883,29.217
2,749.737,135.366,162.116,28.539,110.029,35.550,26.852,120.390,26.595
3,1091.953,138.720,51.442,44.967,139.376,40.021,34.739,72.295,31.113
4,541.888,138.007,163.372,55.610,109.169,31.541,21.875,102.755,28.340
5,821.167,132.611,184.799,61.940,126.856,39.052,26.773,55.375,21.090
6,571.227,129.678,18.549,61.944,96.197,31.190,23.318,34.018,16.889
7,909.431,157.539,81.618,80.381,135.342,49.643,23.325,116.258,52.603
8,595.252,174.026,61.093,76.208,120.688,38.508,19.682,104.922,72.078
9,586.595,140.385,34.757,75.068,104.037,32.280,23.138,50.304,36.697
10,908.152,142.512,105.501,76.285,157.033,42.931,26.934,110.258,37.272
11,826.774,133.918,169.039,96.662,119.091,36.178,29.097,63.647,24.704
12,653.356,137.154,50.414,97.523,107.017,37.610,22.119,98.379,31.337
13,805.424,146.887,197.683,100.143,113.299,32.923,31.148,143.660,42.865
14,808.498,143.853,138.727,108.645,134.133,38.174,26.966,82.420,38.902
15,614.162,136.386,29.429,103.162,99.329,28.908,27.051,81.353,26.800
16,551.531,144.538,115.285,104.980,94.776,27.012,25.997,36.399,46.991
17,770.208,139.303,72.873,114.034,116.813,39.162,25.041,98.550,31.397
18,870.402,157.704,95.189,119.831,132.460,39.405,28.124,86.754,63.633
19,846.389,131.060,179.165,129.635,137.298,44.290,24.332,95.507,23.148
20,758.359,126.284,156.898,130.150,117.064,37.680,25.625,103.156,15.659
21,1122.183,145.066,57.779,139.588,149.523,39.160,36.486,65.869,45.295
22,697.875,145.974,32.867,126.316,121.393,34.004,26.131,163.617,39.585
23,489.850,146.577,197.536,131.667,90.604,31.989,19.497,91.011,45.683
24,590.372,142.708,123.084,131.190,98.895,34.407,21.847,176.180,44.909
25,600.261,152.959,18.260,141.831,96.523,31.564,24.214,130.563,51.652
26,636.662,130.687,143.004,155.930,110.288,33.584,24.137,96.972,21.293
27,917.349,146.906,94.205,154.224,124.233,39.827,29.327,88.162,55.140
28,596.683,151.724,120.430,151.776,106.801,27.952,27.179,12.692,46.192
29,482.084,137.762,163.953,159.149,94.344,29.041,21.136,111.107,36.630
30,565.010,163.752,73.501,164.966,114.811,30.802,23.355,114.255,65.630
31,747.884,134.335,188.622,162.824,112.131,31.270,30.452,171.454,28.711
32,597.446,142.933,37.397,163.817,112.026,29.072,26.165,98.076,43.625
33,541.090,151.223,16.903,169.761,91.580,30.282,22.751,117.377,48.401
34,657.497,167.140,54.489,180.001,102.882,35.548,23.550,82.062,66.233
35,968.918,143.816,112.764,181.804,130.435,38.330,32.185,109.989,44.655
36,721.278,146.157,140.862,181.829,113.899,32.632,28.143,164.228,39.977
37,485.849,164.002,164.107,186.615,93.003,32.738,18.896,92.914,60.783
38,517.804,134.706,182.559,187.238,97.844,28.830,22.868,63.558,31.053
39,837.520,154.003,74.582,195.179,118.717,40.347,26.430,65.232,61.063
40,851.069,149.134,97.560,204.553,130.977,37.115,29.196,112.089,53.367
41,496.372,167.806,35.413,193.352,89.980,29.848,21.174,110.603,57.675
42,522.696,144.892,200.723,196.095,93.641,28.448,23.394,70.569,43.414
43,728.199,152.270,142.159,206.371,106.658,34.627,26.776,165.366,54.993
44,718.416,155.068,85.791,49.230,106.371,34.040,26.872,126.007,57.883
