 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1004.745,164.461,72.026,21.114,132.423,41.543,30.794,97.960,97.368
2,627.712,163.492,123.444,24.515,131.183,39.737,20.113,70.639,97.285
3,1282.428,148.254,200.009,22.931,150.637,48.959,33.351,123.167,90.272
4,1132.894,131.557,137.021,51.529,160.621,57.912,24.908,95.696,65.704
5,729.196,156.342,52.589,35.695,114.655,41.920,22.148,114.729,94.709
6,812.486,179.320,13.641,47.773,114.384,37.464,27.613,99.537,99.376
7,1417.006,160.747,89.833,41.245,189.448,55.722,32.379,65.052,97.788
8,653.403,181.735,176.252,56.484,108.661,36.334,22.897,98.972,99.181
9,812.697,179.134,110.041,61.155,120.393,39.500,26.196,63.470,99.493
10,995.641,149.716,48.870,72.012,128.245,42.887,29.559,86.287,84.324
11,777.352,152.107,76.549,75.844,117.131,33.157,29.850,119.262,94.353
12,845.485,148.865,125.860,89.663,124.917,41.002,26.255,89.745,92.448
13,667.210,164.153,149.264,91.820,105.449,35.622,23.848,92.756,98.546
14,1026.224,154.632,173.778,94.398,133.194,43.305,30.173,112.453,95.439
15,905.407,158.824,99.124,93.485,120.032,34.710,33.212,51.150,98.580
16,813.155,208.779,61.862,105.194,133.791,42.779,24.202,91.652,99.810
17,863.621,179.112,204.611,106.538,118.957,38.087,28.871,126.036,99.541
18,920.200,176.421,39.664,116.532,122.198,40.374,29.019,89.259,99.647
19,767.111,208.808,14.991,114.806,114.841,40.194,24.300,99.774,99.815
20,763.392,146.403,81.051,118.818,114.840,39.330,24.713,85.954,89.000
21,1074.720,160.559,129.939,122.519,134.257,37.868,36.135,166.961,96.693
22,707.271,209.562,155.939,129.075,116.615,45.642,19.730,95.426,99.968
23,1234.097,152.510,102.078,136.601,153.423,49.488,31.751,88.922,93.709
24,725.126,177.010,175.275,128.431,113.871,36.902,25.019,87.509,99.715
25,826.786,203.462,198.767,136.264,123.957,40.079,26.266,104.973,99.790
26,1289.959,156.002,60.212,148.508,145.537,45.019,36.483,105.393,96.839
27,525.793,249.726,10.018,147.635,97.885,34.243,19.550,91.704,99.989
28,1393.215,149.012,34.581,162.321,172.521,61.708,28.747,108.653,93.117
29,1161.893,164.595,136.653,157.245,139.058,42.231,35.031,117.934,98.702
30,1035.808,196.925,188.689,164.356,137.572,45.330,29.094,127.342,99.717
31,1562.821,147.431,89.211,176.480,178.482,55.556,35.817,108.546,93.357
32,1146.384,166.406,162.761,175.134,141.559,45.634,31.986,83.153,99.295
33,737.126,178.829,117.982,176.070,111.814,36.908,25.429,111.446,99.581
34,773.011,181.950,13.138,180.871,113.596,36.033,27.315,86.488,99.566
35,930.945,142.571,67.166,193.654,133.787,49.045,24.168,132.482,87.589
36,1152.379,177.228,137.788,202.544,140.491,38.433,38.177,134.920,99.561
37,1076.562,150.574,181.280,202.795,137.178,40.706,33.674,1.157,93.193
38,792.109,203.850,37.289,204.964,108.676,34.687,29.075,95.719,99.862
39,479.585,160.323,13.562,207.671,93.804,27.287,22.378,62.108,98.310
40,591.158,199.186,108.763,208.059,99.429,31.181,24.139,159.643,99.964
41,345.946,148.070,59.854,210.847,86.293,25.678,17.154,145.721,93.733
42,1051.129,143.461,23.534,80.299,148.746,43.211,30.972,102.948,89.284
43,1055.012,157.837,28.774,29.645,157.132,54.604,24.600,115.553,96.433
44,672.888,147.130,196.471,77.345,104.346,31.534,27.169,152.517,89.756
45,619.418,197.115,187.871,42.273,124.592,49.295,15.999,121.193,99.527
46,1342.104,130.701,155.568,39.712,196.723,70.423,24.265,103.074,63.002
