 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,461.238,117.348,192.080,37.155,83.975,25.734,22.820,93.810,0.127
2,568.377,117.128,167.152,38.639,94.809,29.386,24.627,165.409,0.130
3,824.276,116.966,84.923,58.719,110.811,36.570,28.698,19.445,0.502
4,650.435,115.461,171.009,60.223,123.552,30.915,26.788,16.480,0.020
5,823.454,116.499,116.756,64.335,117.978,37.197,28.186,53.000,0.617
6,464.945,118.129,195.034,61.247,84.507,26.724,22.151,86.659,1.486
7,564.412,116.914,150.090,69.714,98.050,31.401,22.885,122.980,0.129
8,1176.650,117.239,128.577,90.244,151.918,41.562,36.047,44.752,0.436
9,921.631,116.769,88.853,84.568,133.183,38.883,30.179,178.602,0.442
10,1038.589,115.831,54.046,85.572,124.121,37.412,35.346,16.389,0.072
11,553.021,118.187,180.236,81.631,93.593,31.768,22.165,171.515,1.150
12,597.035,117.343,155.873,100.061,109.839,31.273,24.308,108.201,0.381
13,473.649,119.492,175.598,100.628,100.699,27.345,22.054,120.300,6.982
14,722.404,120.683,199.490,103.906,112.187,36.515,25.189,38.507,7.535
15,1231.422,118.219,20.946,113.922,143.794,44.115,35.541,67.740,4.863
16,424.121,127.915,104.570,109.165,85.735,26.531,20.354,75.510,26.216
17,841.438,116.418,81.920,112.750,116.983,36.482,29.366,123.852,1.553
18,1301.468,119.612,52.168,122.671,167.998,43.406,38.176,71.208,4.560
19,787.581,120.160,117.517,128.285,126.914,38.359,26.142,84.561,7.512
20,930.324,117.390,146.029,122.773,133.593,41.364,28.636,0.828,0.537
21,790.842,124.207,207.088,129.741,117.489,36.452,27.623,75.672,20.663
22,740.071,118.856,178.178,130.264,106.404,34.184,27.566,56.709,7.114
23,672.559,129.273,95.878,141.880,106.502,32.002,26.758,116.450,24.747
24,484.747,129.657,73.347,143.042,96.170,26.261,23.503,151.345,31.368
25,771.768,118.182,149.144,147.477,121.846,35.664,27.553,21.181,4.039
26,679.117,121.689,187.262,153.360,112.053,33.450,25.850,32.282,13.239
27,843.350,119.850,34.946,152.571,116.397,34.876,30.789,115.167,8.815
28,753.784,123.855,124.750,159.918,118.721,32.053,29.942,129.032,18.431
29,883.423,122.490,65.486,163.166,138.394,41.428,27.151,161.404,15.301
30,946.301,119.304,162.145,171.309,131.798,39.218,30.722,64.195,8.856
31,701.488,120.370,203.559,170.915,111.434,31.133,28.689,81.066,12.664
32,729.712,129.204,96.758,169.236,116.714,35.384,26.257,39.027,33.236
33,1163.206,120.092,20.115,180.289,142.340,41.535,35.658,17.950,7.255
34,507.446,119.624,134.608,181.219,91.577,28.298,22.832,5.873,4.087
35,727.530,120.889,186.366,188.181,112.976,36.562,25.335,163.953,10.494
36,882.320,122.758,59.305,185.812,121.999,41.358,27.163,173.500,16.529
37,714.673,126.559,105.813,190.117,115.252,35.416,25.693,21.868,24.031
38,518.098,125.512,81.915,201.618,95.392,26.324,25.059,19.167,24.664
39,627.723,119.503,154.991,200.849,101.823,30.539,26.171,165.345,4.887
40,643.349,124.329,32.500,205.166,99.505,29.138,28.112,123.268,20.517
41,733.584,124.184,124.732,205.320,118.118,36.666,25.474,22.675,19.639
42,641.988,128.509,183.541,208.762,109.208,35.510,23.019,178.521,26.320
43,536.281,127.191,57.435,209.961,99.443,30.076,22.703,161.039,24.226
