 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,591.885,146.769,192.855,14.615,96.429,28.933,26.047,129.814,54.694
2,742.147,154.279,84.043,18.053,108.498,36.405,25.956,119.052,70.388
3,384.951,145.330,104.351,12.447,81.168,23.552,20.811,124.502,54.518
4,1066.156,138.455,151.430,20.587,136.217,43.589,31.142,64.598,38.062
5,788.215,151.187,49.329,22.075,117.286,38.591,26.005,88.538,70.249
6,609.599,155.625,28.934,19.050,100.922,35.239,22.026,83.867,56.819
7,442.926,162.851,127.048,25.690,102.063,35.162,16.039,119.595,81.132
8,728.246,161.581,110.190,38.340,115.603,37.747,24.565,91.588,79.094
9,955.815,152.499,71.874,45.282,132.877,44.562,27.310,94.189,64.800
10,1204.734,160.683,91.325,63.798,172.747,46.013,33.336,61.402,86.381
11,950.606,156.051,33.080,55.880,143.262,50.579,23.930,119.236,71.801
12,602.220,146.566,53.632,57.015,107.336,40.533,18.917,107.222,57.554
13,625.964,157.825,128.490,54.180,115.212,36.539,21.812,64.718,72.657
14,962.689,131.164,143.277,76.154,145.267,47.863,25.609,97.165,23.931
15,784.590,165.186,18.930,73.781,118.124,35.776,27.923,105.134,79.323
16,444.885,194.401,195.394,72.706,112.205,43.727,12.954,118.675,94.486
17,592.226,164.669,183.670,81.400,103.724,36.864,20.455,103.854,78.482
18,729.149,159.341,113.324,82.436,108.930,33.873,27.408,41.347,78.269
19,894.544,153.189,54.616,94.193,120.568,39.422,28.891,99.058,60.852
20,718.580,152.138,80.639,93.563,115.155,34.683,26.379,128.912,66.086
21,888.479,146.367,30.631,103.908,134.154,40.572,27.883,96.737,60.852
22,803.817,144.195,131.755,108.950,121.484,38.173,26.811,95.807,54.726
23,818.633,157.393,104.746,109.667,117.082,34.802,29.949,20.536,76.225
24,603.100,150.426,154.542,111.985,100.615,35.179,21.828,97.487,64.010
25,949.433,150.270,178.803,114.599,130.420,40.503,29.846,124.286,62.004
26,632.967,201.024,68.355,122.833,124.480,37.568,21.452,86.441,97.038
27,700.080,147.102,86.303,133.447,108.503,37.426,23.817,86.507,59.305
28,797.764,181.564,47.362,132.878,112.137,37.468,27.110,89.836,95.887
29,692.044,195.260,24.288,139.297,106.743,36.366,24.230,102.356,92.514
30,945.808,155.516,133.341,140.086,126.244,36.075,33.382,117.149,70.773
31,1111.590,150.797,106.443,149.014,146.863,47.399,29.860,84.065,70.736
32,620.990,193.572,158.290,145.347,106.600,39.198,20.171,93.546,96.386
33,628.463,158.286,177.419,144.572,106.119,33.610,23.808,74.485,74.930
34,705.418,179.247,198.669,154.545,112.882,34.044,26.383,102.693,90.652
35,1152.907,156.305,65.033,162.217,137.461,42.344,34.667,81.896,81.224
36,1234.355,147.324,42.754,179.389,165.888,61.682,25.479,110.731,63.271
37,718.627,217.172,13.641,171.244,110.269,36.369,25.158,77.321,97.292
38,1341.095,151.476,92.362,185.441,162.940,50.987,33.490,114.799,71.169
39,1056.642,163.267,138.841,172.117,136.409,38.200,35.219,137.519,85.137
40,926.405,183.760,187.450,178.909,128.636,41.126,28.681,127.337,91.736
41,1053.545,158.894,162.730,189.568,137.476,44.617,30.065,80.346,81.330
42,652.511,165.971,119.738,187.673,107.076,35.535,23.380,120.039,82.710
43,757.890,171.426,22.962,197.324,109.781,33.639,28.686,57.751,87.586
44,816.029,141.928,74.157,204.742,119.463,41.922,24.784,138.076,49.334
45,366.815,172.560,111.343,213.331,81.755,26.967,17.319,179.170,89.974
46,1166.655,132.003,163.087,67.395,166.838,59.866,24.812,103.424,24.989
47,991.571,163.510,176.131,34.973,140.345,46.152,27.355,103.955,71.321
48,552.176,146.309,203.750,102.185,95.647,30.718,22.887,164.355,56.284
49,710.626,159.258,207.400,127.668,108.541,34.001,26.611,103.951,80.275
50,706.333,177.371,138.868,209.761,116.347,37.088,24.248,166.538,93.852
