 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,628.005,135.191,135.675,19.193,108.273,36.919,21.658,107.669,28.176
2,586.208,142.376,154.554,19.268,109.740,36.781,20.293,103.200,38.766
3,343.447,152.210,84.819,15.319,75.049,22.315,19.597,38.290,66.431
4,584.507,145.429,200.536,22.713,97.201,33.512,22.207,110.152,44.294
5,907.612,136.115,176.301,29.725,124.767,38.983,29.644,92.766,29.377
6,805.788,134.105,120.968,33.740,124.294,48.163,21.302,109.801,25.793
7,576.975,178.625,58.652,34.773,124.033,38.839,18.915,102.898,79.404
8,985.424,158.552,79.087,45.503,148.136,55.083,22.778,113.202,58.281
9,985.154,144.919,100.752,39.090,149.729,47.714,26.289,109.708,46.961
10,757.597,143.929,34.903,36.899,112.848,34.822,27.701,66.985,42.355
11,573.749,131.549,147.043,47.530,95.615,29.064,25.135,42.674,22.211
12,314.061,143.870,14.943,45.168,70.582,23.069,17.334,98.049,40.796
13,793.001,155.048,202.598,50.956,132.682,38.969,25.910,150.640,60.817
14,923.789,137.419,162.718,65.980,125.051,41.374,28.429,65.601,31.949
15,691.845,141.935,51.118,61.926,116.131,34.574,25.478,89.013,40.905
16,868.947,149.022,188.901,72.054,119.456,39.971,27.680,108.814,50.830
17,883.517,151.690,133.667,77.394,143.461,46.223,24.337,83.397,51.513
18,695.693,142.079,29.402,69.725,104.121,33.730,26.261,91.336,34.133
19,656.077,149.405,112.863,71.174,102.969,31.424,26.583,78.374,55.624
20,768.929,144.069,70.631,80.714,120.067,42.155,23.225,90.874,41.148
21,956.014,157.927,91.609,89.075,147.655,41.498,29.333,69.845,73.133
22,507.235,146.368,55.556,95.961,111.009,34.756,18.582,106.249,49.014
23,808.673,127.420,148.732,103.402,124.465,39.116,26.322,99.387,17.163
24,764.072,149.904,33.288,96.165,123.021,38.490,25.275,151.965,50.744
25,650.787,146.928,116.010,103.896,101.794,31.799,26.058,1.729,54.442
26,682.777,155.823,20.228,111.712,113.166,36.075,24.098,143.670,59.296
27,592.976,147.184,85.930,117.004,100.175,30.252,24.957,170.846,61.949
28,573.914,161.823,59.952,121.729,95.573,27.678,26.401,146.344,66.672
29,694.684,134.732,136.014,130.117,112.191,34.009,26.007,105.618,30.114
30,686.062,152.208,110.497,127.304,114.362,33.046,26.434,18.134,55.284
31,695.376,146.358,37.675,133.736,122.685,33.888,26.126,81.771,51.425
32,494.084,140.156,157.617,134.621,92.970,30.560,20.586,104.964,41.265
33,519.247,178.587,72.025,142.824,115.537,34.278,19.287,81.380,79.936
34,804.098,141.592,182.590,140.879,119.643,35.681,28.693,146.071,40.848
35,590.959,155.027,16.700,141.539,96.252,33.158,22.692,117.926,56.424
36,595.018,146.114,89.373,148.193,95.680,33.128,22.869,88.310,53.647
37,689.440,174.675,52.361,155.024,106.389,36.259,24.210,80.821,80.131
38,438.163,144.706,110.449,150.326,97.530,24.574,22.702,162.928,50.831
39,825.472,150.557,136.634,157.891,118.938,35.388,29.700,140.732,52.419
40,520.526,171.914,160.136,165.137,100.815,36.515,18.150,95.371,76.918
41,541.114,140.715,178.402,165.570,104.970,28.787,23.933,75.659,42.010
42,535.213,178.643,32.705,167.270,95.042,31.310,21.765,110.850,69.659
43,562.265,153.012,198.005,175.889,97.184,29.354,24.388,101.973,55.483
44,921.021,155.617,70.035,177.122,120.308,39.277,29.857,62.516,71.990
45,581.281,145.112,109.271,170.238,102.866,33.529,22.074,165.234,51.494
46,1160.590,148.782,95.172,193.924,155.437,44.946,32.877,113.519,59.360
47,924.786,155.847,139.780,187.456,124.277,36.198,32.529,127.031,67.080
48,998.738,143.758,50.543,198.424,142.775,48.624,26.152,113.916,49.140
49,801.999,166.765,184.483,196.044,115.969,36.089,28.295,136.348,69.576
50,539.917,158.369,120.552,199.403,95.774,32.814,20.950,108.857,66.559
51,585.105,185.635,21.403,195.297,106.161,30.591,24.353,71.198,73.322
52,419.522,156.670,32.684,211.759,86.492,25.860,20.656,14.461,58.736
53,1026.588,132.062,172.473,103.943,161.013,49.148,26.595,101.680,24.991
54,477.872,152.872,190.912,110.375,89.059,31.505,19.312,100.836,52.212
55,344.949,180.970,202.198,106.159,116.608,36.710,11.964,109.005,78.742
