 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,742.886,155.415,48.047,18.168,110.454,33.848,27.945,79.534,76.741
2,628.697,154.260,85.033,13.571,100.052,31.629,25.308,148.101,71.530
3,831.138,163.433,108.867,26.897,127.460,46.652,22.684,95.672,80.549
4,441.061,165.739,126.396,18.433,101.073,31.239,17.977,114.837,86.244
5,988.192,156.106,72.564,38.207,133.178,43.577,28.873,95.883,71.461
6,1034.975,160.133,171.915,25.850,139.342,46.865,28.118,104.390,68.619
7,942.676,159.632,31.358,47.354,152.353,51.557,23.280,119.718,77.049
8,1227.387,160.568,90.967,58.120,170.390,47.875,32.643,51.895,87.549
9,1253.371,131.643,159.372,58.390,174.391,62.812,25.407,104.798,24.134
10,578.993,163.119,127.030,45.814,113.128,38.158,19.320,66.917,81.074
11,995.336,131.279,140.906,69.391,160.783,52.092,24.328,99.308,24.601
12,646.974,148.560,52.968,50.446,107.546,39.905,20.643,110.808,62.285
13,502.226,196.645,193.144,65.933,122.124,47.031,13.597,120.057,96.868
14,824.041,170.474,17.223,64.882,116.730,36.557,28.701,105.521,87.544
15,657.110,170.190,180.989,75.147,112.128,38.152,21.930,103.374,86.668
16,747.989,164.524,112.258,76.413,109.665,34.989,27.219,53.191,85.132
17,893.864,153.835,52.672,86.354,120.366,38.497,29.564,98.053,60.283
18,745.866,149.970,80.084,88.415,116.544,34.076,27.869,127.199,65.137
19,948.495,146.194,28.646,96.383,139.202,41.631,29.009,104.135,63.393
20,816.557,146.406,129.998,102.918,120.740,37.325,27.855,92.388,59.898
21,588.964,154.343,153.327,105.644,99.368,34.263,21.887,89.143,73.676
22,826.903,158.015,102.983,105.341,116.828,34.676,30.362,32.334,79.883
23,984.239,151.875,177.957,109.262,129.869,40.040,31.298,122.174,66.853
24,707.400,205.404,66.180,116.739,129.297,40.396,22.296,88.928,97.897
25,780.109,166.093,207.419,122.019,113.642,34.084,29.141,105.103,87.929
26,857.932,179.520,44.736,127.429,117.548,38.600,28.299,86.224,95.369
27,701.617,146.698,83.815,129.488,109.072,38.531,23.185,84.155,60.778
28,710.626,202.387,20.912,132.092,108.150,37.718,23.988,100.613,96.424
29,971.065,157.896,132.464,134.347,123.993,35.761,34.574,108.685,76.935
30,1178.750,152.034,105.068,144.843,149.431,48.641,30.855,87.990,72.846
31,649.848,199.753,157.766,139.761,110.668,42.328,19.548,94.926,98.012
32,651.936,165.249,176.602,140.328,109.363,34.646,23.959,81.774,85.373
33,735.601,186.175,198.265,149.658,115.170,35.904,26.086,101.123,94.903
34,1179.219,155.665,62.431,158.025,139.071,42.385,35.423,87.743,81.644
35,1281.349,147.935,39.382,174.536,168.684,63.193,25.817,108.758,65.968
36,652.112,226.474,12.234,165.152,108.544,36.786,22.571,80.356,98.861
37,1056.138,164.445,138.166,166.558,137.045,38.864,34.600,120.596,87.871
38,1421.956,148.320,91.820,181.575,170.478,53.594,33.781,117.449,69.228
39,968.144,187.226,187.899,175.482,135.450,42.566,28.960,127.138,94.300
40,1104.540,160.667,162.573,185.205,138.866,44.979,31.267,84.711,84.782
41,668.242,169.328,120.094,183.970,104.694,34.374,24.752,118.295,87.855
42,824.557,175.866,19.091,193.553,113.553,34.556,30.381,62.145,91.792
43,928.693,142.681,72.017,200.317,128.428,45.639,25.909,141.925,52.020
44,791.300,180.543,138.247,206.845,120.993,34.748,28.995,166.922,95.223
45,443.571,180.792,110.979,211.691,85.457,28.835,19.586,178.451,95.004
46,420.109,192.229,43.198,211.828,80.756,26.962,19.839,172.857,97.666
47,541.302,148.521,202.903,96.247,96.026,30.856,22.336,162.240,62.950
