 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,973.118,146.130,101.532,25.555,147.366,51.099,24.247,109.889,52.490
2,717.688,135.177,120.952,21.124,116.699,43.349,21.080,110.215,29.477
3,1024.863,157.080,79.986,30.518,140.694,54.162,24.093,113.104,60.627
4,644.534,132.760,144.660,32.911,101.690,32.413,25.318,68.856,24.767
5,949.152,138.663,158.663,53.775,129.134,44.611,27.090,71.239,34.381
6,734.733,145.131,28.707,54.038,107.576,35.891,26.065,94.328,40.483
7,912.938,154.847,131.170,67.236,151.898,50.261,23.127,83.484,58.584
8,858.718,144.136,71.227,66.315,135.848,44.029,24.832,89.270,42.611
9,668.489,150.276,112.003,59.131,106.761,31.916,26.668,84.233,59.812
10,1023.819,158.785,91.042,78.641,156.226,44.256,29.455,64.706,78.612
11,507.552,142.286,55.754,83.002,93.492,33.898,19.064,105.300,45.939
12,1042.061,131.680,169.125,93.063,157.313,51.570,25.728,98.785,25.067
13,801.330,150.044,33.221,83.560,128.281,43.513,23.448,141.891,54.653
14,826.575,128.723,146.325,94.310,128.743,40.951,25.700,99.870,19.225
15,894.802,167.374,192.746,98.831,122.052,37.496,30.384,95.672,67.172
16,672.254,148.063,113.563,95.614,103.832,31.852,26.872,3.617,57.137
17,649.567,146.990,83.715,108.219,108.078,31.623,26.154,148.166,61.686
18,784.613,156.521,58.853,114.673,112.166,34.971,28.567,110.662,60.606
19,726.580,136.544,134.152,121.795,114.710,35.795,25.844,105.618,35.103
20,756.013,146.962,34.882,123.389,128.852,36.062,26.692,92.447,54.474
21,715.342,152.493,108.311,120.124,113.707,32.899,27.685,23.826,58.233
22,595.170,159.556,13.777,129.509,98.492,34.569,21.921,117.455,63.568
23,839.620,142.993,180.978,131.997,120.251,35.391,30.206,154.971,45.016
24,527.201,185.150,72.024,138.456,121.881,34.412,19.506,79.693,87.528
25,632.181,145.806,89.391,142.543,100.269,35.248,22.836,87.793,54.359
26,688.361,177.505,50.330,147.750,104.223,34.512,25.396,81.722,87.334
27,1036.465,146.604,109.444,156.582,144.666,45.677,28.892,85.909,56.358
28,837.813,150.768,135.543,150.570,121.422,34.879,30.584,129.038,54.771
29,570.594,177.090,159.729,157.692,101.823,37.403,19.424,99.847,84.589
30,584.647,183.026,29.760,157.545,98.615,33.505,22.217,109.699,77.036
31,529.371,144.572,178.296,157.686,104.596,29.965,22.494,69.811,49.818
32,599.276,157.814,197.542,167.574,101.480,30.338,25.150,103.259,63.670
33,981.083,155.601,67.971,171.474,125.801,38.670,32.303,60.858,74.238
34,1223.398,149.865,94.493,189.874,154.964,47.182,33.014,115.886,63.437
35,974.315,157.695,140.038,180.754,129.520,37.185,33.361,142.033,72.995
36,1059.235,143.808,47.913,191.931,151.000,52.798,25.544,113.859,51.951
37,637.167,193.043,18.455,185.553,111.304,31.791,25.519,85.633,83.204
38,840.746,171.086,184.973,189.559,117.785,36.607,29.242,127.867,76.757
39,551.836,160.705,120.744,194.009,97.844,31.727,22.146,115.678,69.731
40,633.706,159.442,28.647,207.808,100.700,30.600,26.368,44.148,66.177
41,663.397,142.815,77.397,208.794,108.568,36.693,23.020,153.235,43.363
42,734.393,156.158,19.513,98.589,120.452,36.165,25.856,140.952,61.602
43,730.862,150.005,205.590,41.898,111.395,34.014,27.359,83.644,52.708
44,895.928,151.641,184.777,61.207,128.265,42.506,26.837,114.998,56.134
45,504.056,141.672,156.146,126.376,94.090,31.620,20.297,104.999,45.499
46,948.952,151.706,160.841,200.294,138.174,40.440,29.877,75.365,63.193
47,726.228,141.426,49.148,49.052,122.783,42.929,21.539,88.551,45.630
48,387.274,146.106,18.631,23.719,83.151,29.229,16.870,77.789,45.397
49,734.698,146.212,37.130,18.867,111.393,36.775,25.437,83.945,49.935
50,590.407,175.998,59.962,23.961,129.947,47.305,15.891,100.836,82.368
