 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,752.928,129.077,177.827,102.957,111.984,34.360,27.900,53.518,24.633
2,946.606,138.912,205.417,115.842,126.001,40.546,29.726,91.412,48.749
3,578.923,131.303,32.056,115.441,99.697,27.625,26.683,101.573,26.843
4,857.310,130.897,186.840,135.119,131.745,40.314,27.077,118.998,33.117
5,639.361,125.405,163.273,134.727,112.525,31.148,26.135,103.301,20.291
6,991.465,141.023,62.073,147.384,138.844,40.293,31.330,134.393,48.910
7,679.211,138.159,33.916,137.075,116.172,34.682,24.935,177.740,36.579
8,976.051,140.803,101.361,155.673,128.513,39.772,31.247,60.319,52.330
9,580.108,140.065,128.520,147.221,106.358,27.432,26.925,123.972,41.530
10,976.790,148.050,22.744,161.000,136.008,39.426,31.545,119.901,51.986
11,560.317,126.421,147.772,157.442,100.371,29.418,24.251,89.972,23.865
12,632.263,132.067,195.062,161.798,110.132,30.317,26.554,39.963,34.846
13,494.835,134.424,169.144,160.279,92.261,28.327,22.242,120.358,39.384
14,441.377,151.497,79.931,169.531,97.821,25.487,22.049,133.741,62.389
15,511.259,139.779,45.912,170.812,105.396,30.726,21.186,69.489,49.190
16,860.677,141.331,119.900,178.759,124.882,37.954,28.873,96.831,46.822
17,623.723,141.936,144.819,181.133,113.665,29.219,27.179,171.736,44.648
18,598.032,163.679,60.865,184.746,98.466,33.499,22.730,75.239,66.072
19,441.483,133.601,185.878,182.474,88.284,25.463,22.076,23.390,39.810
20,441.014,156.985,166.477,185.346,86.481,28.721,19.551,88.567,60.015
21,460.370,141.108,202.131,192.681,90.001,26.521,22.102,49.770,48.606
22,953.914,150.185,104.005,202.721,133.553,38.740,31.352,93.000,56.604
23,703.271,157.869,81.450,194.726,109.404,36.864,24.290,59.094,67.329
24,457.378,154.444,40.763,196.249,90.083,30.304,19.217,122.090,61.312
25,687.692,148.899,144.914,204.945,104.790,32.184,27.206,0.351,58.029
26,586.431,156.570,187.537,207.929,103.993,33.187,22.499,150.965,63.547
27,367.590,141.147,60.309,210.216,82.217,24.760,18.903,176.807,46.405
28,326.637,154.486,32.361,212.084,73.915,24.950,16.669,159.056,62.218
