 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,581.128,127.795,17.033,101.258,96.286,31.588,23.424,22.650,17.419
2,906.580,136.195,111.206,114.243,138.473,40.494,28.506,109.280,33.008
3,544.199,131.252,34.812,111.422,99.663,32.349,21.419,49.584,27.398
4,627.454,167.652,64.111,111.679,119.285,31.834,25.096,107.678,64.330
5,768.307,149.933,86.686,119.508,122.845,38.623,25.328,122.742,49.237
6,753.280,129.017,177.633,127.349,116.001,32.812,29.230,93.491,20.993
7,621.307,133.841,51.438,130.615,104.359,34.484,22.940,103.905,32.304
8,794.549,133.401,148.269,136.603,130.147,38.513,26.268,98.252,31.562
9,281.578,132.532,14.467,124.028,66.079,21.137,16.962,136.889,27.384
10,645.273,144.261,204.955,129.846,97.857,29.928,27.452,2.755,49.449
11,593.082,130.987,31.700,139.307,97.224,28.076,26.897,132.665,23.073
12,946.829,141.427,125.076,146.901,125.464,37.792,31.899,134.071,47.609
13,722.662,135.639,73.054,147.983,110.470,36.565,25.164,103.846,30.651
14,834.740,154.549,95.977,151.248,131.011,37.297,28.497,80.181,59.387
15,850.095,128.599,186.062,158.709,136.291,40.032,27.038,100.139,24.087
16,653.215,125.355,162.899,158.916,110.608,31.935,26.043,88.766,17.251
17,338.450,142.149,203.749,156.432,72.620,25.455,16.929,93.915,48.920
18,1062.391,139.768,61.198,172.195,139.704,40.729,33.212,129.638,43.162
19,705.335,138.596,33.044,161.540,115.141,35.057,25.617,4.307,33.877
20,1023.151,141.678,100.100,182.304,131.859,40.204,32.403,67.459,49.883
21,591.182,143.251,126.944,174.388,106.768,29.855,25.212,73.218,42.010
22,588.929,125.850,146.226,182.009,104.953,32.516,23.061,91.138,19.220
23,997.624,145.615,21.706,186.210,135.691,39.907,31.829,119.984,46.110
24,639.501,131.369,192.895,186.922,111.644,30.975,26.287,21.440,28.295
25,499.692,133.966,167.255,184.964,93.344,28.306,22.477,113.418,35.269
26,481.919,138.504,44.685,195.740,103.157,29.547,20.767,59.864,42.365
27,457.472,153.496,79.436,196.261,102.707,27.435,21.231,127.931,58.128
28,763.486,140.603,118.385,204.588,113.824,32.089,30.294,65.241,43.915
29,548.035,166.096,60.178,208.086,91.991,28.886,24.157,67.289,66.699
30,647.467,141.432,144.146,207.107,107.648,30.481,27.046,8.304,38.961
31,502.554,130.915,185.858,208.655,92.047,26.567,24.086,16.626,30.735
32,567.192,156.419,93.139,90.187,96.120,29.786,24.246,105.260,60.517
