 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,425.364,135.736,30.714,9.958,92.319,25.141,21.542,177.738,27.700
2,1072.948,139.725,51.944,22.749,131.378,40.305,33.894,36.301,35.550
3,649.649,156.717,82.899,24.734,104.686,30.407,27.203,103.004,64.324
4,543.472,133.764,21.160,40.811,92.002,30.594,22.618,43.438,24.637
5,971.394,158.844,80.157,61.484,140.742,50.576,24.454,110.826,55.625
6,649.344,174.175,59.821,55.067,133.333,42.424,19.488,98.359,73.019
7,986.585,143.941,101.593,54.639,150.523,48.004,26.168,114.688,42.206
8,690.191,141.625,36.253,56.092,111.754,35.118,25.023,57.159,38.792
9,296.664,139.488,14.549,64.159,67.318,21.631,17.463,112.613,33.991
10,805.436,136.569,165.008,81.259,115.955,36.996,27.719,66.726,29.335
11,621.752,137.809,50.040,81.650,103.665,37.041,21.372,93.182,33.547
12,852.524,147.716,192.495,85.229,117.150,33.956,31.967,96.774,43.982
13,662.975,140.223,29.598,86.879,103.526,32.392,26.059,90.998,33.872
14,643.818,146.775,113.735,86.125,100.993,28.995,28.272,95.202,51.696
15,776.742,140.848,71.271,96.771,116.338,41.184,24.014,98.267,34.330
16,886.497,158.342,93.929,102.094,137.265,38.720,29.151,93.680,69.433
17,759.767,166.524,210.425,108.565,142.985,41.947,23.062,81.561,66.330
18,1214.107,146.525,58.988,125.548,154.585,42.686,36.215,104.618,49.944
19,730.815,126.733,152.172,117.350,121.555,37.525,24.797,102.939,15.609
20,730.006,147.351,32.695,111.760,120.875,34.783,26.722,166.113,44.319
21,645.578,145.476,120.069,116.383,101.479,32.167,25.553,177.210,48.715
22,460.194,146.255,193.476,119.777,85.904,30.923,18.948,102.125,46.483
23,629.589,155.823,17.775,127.506,102.317,33.001,24.291,132.721,55.542
24,498.824,150.638,91.759,129.490,86.689,25.988,24.439,20.662,60.432
25,663.268,132.203,139.012,142.458,108.951,32.153,26.265,99.239,24.103
26,614.385,152.450,114.376,138.352,112.808,32.852,23.811,17.759,51.280
27,630.680,143.168,37.318,148.760,114.685,29.268,27.436,117.596,45.205
28,472.476,139.586,160.707,146.835,92.786,29.058,20.702,105.513,39.954
29,536.480,171.485,73.039,152.740,111.109,31.343,21.794,81.578,70.786
30,762.043,138.595,185.427,150.196,115.978,33.354,29.090,159.753,36.281
31,528.362,154.290,16.143,155.028,91.589,31.284,21.504,124.237,52.860
32,477.931,150.565,90.816,155.700,85.304,27.853,21.848,82.743,58.023
33,983.160,144.707,111.388,169.948,139.672,42.496,29.457,99.871,47.693
34,672.559,172.179,53.833,167.290,105.845,35.933,23.831,81.553,73.041
35,778.631,149.731,138.261,168.638,116.387,34.735,28.542,148.908,45.949
36,518.602,167.432,162.161,175.157,98.322,34.969,18.883,96.280,67.031
37,536.023,136.350,180.607,174.759,102.250,29.882,22.840,67.925,34.071
38,571.086,171.008,33.454,179.365,95.930,31.955,22.755,105.084,62.356
39,538.005,150.415,199.211,183.856,95.252,28.016,24.451,84.492,50.331
40,851.198,154.987,72.876,185.187,115.899,38.723,27.988,62.014,67.062
41,1066.508,148.482,96.743,198.487,144.984,42.900,31.653,103.680,55.852
42,870.179,152.735,141.063,196.577,120.791,34.875,31.769,132.499,59.643
43,759.802,143.414,52.337,203.590,115.965,36.520,26.490,129.518,46.339
44,707.353,164.973,186.669,204.516,110.947,32.508,27.705,135.322,62.053
45,498.413,156.959,121.873,207.512,91.930,31.056,20.434,111.559,62.986
46,560.599,179.463,24.004,205.440,96.186,27.415,26.036,147.273,69.888
47,924.951,146.824,136.714,89.945,174.323,47.820,24.627,87.718,41.938
48,962.431,131.371,174.600,115.929,151.936,46.508,26.348,104.212,24.689
