id,xc_(µm),yc_(µm),zc_(µm),area_(µm²),perimeter_(µm),euler_alpha_(radians),euler_beta_(radians),euler_gamma_(radians),ellipse_x0_(µm),ellipse_y0_(µm),ellipse_z0_(µm),ellipse_a_(µm),ellipse_b_(µm),ellipse_sigma_(radians),eccentricity,proj_direction_(radians),n_neighbors,curvature_mean_(1/µm),curvature_gauss_(1/µm²),curvature_k1_(1/µm),curvature_k2_(1/µm),uncorrected_area_(µm²),uncorrected_perimeter_(µm)
1,52.2287734375,376.1798734375,18.9310039187333,649.565857669955,98.8072411725906,-1.7516348291954,0.640228672948724,0.529172279933072,52.7223524095529,376.441751777321,18.9310039187333,16.2899836167517,12.7739002079699,2.28634474467296,0.620562833385601,1.12514720288364,3,0.00103799674924037,-5.32898288761633e-06,0.00356908745070682,-0.00149309395222607,520.386250615,90.0071635111365
2,53.2376364864865,310.68677972973,23.8314094218818,821.736612191256,111.965602231912,1.58449518121036,2.472176212593,-2.97548494848618,53.6621731684748,310.142507861648,23.8314094218818,19.198082452963,13.735320380405,2.97423521502043,0.698661148325077,-1.5561174513019,4,0.000888368102354484,-4.60017560801541e-06,0.00320987052391177,-0.0014331343192028,644.042389375,102.140163511136
3,62.567675,350.009475,30.0405827303007,1145.35585726356,134.743697633461,-1.66741924084873,0.718884391314041,0.549435603686094,61.7379678800679,351.036063996522,30.0405827303007,23.626247785025,15.3327658647847,2.15518867258978,0.760812559338443,1.1361642570095,6,0.000509638120637655,-4.36522649101946e-06,0.00266020955749497,-0.00164093331621966,847.191760195,121.136624772046
4,63.7301789473684,281.134381578947,30.6346422483779,795.465362825967,114.717447710408,1.69421950763504,2.43734811312647,2.51451250855515,62.9162992612983,280.141708523918,30.6346422483779,20.2431263491234,12.6605871074171,1.13876586479352,0.780283107173878,1.28983084947025,6,0.000578240558491466,-3.86050837091673e-06,0.0026263788630015,-0.00146989774601857,605.767870235,102.556502250227
5,66.4355731707317,241.994164634146,27.2929115838093,927.839638610381,118.805511683778,1.78277992918207,2.45865281721516,3.03358083730685,66.5762228799181,241.42333841683,27.2929115838093,19.9708040583857,15.0453453801551,0.175913567330693,0.657600269991449,-1.41151777136789,5,0.000758401757206381,-4.05682726636628e-06,0.00291061003980823,-0.00139380652539547,719.119330765001,107.826040989318
6,70.288297260274,209.402283561644,23.7918612641973,802.114742012248,109.380149466454,1.87896291645348,2.48941567422537,-2.35544782661375,69.9790361348671,208.98237403463,23.7918612641973,17.5449202440124,14.6637588582773,2.9293856294356,0.549058793870801,1.40430027329918,4,0.000894522421399998,-4.6410032626777e-06,0.00322715475956755,-0.00143810991676755,637.41795337,98.4140369350001
7,79.486443697479,326.928273109244,45.5294326153046,1851.71532036022,179.695737659715,1.54855070552792,2.43779537133872,2.52312657985436,79.6368090074119,326.837038011234,45.5294326153046,28.5431297129242,21.2659641279433,1.09720879067683,0.66701232333275,1.1717643487016,7,-0.000164239246535191,-2.58366140887718e-06,0.00145150700179084,-0.00177998549486122,1408.79672373,160.720920812314
8,73.2071360465116,392.756496511628,32.7442509283105,945.893986898786,129.607736228931,1.31916446902988,2.41583882049148,2.92487939689839,73.0342108320598,392.788519683955,32.7442509283105,21.9823032193784,13.8497311059273,0.344167947573085,0.776562652570951,1.22360081138283,5,0.000338864066651424,-4.54430195454206e-06,0.00249736604955753,-0.00181963791625469,699.982071195,115.694632880682
9,78.89759,434.07462,26.1018052801457,1483.97445460554,161.574519303989,-1.97310036626965,0.69477444653627,-0.16559402933795,79.3048334806028,433.581672353464,26.1018052801457,27.4675242898222,17.6155881860545,0.430464696558309,0.767270007056059,1.37392176572677,3,0.000642452250909382,-5.41703509809913e-06,0.00305694598517287,-0.00177204148335411,1123.945975515,146.824094141591
10,85.3013757894737,269.097168421053,46.9871066707311,1373.80633303284,149.167767585122,-1.39781016978406,0.690697614823263,1.22249786850995,84.973705120651,268.330623839294,46.9871066707311,23.899640273593,18.6211620793981,0.780973187179453,0.626850139946715,0.712815209912102,6,-0.00013630649938778,-2.31147368599784e-06,0.00139014466189226,-0.00166275766066782,1058.43766391,130.132290087273
