PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 6, filenames: A:[6]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[7]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.572813034,0.2830345631,1
47,65,-6.231609821,-5.688350201,1
47,97,NaN,NaN,2
47,129,1.176799297,-1.032776833,1
47,161,2.035607576,-1.157435179,1
47,193,-0.1559177935,-2.446067333,1
47,225,-6.810979843,-1.174249887,1
47,257,NaN,NaN,2
47,289,-7.393652916,1.092002511,1
47,321,-1.140428782,-1.06078434,1
47,353,NaN,NaN,2
47,385,0.530403316,-0.8712564707,1
47,417,2.285703421,-0.4531884193,1
47,449,1.924857616,0.7970558405,1
47,481,1.244283676,2.85358429,1
47,513,3.555985928,0.8787127733,1
47,545,3.565629959,0.8751320839,1
47,577,1.157227635,0.009050548077,1
47,609,1.958829403,-1.284923911,1
47,641,2.233777285,0.1575214863,1
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,NaN,NaN,2
47,769,5.920797348,2.116862297,1
47,801,7.735627174,3.324254274,1
47,833,7.369526863,3.31156683,1
47,865,4.653880119,4.364462376,1
47,897,3.820201397,1.57032156,1
47,929,2.658426762,2.851616383,1
47,961,1.527453661,5.021948338,1
47,993,NaN,NaN,2
47,1025,2.859970331,4.850712299,1
47,1057,4.152307987,1.391523361,1
47,1089,4.319666862,2.449193716,1
47,1121,4.151741982,3.755409956,1
47,1153,4.410661221,5.277170658,1
47,1185,5.791447639,2.900389194,1
47,1217,6.796938419,6.680486679,1
47,1249,7.185747147,5.243721962,1
47,1281,7.960289001,2.6585567,1
47,1313,9.033901215,2.265363932,1
47,1345,8.132105827,3.985645294,1
47,1377,4.865868568,0.2677813768,1
47,1409,2.485872269,-0.5294193029,1
47,1441,0.7700977325,1.102718353,1
47,1473,6.275220871,3.352629662,1
47,1505,NaN,NaN,2
47,1537,NaN,NaN,2
47,1569,NaN,NaN,2
47,1601,2.52675581,0.578994751,1
47,1633,4.062533855,-0.5836720467,1
47,1665,7.408194542,-0.6668775082,1
47,1697,6.741303921,0.8147115707,1
47,1729,7.500337601,-1.128768444,1
47,1761,9.630153656,-0.8116413355,1
47,1793,NaN,NaN,2
47,1825,4.15443325,-1.878374815,1
47,1857,5.399740696,-0.136523962,1
47,1889,6.244229317,-0.7144650817,1
47,1921,6.519150734,-1.381649613,1
47,1953,7.027127266,-0.8870178461,1
47,1985,NaN,NaN,2
47,2017,-0.9526376724,-0.05827564001,1
79,33,NaN,NaN,2
79,65,NaN,NaN,2
79,97,NaN,NaN,2
79,129,-0.283883214,-1.600470066,1
