PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 47, filenames: A:[47]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[48]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,1.19222188,-2.045798779,1
47,97,0.3665878773,2.545314789,1
47,129,NaN,NaN,2
47,161,NaN,NaN,2
47,193,NaN,NaN,2
47,225,NaN,NaN,2
47,257,-1.454302788,-2.314870358,1
47,289,-3.601556301,-0.9090394974,1
47,321,-2.714010239,-2.075150013,1
47,353,-0.182410419,6.172698975,1
47,385,NaN,NaN,2
47,417,NaN,NaN,2
47,449,NaN,NaN,2
47,481,-1.487009764,14.30328655,1
47,513,1.139475822,0.6518630981,1
47,545,3.256756306,-2.181996822,1
47,577,1.077411532,-1.802291393,1
47,609,NaN,NaN,2
47,641,-3.153928041,0.6373100281,1
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,-0.1524376869,-1.194194078,1
47,769,-0.8260817528,-0.6498329639,1
47,801,-2.630171061,-0.3354357481,1
47,833,-6.197897911,0.01960521936,1
47,865,-4.972270966,0.8936136365,1
47,897,-2.954353094,2.067833424,1
47,929,-3.665352821,-0.522503078,1
47,961,NaN,NaN,2
47,993,-4.016007423,-0.1583275795,1
47,1025,-0.405983448,-2.377821922,1
47,1057,0.493858099,-1.918429613,1
47,1089,-1.802982807,-1.425897598,1
47,1121,-3.008608818,-0.2114855349,1
47,1153,-1.186242342,0.4711019099,1
47,1185,9.005990982,-1.555000663,1
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,NaN,NaN,2
47,1313,-0.6171224117,-1.483729601,1
47,1345,-2.822684288,-1.061059237,1
47,1377,-3.415187836,-0.5188885331,1
47,1409,-1.336012006,0.03221097589,1
47,1441,0.3423481584,-0.2746011019,1
47,1473,1.025232673,-0.5439161658,1
47,1505,2.003396034,1.552730322,1
47,1537,2.015976906,3.470103741,1
47,1569,NaN,NaN,2
47,1601,0.6036601067,2.509096622,1
47,1633,2.22269392,2.795896292,1
47,1665,0.6616737843,2.653232574,1
47,1697,-1.713662148,0.8194801807,1
47,1729,-0.3757519126,0.6300225258,1
47,1761,0.684823513,4.740852833,1
47,1793,NaN,NaN,2
47,1825,-2.379672289,0.4526796341,1
47,1857,NaN,NaN,2
47,1889,NaN,NaN,2
47,1921,11.58305168,6.075912952,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,NaN,NaN,2
79,65,1.262806654,-1.441967487,1
79,97,0.6445518732,0.1456130743,1
79,129,-0.8263223171,0.8986628056,1
79,161,-5.476666451,-0.2336580753,1
79,193,NaN,NaN,2
79,225,NaN,NaN,2
79,257,-1.708384395,-0.6105154753,1
79,289,-0.5000957847,-2.547848225,1
79,321,NaN,NaN,2
79,353,2.700996399,0.4863882661,1
79,385,NaN,NaN,2
79,417,NaN,NaN,2
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,-2.751939297,-1.365769625,1
79,545,-2.030454397,-1.947514772,1
79,577,-1.868628144,-1.285639524,1
79,609,-1.597535372,-0.7361593246,1
79,641,-2.492244482,-0.02266520262,1
79,673,-1.96427393,0.8281567097,1
79,705,-1.884839654,0.9193707705,1
79,737,-1.091801405,0.1787863374,1
79,769,-1.35390687,0.1405537128,1
79,801,-2.785920382,0.2855380476,1
79,833,-4.280879974,-0.4256214499,1
79,865,-4.115074158,-0.2297758162,1
79,897,-3.574195147,0.4091010094,1
79,929,-4.024516106,-0.09635949135,1
79,961,-4.547882557,-0.2769595981,1
79,993,-4.588905334,1.225735664,1
79,1025,-1.973048449,-2.305345297,1
79,1057,-1.319586635,-2.204875708,1
79,1089,-1.623803616,-0.04344153404,1
79,1121,NaN,NaN,2
79,1153,-4.869668961,0.694791317,1
79,1185,-5.827710629,1.487569451,1
79,1217,NaN,NaN,2
79,1249,-0.3931727409,6.416224003,1
79,1281,-0.9254264235,-1.476419091,1
79,1313,-0.2014393806,-0.858460784,1
79,1345,2.02057147,-0.7496946454,1
79,1377,NaN,NaN,2
79,1409,-0.2050574422,-1.019281983,1
79,1441,0.5755874515,-0.3013266623,1
79,1473,-0.6609677076,-0.01312530041,1
79,1505,-0.2436180115,1.790810823,1
79,1537,0.643761158,2.683569193,1
79,1569,3.517738819,5.497685909,1
79,1601,5.405015945,4.490219116,1
79,1633,4.247667313,4.407165527,1
79,1665,1.566824913,4.47597599,1
79,1697,0.207801342,3.806911945,1
79,1729,0.691501379,3.36643815,1
79,1761,NaN,NaN,2
79,1793,NaN,NaN,2
79,1825,NaN,NaN,2
79,1857,0.4852549434,1.675582409,1
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,0.06475681067,8.260703087,1
79,1985,3.471856594,-1.589474678,1
79,2017,NaN,NaN,2
111,33,NaN,NaN,2
111,65,0.7612566352,-0.7186571956,1
111,97,0.4188172817,-1.360327244,1
111,129,-0.02478864789,-1.071570277,1
111,161,-1.738179922,-0.2523034215,1
111,193,-3.280875683,0.3197910786,1
111,225,-0.6176603436,0.4268829226,1
111,257,-1.219838381,-0.02064222097,1
111,289,0.1718511581,-1.465545297,1
111,321,0.6846635342,-4.364936829,1
111,353,1.227084756,-3.819317102,1
111,385,0.06833833456,-3.889073372,1
111,417,NaN,NaN,2
111,449,NaN,NaN,2
111,481,NaN,NaN,2
111,513,-4.252559662,-0.5844305754,1
111,545,-2.326138735,-0.6549112201,1
111,577,-1.673257947,-0.4412870407,1
111,609,-1.041820049,-0.2557267547,1
111,641,-1.144183517,0.8113279343,1
111,673,-0.7433034182,1.220599651,1
111,705,-0.7017558813,2.096487522,1
111,737,-1.366072178,0.8959503174,1
111,769,-2.048940897,0.3319743872,1
111,801,-3.397047281,-0.1443957686,1
111,833,-4.58459425,-0.5478714705,1
111,865,-5.177142143,-0.7341068983,1
111,897,NaN,NaN,2
111,929,NaN,NaN,2
111,961,NaN,NaN,2
111,993,-4.058092117,2.158064127,1
111,1025,-5.327894211,-1.407191753,1
111,1057,-4.959552765,-1.579194188,1
111,1089,-3.2771492,1.098821163,1
111,1121,-3.335735798,-0.6396611333,1
111,1153,-3.907228708,-0.5134470463,1
111,1185,-6.160936832,0.8123885989,1
111,1217,-6.194305897,0.59370929,1
111,1249,NaN,NaN,2
111,1281,-2.157544374,-0.5741356611,1
111,1313,-0.9310387969,-0.236371249,1
111,1345,NaN,NaN,2
111,1377,NaN,NaN,2
111,1409,-0.5997884274,0.4466784,1
