PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 60, filenames: A:[60]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[61]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.002866745,-0.03408253193,1
47,65,0.4736709595,1.051606417,1
47,97,-0.8180849552,1.831211567,1
47,129,NaN,NaN,2
47,161,NaN,NaN,2
47,193,-0.9154171944,0.02154523134,1
47,225,-1.834687829,0.630440712,1
47,257,-0.6959786415,1.755851746,1
47,289,-0.7428219914,1.311134338,1
47,321,0.2872254848,0.3041089773,1
47,353,2.129637718,0.5187115073,1
47,385,2.937419891,0.5339719057,1
47,417,1.93433094,-1.958606839,1
47,449,-0.6258451939,-5.190562725,1
47,481,-0.5974450111,-0.7158917189,1
47,513,-0.8819286823,-0.421085149,1
47,545,2.235250473,-2.656098127,1
47,577,4.092873573,-2.23495388,1
47,609,3.841525316,-2.251480103,1
47,641,NaN,NaN,2
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,1.153355479,8.673308372,1
47,769,NaN,NaN,2
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,NaN,NaN,2
47,929,NaN,NaN,2
47,961,NaN,NaN,2
47,993,16.55937576,-1.142628074,1
47,1025,NaN,NaN,2
47,1057,13.22131062,6.307013512,1
47,1089,NaN,NaN,2
47,1121,-4.737495422,7.110052586,1
47,1153,-2.057982206,6.701496601,1
47,1185,NaN,NaN,2
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,-2.243585825,7.354551792,1
47,1313,-1.637919426,4.80251646,1
47,1345,-0.2013893127,2.181729317,1
47,1377,2.70519805,-1.233015537,1
47,1409,1.822393417,-0.617102623,1
47,1441,0.8396711349,-0.8029506207,1
47,1473,-0.0678858757,-1.0625844,1
