PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 14, filenames: A:[14]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[15]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.201768875,3.078348875,1
47,65,-2.802914619,0.9581031203,1
47,97,NaN,NaN,2
47,129,NaN,NaN,2
47,161,NaN,NaN,2
47,193,-2.417823315,7.929660797,1
47,225,NaN,NaN,2
47,257,NaN,NaN,2
47,289,-2.064457893,3.635367393,1
47,321,NaN,NaN,2
47,353,-3.04478693,6.52768755,1
47,385,-3.053910255,4.736831665,1
47,417,NaN,NaN,2
47,449,-0.7768564224,5.370202541,1
47,481,-1.386033177,4.070509911,1
47,513,0.4363072515,4.065875053,1
47,545,0.9297425747,1.242900252,1
47,577,0.4483132064,-1.103114128,1
47,609,0.3018891215,0.8285520077,1
47,641,-0.3655859232,-0.4154748917,1
47,673,-2.5459373,0.34638834,1
47,705,-4.910309792,1.943640709,1
47,737,NaN,NaN,2
47,769,NaN,NaN,2
47,801,-5.958132744,2.592247009,1
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,NaN,NaN,2
47,929,NaN,NaN,2
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,-2.498856544,2.379748583,1
47,1153,NaN,NaN,2
47,1185,-5.551979542,-0.8977446556,1
47,1217,NaN,NaN,2
47,1249,1.297004461,3.098587275,1
47,1281,-1.419002533,1.924918175,1
47,1313,-1.535932064,2.729698181,1
47,1345,-2.478468895,4.516609192,1
47,1377,-2.334893227,4.693443298,1
47,1409,-3.054157734,4.461037636,1
47,1441,-2.176710129,1.438347816,1
47,1473,-0.006416082382,1.850324154,1
47,1505,-0.2853803635,1.307537079,1
47,1537,-4.356210232,0.9287234545,1
47,1569,NaN,NaN,2
47,1601,-3.185364485,4.529588699,1
47,1633,-3.400158882,0.2050879002,1
47,1665,NaN,NaN,2
47,1697,-4.28456974,1.996358395,1
47,1729,-6.188364983,7.729091167,1
47,1761,-6.287652969,4.963889122,1
47,1793,NaN,NaN,2
47,1825,-0.842912674,2.431977749,1
47,1857,-1.32176733,1.913111448,1
47,1889,-3.225777626,3.551138401,1
47,1921,-5.50385046,5.351477623,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,12.00142097,-12.93714046,1
79,33,-0.9760892391,0.1440016031,1
79,65,NaN,NaN,2
79,97,NaN,NaN,2
79,129,-2.703818798,2.450967073,1
79,161,-1.715013504,2.843263626,1
79,193,-0.01599955559,5.362739086,1
79,225,-1.592730761,4.071096897,1
79,257,-2.52690053,1.857225895,1
79,289,-2.382000923,3.092836142,1
79,321,-2.727490425,4.148051262,1
79,353,-2.499233723,3.509981632,1
79,385,-0.9123413563,4.641524792,1
79,417,0.7279703617,4.808704853,1
79,449,-0.8264812231,6.014966965,1
79,481,-0.9479863048,6.160610199,1
79,513,0.3636031449,5.33741188,1
79,545,0.4572300911,3.077017069,1
79,577,0.435993582,1.644047022,1
79,609,-0.1338071227,1.680736661,1
79,641,NaN,NaN,2
79,673,-2.575789452,-0.75334692,1
79,705,-3.286307812,1.612197399,1
79,737,NaN,NaN,2
79,769,-7.474565983,4.06907177,1
79,801,-7.542162418,4.28123188,1
79,833,NaN,NaN,2
79,865,NaN,NaN,2
79,897,NaN,NaN,2
79,929,-10.73972034,9.328953743,1
79,961,NaN,NaN,2
79,993,NaN,NaN,2
79,1025,NaN,NaN,2
79,1057,NaN,NaN,2
79,1089,-9.554665565,-2.909002304,1
79,1121,NaN,NaN,2
79,1153,NaN,NaN,2
79,1185,NaN,NaN,2
79,1217,NaN,NaN,2
79,1249,3.136489391,3.67804265,1
79,1281,2.198613167,2.191855669,1
79,1313,NaN,NaN,2
79,1345,-2.385197401,4.143820763,1
79,1377,-2.685062408,3.348378658,1
79,1409,-1.996453762,2.906248569,1
79,1441,-3.065787792,1.032512665,1
79,1473,-2.605518103,1.365383863,1
79,1505,-2.572057247,1.033146024,1
79,1537,-2.247764826,1.058379412,1
79,1569,-1.914882183,2.425730467,1
79,1601,-2.280780315,3.160968781,1
79,1633,-3.479470253,2.053468227,1
79,1665,-3.406272888,2.18769455,1
79,1697,-2.880897045,3.240050554,1
79,1729,-2.061658859,4.955462456,1
79,1761,-0.9917802811,5.444041252,1
79,1793,0.4033839703,4.47226572,1
79,1825,-0.5085716248,5.424619675,1
79,1857,-1.022479057,3.806670427,1
79,1889,NaN,NaN,2
79,1921,-4.39000988,9.377498627,1
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,-0.7503006458,-3.354172707,1
111,33,2.788470507,-0.3786139488,1
111,65,-1.304396033,5.969895363,1
111,97,NaN,NaN,2
111,129,-4.827809811,4.120145321,1
111,161,-2.029083252,3.828227997,1
111,193,-1.255286336,3.2280159,1
111,225,-0.8835892677,3.642703295,1
111,257,NaN,NaN,2
111,289,-1.677228451,1.51889205,1
111,321,NaN,NaN,2
111,353,-0.5561320782,1.45474267,1
111,385,-0.1719847918,2.664255142,1
111,417,-0.002270489931,4.984753132,1
111,449,NaN,NaN,2
111,481,NaN,NaN,2
111,513,NaN,NaN,2
