PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 53, filenames: A:[53]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[54]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.511196375,-0.3404603004,1
47,65,0.5814208984,-0.5786688328,1
47,97,0.3720700741,-0.1590310335,1
47,129,-1.335443258,0.8733391762,1
47,161,-2.37018013,-0.2341801524,1
47,193,-1.488916397,-2.584989548,1
47,225,NaN,NaN,2
47,257,-1.555263281,-2.025293112,1
47,289,-2.260689735,-1.78551352,1
47,321,-3.451704502,-1.562435031,1
47,353,-4.912364483,-0.7111513615,1
47,385,-6.662408829,4.11311245,1
47,417,NaN,NaN,2
47,449,NaN,NaN,2
47,481,NaN,NaN,2
47,513,-0.939324379,-0.296118021,1
47,545,-0.7799317837,0.8428320885,1
47,577,-1.561709881,2.545816898,1
47,609,-2.127697468,2.76446104,1
47,641,-1.392417908,0.9867926836,1
47,673,-1.610488653,0.08755576611,1
47,705,-0.7098083496,0.5105587244,1
47,737,1.287817001,0.2064738274,1
47,769,1.126477838,-0.8682594299,1
47,801,1.82185626,-0.9631543159,1
47,833,-3.701862812,0.3908473253,1
47,865,-3.582867384,0.898218751,1
47,897,-3.367720604,0.9893895388,1
47,929,-5.97251606,0.9494590759,1
47,961,-5.840573311,0.6800572276,1
47,993,NaN,NaN,2
47,1025,-3.445535183,2.689865589,1
47,1057,-0.3542861938,2.4314785,1
47,1089,-1.587760925,-0.8927311897,1
47,1121,-0.5345975161,-2.660808563,1
47,1153,10.85503197,-1.462340117,1
47,1185,9.308052063,1.481523395,1
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,-3.664084435,0.738538146,1
47,1313,-4.13117218,-0.591408968,1
47,1345,-5.465475559,0.02228868008,1
47,1377,-4.719882965,2.462819815,1
47,1409,-3.41836524,4.568431854,1
47,1441,-1.911378384,3.5914886,1
47,1473,-2.213967562,0.1029613018,1
47,1505,-0.5767521262,1.658423185,1
47,1537,0.6271109581,3.590512753,1
47,1569,0.8179847002,4.062710762,1
47,1601,1.379438162,6.510280132,1
47,1633,2.624691248,5.865433693,1
47,1665,NaN,NaN,2
47,1697,5.412086487,5.071107864,1
47,1729,2.282869816,1.367426515,1
47,1761,1.866842747,2.921779156,1
47,1793,2.678184032,5.5975914,1
47,1825,4.546291828,4.933962345,1
47,1857,3.78612709,1.065708876,1
47,1889,2.167404652,1.631026745,1
47,1921,-0.7206331491,3.059169769,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,NaN,NaN,2
79,65,0.3060402274,-0.3106272221,1
79,97,NaN,NaN,2
79,129,-3.556574821,2.841492176,1
79,161,-2.288592339,1.051008582,1
79,193,-1.045324802,-1.793623328,1
79,225,-1.589762449,-0.8268185854,1
79,257,-1.656730294,-0.4367509782,1
79,289,-1.88147068,-0.6303696036,1
79,321,-2.377423525,-0.9774274826,1
79,353,-2.087356567,-0.2798146307,1
79,385,-2.034945726,1.990136862,1
