PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 25, filenames: A:[25]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[26]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-10.53454113,0.4490726888,1
47,65,NaN,NaN,2
47,97,NaN,NaN,2
47,129,NaN,NaN,2
47,161,3.89555788,2.223350286,1
47,193,3.24429965,1.302289009,1
47,225,1.477995515,0.3389554024,1
47,257,0.272936821,-0.03390967846,1
47,289,0.2081315517,-1.572421789,1
47,321,-0.8438785076,-2.561136007,1
47,353,0.3312429786,-1.194054008,1
47,385,2.105352402,0.9143705368,1
47,417,1.165145159,2.824990749,1
47,449,-0.5611418486,2.072100878,1
47,481,-0.2438055277,1.679535151,1
47,513,0.09314656258,0.9356193542,1
47,545,0.03123146296,0.256613493,1
47,577,1.194918156,-0.8013318777,1
47,609,3.269101143,-3.019833088,1
47,641,3.60884428,-0.792427063,1
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,-1.281597137,2.346244812,1
47,769,-3.281337261,-0.2223010063,1
47,801,-3.570385456,-1.820752263,1
47,833,-4.280161858,-0.05033755302,1
47,865,NaN,NaN,2
47,897,NaN,NaN,2
47,929,NaN,NaN,2
47,961,-16.06894112,7.536226273,1
47,993,NaN,NaN,2
47,1025,-3.266608238,1.46706605,1
47,1057,-4.318359375,-0.6659312248,1
47,1089,-3.810833216,0.1822499037,1
47,1121,-4.706203938,4.096780777,1
47,1153,-1.087381363,3.683573246,1
47,1185,NaN,NaN,2
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,NaN,NaN,2
47,1313,18.01636124,-0.08616840839,1
47,1345,NaN,NaN,2
47,1377,-0.807590723,1.480968952,1
47,1409,-1.596015692,2.631206274,1
47,1441,-1.838671327,3.566649914,1
47,1473,-2.542814493,6.027729511,1
47,1505,NaN,NaN,2
47,1537,NaN,NaN,2
47,1569,NaN,NaN,2
47,1601,-3.24755764,3.313734055,1
47,1633,-1.541468859,3.196187973,1
47,1665,NaN,NaN,2
47,1697,NaN,NaN,2
47,1729,0.4201850891,7.498391628,1
47,1761,-1.199528575,3.891657829,1
47,1793,-0.8364405632,4.993038177,1
47,1825,1.251105189,4.968475342,1
47,1857,-0.7961924076,2.079753876,1
47,1889,-0.9890840054,1.082169056,1
47,1921,-2.736060858,-0.04986149073,1
47,1953,-3.992990971,-1.7739048,1
47,1985,0.2026159763,1.838256836,1
47,2017,NaN,NaN,2
79,33,0.02297592163,0.2297110558,1
79,65,NaN,NaN,2
79,97,NaN,NaN,2
79,129,NaN,NaN,2
79,161,3.085300207,0.01202324033,1
79,193,3.276586294,0.06413218379,1
79,225,1.598600984,0.894144237,1
79,257,1.419411898,1.631015778,1
79,289,1.158409357,0.5311594605,1
79,321,0.720770061,-0.5017697215,1
79,353,0.8204445243,-0.00341565907,1
79,385,1.224943399,0.9330127835,1
79,417,1.863236427,2.313375711,1
79,449,0.8114539981,0.02308869362,1
79,481,1.475513577,0.5628833771,1
79,513,NaN,NaN,2
79,545,1.710129023,2.647338152,1
79,577,1.607854605,1.590032578,1
79,609,1.447718859,-0.7269618511,1
79,641,1.310014367,-1.051104307,1
79,673,-1.086632848,0.2911096215,1
79,705,NaN,NaN,2
79,737,0.5061321259,1.024861336,1
79,769,-1.166127443,-1.470714569,1
79,801,-0.4392337799,-0.7151989937,1
79,833,NaN,NaN,2
79,865,NaN,NaN,2
79,897,NaN,NaN,2
79,929,NaN,NaN,2
79,961,NaN,NaN,2
79,993,NaN,NaN,2
79,1025,0.4670438766,-1.026145935,1
79,1057,-2.975525856,-0.6771917343,1
79,1089,-3.42481184,-0.2166616023,1
79,1121,NaN,NaN,2
79,1153,NaN,NaN,2
79,1185,NaN,NaN,2
79,1217,NaN,NaN,2
79,1249,NaN,NaN,2
79,1281,NaN,NaN,2
79,1313,NaN,NaN,2
79,1345,18.62867165,3.108871937,1
79,1377,NaN,NaN,2
79,1409,-1.23745501,3.206743479,1
79,1441,-1.310480118,3.519073725,1
79,1473,-1.077075243,3.337070704,1
79,1505,NaN,NaN,2
79,1537,NaN,NaN,2
79,1569,-5.431090355,3.688700438,1
79,1601,-4.699176311,3.645090103,1
79,1633,-0.9513528347,2.884619713,1
79,1665,-1.17587018,3.657522917,1
79,1697,-0.7129176259,4.759770393,1
79,1729,0.1267404556,6.765151978,1
79,1761,NaN,NaN,2
79,1793,-0.4452305436,4.688022137,1
79,1825,0.3436205387,3.818006039,1
79,1857,0.222548008,0.2739534378,1
79,1889,-0.4122285247,0.3805105686,1
79,1921,-0.9107577801,0.8434517384,1
79,1953,-2.073494911,-1.115780115,1
79,1985,NaN,NaN,2
79,2017,NaN,NaN,2
111,33,2.361324787,0.3310894668,1
111,65,3.11109376,0.4742839932,1
111,97,3.442561626,-0.2060434818,1
111,129,-0.739844799,-2.710973024,1
111,161,-0.2123987675,-1.237362862,1
111,193,1.09150815,-0.059684515,1
111,225,1.412947536,0.8317167163,1
111,257,1.958252549,1.797933459,1
111,289,2.473945379,2.929552078,1
111,321,2.186956167,1.506683946,1
111,353,0.8312007189,0.8895419836,1
111,385,NaN,NaN,2
111,417,1.157329202,1.228617311,1
111,449,1.907301784,0.05015337467,1
111,481,2.610862494,-0.7304567099,1
111,513,2.034074783,-0.7314837575,1
111,545,1.514902115,1.875418901,1
111,577,1.467440367,0.8468655944,1
111,609,0.7643613219,0.321790278,1
111,641,-0.01151958108,0.3815219104,1
111,673,-0.1722061634,-0.3169333935,1
111,705,-0.507786274,-1.312966108,1
111,737,-0.6791203618,-1.655850053,1
111,769,-0.4025892019,-1.994944215,1
111,801,-0.1203576922,-1.361515045,1
111,833,-0.360119164,-1.293260932,1
111,865,NaN,NaN,2
111,897,NaN,NaN,2
111,929,-7.205964088,3.085214376,1
111,961,NaN,NaN,2
111,993,NaN,NaN,2
111,1025,NaN,NaN,2
111,1057,-2.011650801,-0.7510164976,1
111,1089,NaN,NaN,2
111,1121,-0.5859780312,-0.394461453,1
111,1153,NaN,NaN,2
111,1185,NaN,NaN,2
111,1217,-0.8491404057,3.722799778,1
111,1249,NaN,NaN,2
111,1281,NaN,NaN,2
111,1313,NaN,NaN,2
111,1345,NaN,NaN,2
111,1377,NaN,NaN,2
111,1409,-1.238663435,2.981351137,1
111,1441,-0.7962909937,4.377551079,1
111,1473,-1.124768376,2.299647093,1
111,1505,-0.8690214157,2.250858307,1
111,1537,-1.59102571,2.4547472,1
111,1569,-3.241051674,3.229689837,1
111,1601,-2.993488073,3.392899513,1
111,1633,NaN,NaN,2
111,1665,-2.604814291,2.038881302,1
111,1697,-3.779377222,2.497340918,1
111,1729,-3.470373154,3.367050648,1
111,1761,-2.691861868,5.331419468,1
111,1793,-1.145784855,5.018339634,1
111,1825,-1.018018007,3.936496973,1
111,1857,-0.3491829634,0.5967366695,1
111,1889,-0.2973102927,1.861170769,1
111,1921,-0.1939868629,3.256155968,1
111,1953,0.2851552069,1.096443415,1
111,1985,0.3033510447,-0.02860432863,1
111,2017,-0.6303848028,-1.964051127,1
143,33,3.859426022,0.5781543851,1
143,65,2.03874898,-0.004493951797,1
143,97,0.7519168854,-0.2769142985,1
143,129,-0.3209186792,-1.044974089,1
143,161,-0.1603078246,-0.6650242805,1
143,193,2.169490337,0.2933080196,1
143,225,2.856052637,0.593147397,1
143,257,1.68883884,1.392864227,1
143,289,3.092260361,4.156134605,1
143,321,1.784465313,1.307849884,1
143,353,1.567602992,-0.8226778507,1
143,385,NaN,NaN,2
143,417,NaN,NaN,2
143,449,NaN,NaN,2
143,481,2.351326942,1.035139561,1
143,513,NaN,NaN,2
143,545,NaN,NaN,2
143,577,3.834055424,-0.4333876371,1
143,609,1.176370621,0.9291437268,1
143,641,0.5701719522,1.133901596,1
143,673,-0.220669806,-0.09167647362,1
143,705,-0.1829938293,-0.5321608186,1
143,737,-0.3134145737,-0.6030654311,1
143,769,-0.3597551584,-0.1860808134,1
143,801,-0.8277717829,-1.621572137,1
143,833,-1.763705969,-1.817414761,1
143,865,NaN,NaN,2
143,897,-4.514420033,4.628899097,1
143,929,-8.810956001,5.03861618,1
143,961,-8.250174522,3.284240723,1
143,993,NaN,NaN,2
143,1025,NaN,NaN,2
143,1057,-2.194205284,-0.6058309674,1
143,1089,-5.05639267,-3.353013515,1
143,1121,-3.285852909,-0.7278499007,1
143,1153,-2.065551043,4.215298653,1
143,1185,0.9748171568,3.111383915,1
143,1217,0.07282364368,4.554411888,1
143,1249,-1.463142395,4.354786396,1
143,1281,NaN,NaN,2
143,1313,NaN,NaN,2
143,1345,NaN,NaN,2
143,1377,-0.9669141769,2.130249977,1
143,1409,-0.8692414761,1.846020222,1
143,1441,-0.8416209221,2.217356205,1
143,1473,NaN,NaN,2
143,1505,-0.222848773,1.223723412,1
143,1537,-1.660270333,2.803225756,1
143,1569,NaN,NaN,2
143,1601,NaN,NaN,2
143,1633,NaN,NaN,2
143,1665,NaN,NaN,2
143,1697,-3.312662601,2.701586723,1
143,1729,-5.528613091,1.428799391,1
