PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 32, filenames: A:[32]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[33]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,NaN,NaN,2
47,97,1.112302065,-5.321534634,1
47,129,NaN,NaN,2
47,161,0.5166761875,-4.088316441,1
47,193,2.04075861,-2.239569187,1
47,225,NaN,NaN,2
47,257,NaN,NaN,2
47,289,5.450510502,-0.6862001419,1
47,321,5.025785923,-2.158572912,1
47,353,4.914621353,-3.354467154,1
47,385,4.526793003,-1.890972614,1
47,417,2.149452209,-1.603718996,1
47,449,-2.309489489,-1.200998664,1
47,481,-2.606577873,-0.1675903201,1
47,513,1.019241571,0.8356034756,1
47,545,1.512451649,1.245790482,1
47,577,1.694577456,1.318434238,1
47,609,1.863038063,0.6604090929,1
47,641,NaN,NaN,2
47,673,NaN,NaN,2
47,705,3.17386651,1.255825877,1
47,737,3.546774149,3.963114977,1
47,769,1.55736804,2.558236122,1
47,801,1.843729258,-1.081137419,1
47,833,4.331537247,-0.617161274,1
47,865,NaN,NaN,2
47,897,NaN,NaN,2
47,929,8.954680443,2.53195715,1
47,961,9.009723663,-2.61403513,1
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,NaN,NaN,2
47,1153,NaN,NaN,2
47,1185,0.9313640594,-2.204174042,1
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,NaN,NaN,2
47,1313,NaN,NaN,2
47,1345,3.616471767,-1.233888388,1
47,1377,4.120452881,1.750379562,1
47,1409,2.428824902,-1.110689163,1
47,1441,NaN,NaN,2
47,1473,NaN,NaN,2
47,1505,NaN,NaN,2
47,1537,6.438746929,-2.343895912,1
47,1569,NaN,NaN,2
47,1601,5.588877678,0.9059886932,1
47,1633,3.933202267,1.194241762,1
47,1665,2.596492767,1.76376915,1
47,1697,5.546934128,2.706809998,1
47,1729,6.145537376,-0.7365715504,1
47,1761,4.727506638,-0.8160738349,1
47,1793,2.863093615,0.7473828793,1
47,1825,2.207343578,0.551623106,1
47,1857,0.5724093914,-0.9851436019,1
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,3.30665803,2.393203259,1
79,65,3.049230337,-1.852030396,1
79,97,3.390388012,-1.956565619,1
79,129,2.55534482,-6.365267277,1
79,161,NaN,NaN,2
79,193,2.185126543,-0.8128180504,1
79,225,NaN,NaN,2
79,257,NaN,NaN,2
79,289,NaN,NaN,2
79,321,4.44769001,-2.520835638,1
79,353,4.342712402,-3.142119646,1
79,385,3.462247133,-1.890650988,1
79,417,0.9863369465,-1.310473919,1
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,1.098001242,2.781536341,1
79,545,1.737844825,1.843780518,1
79,577,1.801109791,1.247599602,1
79,609,2.293729067,0.7006764412,1
79,641,2.487048149,-0.7603185177,1
79,673,3.404886484,-1.635822654,1
79,705,3.68258214,0.7027658224,1
79,737,0.8757152557,1.175865889,1
79,769,0.5581998825,2.079273939,1
79,801,2.284104109,1.604289055,1
79,833,3.182241917,1.128566146,1
79,865,NaN,NaN,2
79,897,NaN,NaN,2
79,929,NaN,NaN,2
79,961,6.654042721,0.04178082943,1
79,993,NaN,NaN,2
79,1025,6.110777855,-3.401381254,1
79,1057,4.815583706,-2.755598545,1
79,1089,2.30961442,-2.740330935,1
79,1121,NaN,NaN,2
79,1153,0.6102075577,-1.948557615,1
79,1185,0.735414505,-1.233067513,1
79,1217,NaN,NaN,2
79,1249,NaN,NaN,2
79,1281,NaN,NaN,2
79,1313,NaN,NaN,2
79,1345,NaN,NaN,2
79,1377,2.922793627,-2.798654079,1
79,1409,1.578305244,-2.022425652,1
79,1441,0.8047032356,-1.102042913,1
79,1473,5.737315178,-2.043191433,1
79,1505,NaN,NaN,2
79,1537,NaN,NaN,2
79,1569,2.048867464,0.8023827076,1
79,1601,5.033082008,1.025767326,1
79,1633,5.778664112,0.7680743933,1
79,1665,4.777903557,0.09150862694,1
79,1697,5.574928761,2.214294195,1
79,1729,5.950288296,0.3953339159,1
79,1761,6.900846481,-0.08785915375,1
79,1793,3.761256218,-1.348080873,1
79,1825,2.744706869,-2.496973515,1
79,1857,2.6801157,-3.326126099,1
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,0.8418540955,-0.4262949228,1
111,33,4.252006054,0.1592518091,1
111,65,2.53426981,0.1115911752,1
111,97,3.426894665,-0.7828252912,1
111,129,4.355134487,1.943890214,1
111,161,2.078173161,0.1842653751,1
111,193,2.808490992,-2.206142902,1
111,225,3.614629745,-2.57417655,1
111,257,3.605489492,-5.115565777,1
111,289,1.34476757,-2.36865592,1
111,321,1.401072025,-0.3032391071,1
111,353,NaN,NaN,2
111,385,1.16822958,-1.95623672,1
111,417,1.965023279,-1.612951159,1
111,449,2.256566525,-0.8295277357,1
111,481,NaN,NaN,2
111,513,2.049199104,2.47024107,1
111,545,2.202335358,1.221684694,1
111,577,1.753035784,-0.06740528345,1
111,609,2.407409191,0.06704223156,1
111,641,3.194363356,-0.2596097589,1
111,673,3.156120777,-0.539257884,1
111,705,3.546083689,0.4393251836,1
111,737,0.9294257164,0.1546353102,1
111,769,2.216344357,1.433306932,1
111,801,NaN,NaN,2
111,833,NaN,NaN,2
111,865,4.757237434,1.099460363,1
111,897,3.610661983,0.3300817609,1
111,929,3.133789301,0.3588773608,1
111,961,3.738001108,2.603652716,1
111,993,4.774704933,-0.4370318353,1
111,1025,5.64981842,-2.807659388,1
111,1057,4.25042057,-3.571906567,1
111,1089,3.649189472,-4.513083935,1
111,1121,NaN,NaN,2
111,1153,NaN,NaN,2
111,1185,0.9951093197,-0.9290034771,1
111,1217,2.185916662,-1.653196692,1
111,1249,2.496945858,-2.454535007,1
111,1281,NaN,NaN,2
111,1313,NaN,NaN,2
111,1345,NaN,NaN,2
111,1377,NaN,NaN,2
111,1409,1.823844433,-1.416145563,1
111,1441,2.978382349,-1.714838266,1
111,1473,3.723243713,-2.034841061,1
111,1505,3.173604965,-2.343666315,1
111,1537,NaN,NaN,2
111,1569,3.468050241,-0.9351509809,1
111,1601,4.15964222,0.3553652763,1
111,1633,5.259750843,1.722996235,1
111,1665,NaN,NaN,2
111,1697,NaN,NaN,2
111,1729,8.531065941,0.7622352839,1
