PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 38, filenames: A:[38]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[39]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3782901764,-0.4315328598,1
47,65,2.642538786,-2.575424194,1
47,97,2.075933218,-0.1381316185,1
47,129,NaN,NaN,2
47,161,NaN,NaN,2
47,193,1.619966865,-3.538712502,1
47,225,NaN,NaN,2
47,257,NaN,NaN,2
47,289,-1.778012037,-3.423583984,1
47,321,-1.430436134,-5.656031132,1
47,353,-1.501975894,-6.855662346,1
47,385,-3.821282387,-5.082294464,1
47,417,-1.38643384,-5.703001022,1
47,449,0.1135027409,-3.989125729,1
47,481,NaN,NaN,2
47,513,-1.160609603,-3.240465641,1
47,545,0.1433720589,-1.208984375,1
47,577,0.4742526412,-0.9547764063,1
47,609,NaN,NaN,2
47,641,-9.29753685,3.745261431,1
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,NaN,NaN,2
47,769,2.324011326,-3.677932739,1
47,801,1.464104891,-4.415182114,1
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,NaN,NaN,2
47,929,0.4237452149,-5.79060936,1
47,961,-0.5683085918,-6.327531815,1
47,993,-2.871787071,-3.967640877,1
47,1025,-1.803887844,-3.972777367,1
47,1057,0.4949121475,-3.053630829,1
47,1089,0.09391236305,-5.173283577,1
47,1121,NaN,NaN,2
47,1153,NaN,NaN,2
47,1185,NaN,NaN,2
47,1217,12.00651741,10.05714321,1
47,1249,14.85127831,12.47767735,1
47,1281,NaN,NaN,2
47,1313,-1.182224989,-3.025974751,1
47,1345,2.369465351,-5.312252522,1
47,1377,2.939029217,-1.174581051,1
47,1409,0.8352118731,1.095443368,1
47,1441,-0.3830333352,0.1600444317,1
47,1473,NaN,NaN,2
47,1505,-1.471197963,-2.269843578,1
47,1537,-0.3829829693,-2.012901306,1
47,1569,1.25967741,-2.064466953,1
47,1601,3.2223773,-3.004549742,1
47,1633,2.257693529,0.4639774561,1
47,1665,1.465892315,1.014910102,1
47,1697,0.017570436,1.097403407,1
47,1729,-0.5704362988,1.234665394,1
47,1761,-0.394241333,0.1673571467,1
47,1793,NaN,NaN,2
47,1825,-0.562494278,-7.801489353,1
47,1857,NaN,NaN,2
47,1889,NaN,NaN,2
47,1921,2.847521305,2.12397933,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,NaN,NaN,2
79,65,NaN,NaN,2
79,97,2.273178577,-2.777288914,1
79,129,3.184084415,-2.250983715,1
79,161,3.060555458,-2.291341066,1
79,193,1.0987643,-0.7374486923,1
79,225,NaN,NaN,2
79,257,-0.3426524103,-3.564241409,1
79,289,0.01315507293,-2.785691023,1
79,321,-0.8610296249,-3.921755314,1
79,353,-1.12086761,-4.285662174,1
79,385,-1.222749352,-0.634221077,1
79,417,NaN,NaN,2
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,NaN,NaN,2
79,545,0.07506459951,-1.635261536,1
79,577,-0.3084100187,-3.917365789,1
79,609,0.4751255512,-1.850488067,1
79,641,NaN,NaN,2
79,673,NaN,NaN,2
79,705,NaN,NaN,2
79,737,NaN,NaN,2
79,769,0.6822150946,-6.031729698,1
79,801,0.8992456794,-6.609858036,1
79,833,1.709470272,-8.62727356,1
79,865,NaN,NaN,2
79,897,NaN,NaN,2
79,929,NaN,NaN,2
79,961,2.15337801,-4.577830315,1
79,993,2.214296341,-4.596703529,1
79,1025,1.110487461,-5.45952034,1
79,1057,1.425804377,-6.499080658,1
79,1089,0.4744565487,-5.945989132,1
79,1121,NaN,NaN,2
79,1153,NaN,NaN,2
79,1185,NaN,NaN,2
79,1217,NaN,NaN,2
79,1249,NaN,NaN,2
79,1281,-1.281065106,-2.634680986,1
79,1313,-0.6063757539,-2.454238176,1
79,1345,0.1907535195,-1.969461918,1
79,1377,0.6740996838,-0.7083889246,1
79,1409,0.331202805,0.4335919917,1
79,1441,-0.4413355887,-0.1131117791,1
79,1473,-1.435174227,-0.8715260625,1
79,1505,0.04934251308,-0.5484544039,1
79,1537,2.507202148,-0.1990565062,1
79,1569,3.679025412,-1.468369126,1
79,1601,4.076375961,-1.406174183,1
79,1633,2.978055954,-0.1134801507,1
79,1665,0.8802018166,0.2390625179,1
79,1697,-0.4853640199,0.1463083923,1
79,1729,-2.670549631,-0.2379384786,1
79,1761,NaN,NaN,2
79,1793,NaN,NaN,2
79,1825,NaN,NaN,2
79,1857,NaN,NaN,2
79,1889,NaN,NaN,2
79,1921,0.7116446495,-0.7072435617,1
79,1953,NaN,NaN,2
79,1985,3.047932625,1.036799908,1
79,2017,0.6591052413,-4.73131752,1
