PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 69, filenames: A:[69]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[70]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,-0.2814298868,0.02229338884,1
47,97,-1.121157408,0.378262043,1
47,129,-0.7558802366,-0.0517655611,1
47,161,NaN,NaN,2
47,193,NaN,NaN,2
47,225,-0.9691798687,8.632142067,1
47,257,NaN,NaN,2
47,289,-3.195518017,-3.178875446,1
47,321,-2.72474885,-3.107496977,1
47,353,-1.812581301,-3.77885294,1
47,385,-2.25817728,-3.311046124,1
47,417,-2.963278294,-3.664244652,1
47,449,-4.866747856,-0.5735698938,1
47,481,-5.896224976,0.3286124468,1
47,513,-5.82670927,-0.2786027193,1
47,545,NaN,NaN,2
47,577,NaN,NaN,2
47,609,-3.472102165,-0.8388733864,1
47,641,-4.026825428,-0.9149582386,1
47,673,-2.59489727,0.07569551468,1
47,705,-2.231208086,2.210735321,1
47,737,0.7666683197,1.338404417,1
47,769,1.202805281,-0.58733356,1
47,801,-0.3382912278,-0.2917222977,1
47,833,NaN,NaN,2
47,865,-0.08598947525,0.547185421,1
47,897,2.770335674,0.257183075,1
47,929,NaN,NaN,2
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,-4.304505825,-3.026251316,1
47,1057,-3.185350418,-3.209507465,1
47,1089,-3.398155928,-0.439157486,1
47,1121,-5.153323174,0.1160366535,1
47,1153,-5.593025684,-5.620341778,1
47,1185,NaN,NaN,2
47,1217,NaN,NaN,2
47,1249,-4.01830101,-5.994781494,1
47,1281,-3.434805632,-4.711279869,1
47,1313,-2.459646225,-0.8347526193,1
47,1345,-2.828841686,-0.2536735535,1
47,1377,-2.694989204,-2.945737839,1
47,1409,-2.334699154,-0.8461412787,1
47,1441,-2.785293579,-0.5976756811,1
47,1473,-1.763718843,0.3765116334,1
47,1505,NaN,NaN,2
47,1537,4.075092316,1.031855822,1
47,1569,2.372173309,3.488836288,1
47,1601,-2.085922003,1.28001833,1
47,1633,-1.753996372,3.195258141,1
47,1665,-2.15721035,2.069982052,1
47,1697,-4.445549965,-0.2552216053,1
47,1729,-5.977005005,-3.330112934,1
47,1761,-4.961427689,-2.731782436,1
47,1793,-2.919541836,-1.498241544,1
47,1825,-2.27417326,-0.8523243666,1
47,1857,-2.78367424,-0.6133639812,1
47,1889,NaN,NaN,2
47,1921,-4.413981438,3.303862095,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,NaN,NaN,2
79,65,-2.361611128,0.01730114222,1
79,97,NaN,NaN,2
79,129,NaN,NaN,2
79,161,NaN,NaN,2
79,193,-6.509923935,11.11007404,1
79,225,NaN,NaN,2
79,257,-2.504881859,-1.063235998,1
79,289,-2.217383385,-2.112097263,1
79,321,-0.5039333105,-3.562357664,1
79,353,-0.4846963882,-5.535675049,1
79,385,-1.533543825,-4.614057064,1
79,417,NaN,NaN,2
79,449,-2.141489506,-3.1305089,1
79,481,-3.014692068,-1.310393333,1
79,513,-3.661973476,-1.562621236,1
79,545,NaN,NaN,2
79,577,NaN,NaN,2
79,609,-2.136969566,-0.764996767,1
79,641,-2.38998127,-1.086788893,1
79,673,-1.340801597,-0.7223588228,1
79,705,-0.07862633467,-0.2816725969,1
79,737,0.2501688004,0.2322543263,1
79,769,-1.726625204,-0.4221572876,1
79,801,NaN,NaN,2
79,833,1.736871243,-2.334814072,1
79,865,0.5540792942,-0.08190870285,1
79,897,0.08438903093,0.4977545738,1
79,929,-0.9658280611,-2.407472134,1
79,961,-1.222704768,-2.631876707,1
79,993,NaN,NaN,2
79,1025,NaN,NaN,2
79,1057,-1.857917309,-1.769408464,1
79,1089,-2.302211523,-1.40163219,1
79,1121,-3.246105671,-1.220537186,1
79,1153,NaN,NaN,2
79,1185,NaN,NaN,2
79,1217,NaN,NaN,2
79,1249,NaN,NaN,2
79,1281,NaN,NaN,2
79,1313,-1.667718887,-0.9614063501,1
79,1345,-2.600943327,-1.685110927,1
79,1377,-1.880160093,-1.126164794,1
79,1409,-1.692069173,-1.408187032,1
79,1441,-2.032359362,-0.7820830345,1
79,1473,-0.932315588,0.5507780313,1
79,1505,1.677667618,1.084545732,1
79,1537,2.191048145,0.9795777202,1
79,1569,1.944999099,0.7007166147,1
79,1601,-1.065880418,-1.973717809,1
79,1633,-1.655400991,-0.2362631559,1
79,1665,-1.677748203,0.8107195497,1
79,1697,-2.156894684,-1.722056746,1
79,1729,NaN,NaN,2
79,1761,-4.931910038,-2.780408859,1
79,1793,-5.311998844,0.9493754506,1
79,1825,-2.356457233,0.09704881907,1
79,1857,-2.580094576,0.8580758572,1
79,1889,-1.723858833,0.2814239264,1
79,1921,-2.744184256,1.959438801,1
79,1953,-3.315315962,1.704443812,1
79,1985,-2.428828716,0.3572009802,1
79,2017,NaN,NaN,2
111,33,-2.813392162,1.544079542,1
111,65,-2.287020206,0.02912300825,1
111,97,-2.42579174,-1.220949292,1
111,129,-2.254928112,-1.674361467,1
111,161,-2.265482426,-1.470846772,1
111,193,-7.241132736,9.547569275,1
111,225,NaN,NaN,2
111,257,-3.058719397,-1.453996897,1
111,289,-2.634206057,-1.772489548,1
111,321,-2.104554892,-4.009867668,1
111,353,-1.585649133,-6.095897198,1
111,385,-1.295701265,-4.512934208,1
111,417,-3.584830523,-3.48911047,1
111,449,NaN,NaN,2
111,481,NaN,NaN,2
111,513,NaN,NaN,2
111,545,NaN,NaN,2
111,577,NaN,NaN,2
111,609,NaN,NaN,2
111,641,-2.997366667,-1.778025389,1
111,673,-1.266765952,-0.9873584509,1
111,705,-0.2065070868,-0.7619981766,1
111,737,-0.3226668537,-0.9538562298,1
111,769,0.5625981092,-0.5912439823,1
111,801,1.50201869,-1.151046872,1
111,833,2.116942406,-1.462729931,1
111,865,1.752118468,-0.2024154663,1
111,897,NaN,NaN,2
111,929,-1.420088053,-2.638664007,1
111,961,-1.606243134,-4.351430416,1
111,993,-1.743038297,-2.30493021,1
111,1025,-1.800544977,-2.448961258,1
111,1057,-1.697639823,-1.824649811,1
111,1089,-1.447802663,-2.046649456,1
111,1121,-0.7220554352,-2.449669123,1
111,1153,-0.31585145,-4.01761055,1
111,1185,-0.7145107388,-3.679739475,1
111,1217,-1.511970162,-3.461081743,1
111,1249,-1.192074656,-2.836351871,1
111,1281,-0.3720316887,-2.340888262,1
111,1313,-0.1461668015,0.1523318887,1
111,1345,-1.21955514,-0.5885189176,1
