PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 22, filenames: A:[22]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[23]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.778588295,-0.4571634531,1
47,65,-0.4264969826,0.9303730726,1
47,97,NaN,NaN,2
47,129,NaN,NaN,2
47,161,-1.895396352,2.042399883,1
47,193,-1.3778162,1.788156867,1
47,225,-1.051979303,1.332173705,1
47,257,-3.408761978,0.02840253711,1
47,289,-3.558380604,2.074319363,1
47,321,0.3524327278,4.747349739,1
47,353,0.5549714565,5.995318413,1
47,385,-0.429551363,5.378032684,1
47,417,-0.6757314205,1.144069672,1
47,449,0.288528502,-1.191436291,1
47,481,-0.6385727525,-1.234827161,1
47,513,-1.452521086,-0.6414633393,1
47,545,-1.55069375,-0.8224552274,1
47,577,0.6567351818,-1.165708065,1
47,609,2.103074312,0.03727915883,1
47,641,NaN,NaN,2
47,673,NaN,NaN,2
47,705,-0.372399807,1.902457476,1
47,737,0.1429921389,3.681218624,1
47,769,1.051291227,4.882811546,1
47,801,-2.34788084,3.737481594,1
47,833,-4.410047531,4.464062214,1
47,865,-0.08931684494,5.772450924,1
47,897,0.8851470947,3.255586147,1
47,929,-2.025483847,4.145385265,1
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,-5.429667473,0.4730274677,1
47,1057,-1.787986994,0.2534637451,1
47,1089,-3.190283775,-0.1096260548,1
47,1121,NaN,NaN,2
47,1153,NaN,NaN,2
47,1185,NaN,NaN,2
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,-1.322579503,3.728807926,1
47,1313,-0.2391310334,6.613474846,1
47,1345,-0.7810721397,7.223956585,1
47,1377,-1.447795033,6.266697884,1
47,1409,-0.3333240747,0.9408771992,1
47,1441,-1.395431995,-1.054686546,1
47,1473,0.2010316849,2.7002666,1
47,1505,-1.260325193,2.828101158,1
47,1537,-6.999487877,5.011568069,1
47,1569,-7.236737251,3.533728123,1
47,1601,-5.968101025,0.9160494804,1
47,1633,-5.420855999,1.854888916,1
47,1665,-4.990167618,3.321744442,1
47,1697,-4.486214638,2.250839472,1
47,1729,-4.3274436,1.935442328,1
47,1761,-6.929450989,3.747832775,1
47,1793,-7.31794548,0.9963568449,1
47,1825,-6.277920723,0.2582599521,1
47,1857,-5.631070137,0.2740821838,1
47,1889,-3.626292229,3.262208939,1
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,-0.3318934441,0.1721412092,1
47,2017,-0.8720548153,-2.654409885,1
79,33,1.201209545,0.774704814,1
79,65,NaN,NaN,2
79,97,NaN,NaN,2
79,129,NaN,NaN,2
79,161,-2.371403456,0.2904210687,1
79,193,-1.128909111,0.8243153095,1
79,225,-1.887937307,0.07505375147,1
79,257,-2.820322514,-0.8487210274,1
79,289,-1.397469878,0.3927550316,1
79,321,-0.4757321477,2.258769989,1
79,353,-0.4063591361,2.514970541,1
79,385,-0.7324258089,2.371187687,1
79,417,-0.7223019004,0.6930477619,1
79,449,-0.2670060396,-0.7412347198,1
79,481,-1.412761569,-1.187830091,1
79,513,-2.083102226,-0.552513361,1
79,545,-1.412109613,-0.7769286633,1
79,577,-0.008330345154,0.5141066313,1
79,609,0.8776019812,0.3289647102,1
79,641,0.7130306959,1.222808003,1
79,673,-1.523494124,1.795918941,1
79,705,-0.6244647503,2.74209094,1
79,737,-0.5589899421,2.498874187,1
79,769,-0.650316,2.102917194,1
79,801,-0.9900084734,3.240313053,1
79,833,-2.255090952,3.568847179,1
79,865,NaN,NaN,2
79,897,NaN,NaN,2
79,929,NaN,NaN,2
79,961,NaN,NaN,2
79,993,NaN,NaN,2
79,1025,NaN,NaN,2
79,1057,-3.89104867,0.9076933861,1
79,1089,-1.13573885,1.101612091,1
79,1121,-1.069034696,1.422020793,1
