PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 58, filenames: A:[58]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[59]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.368032932,-0.3414869308,1
47,65,1.877260566,-0.4386848509,1
47,97,NaN,NaN,2
47,129,-1.327278614,4.366512775,1
47,161,-1.267094374,2.944518328,1
47,193,-0.03841884434,1.874933004,1
47,225,0.7101811171,2.585035324,1
47,257,1.061487556,2.562615395,1
47,289,0.6861335039,2.144299507,1
47,321,-0.7689219713,2.84143734,1
47,353,NaN,NaN,2
47,385,-1.2825315,4.302655697,1
47,417,-1.823932648,3.548378468,1
47,449,NaN,NaN,2
47,481,NaN,NaN,2
47,513,1.709826946,0.5297653675,1
47,545,0.4697575569,2.604654312,1
47,577,2.068218946,1.533775568,1
47,609,3.796136379,1.253239393,1
47,641,5.228469849,1.812124014,1
47,673,NaN,NaN,2
47,705,-0.3510932922,5.094287872,1
47,737,-0.4790713787,6.108883858,1
47,769,1.982951045,8.17738533,1
47,801,3.686333418,7.421874523,1
47,833,NaN,NaN,2
47,865,4.765166283,-12.601511,1
47,897,NaN,NaN,2
47,929,NaN,NaN,2
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,-3.772314072,7.302857399,1
47,1057,-1.00812459,5.689155579,1
47,1089,-2.488486052,5.132496357,1
47,1121,NaN,NaN,2
47,1153,NaN,NaN,2
47,1185,NaN,NaN,2
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,-1.19309628,2.902566195,1
47,1313,0.09600645304,1.368455648,1
47,1345,0.5860260725,2.397989988,1
47,1377,0.7147980928,2.308867931,1
47,1409,0.7974889874,1.114845991,1
47,1441,0.5997685194,1.556855202,1
47,1473,0.2420592904,2.609412909,1
47,1505,-3.196148396,0.2685632706,1
47,1537,-3.44007349,1.212535381,1
47,1569,-0.797927022,0.4278931022,1
47,1601,NaN,NaN,2
47,1633,1.245583057,-1.950686216,1
47,1665,3.819432259,-2.238306046,1
47,1697,4.29758215,0.3289638758,1
47,1729,5.137835503,0.04477024078,1
47,1761,NaN,NaN,2
47,1793,5.433939934,3.352861404,1
47,1825,4.990271568,1.7145648,1
47,1857,1.594327927,1.794094086,1
47,1889,1.361427307,0.06501814723,1
47,1921,-0.2551841736,2.564328432,1
47,1953,NaN,NaN,2
47,1985,0.7970190048,5.558335304,1
47,2017,NaN,NaN,2
79,33,0.8362230062,0.52090168,1
79,65,0.8390265703,0.1716909111,1
79,97,0.5316366553,1.266049027,1
79,129,-0.3008679152,3.844535828,1
79,161,-0.6428825259,2.558741093,1
79,193,-0.235691458,1.885122299,1
79,225,0.2976745367,2.032484055,1
79,257,1.675805211,2.002026558,1
79,289,0.5355269909,1.609421492,1
79,321,-0.1336915195,2.050323486,1
79,353,-0.4610680938,3.818230152,1
79,385,-0.8746715188,3.411488533,1
79,417,NaN,NaN,2
79,449,-0.4792995453,0.6991103888,1
79,481,0.2490766048,-0.4117088616,1
79,513,0.7591896653,0.3739761114,1
79,545,0.9459694624,1.011266232,1
79,577,1.467524767,3.518095016,1
79,609,1.653070927,1.963310957,1
79,641,-0.1667551994,0.8821803331,1
79,673,0.3077638149,-0.1931735277,1
79,705,-0.5461850166,4.121588707,1
79,737,1.133633494,3.352096558,1
79,769,1.49578321,3.777795315,1
79,801,2.138107061,4.840946198,1
79,833,NaN,NaN,2
79,865,NaN,NaN,2
79,897,NaN,NaN,2
79,929,1.785285711,8.900260925,1
79,961,2.638629913,5.938554764,1
79,993,NaN,NaN,2
79,1025,NaN,NaN,2
79,1057,-2.110864401,2.6755898,1
79,1089,-2.175545692,2.399905682,1
79,1121,-2.995405197,-3.066261053,1
79,1153,-4.174315453,-0.739579916,1
79,1185,NaN,NaN,2
79,1217,NaN,NaN,2
79,1249,-0.08586919308,-0.08385133743,1
79,1281,0.1665277481,0.0884475708,1
79,1313,-0.1041462719,0.2419383526,1
79,1345,-1.227206826,1.011616349,1
79,1377,-2.676575899,2.216714382,1
79,1409,-0.5110225677,1.275326014,1
79,1441,-0.08091935515,1.580608845,1
79,1473,-0.4760140479,1.207988501,1
79,1505,-1.628040075,-0.4885771275,1
79,1537,-1.668064594,0.06727218628,1
79,1569,0.4668064117,-0.2063667774,1
79,1601,4.579388142,1.266183496,1
79,1633,5.99641037,2.527785301,1
79,1665,4.962138176,1.468656301,1
79,1697,3.854048252,1.129013777,1
79,1729,NaN,NaN,2
79,1761,2.450116634,-2.005641699,1
79,1793,3.701791763,-0.933321476,1
79,1825,1.3273983,0.9905591011,1
79,1857,1.021915913,0.940533936,1
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,0.6691875458,2.726400852,1
79,1985,0.3309692144,0.09355692565,1
79,2017,0.4415127039,-2.679675579,1
111,33,0.05243334174,0.3260370493,1
111,65,1.590532899,0.01937311888,1
111,97,1.91235137,1.383606672,1
111,129,NaN,NaN,2
111,161,0.03293612599,2.260533571,1
111,193,0.4406545758,2.359445572,1
111,225,1.134492159,1.692573071,1
111,257,1.912275434,1.631764412,1
111,289,2.110843182,1.750479341,1
111,321,0.4922345281,2.531817198,1
111,353,-1.132860661,2.352103233,1
111,385,-2.340511799,2.214675426,1
111,417,NaN,NaN,2
111,449,-0.168304652,1.438321352,1
111,481,-0.1974584162,1.447615743,1
111,513,1.106444597,-2.060317993,1
111,545,1.583975196,-1.199651003,1
111,577,NaN,NaN,2
111,609,NaN,NaN,2
111,641,NaN,NaN,2
111,673,NaN,NaN,2
111,705,NaN,NaN,2
111,737,0.5633799434,1.70732975,1
111,769,0.8329354525,1.423870087,1
111,801,NaN,NaN,2
111,833,NaN,NaN,2
111,865,NaN,NaN,2
111,897,NaN,NaN,2
111,929,0.01821380854,3.284861803,1
111,961,-0.02168762684,2.641422272,1
111,993,1.15676403,2.128749847,1
111,1025,0.08906209469,1.084506989,1
111,1057,-1.466003299,-1.77123642,1
111,1089,-1.645944476,-2.220180035,1
111,1121,-1.575082541,-2.237620831,1
111,1153,-1.371912479,-1.156853437,1
111,1185,-1.137284517,0.4876674414,1
111,1217,-1.109973788,-0.6422460079,1
111,1249,-0.7145847678,-0.5322600603,1
111,1281,-0.3247629404,-0.6212832928,1
111,1313,-0.6941888332,-0.3990885615,1
111,1345,-1.162425041,0.8589549661,1
111,1377,-1.049045324,1.247773647,1
111,1409,0.282700181,0.6521594524,1
111,1441,-0.01815068722,1.062736511,1
111,1473,-0.5325133801,0.1344808936,1
111,1505,-1.345879197,-1.110300064,1
111,1537,0.3943350911,0.03335562348,1
111,1569,NaN,NaN,2
111,1601,6.367413998,1.248665452,1
111,1633,6.353070259,1.843147993,1
111,1665,4.597944736,1.130064845,1
111,1697,3.418364048,1.1547153,1
111,1729,NaN,NaN,2
111,1761,NaN,NaN,2
111,1793,-0.3320958614,-0.7233713865,1
111,1825,0.1674010754,0.05439007282,1
111,1857,0.2996227741,0.9471552372,1
111,1889,1.347302437,2.838310957,1
111,1921,NaN,NaN,2
111,1953,NaN,NaN,2
111,1985,-1.408294678,0.02582159638,1
111,2017,-2.2260952,-0.2544521093,1
143,33,-1.178602338,0.2994216084,1
143,65,0.542840898,0.07659512758,1
143,97,0.6401551962,1.143618345,1
143,129,0.07415053248,2.053527355,1
143,161,NaN,NaN,2
143,193,2.718290806,2.139797211,1
143,225,-0.1680457443,-0.05070972443,1
143,257,-0.4579817355,0.8248565197,1
143,289,NaN,NaN,2
143,321,-0.05621615052,1.738151789,1
143,353,-0.8610539436,1.888567209,1
143,385,-1.471463203,1.458886147,1
143,417,NaN,NaN,2
143,449,NaN,NaN,2
143,481,NaN,NaN,2
143,513,NaN,NaN,2
143,545,NaN,NaN,2
143,577,0.3766829967,-0.5799570084,1
143,609,0.02979952097,-0.09365445375,1
143,641,2.313392639,-1.039562702,1
143,673,NaN,NaN,2
143,705,-0.02483546734,-0.3858013153,1
143,737,0.2682915926,0.7976417542,1
143,769,0.7124513984,0.06360197067,1
143,801,0.5506877899,2.13078618,1
143,833,NaN,NaN,2
143,865,NaN,NaN,2
143,897,NaN,NaN,2
