PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 52, filenames: A:[52]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[53]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.105355501,-0.5976467133,1
47,65,0.8909888268,-0.09505141526,1
47,97,-0.6279993653,2.089324951,1
47,129,0.516876936,1.811637878,1
47,161,0.7587713003,1.297450542,1
47,193,0.5656859875,-0.9716622829,1
47,225,NaN,NaN,2
47,257,-0.3484270573,1.081429958,1
47,289,-1.593827724,-0.5644106865,1
47,321,-1.718430281,-1.056596994,1
47,353,NaN,NaN,2
47,385,-0.7217644453,-0.1946406364,1
47,417,-1.867450237,-1.131083369,1
47,449,-1.055789828,-2.342310905,1
47,481,1.350015759,-2.615111828,1
47,513,NaN,NaN,2
47,545,-0.9888810515,1.176392555,1
47,577,-1.817937136,-0.9079258442,1
47,609,-1.742533922,0.2401883602,1
47,641,-0.09027433395,1.11932528,1
47,673,-0.521048069,-1.338739872,1
47,705,-1.559772253,-0.9199798107,1
47,737,NaN,NaN,2
47,769,-2.378429413,6.111027241,1
47,801,-0.7080621719,4.490539551,1
47,833,4.226555824,0.1335389614,1
47,865,5.439981461,1.319910765,1
47,897,3.089780331,0.8810961246,1
47,929,0.2694545984,2.903479815,1
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,-1.454993486,4.285223007,1
47,1057,NaN,NaN,2
47,1089,-2.888590097,3.608407497,1
47,1121,-1.809816837,2.530425072,1
47,1153,-0.4044957161,1.578160763,1
47,1185,1.143598557,1.417332411,1
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,-0.9161067009,0.5281809568,1
47,1313,3.278757095,0.6450306177,1
47,1345,4.565318584,0.4184098244,1
47,1377,3.410220623,2.68605876,1
47,1409,2.242110968,1.200259447,1
47,1441,2.377361298,-0.5511180162,1
47,1473,0.01561069489,-1.236976504,1
47,1505,1.989229202,-1.728930712,1
47,1537,3.390500546,-1.528670549,1
47,1569,2.04480052,-1.577877045,1
47,1601,NaN,NaN,2
47,1633,1.003107786,-0.1818182468,1
47,1665,0.7444531918,0.6836949587,1
47,1697,0.453366518,1.37101078,1
47,1729,-0.8766382933,1.189560652,1
47,1761,-1.640161633,0.05800282955,1
47,1793,-1.550644636,0.1952815056,1
47,1825,-0.6630378962,-2.080867767,1
47,1857,0.6196808815,-1.530028343,1
47,1889,-0.3339155912,0.8953256607,1
47,1921,-2.40861249,2.659481049,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,0.9637432098,-1.080296993,1
79,33,1.144912958,1.362290382,1
79,65,1.234116793,-0.07076770067,1
79,97,NaN,NaN,2
79,129,1.059861541,0.5091651082,1
79,161,0.9728546739,0.2066221982,1
79,193,NaN,NaN,2
79,225,0.5215184689,0.04931329191,1
79,257,0.2349916697,0.1585529447,1
79,289,-1.443958044,-0.4571968913,1
79,321,-2.034837246,-0.4217011929,1
79,353,-1.430302382,0.4973287284,1
79,385,NaN,NaN,2
79,417,-1.42954731,-0.01320497692,1
79,449,-0.7192367315,-1.249544859,1
79,481,0.441365689,-1.224184752,1
79,513,0.6553614736,0.8005417585,1
79,545,-0.7843555212,2.279248238,1
79,577,-2.554105759,1.381024122,1
79,609,-1.504421115,1.93659091,1
79,641,NaN,NaN,2
79,673,-0.3661245108,-0.7872430086,1
79,705,NaN,NaN,2
79,737,NaN,NaN,2
79,769,0.2277745008,6.472597599,1
79,801,0.5744421482,3.76581955,1
79,833,3.014407635,1.589831829,1
79,865,3.807008743,1.80356884,1
79,897,2.394205332,2.246617317,1
79,929,0.2356727719,1.943821907,1
79,961,-0.5558578968,1.748097301,1
79,993,-0.2700887322,1.060768843,1
79,1025,-2.067908049,1.746214867,1
79,1057,-1.746147156,1.927945137,1
79,1089,-2.001562595,1.522047758,1
79,1121,-1.977997065,1.320361376,1
79,1153,-1.671998978,0.9682322741,1
79,1185,-1.789428711,-0.2667080164,1
79,1217,-1.780070782,-1.942549825,1
79,1249,-0.4689537287,-0.1160919666,1
79,1281,0.7145841718,1.476403236,1
79,1313,0.9228579998,1.674982667,1
79,1345,NaN,NaN,2
79,1377,NaN,NaN,2
79,1409,NaN,NaN,2
79,1441,-3.81090045,0.4737797976,1
79,1473,-1.33112061,1.838635445,1
79,1505,0.3631624579,2.24899435,1
79,1537,NaN,NaN,2
79,1569,0.6161924601,0.08061951399,1
79,1601,1.314558983,0.5789446235,1
79,1633,0.6704623699,0.4310521781,1
79,1665,-0.4137617946,0.6509484649,1
79,1697,0.3960746229,0.513561368,1
79,1729,0.4004027247,0.5277990103,1
79,1761,-0.9006405473,0.7513418198,1
79,1793,-0.7646042109,1.438705564,1
79,1825,0.004461318254,2.927639008,1
79,1857,0.5773708224,1.347980142,1
79,1889,-0.4596393108,3.88214159,1
79,1921,-0.9271316528,4.621534348,1
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,-3.365921736,-0.06873226166,1
111,33,0.5132335424,0.6810776591,1
111,65,0.8489425778,-0.249524653,1
111,97,NaN,NaN,2
111,129,4.482642651,1.27560091,1
111,161,2.518814564,-1.737391353,1
111,193,3.022917509,-2.19654274,1
111,225,1.312876105,-0.630114913,1
111,257,0.002903819084,-0.735183835,1
111,289,-0.9262769222,-0.7759988904,1
111,321,-1.544458508,-0.6403019428,1
111,353,-2.075057268,-0.001167982817,1
111,385,-2.414667606,-0.2119410634,1
111,417,-4.855490685,-0.9176691175,1
111,449,-4.330574989,-1.021823645,1
111,481,1.293148994,-0.4154294133,1
111,513,0.9509625435,1.152454495,1
111,545,-0.6225993633,3.066713572,1
111,577,-0.9528965354,4.649518013,1
111,609,-0.6688377857,3.383307695,1
111,641,-0.6627444625,1.349032879,1
111,673,NaN,NaN,2
111,705,NaN,NaN,2
111,737,0.3145698011,4.785542011,1
111,769,0.8334339857,5.184085369,1
111,801,1.781056643,2.670928717,1
111,833,2.347753525,2.083301067,1
111,865,4.445002556,1.486911058,1
111,897,NaN,NaN,2
111,929,0.9244611263,2.097383022,1
111,961,-0.02490057051,1.321872354,1
111,993,-0.8300721645,0.8967485428,1
111,1025,-0.6952466369,0.2495211363,1
111,1057,-0.6421977282,-1.508429885,1
111,1089,-1.302422404,-0.07902020216,1
111,1121,-2.398459673,-1.833621264,1
111,1153,-3.278777361,0.5279693007,1
111,1185,-3.685220957,-0.4829310179,1
111,1217,-3.83910203,-1.775147438,1
111,1249,-0.9125871658,0.8072790504,1
111,1281,0.3504343033,0.590392828,1
111,1313,-0.2068343163,1.12017405,1
111,1345,NaN,NaN,2
111,1377,-1.909772873,1.858264208,1
111,1409,-2.623182774,1.439887404,1
111,1441,-2.553169012,1.092258215,1
111,1473,-1.700717688,1.070463181,1
111,1505,-0.758120358,1.709545493,1
111,1537,-0.008710861206,0.6369659901,1
111,1569,-0.1267879009,1.160274744,1
111,1601,0.372646153,1.249953389,1
111,1633,0.1824516654,0.9981241226,1
111,1665,-0.1980593503,0.7204149961,1
111,1697,-0.6313887835,0.05185693502,1
111,1729,0.7432785034,0.2962742448,1
111,1761,-0.4394006133,1.227274656,1
111,1793,-1.222757578,1.92174077,1
111,1825,-0.6259403229,5.813594818,1
111,1857,-0.4397586584,3.579137802,1
111,1889,NaN,NaN,2
111,1921,NaN,NaN,2
111,1953,NaN,NaN,2
111,1985,NaN,NaN,2
111,2017,-1.21034956,-0.000985622406,1
143,33,0.6207129955,0.4413901567,1
143,65,0.4700675607,-0.08039399981,1
143,97,0.9961993098,0.7803103328,1
143,129,2.660947084,0.8754259348,1
143,161,2.540674686,-0.6281331182,1
143,193,1.475909233,-0.4106098413,1
143,225,0.563996315,-1.102545977,1
143,257,-0.08546328545,-1.419638753,1
143,289,-1.296183705,-0.9960341454,1
143,321,-0.8644990921,-0.9648541212,1
143,353,-1.812295556,-0.5336475372,1
143,385,-3.042523623,-0.2259399593,1
143,417,-2.775821686,-0.7037934065,1
143,449,-1.846817493,-0.6702822447,1
143,481,-0.3402807415,-0.3246001601,1
143,513,-0.3078151345,-0.5985645056,1
143,545,-1.20778656,2.109217882,1
143,577,-1.427562356,4.278103828,1
143,609,-0.3131152391,2.870584488,1
143,641,-0.7434848547,0.6645841599,1
143,673,-0.6833557487,0.929308176,1
143,705,-0.06024698168,3.183086157,1
143,737,0.2967070639,4.16562748,1
143,769,0.9194105864,3.808143139,1
143,801,2.250317097,2.192766666,1
143,833,1.735520601,1.522194862,1
143,865,1.509499788,0.6312530041,1
143,897,1.88118732,0.230409503,1
143,929,1.05672431,1.360320568,1
143,961,-1.098367572,1.171280861,1
143,993,-1.770127773,0.8123361468,1
143,1025,-0.1767302454,0.1738224328,1
143,1057,-0.0356888175,-0.9028586149,1
143,1089,-1.811818242,-0.1737254262,1
143,1121,-3.549213886,-1.120828032,1
143,1153,NaN,NaN,2
143,1185,NaN,NaN,2
143,1217,-4.983658791,0.8066014647,1
143,1249,-3.013043404,1.75360918,1
143,1281,0.1159458756,0.03254210949,1
143,1313,-0.9656934738,0.4065839052,1
143,1345,-2.875365496,2.669365168,1
143,1377,-2.132588387,2.18033886,1
143,1409,-2.200957537,0.9644291401,1
143,1441,-2.422279835,0.4053118229,1
