PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 43, filenames: A:[43]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[44]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.223505497,-0.4851560593,1
47,65,3.955628157,-0.2419671714,1
47,97,3.180776119,-1.306854725,1
47,129,2.829189539,-3.065647602,1
47,161,0.7713568211,-1.178492069,1
47,193,-0.008992910385,-1.157836914,1
47,225,NaN,NaN,2
47,257,1.067041516,-2.051693916,1
47,289,3.72719121,0.3560214043,1
47,321,3.595273733,-2.367218971,1
47,353,NaN,NaN,2
47,385,NaN,NaN,2
47,417,NaN,NaN,2
47,449,NaN,NaN,2
47,481,2.251749039,-2.199408054,1
47,513,-0.3323481083,-3.064361334,1
47,545,1.683589458,-0.9204604626,1
47,577,4.371669292,-0.426617384,1
47,609,NaN,NaN,2
47,641,4.129007816,-2.887687445,1
47,673,3.830381632,-4.979948044,1
47,705,2.636396885,-5.755097866,1
47,737,1.488761902,-6.01815176,1
47,769,0.9931467175,-4.461925507,1
47,801,1.907035947,-3.748256922,1
47,833,NaN,NaN,2
47,865,0.8779207468,-1.80044508,1
47,897,NaN,NaN,2
47,929,NaN,NaN,2
47,961,2.852210522,1.532357216,1
47,993,2.435034752,-1.209578514,1
47,1025,-1.847637773,4.077366829,1
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,19.85410118,-0.1047283411,1
47,1153,NaN,NaN,2
47,1185,20.7645874,4.045789719,1
47,1217,NaN,NaN,2
47,1249,0.3713139296,-1.139113426,1
47,1281,NaN,NaN,2
47,1313,-0.8999639153,-0.6463091373,1
47,1345,-0.1641428471,-1.233494878,1
47,1377,1.00376296,-2.910582781,1
47,1409,1.609651327,-5.06981945,1
47,1441,1.054775357,-3.844518661,1
47,1473,NaN,NaN,2
47,1505,NaN,NaN,2
47,1537,NaN,NaN,2
47,1569,4.553694725,-1.04469645,1
47,1601,4.469012737,-2.58818531,1
47,1633,3.996054173,0.04557454586,1
47,1665,NaN,NaN,2
47,1697,1.921345472,1.958377361,1
47,1729,1.32956028,-0.3009040356,1
47,1761,-0.2596046925,-0.8339748383,1
47,1793,-0.4605879784,-0.7784361839,1
47,1825,NaN,NaN,2
47,1857,0.1386195421,-0.3336890936,1
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,-6.259812355,-0.1054152846,1
47,2017,NaN,NaN,2
79,33,2.696469307,0.4273029566,1
79,65,3.270189047,-0.03274998069,1
79,97,3.925339222,-1.479708195,1
79,129,5.412813187,-3.098770618,1
79,161,NaN,NaN,2
79,193,0.3759739399,-1.228121996,1
79,225,0.2268728018,-2.438135147,1
79,257,0.7447898388,-0.7396931052,1
79,289,2.615536213,-0.8415544033,1
79,321,NaN,NaN,2
79,353,NaN,NaN,2
79,385,NaN,NaN,2
79,417,NaN,NaN,2
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,NaN,NaN,2
79,545,NaN,NaN,2
79,577,NaN,NaN,2
79,609,NaN,NaN,2
79,641,5.306624889,-4.258947849,1
79,673,5.520764351,-4.731477737,1
79,705,3.509901285,-4.95848465,1
79,737,1.879679799,-4.853437901,1
79,769,1.154783845,-4.219778061,1
79,801,0.9540738463,-4.007205009,1
79,833,1.405534267,-7.264849663,1
79,865,-0.2591328025,-4.53924799,1
79,897,NaN,NaN,2
79,929,NaN,NaN,2
79,961,2.144147873,2.003684998,1
79,993,1.017983437,0.5957876444,1
79,1025,-2.879018784,1.251975775,1
79,1057,-3.306640387,1.325894356,1
79,1089,0.6288158298,-3.609518528,1
79,1121,NaN,NaN,2
79,1153,NaN,NaN,2
79,1185,NaN,NaN,2
79,1217,NaN,NaN,2
79,1249,-2.125331163,-0.2919983864,1
79,1281,NaN,NaN,2
79,1313,NaN,NaN,2
79,1345,NaN,NaN,2
79,1377,1.231367588,1.074650288,1
79,1409,0.5235607624,-1.499947309,1
79,1441,0.9658890963,-1.425582409,1
79,1473,NaN,NaN,2
79,1505,NaN,NaN,2
79,1537,3.662271976,1.182749271,1
79,1569,4.153403759,1.426062584,1
79,1601,3.51805687,0.7033530474,1
79,1633,1.602933884,1.467938662,1
79,1665,1.526175022,0.9277504683,1
79,1697,NaN,NaN,2
79,1729,NaN,NaN,2
79,1761,1.429054737,-1.148031831,1
79,1793,NaN,NaN,2
79,1825,0.8784689903,2.560503721,1
79,1857,-2.297256947,0.7338570952,1
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,-7.527003765,1.127643943,1
79,2017,NaN,NaN,2
111,33,2.462080956,0.5623134375,1
111,65,3.57181716,-0.3981977403,1
111,97,5.826647282,-0.7517578602,1
111,129,5.868695259,-2.637258768,1
111,161,7.712528229,-2.986360788,1
111,193,2.369758129,-0.9685706496,1
111,225,2.159590721,-0.9331160188,1
111,257,2.458370209,-1.025658727,1
111,289,3.326922894,-1.458368301,1
111,321,4.916611195,-2.504617214,1
111,353,6.328938484,-2.657944441,1
111,385,NaN,NaN,2
111,417,NaN,NaN,2
111,449,NaN,NaN,2
111,481,NaN,NaN,2
111,513,NaN,NaN,2
111,545,NaN,NaN,2
111,577,NaN,NaN,2
111,609,NaN,NaN,2
111,641,NaN,NaN,2
111,673,5.488939285,-2.890321016,1
111,705,4.480736732,-3.884082556,1
111,737,2.021835327,-4.515903473,1
111,769,1.405030489,-4.563817978,1
111,801,0.9889677763,-4.564156532,1
111,833,1.82937789,-7.234972,1
111,865,0.831525445,-5.408034325,1
111,897,0.03986304998,-3.878396034,1
111,929,NaN,NaN,2
111,961,0.02919757366,-0.9836466312,1
111,993,-0.1134369373,-0.2015070915,1
111,1025,-0.6586980224,-2.014313936,1
111,1057,0.747117877,-1.908199072,1
111,1089,0.3304091096,-2.749509335,1
111,1121,NaN,NaN,2
111,1153,NaN,NaN,2
111,1185,NaN,NaN,2
111,1217,1.474811554,-3.028279066,1
111,1249,0.5012828112,-1.118030071,1
111,1281,NaN,NaN,2
111,1313,NaN,NaN,2
111,1345,0.92724967,1.536309242,1
111,1377,0.6637339592,1.407430649,1
111,1409,0.2724631429,0.3524099588,1
111,1441,0.173504293,0.3139101267,1
111,1473,-0.5533152223,0.3487223387,1
111,1505,1.324701428,1.041172147,1
111,1537,3.281695843,1.825042486,1
111,1569,4.680538177,2.312616348,1
111,1601,2.919634581,1.739467382,1
111,1633,1.296757936,1.310305119,1
111,1665,1.894332409,1.563199043,1
111,1697,2.402861595,1.658705711,1
111,1729,3.832386017,2.488268852,1
111,1761,3.697203875,1.440458655,1
111,1793,1.620932221,-1.27434957,1
111,1825,1.337429643,-0.4053058624,1
111,1857,NaN,NaN,2
111,1889,NaN,NaN,2
111,1921,NaN,NaN,2
111,1953,NaN,NaN,2
111,1985,NaN,NaN,2
111,2017,0.310141325,-0.2646434307,1
143,33,1.574289322,0.3610982001,1
143,65,3.268632412,0.5685784817,1
143,97,4.599691391,0.01626938581,1
143,129,NaN,NaN,2
143,161,3.116887093,-0.8719754219,1
143,193,3.528023958,-0.6898909807,1
143,225,3.101262808,0.2563380599,1
143,257,NaN,NaN,2
143,289,4.506721973,-1.315518379,1
143,321,4.781746864,-2.356690884,1
143,353,6.008238316,-2.964725018,1
143,385,6.878888607,-2.031174183,1
143,417,5.803674698,-2.069474936,1
143,449,NaN,NaN,2
143,481,5.08156395,-10.20698166,1
143,513,5.647665977,-11.93893719,1
143,545,NaN,NaN,2
143,577,NaN,NaN,2
143,609,3.947495699,-1.783757687,1
143,641,4.299460888,-1.963141203,1
143,673,3.518206596,-2.488712788,1
143,705,2.987392902,-3.688261271,1
143,737,1.952643156,-3.669529438,1
143,769,-0.3818600178,-2.96158123,1
143,801,-1.7219491,-1.837182522,1
143,833,0.9827383757,-2.887205124,1
143,865,0.7321645021,-4.108562946,1
143,897,1.040111542,-4.188468933,1
143,929,0.6581404805,-3.165084124,1
143,961,-0.8922237158,-1.682791114,1
143,993,-1.825102925,-1.306775212,1
143,1025,-2.036248922,-0.5302888155,1
143,1057,0.002342730761,-0.5279989839,1
143,1089,0.515438199,-1.708894134,1
143,1121,NaN,NaN,2
143,1153,-0.3534126878,-0.7983224392,1
143,1185,0.5689005852,-2.243850231,1
143,1217,1.131852508,-1.683724523,1
143,1249,0.7707862854,-0.6339715719,1
143,1281,NaN,NaN,2
143,1313,NaN,NaN,2
143,1345,NaN,NaN,2
143,1377,NaN,NaN,2
143,1409,-0.3118857145,1.314831495,1
143,1441,0.03054484725,0.9650782943,1
143,1473,0.09654247761,0.5949275494,1
143,1505,0.8437361717,1.04432416,1
143,1537,2.407494545,1.983545423,1
143,1569,4.005414486,2.420198917,1
143,1601,2.06836462,1.475537062,1
143,1633,1.423741937,1.555226207,1
143,1665,0.8870186806,1.50605309,1
143,1697,2.525449514,1.254103661,1
143,1729,NaN,NaN,2
143,1761,2.042275429,2.127071381,1
143,1793,2.666838884,0.8354744911,1
143,1825,1.499599457,1.081877232,1
143,1857,NaN,NaN,2
143,1889,NaN,NaN,2
143,1921,NaN,NaN,2
143,1953,NaN,NaN,2
143,1985,-3.585163116,0.3471938372,1
143,2017,-2.001277924,-0.3659139872,1
175,33,2.528179169,0.1264595985,1
175,65,2.894823313,1.79925549,1
175,97,NaN,NaN,2
175,129,1.956616879,0.09588551521,1
175,161,3.446745872,-0.4534769654,1
175,193,6.035563469,-0.4733747244,1
175,225,NaN,NaN,2
175,257,NaN,NaN,2
175,289,NaN,NaN,2
175,321,4.585776329,-1.395237684,1
175,353,5.183486938,-0.836304903,1
175,385,6.125231266,-3.247002125,1
175,417,5.614119053,-5.384827137,1
175,449,4.715530872,-5.756151199,1
175,481,3.945720673,-9.895895958,1
175,513,3.186475277,-10.80381584,1
175,545,-0.466004014,-1.802312255,1
175,577,0.5697960854,-3.865258694,1
175,609,1.483361959,-1.897838593,1
175,641,3.20677352,-2.272837162,1
175,673,3.143070221,-3.375821829,1
175,705,3.214199305,-5.729847908,1
175,737,1.900844336,-3.131088495,1
175,769,-0.7448120117,-1.978793383,1
175,801,-2.481333733,-0.8952288628,1
175,833,NaN,NaN,2
175,865,1.016626835,-0.06836056709,1
175,897,0.8746660948,-2.36430335,1
175,929,0.776676178,-3.86502099,1
175,961,NaN,NaN,2
175,993,NaN,NaN,2
175,1025,-0.5994359255,-0.6304923296,1
175,1057,0.4799398184,-0.3862985969,1
175,1089,0.8613384962,-0.8960092664,1
175,1121,0.1040220857,1.08360374,1
175,1153,0.3927108347,1.508719802,1
175,1185,0.285120517,-0.489802748,1
175,1217,0.4063917994,0.6032420993,1
175,1249,0.01442885399,0.7759667635,1
175,1281,NaN,NaN,2
175,1313,-7.205888748,-0.8191912174,1
175,1345,NaN,NaN,2
175,1377,NaN,NaN,2
175,1409,0.3168887496,0.2456273884,1
175,1441,-0.7579152584,0.9992262125,1
175,1473,-0.5186737776,0.7858853936,1
175,1505,0.794580996,0.05987071991,1
175,1537,NaN,NaN,2
175,1569,1.877874374,-0.09384030104,1
175,1601,NaN,NaN,2
175,1633,NaN,NaN,2
175,1665,-1.223965406,1.899114132,1
175,1697,-0.7096903324,3.271298647,1
175,1729,-0.6610769629,2.780132771,1
175,1761,1.603677034,3.799500465,1
175,1793,1.761900306,4.961685181,1
175,1825,1.106407285,1.108960748,1
175,1857,-0.9409261942,0.5357149839,1
175,1889,-5.289295197,1.857392192,1
175,1921,NaN,NaN,2
175,1953,NaN,NaN,2
175,1985,-2.03352356,0.05718420446,1
175,2017,-3.07192421,-0.3360825181,1
207,33,3.965792656,-0.1534430981,1
207,65,3.343110085,0.9956480861,1
207,97,2.587068081,0.4153141081,1
207,129,3.32345891,1.148355603,1
207,161,3.811521053,0.4283545613,1
207,193,3.965597868,0.2712293267,1
207,225,NaN,NaN,2
207,257,NaN,NaN,2
207,289,5.405087471,-1.417717099,1
207,321,6.218039036,-1.015518427,1
207,353,4.125237465,1.613813043,1
207,385,5.5739007,-2.911446571,1
207,417,7.382512093,-5.787305832,1
207,449,5.28028059,-5.949761391,1
207,481,NaN,NaN,2
207,513,NaN,NaN,2
207,545,-0.009692192078,-0.9162349701,1
207,577,1.793583989,-3.459686279,1
207,609,2.84115839,-1.65694046,1
207,641,3.428962708,-1.626077652,1
207,673,2.928214788,-2.400938272,1
207,705,2.402898073,-4.8071661,1
207,737,2.452593803,-2.827329636,1
207,769,2.108285904,-2.304059505,1
207,801,-2.099185467,0.3270862103,1
207,833,-4.73080349,0.6052063704,1
207,865,NaN,NaN,2
207,897,NaN,NaN,2
207,929,NaN,NaN,2
207,961,NaN,NaN,2
207,993,-0.1268972158,-1.454025865,1
207,1025,1.197837472,-1.153373718,1
207,1057,0.9415296316,-0.9137753248,1
207,1089,NaN,NaN,2
207,1121,NaN,NaN,2
207,1153,-0.4217219353,0.7960463762,1
207,1185,-0.4060108662,-1.777422667,1
207,1217,-0.01237919927,0.2802877128,1
207,1249,-0.3715797067,1.527268887,1
207,1281,-0.480712533,0.3408599198,1
207,1313,NaN,NaN,2
207,1345,NaN,NaN,2
207,1377,NaN,NaN,2
207,1409,0.009146749973,-1.337353706,1
207,1441,-0.3779765368,-1.747913122,1
207,1473,0.5414220095,0.1183891892,1
207,1505,2.036164522,0.1087852716,1
207,1537,1.808096886,0.2905312777,1
207,1569,1.68638134,-0.2841455936,1
207,1601,0.824634552,-0.1404106617,1
207,1633,NaN,NaN,2
207,1665,NaN,NaN,2
207,1697,-2.471604586,6.26701498,1
207,1729,NaN,NaN,2
207,1761,0.4211649895,6.75217104,1
207,1793,NaN,NaN,2
207,1825,0.1972303391,1.934780598,1
207,1857,NaN,NaN,2
207,1889,-3.321764231,0.4863049984,1
207,1921,-3.850418806,1.452917695,1
207,1953,-2.24071312,0.4966877103,1
207,1985,-2.301683664,-0.1683736742,1
207,2017,-3.954143047,-0.3335421979,1
239,33,5.160611153,-0.1166735888,1
239,65,2.74314642,2.062945843,1
239,97,1.91977644,2.544629097,1
239,129,3.598522425,2.456489563,1
239,161,4.876545906,1.241036296,1
239,193,2.701354504,1.376704931,1
239,225,NaN,NaN,2
239,257,NaN,NaN,2
239,289,4.464474678,-0.07146504521,1
239,321,4.124234676,-0.06744489074,1
239,353,NaN,NaN,2
239,385,NaN,NaN,2
239,417,4.0704422,-4.452427864,1
239,449,3.349684954,-4.076908112,1
239,481,1.628215313,-1.845989227,1
239,513,0.1127997637,1.6353302,1
239,545,0.8009142876,0.7864557505,1
239,577,NaN,NaN,2
239,609,NaN,NaN,2
239,641,3.758704662,-1.022583842,1
239,673,2.896529198,-0.863674283,1
239,705,NaN,NaN,2
239,737,3.208344698,-2.320731163,1
239,769,2.800586462,-1.859541059,1
239,801,2.169148207,2.150168896,1
239,833,-3.759822369,2.687189579,1
239,865,NaN,NaN,2
239,897,NaN,NaN,2
239,929,NaN,NaN,2
239,961,1.922979116,-0.6407321692,1
239,993,2.156646252,-0.6897757053,1
239,1025,1.544837117,-1.095983505,1
239,1057,1.195548415,-1.094639063,1
239,1089,NaN,NaN,2
239,1121,0.5918809772,0.2440817356,1
239,1153,-0.1067783535,0.01591572165,1
239,1185,0.6570335627,0.2531129122,1
239,1217,NaN,NaN,2
239,1249,-1.022935748,2.615002871,1
239,1281,0.1375268698,0.8607177734,1
239,1313,NaN,NaN,2
239,1345,NaN,NaN,2
239,1377,0.1059757173,-0.7576642036,1
239,1409,-0.4457831383,-2.296525955,1
239,1441,-0.8069728613,-1.731226683,1
239,1473,NaN,NaN,2
239,1505,1.897300839,-0.4043851793,1
239,1537,1.827044845,-0.4767395258,1
239,1569,NaN,NaN,2
239,1601,-1.869463444,-0.5638065338,1
239,1633,-2.661401749,-0.3023036718,1
239,1665,NaN,NaN,2
239,1697,NaN,NaN,2
239,1729,NaN,NaN,2
239,1761,-0.290951103,4.000791073,1
239,1793,-0.0393319428,6.400595665,1
239,1825,NaN,NaN,2
239,1857,NaN,NaN,2
239,1889,-0.274156332,0.2504976988,1
