PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 4, filenames: A:[4]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[5]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1441,14.79392433,-4.369280338,1
79,1473,14.96650219,-4.615069389,1
79,1505,14.71303654,-6.199551105,1
79,1537,14.54197216,-6.33138895,1
79,1569,14.541996,-5.854608059,1
79,1601,13.86097527,-5.455915451,1
79,1633,13.41430092,-4.779885292,1
79,1665,NaN,NaN,2
79,1697,13.63773632,-3.046464443,1
79,1729,14.66014385,-5.637814045,1
79,1761,15.74667454,-5.776371002,1
79,1793,15.40296268,-4.133625507,1
79,1825,NaN,NaN,2
79,1857,13.52826023,-7.402731895,1
79,1889,13.53821087,-6.310750961,1
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,NaN,NaN,2
111,33,1.468860388,0.9177735448,1
111,65,2.571509123,-1.28996861,1
111,97,4.502012253,-0.648525238,1
111,129,NaN,NaN,2
111,161,-0.1352859735,-0.3435395956,1
111,193,-0.2072916627,-0.1792712808,1
111,225,0.388025105,0.05195773393,1
111,257,0.8943544626,-0.4935666919,1
111,289,0.2642415762,-0.5616698861,1
111,321,-0.3955523074,0.1355420947,1
111,353,-0.5676377416,1.2982409,1
111,385,-0.1682709455,-0.0462025553,1
111,417,0.5224101543,-0.4496520162,1
111,449,0.2078195214,0.2121287584,1
111,481,NaN,NaN,2
111,513,NaN,NaN,2
111,545,0.1411602199,1.103571534,1
111,577,-0.494138509,2.579253674,1
111,609,-1.411819816,1.231716394,1
111,641,-0.7460837364,-0.2658472657,1
111,673,NaN,NaN,2
111,705,NaN,NaN,2
111,737,0.9059222937,-3.700632095,1
111,769,NaN,NaN,2
111,801,NaN,NaN,2
111,833,3.278747559,-2.926843166,1
111,865,NaN,NaN,2
111,897,3.568391562,7.306250572,1
111,929,4.201029778,6.974545956,1
111,961,5.908116341,3.82088995,1
111,993,4.337753773,3.082051754,1
111,1025,1.358441353,1.120086432,1
111,1057,4.820385456,4.802893639,1
111,1089,7.731004715,4.167360306,1
111,1121,8.074076653,1.921088219,1
111,1153,8.27891922,1.443660021,1
111,1185,9.272978783,1.245053411,1
111,1217,10.37327385,0.7522233129,1
111,1249,10.68040943,2.959707737,1
111,1281,NaN,NaN,2
111,1313,NaN,NaN,2
111,1345,NaN,NaN,2
111,1377,12.86121464,-1.850502968,1
111,1409,15.47566414,-3.33137989,1
111,1441,15.06952858,-4.355648994,1
111,1473,14.98498917,-5.066553593,1
111,1505,14.87717915,-6.04700613,1
111,1537,13.92476845,-6.251158714,1
111,1569,NaN,NaN,2
111,1601,13.94710541,-5.980288982,1
111,1633,14.71228313,-3.572517872,1
111,1665,NaN,NaN,2
111,1697,12.65815735,-4.868618965,1
111,1729,14.14171791,-5.174426079,1
111,1761,NaN,NaN,2
111,1793,NaN,NaN,2
111,1825,13.43134499,-8.764192581,1
111,1857,12.58871651,-8.555837631,1
111,1889,NaN,NaN,2
111,1921,NaN,NaN,2
111,1953,NaN,NaN,2
111,1985,NaN,NaN,2
111,2017,19.58359528,-2.344420433,1
143,33,2.81249547,0.9703500271,1
143,65,2.937314987,-0.2797592878,1
143,97,3.406701326,0.1621793807,1
143,129,NaN,NaN,2
143,161,0.809014082,-0.8304714561,1
143,193,0.3375262022,-0.2432979196,1
143,225,-0.004692614079,0.04413425922,1
143,257,NaN,NaN,2
143,289,NaN,NaN,2
143,321,NaN,NaN,2
143,353,0.5058377981,-0.3377669156,1
143,385,0.03582286835,-1.229968548,1
143,417,0.1750982106,-1.095249534,1
143,449,0.97322613,-0.04985100031,1
143,481,2.37827301,-0.2936903238,1
143,513,3.876805305,-1.236623645,1
143,545,2.16712141,-1.271520257,1
143,577,0.6528347731,-1.736870289,1
143,609,-0.1883511543,-0.1361627579,1
143,641,0.5446280241,-0.7631358504,1
143,673,1.183674455,-1.509166718,1
143,705,1.456121564,-3.634904385,1
143,737,1.418098688,-2.859134912,1
143,769,2.574159384,-2.803465128,1
143,801,5.911617756,-8.028222084,1
143,833,3.865929842,-6.331235886,1
143,865,NaN,NaN,2
143,897,NaN,NaN,2
143,929,NaN,NaN,2
143,961,NaN,NaN,2
143,993,1.904229641,1.20206964,1
143,1025,2.608176708,2.446036816,1
143,1057,6.130941868,3.932938814,1
143,1089,8.397743225,1.124397397,1
143,1121,9.160211563,1.383088112,1
143,1153,9.820857048,0.670309186,1
143,1185,11.18299007,-0.09467720985,1
143,1217,NaN,NaN,2
143,1249,12.06241989,0.09386062622,1
143,1281,12.58808327,-0.1879715919,1
143,1313,NaN,NaN,2
143,1345,NaN,NaN,2
143,1377,NaN,NaN,2
143,1409,14.42721844,-2.335997581,1
143,1441,15.0281868,-3.329435349,1
143,1473,15.25620747,-4.479031563,1
143,1505,15.18595314,-5.876919746,1
143,1537,13.74822044,-7.471434116,1
143,1569,NaN,NaN,2
143,1601,NaN,NaN,2
143,1633,NaN,NaN,2
143,1665,11.71561241,-5.527514935,1
143,1697,9.448911667,-7.939381123,1
143,1729,13.62154675,-19.01009369,1
143,1761,NaN,NaN,2
143,1793,NaN,NaN,2
143,1825,14.46342182,-10.03612137,1
143,1857,12.71549416,-9.548740387,1
143,1889,NaN,NaN,2
143,1921,NaN,NaN,2
143,1953,NaN,NaN,2
143,1985,NaN,NaN,2
143,2017,13.07072449,-1.481444359,1
175,33,2.525610924,-0.009625077248,1
175,65,2.456032515,-0.1958441734,1
175,97,2.131323338,0.4994698763,1
175,129,NaN,NaN,2
175,161,0.966973424,-0.2408674508,1
175,193,NaN,NaN,2
175,225,1.188051343,-0.03285185993,1
175,257,NaN,NaN,2
175,289,NaN,NaN,2
175,321,NaN,NaN,2
175,353,NaN,NaN,2
175,385,NaN,NaN,2
175,417,NaN,NaN,2
175,449,1.806263804,-0.7477388978,1
175,481,2.303146839,-0.8603465557,1
175,513,4.495950699,-0.3338114023,1
175,545,2.896915197,-2.668855667,1
175,577,NaN,NaN,2
175,609,2.288541317,-1.02634263,1
175,641,1.437817812,-1.007344484,1
175,673,1.867047429,-1.44564414,1
175,705,2.201743603,-1.965086818,1
175,737,2.277444839,-2.058505535,1
175,769,2.565014124,-2.669745445,1
175,801,5.663488388,-6.89943409,1
175,833,NaN,NaN,2
175,865,NaN,NaN,2
175,897,NaN,NaN,2
175,929,NaN,NaN,2
175,961,NaN,NaN,2
175,993,0.5518894196,1.061559796,1
175,1025,2.75520277,1.641218424,1
175,1057,7.204778671,3.566809177,1
175,1089,9.180393219,3.152163506,1
175,1121,10.05576611,0.9836269021,1
175,1153,10.94796276,0.1486264765,1
175,1185,13.58666229,-0.7722663879,1
175,1217,14.60455036,-2.217801332,1
175,1249,NaN,NaN,2
175,1281,13.73824024,-2.906688929,1
175,1313,NaN,NaN,2
175,1345,NaN,NaN,2
175,1377,NaN,NaN,2
175,1409,14.51318645,-4.555643082,1
175,1441,14.85546207,-5.38176012,1
175,1473,16.31244659,-5.423398972,1
175,1505,16.34598541,-5.796780586,1
175,1537,15.70467663,-6.360440254,1
175,1569,NaN,NaN,2
175,1601,NaN,NaN,2
175,1633,NaN,NaN,2
175,1665,9.361522675,-8.285645485,1
175,1697,NaN,NaN,2
175,1729,NaN,NaN,2
175,1761,NaN,NaN,2
175,1793,NaN,NaN,2
175,1825,13.74200535,-9.64397049,1
175,1857,12.67011356,-9.285767555,1
175,1889,11.76892757,-7.570641994,1
175,1921,12.32236862,-5.971923351,1
175,1953,NaN,NaN,2
175,1985,12.23854351,-7.080832481,1
175,2017,13.37708759,-1.498016596,1
207,33,2.421509981,-0.2012453079,1
207,65,2.516047478,-0.05753713846,1
207,97,2.169176102,0.9371640086,1
207,129,1.86666131,-0.3557198048,1
207,161,1.273730278,-0.1754143238,1
207,193,2.346694946,-1.407304525,1
207,225,NaN,NaN,2
207,257,NaN,NaN,2
207,289,NaN,NaN,2
207,321,NaN,NaN,2
207,353,NaN,NaN,2
207,385,NaN,NaN,2
207,417,NaN,NaN,2
207,449,1.576477051,-0.8466075659,1
207,481,1.073072314,-0.1079261899,1
207,513,2.526774883,-0.8757763505,1
207,545,4.711612225,-3.367963314,1
207,577,4.599270344,-4.717670918,1
207,609,1.96187067,-0.2266281843,1
207,641,1.302277446,-1.224981546,1
207,673,1.942698479,-1.482689261,1
207,705,2.47174263,-1.526070356,1
207,737,3.331267357,-1.796152592,1
207,769,4.089474678,-0.9427270889,1
207,801,3.484669209,-3.734968424,1
207,833,NaN,NaN,2
207,865,NaN,NaN,2
207,897,5.064359188,1.224828959,1
207,929,NaN,NaN,2
207,961,NaN,NaN,2
207,993,NaN,NaN,2
207,1025,4.557173729,0.1783447266,1
207,1057,6.925262451,-2.076505184,1
207,1089,9.726071358,-1.709777117,1
207,1121,NaN,NaN,2
207,1153,NaN,NaN,2
207,1185,NaN,NaN,2
207,1217,NaN,NaN,2
207,1249,12.7598877,-4.346227646,1
207,1281,13.88438225,-4.819849491,1
207,1313,13.56960487,-4.210200787,1
207,1345,12.96159267,-3.835873604,1
207,1377,18.64945602,-4.359670162,1
207,1409,15.77563572,-5.770493507,1
207,1441,15.0187273,-6.352841854,1
207,1473,15.09550667,-5.362268925,1
207,1505,16.00853348,-6.00645113,1
207,1537,16.43422699,-6.956766129,1
207,1569,NaN,NaN,2
207,1601,NaN,NaN,2
207,1633,NaN,NaN,2
207,1665,NaN,NaN,2
207,1697,16.45335007,-4.894878864,1
207,1729,13.79850197,-5.413198471,1
207,1761,13.21944141,-6.875940323,1
207,1793,13.31414795,-7.706753731,1
207,1825,13.7231617,-8.670093536,1
207,1857,12.87813568,-8.102993011,1
207,1889,NaN,NaN,2
207,1921,NaN,NaN,2
207,1953,NaN,NaN,2
207,1985,12.42363739,-7.813229561,1
207,2017,14.11352062,-2.147371292,1
239,33,NaN,NaN,2
239,65,2.795573235,-0.2103176713,1
239,97,3.498430014,0.4997769594,1
239,129,3.258965015,-0.6985653043,1
239,161,2.2545228,-0.4593335986,1
239,193,4.3039217,-0.224992156,1
239,225,NaN,NaN,2
239,257,NaN,NaN,2
239,289,NaN,NaN,2
239,321,NaN,NaN,2
239,353,-14.15040779,10.42826843,1
239,385,NaN,NaN,2
239,417,NaN,NaN,2
239,449,0.457606256,-1.12301898,1
239,481,0.1517075896,0.6575530767,1
239,513,-0.9472090006,-0.6127969027,1
239,545,0.9232128859,-3.270946503,1
239,577,NaN,NaN,2
239,609,NaN,NaN,2
239,641,NaN,NaN,2
239,673,NaN,NaN,2
239,705,2.561582088,-1.14273715,1
239,737,3.459391594,-2.253134966,1
239,769,3.184838533,-1.480085611,1
239,801,3.445012093,-1.893899918,1
239,833,3.048237801,-2.309549809,1
239,865,NaN,NaN,2
239,897,NaN,NaN,2
239,929,NaN,NaN,2
239,961,NaN,NaN,2
239,993,4.273298264,-0.9761509895,1
239,1025,7.890428543,1.427890897,1
239,1057,NaN,NaN,2
239,1089,9.167182922,-2.489905119,1
239,1121,NaN,NaN,2
239,1153,NaN,NaN,2
239,1185,12.18365765,-0.9704713821,1
239,1217,10.93536854,-3.531208277,1
239,1249,12.14643192,-4.80982399,1
239,1281,15.14401817,-4.708281994,1
239,1313,NaN,NaN,2
239,1345,NaN,NaN,2
239,1377,16.69955826,-4.209091663,1
239,1409,16.01833344,-5.626618862,1
239,1441,15.72865391,-5.646335602,1
239,1473,NaN,NaN,2
239,1505,NaN,NaN,2
239,1537,NaN,NaN,2
239,1569,NaN,NaN,2
239,1601,NaN,NaN,2
239,1633,14.84842968,-9.262496948,1
239,1665,14.52571297,-7.849174976,1
239,1697,15.07642937,-6.994510651,1
239,1729,14.02844715,-5.695034504,1
239,1761,12.46474552,-6.074677467,1
239,1793,12.52050591,-6.905949593,1
239,1825,13.21386337,-8.020887375,1
239,1857,NaN,NaN,2
239,1889,NaN,NaN,2
239,1921,NaN,NaN,2
239,1953,17.32787895,-13.60737228,1
239,1985,17.15757751,-12.04373837,1
239,2017,15.22228813,-2.996786594,1
271,33,0.6244229078,0.4096070528,1
271,65,0.6519331932,-0.9936828613,1
271,97,1.840273619,-0.4453219175,1
271,129,NaN,NaN,2
271,161,NaN,NaN,2
271,193,1.093320489,-0.5271326303,1
271,225,1.5086025,1.989490867,1
271,257,NaN,NaN,2
271,289,7.961620331,11.1116991,1
271,321,NaN,NaN,2
271,353,-14.66117191,9.627786636,1
271,385,-15.8597784,9.868629456,1
271,417,NaN,NaN,2
271,449,-0.1006034613,-1.709073901,1
271,481,0.7390494347,0.9203301668,1
271,513,0.4159986377,0.4604480863,1
271,545,-1.358171344,-1.380727053,1
271,577,-2.741422415,-1.95184803,1
271,609,-2.517560959,-2.274630308,1
271,641,-1.056227684,-2.191276312,1
271,673,NaN,NaN,2
271,705,NaN,NaN,2
271,737,NaN,NaN,2
271,769,3.222337008,-1.847316623,1
271,801,4.030422688,-1.107803702,1
271,833,4.340502739,-1.509683728,1
271,865,7.243060589,0.1300857067,1
271,897,NaN,NaN,2
271,929,NaN,NaN,2
271,961,NaN,NaN,2
271,993,NaN,NaN,2
271,1025,10.37052536,0.5096943378,1
271,1057,11.59737873,0.231082499,1
271,1089,10.42214584,1.12433219,1
271,1121,9.251810074,0.1185400486,1
271,1153,NaN,NaN,2
271,1185,10.94634438,-2.345518827,1
271,1217,11.38531494,-2.204054117,1
271,1249,NaN,NaN,2
271,1281,NaN,NaN,2
271,1313,17.93453598,-5.012963295,1
271,1345,16.68975449,-3.432956219,1
271,1377,17.03006744,-4.169454098,1
271,1409,17.11745071,-5.595897675,1
271,1441,16.77713203,-5.863847256,1
271,1473,NaN,NaN,2
271,1505,NaN,NaN,2
271,1537,NaN,NaN,2
271,1569,12.78787041,-9.173761368,1
271,1601,14.09592438,-10.07942963,1
271,1633,NaN,NaN,2
271,1665,13.06070232,-6.95136404,1
271,1697,12.63993454,-6.474804401,1
271,1729,13.73049164,-6.407440662,1
271,1761,14.16095066,-5.722686291,1
271,1793,12.65727711,-4.519690514,1
271,1825,11.45974636,-5.986304283,1
271,1857,NaN,NaN,2
271,1889,NaN,NaN,2
271,1921,14.05386353,-8.076678276,1
271,1953,13.1808567,-11.40258789,1
271,1985,NaN,NaN,2
271,2017,NaN,NaN,2
303,33,1.448898792,0.2137584984,1
303,65,1.138180733,-0.9260424376,1
303,97,1.579258442,-0.5343677402,1
303,129,1.663644075,-0.3612041473,1
303,161,1.081838608,-0.02671647072,1
303,193,0.7614948153,-1.497341394,1
303,225,1.178926229,-0.7441366911,1
303,257,2.358967781,-0.8687520027,1
303,289,4.353563309,-2.530451298,1
303,321,NaN,NaN,2
303,353,NaN,NaN,2
303,385,NaN,NaN,2
303,417,NaN,NaN,2
303,449,NaN,NaN,2
303,481,1.763759851,-0.819560051,1
303,513,NaN,NaN,2
303,545,NaN,NaN,2
303,577,-4.128854275,-1.240761518,1
303,609,0.7223123312,-1.442647815,1
303,641,NaN,NaN,2
303,673,NaN,NaN,2
303,705,1.631606221,-1.015024424,1
303,737,1.63461113,-0.5494010448,1
303,769,3.256483555,-1.648276687,1
303,801,3.954920053,-1.018684864,1
303,833,4.83643198,-1.32787931,1
303,865,6.68836689,-1.430864453,1
303,897,NaN,NaN,2
303,929,NaN,NaN,2
303,961,NaN,NaN,2
303,993,NaN,NaN,2
303,1025,9.984078407,0.3701297045,1
303,1057,10.74950027,0.5085660815,1
303,1089,10.12889385,1.490144253,1
303,1121,8.698246002,0.2333621383,1
303,1153,NaN,NaN,2
303,1185,NaN,NaN,2
303,1217,11.03785038,-0.06962490082,1
303,1249,NaN,NaN,2
303,1281,NaN,NaN,2
303,1313,15.53180408,-3.976871014,1
303,1345,16.69000626,-3.448227644,1
303,1377,17.66959572,-4.205481529,1
303,1409,17.56214905,-5.693415642,1
303,1441,17.15431976,-5.959594727,1
303,1473,16.68874168,-5.771047115,1
303,1505,15.75919914,-6.490813255,1
303,1537,NaN,NaN,2
303,1569,14.15516758,-8.858915329,1
303,1601,14.29823971,-9.676528931,1
303,1633,NaN,NaN,2
303,1665,15.2674408,-5.461538315,1
303,1697,14.7623167,-6.406336784,1
303,1729,14.71172237,-6.473584652,1
303,1761,NaN,NaN,2
303,1793,NaN,NaN,2
303,1825,NaN,NaN,2
303,1857,8.638557434,-7.114817142,1
303,1889,NaN,NaN,2
303,1921,10.94795132,-7.440432549,1
303,1953,10.64788818,-6.959388733,1
303,1985,9.957518578,-3.665300131,1
303,2017,NaN,NaN,2
335,33,2.932590723,-0.1017872393,1
335,65,0.8992136717,-0.8701084852,1
335,97,0.9648211002,-0.7290531397,1
335,129,0.7666858435,-1.263258696,1
335,161,0.02097201347,-3.232196331,1
335,193,0.4274331331,-2.473275185,1
335,225,-0.5472924709,-2.509550095,1
335,257,NaN,NaN,2
335,289,NaN,NaN,2
335,321,3.724611282,-2.300294399,1
335,353,2.23550415,-3.052758217,1
335,385,1.696966648,-4.440412045,1
335,417,0.946497798,-3.452214003,1
335,449,NaN,NaN,2
335,481,2.212549686,-1.823551774,1
335,513,2.602578878,-1.595928907,1
335,545,0.6951625347,-1.459334373,1
335,577,NaN,NaN,2
335,609,-0.1641045809,-1.929755688,1
335,641,-0.7241809368,-4.493977547,1
335,673,NaN,NaN,2
335,705,2.23307085,-1.928512812,1
335,737,NaN,NaN,2
335,769,NaN,NaN,2
335,801,NaN,NaN,2
335,833,5.489334106,-1.95202744,1
335,865,5.441057682,-2.079236984,1
335,897,5.670520782,-2.501653671,1
335,929,NaN,NaN,2
335,961,NaN,NaN,2
335,993,NaN,NaN,2
335,1025,10.41505909,-0.0206514895,1
335,1057,10.60972691,0.5059329867,1
335,1089,10.43835735,1.058619976,1
335,1121,8.729730606,2.361452818,1
335,1153,9.813116074,-0.1252592802,1
335,1185,12.37204838,-2.073376656,1
335,1217,13.11692905,-3.683706999,1
335,1249,NaN,NaN,2
335,1281,NaN,NaN,2
335,1313,15.53827763,-3.653394938,1
335,1345,16.98531532,-3.396722555,1
335,1377,NaN,NaN,2
335,1409,18.30069733,-5.48913765,1
335,1441,17.66899681,-5.801608086,1
335,1473,16.78956032,-5.757235527,1
335,1505,16.12246895,-5.018471718,1
335,1537,NaN,NaN,2
335,1569,16.26610565,-10.04521561,1
335,1601,15.35403824,-7.551626682,1
335,1633,NaN,NaN,2
335,1665,NaN,NaN,2
335,1697,16.47494316,-6.772116661,1
335,1729,15.75884819,-7.128425121,1
335,1761,NaN,NaN,2
335,1793,NaN,NaN,2
335,1825,7.729254723,-6.755249977,1
335,1857,10.60649014,-5.11071682,1
335,1889,NaN,NaN,2
335,1921,10.75526714,-10.43330193,1
335,1953,10.49838257,-9.881907463,1
335,1985,10.24061584,-5.864249706,1
335,2017,9.637529373,-2.002907753,1
367,33,3.330849648,-0.06291902065,1
367,65,NaN,NaN,2
367,97,NaN,NaN,2
367,129,0.4309178591,-2.089814663,1
367,161,0.3581352532,-4.692339897,1
367,193,0.3608450294,-3.140347242,1
367,225,-1.723993301,-3.842064381,1
367,257,NaN,NaN,2
367,289,NaN,NaN,2
367,321,3.788187504,-3.074325085,1
367,353,1.83600986,-3.897846699,1
367,385,1.31703949,-6.037140846,1
367,417,1.525610209,-3.491458654,1
367,449,2.28894639,-3.840914011,1
367,481,2.09185195,-1.984322309,1
367,513,2.600156307,-1.94625175,1
367,545,NaN,NaN,2
367,577,0.8884011507,-3.78410244,1
367,609,NaN,NaN,2
367,641,NaN,NaN,2
367,673,NaN,NaN,2
367,705,2.81978631,-2.938961267,1
367,737,2.423533201,-0.9034020901,1
367,769,2.335760832,-1.722350597,1
367,801,2.926961899,-2.342953205,1
367,833,4.828382015,-1.483549118,1
367,865,5.936228752,-1.574205399,1
367,897,6.259494305,-1.997141838,1
367,929,NaN,NaN,2
367,961,NaN,NaN,2
367,993,9.026366234,-0.0931225419,1
367,1025,9.821251869,0.06488738954,1
367,1057,10.29754543,0.180339098,1
367,1089,NaN,NaN,2
367,1121,11.80332279,2.490485668,1
367,1153,13.68798923,0.3724727631,1
367,1185,14.13312531,-2.224708796,1
367,1217,13.34366417,-3.369945526,1
367,1249,13.74760818,-4.136936188,1
367,1281,15.22328568,-4.938916206,1
367,1313,14.95727158,-2.613062382,1
367,1345,NaN,NaN,2
367,1377,NaN,NaN,2
367,1409,NaN,NaN,2
367,1441,NaN,NaN,2
367,1473,17.35598946,-6.051437855,1
367,1505,15.85426331,-6.445034981,1
367,1537,15.77300262,-6.93840456,1
367,1569,18.43544006,-7.025034904,1
367,1601,15.15200996,-7.541560173,1
367,1633,NaN,NaN,2
367,1665,14.29330158,-7.347746849,1
367,1697,NaN,NaN,2
367,1729,NaN,NaN,2
367,1761,NaN,NaN,2
367,1793,NaN,NaN,2
367,1825,9.68603611,-8.013970375,1
367,1857,11.49139595,-6.609042645,1
367,1889,9.339296341,-6.100628376,1
367,1921,12.44891071,-10.61973286,1
367,1953,13.21281338,-9.816511154,1
367,1985,10.56200314,-3.315215111,1
367,2017,9.165962219,-1.316425562,1
399,33,NaN,NaN,2
399,65,NaN,NaN,2
399,97,NaN,NaN,2
399,129,NaN,NaN,2
399,161,NaN,NaN,2
399,193,-0.333335042,-1.06765604,1
399,225,0.2839460373,-0.1954805851,1
399,257,1.092117906,1.130559921,1
399,289,1.344558597,-1.32589674,1
399,321,NaN,NaN,2
399,353,NaN,NaN,2
399,385,0.3742902875,-2.378228664,1
399,417,0.8813531399,-3.525841236,1
399,449,1.073807001,-4.844435692,1
399,481,NaN,NaN,2
399,513,0.6511214972,-1.87251091,1
399,545,0.5432195663,-2.736932993,1
399,577,0.8856592178,-2.664314985,1
399,609,2.204967499,-2.848470211,1
399,641,NaN,NaN,2
399,673,NaN,NaN,2
399,705,3.451446533,-2.654335737,1
399,737,NaN,NaN,2
399,769,4.265574932,-1.992231369,1
399,801,4.537518024,-0.8355910778,1
399,833,5.614827156,-0.7318133116,1
399,865,6.505059719,-0.8337287903,1
399,897,6.911052704,-0.9773455858,1
399,929,NaN,NaN,2
399,961,NaN,NaN,2
399,993,9.297968864,-0.2536018491,1
399,1025,9.505787849,-0.09006455541,1
399,1057,10.15567112,0.1489485502,1
399,1089,11.24295998,-0.9712908268,1
399,1121,12.068367,-1.839921832,1
399,1153,NaN,NaN,2
399,1185,13.23839951,-5.306818008,1
399,1217,14.24462795,-2.448258877,1
399,1249,14.64714813,-2.189690828,1
399,1281,15.06524754,-2.208007812,1
399,1313,NaN,NaN,2
399,1345,8.410013199,1.877341747,1
399,1377,NaN,NaN,2
399,1409,NaN,NaN,2
399,1441,17.33102608,-5.029882431,1
399,1473,16.05538177,-6.771107674,1
399,1505,15.94194984,-6.884545326,1
399,1537,16.86000633,-7.021832466,1
399,1569,18.70587158,-6.987621307,1
399,1601,16.51990128,-6.867630959,1
399,1633,15.72925663,-8.467652321,1
399,1665,14.87510395,-7.711798668,1
399,1697,13.47663498,-7.83370018,1
399,1729,NaN,NaN,2
399,1761,NaN,NaN,2
399,1793,8.984729767,-10.93601131,1
399,1825,10.37841415,-8.745684624,1
399,1857,10.34796143,-7.195149899,1
399,1889,8.986257553,-6.377301693,1
399,1921,10.51442623,-6.634431362,1
399,1953,10.85791302,-7.002967834,1
399,1985,10.68354893,-3.378591537,1
399,2017,7.551879883,-1.510599494,1
431,33,NaN,NaN,2
431,65,NaN,NaN,2
431,97,0.5148274899,-1.053911448,1
431,129,NaN,NaN,2
