PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 48, filenames: A:[48]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[49]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.485027313,0.1632165909,1
47,65,-0.4583348036,1.508658171,1
47,97,-1.24854219,3.696181774,1
47,129,-2.552595615,3.087580919,1
47,161,-0.07926261425,0.08999919891,1
47,193,3.454276085,3.269746065,1
47,225,3.535342932,1.439132452,1
47,257,1.808190346,-0.5269852877,1
47,289,2.180347919,-1.085419059,1
47,321,1.251890659,-0.6775501966,1
47,353,0.9672695398,-0.09057647735,1
47,385,NaN,NaN,2
47,417,NaN,NaN,2
47,449,NaN,NaN,2
47,481,-0.4098391533,2.937197924,1
47,513,-2.62504673,2.422562838,1
47,545,0.1302335262,2.961749315,1
47,577,-0.6162701249,2.347139835,1
47,609,-0.1270198822,2.717760801,1
47,641,-0.5833945274,2.956956625,1
47,673,-1.146524191,2.561222553,1
47,705,-0.3476896286,2.522618771,1
47,737,NaN,NaN,2
47,769,-1.426971197,2.743102789,1
47,801,-3.908978462,3.975274801,1
47,833,-4.854912758,0.8766946793,1
47,865,-3.966667652,0.4791315794,1
47,897,-2.804239273,3.155842781,1
47,929,-2.881799221,5.34916687,1
47,961,-6.187846184,3.010472059,1
47,993,-6.116097927,3.788770914,1
47,1025,-5.929823399,5.068637371,1
47,1057,-6.17859602,4.702710152,1
47,1089,NaN,NaN,2
47,1121,-2.058442831,0.1290073395,1
47,1153,NaN,NaN,2
47,1185,NaN,NaN,2
47,1217,NaN,NaN,2
47,1249,-8.02417469,8.089011192,1
47,1281,-4.711402893,6.398735046,1
47,1313,NaN,NaN,2
47,1345,NaN,NaN,2
47,1377,3.130584478,1.711577654,1
47,1409,0.4902808666,2.30184412,1
47,1441,-1.796518803,1.989304304,1
47,1473,-3.543428421,2.048781395,1
47,1505,-3.713905811,1.851108074,1
47,1537,-2.69165206,2.42964983,1
47,1569,NaN,NaN,2
47,1601,1.99272418,4.891285896,1
47,1633,1.447377443,4.118969917,1
47,1665,NaN,NaN,2
47,1697,1.612639904,6.077280998,1
47,1729,1.527705193,7.704094887,1
47,1761,1.118650436,9.706713676,1
47,1793,2.905119896,9.131812096,1
47,1825,1.564535141,9.601223946,1
47,1857,NaN,NaN,2
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,-1.523188114,4.8889575,1
47,2017,-3.433927059,0.5734033585,1
79,33,0.2244985104,-0.1494469643,1
79,65,0.1451920569,2.045968294,1
79,97,-0.4922404885,3.175862074,1
79,129,NaN,NaN,2
79,161,0.8935177326,2.735939741,1
79,193,1.51739049,2.524780989,1
79,225,1.786375523,1.456983685,1
79,257,1.596705794,0.04906719923,1
79,289,0.6275397539,-0.4272060692,1
79,321,0.1645162106,-0.009333014488,1
79,353,0.3059133887,0.2984991074,1
79,385,NaN,NaN,2
79,417,1.056850672,-0.988071084,1
79,449,0.004035115242,-0.01374173164,1
79,481,-0.9334285259,1.755029678,1
79,513,NaN,NaN,2
79,545,-0.3923377991,1.103718996,1
79,577,-0.3133859634,1.272481918,1
79,609,-0.7300204039,3.708508492,1
79,641,-1.001662254,3.4708426,1
79,673,NaN,NaN,2
79,705,NaN,NaN,2
79,737,0.003574490547,3.319115639,1
79,769,-2.452412844,3.178523779,1
79,801,-6.021820068,3.838760614,1
79,833,NaN,NaN,2
79,865,-6.212021828,-0.3727248907,1
79,897,-2.430960655,0.3984888792,1
79,929,-1.845122814,1.181086063,1
79,961,-2.457805157,1.796656847,1
79,993,NaN,NaN,2
79,1025,-4.759661674,6.473234177,1
79,1057,-5.097036839,6.921355724,1
79,1089,-4.642950535,4.970362663,1
79,1121,-3.921984673,1.523838997,1
79,1153,NaN,NaN,2
79,1185,-5.954339504,3.027838945,1
79,1217,NaN,NaN,2
79,1249,-7.305833817,7.045664787,1
79,1281,-6.171340466,3.702561617,1
79,1313,-5.888068676,3.000400782,1
79,1345,-4.910573959,2.146630287,1
79,1377,-3.25769043,2.049935818,1
79,1409,-2.756484509,2.354398251,1
79,1441,-2.313147545,3.012578726,1
79,1473,-2.083876133,3.181589603,1
79,1505,-1.526022196,3.237031937,1
79,1537,-1.131557703,2.605015755,1
79,1569,-0.8648300767,3.048011303,1
79,1601,-0.2974319458,4.359055996,1
79,1633,0.6625531316,4.894804001,1
79,1665,0.268230319,7.626209736,1
79,1697,0.9678506851,8.710162163,1
79,1729,2.098195553,6.880020618,1
79,1761,1.852372408,6.816771984,1
79,1793,NaN,NaN,2
79,1825,NaN,NaN,2
79,1857,0.3382251859,5.972706318,1
79,1889,-0.3033007383,5.064097404,1
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,-1.835807085,2.643829346,1
79,2017,NaN,NaN,2
111,33,0.6263592243,-0.008521080017,1
111,65,2.531103134,0.4532514513,1
111,97,NaN,NaN,2
111,129,NaN,NaN,2
111,161,1.169883966,0.5906825066,1
111,193,0.8890424967,1.875633836,1
111,225,0.7101103663,1.83351028,1
111,257,0.450738132,0.4657284617,1
111,289,0.3299838603,-0.07341182232,1
111,321,0.2601152062,0.237195909,1
111,353,0.4130474031,0.3903221786,1
111,385,0.02021989226,0.6693660021,1
111,417,-0.7792376876,-0.5710690022,1
111,449,-0.6858125925,-0.6509376764,1
111,481,-3.85688591,3.293440819,1
111,513,NaN,NaN,2
111,545,-1.787137985,1.003692985,1
111,577,-0.1778936982,0.9959647655,1
111,609,-0.6357296705,0.6241116524,1
111,641,NaN,NaN,2
111,673,-0.5950437188,1.939609051,1
111,705,0.3628798723,2.284826994,1
111,737,-0.9289826155,3.120985508,1
111,769,-2.688315153,2.714419842,1
111,801,-4.54713583,1.353224516,1
111,833,NaN,NaN,2
111,865,NaN,NaN,2
111,897,-2.335982561,0.09337943792,1
111,929,-1.650132179,0.7189135551,1
111,961,NaN,NaN,2
111,993,-6.989429474,2.912521124,1
111,1025,-6.289872169,4.413832664,1
111,1057,-6.414928436,5.18616724,1
111,1089,-6.074025631,4.604990482,1
111,1121,-5.729834557,4.100610733,1
111,1153,-5.190207481,3.332906723,1
111,1185,-5.063575745,3.55864048,1
111,1217,-4.5818367,5.2076931,1
111,1249,-4.162141323,5.156054497,1
111,1281,-2.681344509,3.585253239,1
111,1313,-3.878848076,3.329015732,1
