PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 67, filenames: A:[67]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[68]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-9.647754669,8.179403305,1
47,65,NaN,NaN,2
47,97,-1.728187084,0.3600819111,1
47,129,NaN,NaN,2
47,161,-1.730157018,3.499492645,1
47,193,-3.679619551,4.119978905,1
47,225,-3.159101248,3.785051823,1
47,257,-1.088052392,3.035092354,1
47,289,-2.458500862,5.606039047,1
47,321,-4.104404926,3.594363213,1
47,353,-5.423840523,3.343951941,1
47,385,-4.443855286,2.257316589,1
47,417,-5.393939018,3.087105751,1
47,449,-5.846773148,3.097331047,1
47,481,-3.915077686,1.088979244,1
47,513,NaN,NaN,2
47,545,NaN,NaN,2
47,577,-1.421864033,2.195616245,1
47,609,-0.7640439272,1.830647707,1
47,641,1.236092448,0.9290505648,1
47,673,1.611504078,2.577019453,1
47,705,2.695531845,3.33010745,1
47,737,4.212669373,3.807220459,1
47,769,3.894619942,4.526563644,1
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,-1.036742568,6.490135193,1
47,897,NaN,NaN,2
47,929,NaN,NaN,2
47,961,-2.143497944,0.9463701248,1
47,993,NaN,NaN,2
47,1025,-0.8633588552,1.396351814,1
47,1057,-1.309590816,2.108836174,1
47,1089,-1.056762457,-0.4519505501,1
47,1121,1.782673001,0.7135515213,1
47,1153,NaN,NaN,2
47,1185,1.956394196,0.8335533142,1
47,1217,NaN,NaN,2
47,1249,NaN,NaN,2
47,1281,NaN,NaN,2
47,1313,NaN,NaN,2
47,1345,1.348659277,-2.917821884,1
47,1377,-0.7508455515,-4.106093407,1
47,1409,0.05225837231,-5.026448727,1
47,1441,1.041642427,-4.542572021,1
47,1473,2.485298157,-7.108351707,1
47,1505,NaN,NaN,2
47,1537,-1.072401643,1.641020417,1
47,1569,-1.859690189,2.504256725,1
47,1601,-1.477449059,1.823495507,1
47,1633,-0.2959518433,-0.6839962006,1
47,1665,1.143974066,-4.094443798,1
47,1697,1.408811331,-2.907616854,1
47,1729,-3.486823559,-0.3678991795,1
47,1761,-4.179385185,-2.164329052,1
47,1793,-2.246932507,-3.481595755,1
47,1825,-2.531180859,-4.674687386,1
47,1857,-3.067452192,-4.799823284,1
47,1889,NaN,NaN,2
47,1921,-3.155757904,-4.482018471,1
47,1953,NaN,NaN,2
47,1985,-6.337847233,-0.3356508315,1
47,2017,0.5960121155,0.2819304466,1
79,33,-6.820610046,2.040836811,1
79,65,NaN,NaN,2
79,97,-3.670977354,0.6568324566,1
79,129,-4.094086647,-0.03496342897,1
79,161,NaN,NaN,2
79,193,-2.837584972,2.607953072,1
79,225,-2.217866182,3.195361614,1
79,257,-1.743511319,0.8547987938,1
79,289,-1.468580008,2.292629719,1
79,321,-1.741638541,1.15937233,1
79,353,-2.143616438,-0.01584422588,1
79,385,-2.83867383,-0.4097151756,1
79,417,-4.173074245,-0.9730513096,1
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,NaN,NaN,2
79,545,NaN,NaN,2
79,577,-0.1659427881,2.161395788,1
79,609,-0.07114183903,1.943192482,1
79,641,0.0974817127,1.971626639,1
79,673,0.2260537744,1.884181619,1
79,705,NaN,NaN,2
79,737,4.669156075,2.275001287,1
79,769,NaN,NaN,2
79,801,2.931614637,6.630083561,1
79,833,2.200567245,7.221365452,1
79,865,-0.3921851814,6.409853935,1
79,897,-2.651034117,2.5009377,1
79,929,-0.03103777766,1.87746644,1
79,961,0.6562781334,-0.3460634947,1
79,993,NaN,NaN,2
79,1025,1.297334671,-0.9300458431,1
79,1057,0.4609850645,-0.7988325357,1
79,1089,0.5511054993,-1.564479351,1
79,1121,0.8157733679,-1.850574136,1
79,1153,0.947096467,-0.6396862268,1
79,1185,NaN,NaN,2
79,1217,3.773646355,0.3079562783,1
79,1249,NaN,NaN,2
79,1281,NaN,NaN,2
79,1313,NaN,NaN,2
79,1345,NaN,NaN,2
79,1377,NaN,NaN,2
79,1409,0.08905124664,0.02024197578,1
79,1441,-0.2536736429,-0.6358668804,1
79,1473,-1.829009295,-3.209540844,1
79,1505,-1.250293851,-1.517414331,1
79,1537,-0.7108281851,1.670220375,1
79,1569,-0.9014345407,0.4848794937,1
79,1601,-1.851798773,-1.554873824,1
79,1633,-2.767877817,-1.320249796,1
79,1665,-1.50059545,-2.132797241,1
79,1697,-1.354052782,-1.720748901,1
79,1729,-4.178290367,-2.1010921,1
79,1761,-6.336606979,-2.829123497,1
79,1793,NaN,NaN,2
79,1825,NaN,NaN,2
79,1857,-1.209887147,-2.504787922,1
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,-0.6899108887,-0.117390871,1
111,33,-1.221205473,0.2263827324,1
111,65,-2.36832428,-0.2815481424,1
111,97,-2.605145216,1.282757521,1
111,129,NaN,NaN,2
111,161,-2.721907377,1.749847054,1
111,193,-1.961024284,3.050067663,1
111,225,-1.696782112,2.353029728,1
111,257,-3.011811018,1.181506872,1
111,289,-3.941869736,0.2297981977,1
111,321,-2.619366169,-0.0971467495,1
111,353,-0.6465916634,-0.1027900577,1
111,385,-0.8121986389,0.1954274476,1
111,417,-1.849883199,-0.8305455446,1
111,449,-4.181560516,-0.5066103935,1
111,481,NaN,NaN,2
111,513,NaN,NaN,2
111,545,NaN,NaN,2
111,577,-0.1537576914,2.138990402,1
111,609,0.09907600284,2.650848389,1
111,641,0.1440384239,2.943375111,1
111,673,0.2909880877,0.871505022,1
111,705,0.3611258268,1.191424131,1
111,737,1.675455809,0.5899435282,1
111,769,5.123177528,0.237365365,1
111,801,NaN,NaN,2
111,833,NaN,NaN,2
111,865,NaN,NaN,2
111,897,-0.6710736752,0.3789578676,1
111,929,0.4135284722,-0.6162631512,1
111,961,0.5517326593,-1.524925232,1
111,993,0.7494709492,-2.280553818,1
111,1025,1.30500865,-2.656783342,1
111,1057,1.763696671,-2.534933567,1
111,1089,1.884963632,-2.490916252,1
111,1121,2.325205326,-1.973599195,1
111,1153,0.8064832687,-2.356824875,1
111,1185,NaN,NaN,2
111,1217,5.257876873,-0.8450300694,1
111,1249,3.148503065,-0.2942097187,1
111,1281,1.699601889,-0.8552660942,1
111,1313,NaN,NaN,2
111,1345,NaN,NaN,2
111,1377,NaN,NaN,2
111,1409,0.04579268396,-0.9836323261,1
111,1441,-0.2485371232,0.371290803,1
111,1473,-0.5759018064,-0.7253073454,1
111,1505,-0.879371047,-1.467401266,1
111,1537,-0.4177525043,-0.2610538006,1
111,1569,-0.6959576607,-0.7094419003,1
111,1601,-2.158523083,-3.086883068,1
111,1633,-3.322354078,-1.801703453,1
111,1665,-2.334823132,-1.146458626,1
111,1697,-2.220909834,-1.298904181,1
111,1729,NaN,NaN,2
111,1761,-4.705341816,-5.247498989,1
111,1793,-1.331368923,-1.493755579,1
111,1825,NaN,NaN,2
111,1857,-0.5808528662,-0.2781641483,1
111,1889,-1.701291323,-0.8998458982,1
111,1921,NaN,NaN,2
111,1953,NaN,NaN,2
111,1985,NaN,NaN,2
111,2017,-0.2900335789,-0.1995221972,1
143,33,-3.653259039,-0.186841011,1
143,65,-1.842326164,0.4540428519,1
143,97,-2.797464371,4.166236401,1
143,129,-2.454664946,2.677391291,1
143,161,-1.659579754,2.204022408,1
143,193,-1.648115158,3.182979584,1
143,225,-2.490408421,2.910852432,1
143,257,-2.527863503,0.7565696239,1
143,289,-2.546775103,-0.8919892311,1
143,321,-1.47327745,-0.58375597,1
143,353,-0.9139261246,-0.03409433365,1
143,385,-1.025169015,0.1685378551,1
143,417,-1.813344002,0.3230643868,1
143,449,-2.146842718,0.6759674549,1
143,481,-4.413935184,1.345757008,1
143,513,NaN,NaN,2
143,545,-2.541593075,1.695410967,1
143,577,-0.6985823512,1.229074001,1
